"","Petitj3D","ASPAN","SpherocityIndex","GETAWAY2","GETAWAY4","GETAWAY45","GETAWAY59","GETAWAY60","GETAWAY61","GETAWAY63","GETAWAY64","GETAWAY100","GETAWAY101","GETAWAY104","GETAWAY126","GETAWAY127","GETAWAY130","GETAWAY134","GETAWAY160","GETAWAY185","GETAWAY186","GETAWAY193","GETAWAY196","GETAWAY197","GETAWAY199","GETAWAY200","GETAWAY212","GETAWAY222","GETAWAY240","GETAWAY241","GETAWAY256","GETAWAY265","GETAWAY267","GETAWAY268","MORSE194","MORSE196","MORSE197","MORSE198","MORSE199","MORSE200","MORSE201","MORSE202","MORSE203","MORSE204","MORSE205","MORSE206","MORSE207","MORSE208","MORSE209","MORSE210","MORSE211","MORSE212","MORSE213","MORSE214","MORSE215","MORSE216","MORSE217","MORSE218","MORSE219","MORSE220","MORSE221","MORSE222","MORSE223","MORSE224","RDF37","RDF184","RDF185","RDF187","RDF188","WHIM20","WHIM21","WHIM31","WHIM32","WHIM42","WHIM53","WHIM54","WHIM75","WHIM76","AUTOCORR3D2","AUTOCORR3D3","AUTOCORR3D4","AUTOCORR3D6","AUTOCORR3D7","AUTOCORR3D8","AUTOCORR3D9","AUTOCORR3D10","AUTOCORR3D11","AUTOCORR3D12","AUTOCORR3D13","AUTOCORR3D14","AUTOCORR3D15","AUTOCORR3D16","AUTOCORR3D17","AUTOCORR3D18","AUTOCORR3D19","AUTOCORR3D20","AUTOCORR3D21","AUTOCORR3D22","AUTOCORR3D23","AUTOCORR3D24","AUTOCORR3D25","AUTOCORR3D26","AUTOCORR3D27","AUTOCORR3D28","AUTOCORR3D29","AUTOCORR3D30","AUTOCORR3D31","AUTOCORR3D32","AUTOCORR3D34","AUTOCORR3D35","AUTOCORR3D36","AUTOCORR3D38","AUTOCORR3D39","AUTOCORR3D42","AUTOCORR3D43","AUTOCORR3D44","AUTOCORR3D45","AUTOCORR3D46","AUTOCORR3D48","AUTOCORR3D49","AUTOCORR3D50","AUTOCORR3D51","AUTOCORR3D53","AUTOCORR3D54","AUTOCORR3D55","AUTOCORR3D56","AUTOCORR3D57","AUTOCORR3D58","AUTOCORR3D59","AUTOCORR3D60","AUTOCORR3D61","AUTOCORR3D62","AUTOCORR3D63","AUTOCORR3D64","AUTOCORR3D67","AUTOCORR3D68","AUTOCORR3D70","AUTOCORR3D72","AUTOCORR3D73","AUTOCORR3D74","AUTOCORR3D75","AUTOCORR3D76","AUTOCORR3D77","AUTOCORR3D78","AUTOCORR3D80","Eccentricity","Asphericity","GETAWAY15","GETAWAY16","GETAWAY17","GETAWAY18","GETAWAY19","GETAWAY20","GETAWAY21","GETAWAY22","GETAWAY23","GETAWAY46","GETAWAY62","GETAWAY65","GETAWAY105","GETAWAY146","GETAWAY149","GETAWAY150","GETAWAY151","GETAWAY152","GETAWAY153","GETAWAY154","GETAWAY155","GETAWAY157","GETAWAY158","GETAWAY159","GETAWAY161","GETAWAY162","GETAWAY163","GETAWAY164","GETAWAY172","GETAWAY187","GETAWAY266","MORSE81","MORSE82","MORSE84","MORSE86","MORSE87","MORSE88","MORSE89","MORSE90","MORSE91","MORSE92","MORSE93","MORSE94","MORSE96","RDF189","WHIM2","WHIM3","WHIM6","WHIM9","WHIM10","WHIM43","WHIM92","AUTOCORR3D47","NPR2","GETAWAY125","GETAWAY188","WHIM4","AUTOCORR3D5","GETAWAY3","GETAWAY9"
"Petitj3D",0.065384153538221,-0.00216715194933414,0.0437490532522019,-0.0378305434441281,-0.0729206099988281,0.114924494416787,0.0458301177524423,0.0331107638627218,0.035070357748928,0.0255847291611202,0.0145547502806454,0.0386667540859555,0.00392143653866895,-0.0214578411209454,0.00760789625368323,-0.00378501815578721,-0.0478920977199103,-0.0239650410621305,-0.00705563865318392,-0.113212783091504,-0.0367357485993078,0.00492669435462754,-0.0539375098587431,-0.216864585560028,0.004386531273383,0.0562157988083393,-0.145457761818129,-0.106909891327442,0.0313470015073481,-0.127312628326864,0.0887571852458809,-0.050047722006178,0.0727526160281583,-0.0824893050659112,0.0235362912967216,-0.0788808839624665,0.0524786837446878,-0.0506597426011849,-0.0153357109415718,0.117570766332587,-0.0473505370221508,0.0179587306095393,-0.15358909790898,0.0601579266276036,0.057450611461486,-0.0266536530730098,0.224379390034387,0.080865181412557,0.23142128951218,0.0938648940556796,-0.0472375804968239,0.368522973141569,0.383809416710262,-0.25288247214055,-0.119469519068664,0.143096167431309,-0.0830965340923296,-0.0525407353683452,0.0259554660322046,0.110143140054373,0.0141496138654625,0.359246622531911,0.0511785255032514,0.0822102837434241,-0.100448379176584,-0.0160592412641689,-0.0669773540926964,-0.0674048993810724,0.0119446321590907,-0.0676575311958181,0.159629566290515,-0.0076361465882378,-0.0140478202913371,-0.0401111854860101,0.0565909901601391,0.0318744392668256,0.0763891744491619,0.0183006869492375,0.0111232323604527,-0.0242800039431832,-0.0389287780090811,0.00543276655041957,-0.000294609081906943,0.0214443340317132,0.0593019187408753,-0.0178786573384322,0.0434651175038399,0.0374611461637849,-0.0212986274782969,0.028405786949034,0.00813645985674835,0.021044707356473,-0.0655245180798955,-0.00521890151122491,0.0283451321163944,0.0200005341402448,-0.0164971588503955,0.0225667879453599,-0.0136220168786689,0.0470945369918881,-0.00934755833883386,-0.0281641188817091,-0.029725507075254,-0.019489695786177,0.0200707767403029,0.00846110933670935,-0.0112922528160588,-0.0151251206663466,0.0205140733710683,-0.0106542289159686,-0.0360724078341972,-0.0105275295885198,0.000859211218663775,0.0186096795785311,0.0208928261990057,-0.0244402937301851,-0.00585824717188327,0.0309886933177256,0.0260801153497586,0.0105613486553386,-0.00113155697728864,0.0192571603793561,-0.0133090025899898,-0.00148663481243732,0.00632817010306034,0.0318364681981732,-0.00606714425359353,0.00163752680286097,-0.0282279448204787,0.0328991919660166,-0.000906972318356683,0.00674008918131942,0.0042573982237792,-0.000171499227527224,-0.0222311937665729,-0.00502816678988762,0.00392255181082539,-0.00792526997769603,0.0122714783027732,-0.00747478071261819,0.00515531331679474,0.00436449546790736,-0.00283939065044352,0.000284634486560642,0.0141752691725022,-0.02005496608706,0.0224743232811333,-0.00130857334331073,0.00737558933618206,-0.0192593223042801,0.0168269312630896,-0.00108565646475354,0.00673311642052234,-0.000621425209602781,0.0140894757602036,0.00335859761863247,-0.0122918231292303,0.000641980340274321,0.00177604141155145,-0.00608405781351092,-0.00921732956371763,-0.00528876812579034,0.0031949518281346,-0.00176728942020865,0.00261589712804319,0.011775347460408,-0.00135172913411684,-0.00549768152323276,0.00610712555448618,-0.00592783731378526,-0.0105362810081457,-0.0118899832799327,-0.00165850936882018,0.00477662443059013,-0.00728520917670834,0.007380285360645,0.0012011901042902,0.011465280798833,-0.0189798007919289,0.0232460153910746,0.000673136094807567,-0.0106047136317538,-0.00494216309834361,-0.00914710960284662,0.0112255416261365,-0.00211124533192824,0.00199976306077642,-0.00510621704310719,-0.00559737326376323,-0.00437756111429161,0.00110391616052595,0.00185010837471695,-0.0134961219916881,0.00417416311751955,0.00658404292040923,0.00768252350038464,-0.0084453277465558,-0.00286058507806392,0.00239301055643826,-0.00254289256221483,-0.00216431138967737,0.00204336085701429,0.000436217959469631,0.0080583571035086,-0.00106128393003738,0.00268397408388512,-0.00367849506144966
"ASPAN",-0.108291372056334,-0.0448606240258523,-0.00225631443867372,0.0651117798784443,0.0296737407269818,0.137319494364796,0.0162434226795054,0.0403513200840706,0.0322976726322022,0.0268280549405282,0.0527300776170613,0.0197726404957465,0.0529365337880512,-0.0112220649538656,0.0328433731074131,0.0318155451192226,-0.0491817814990119,-0.0354866637459902,0.0121143111825505,-0.0169968306759661,-0.0332092139724843,-0.00415074731305596,0.0184470323485526,-0.0499272805534678,-0.0695842611740239,0.00649500329066644,-0.0215900668416738,-0.0995294128839926,-0.0494412271560883,-0.0221566501140028,-0.0404717915602527,0.00690335138412211,-0.0396444496945151,-0.0750036163364121,-0.00467374532293692,-0.011854320342341,0.074695377324153,-0.0045024172327255,0.079515473706605,-0.0901548550319851,0.0555448762786255,-0.0167005708582709,-0.0160491256315551,-0.0196136768776435,0.00755511314800647,0.0268598721267343,-0.0162073965405276,0.0138882834284522,-0.0298449901433827,-0.0740986795980775,-0.0424264842480944,-0.0562313323452193,0.0011873676247572,-0.0341699089849297,0.0483677031397594,-0.00774078667293741,0.0150659095085108,0.0199378232336899,0.0417108537742268,-0.0026188254698409,-0.0210749572282489,-0.0754021969513497,0.000825878128243146,-0.0578634100414128,0.0210484706850436,0.0562040519178247,-0.0130776132665936,-0.000867383835748348,-0.0578934616800264,-0.110204949889683,-0.0347791688717038,-0.0371268726465997,-0.0453119484612184,0.0579524525656762,-0.0593234426550087,-0.0629583782645229,-0.110940786452544,0.0676872473791097,-0.00965194396838315,-0.0714853726355242,-0.00716938756449021,0.0362860017225724,-0.106671883070981,-0.0362462484081499,-0.00542363241603242,-0.118632008760412,-0.064716099380569,-0.0070667376075161,-0.0900462129804883,-0.0752233828841211,-0.0139071776350673,-0.0854644923985872,0.0561750142474487,0.0984364238930618,0.0511789423967594,-0.119707847548109,-0.0476859111740041,0.034503387996251,-0.0411034571340453,0.00255072372821119,-0.00678657202606702,-0.0383432872529023,0.0886599452159554,-0.0684075267974302,0.26347408192537,0.0104684257184329,-0.0569511547646529,-0.0363904296012185,0.186897586186527,0.00491219997174298,-0.221898615107497,0.00439411981293022,-0.059132673189883,0.108339882908156,0.120266438493208,-0.150499198149942,0.12648897766892,0.282884188896455,0.0122510984298772,-0.104418122473092,-0.0162034157119428,0.150308170692281,0.134453201025666,-0.0609532993200226,0.157502417191766,-0.0228932059646525,-0.140899567371781,0.0408092065925462,-0.254546297430049,-0.0230652162165427,0.0373029185891381,0.00339329061892657,-0.045681212206589,-0.00560530141219761,-0.102317293945451,0.0986727180773775,-0.0261848872573011,-0.0783154174212896,0.0909473455377958,-0.0343267039964429,-0.0495955135687763,-0.0879895287260683,0.00128827603572142,-0.0118087465582795,0.14590854744941,-0.072262329494786,0.0859722187101422,-0.00259427060962675,-0.0061463172402021,-4.30653664788803e-05,0.0801141708421489,-0.115124995501073,-0.0293378174287998,0.086541895363342,0.0808854124418677,0.129057748621147,-0.0268355154508803,-0.0382216386442922,0.0181156901187691,0.0145975705817331,-0.0518247734089807,0.0635398397280679,-0.02395415396957,0.0349793802491845,-0.020450470557734,0.103265716408425,-0.106035231597984,0.0550843459723097,-0.0181719736201975,0.0514825753961805,0.000398309159991138,-0.000398611170805514,-0.109712208900528,0.0564040655953931,-0.0346973188826365,-0.023119608212438,-0.023366070391186,-0.0346162419638838,0.0506105865790495,-0.0338225593539321,0.0130508355622556,-0.0647699811379468,-0.0240077855110293,-0.0493128454943685,-0.00453423224114419,-0.0264945432939049,-0.053746448088676,-0.0120219813560608,0.0298191906082805,-0.00604635598491944,0.0133144983205761,0.000281804512098945,-0.033294359881326,-0.00961083091092824,0.0471274955458773,0.0247584940505614,0.0685598275399517,-0.0618440458017913,-0.0281695461079057,0.0141112228577983,-0.00405688663741751,-0.0248294779954209,0.0229571842359646,0.0224913332848986,0.0376291824028153,0.0377865807101351,-0.0347417188718649
"SpherocityIndex",0.00172638367581879,0.0597400077190845,-0.0735800446204888,-0.0542738436492871,0.0464144431135126,-0.15311471210048,-0.0807129169116111,-0.05570743481102,-0.0752671936312134,-0.0556727061267696,-0.232195113915795,0.0571250558326124,-0.0806236754823517,0.0143631955057084,-0.156485468293783,0.0397063102042906,-0.0522239026007993,0.0172684357026096,0.0448741144669274,-0.0193718723332716,0.113118323795328,0.0489524229979474,-0.0103984741697555,0.0659939576444054,0.0279428434535283,-0.0236472261712097,0.116773358477671,-0.0790233827790766,-0.0424397557810283,-0.0464038211803131,-0.032665226811903,0.0194463248326047,0.0946005413698001,-0.0887414672880716,-0.0784016701760658,-0.0712672414307307,0.00290327220850498,-0.13560961133783,0.00224708057997692,-0.0878437822546808,0.0370559817865895,0.25458831257199,0.109253866254471,0.0663960463693441,-0.155912826061509,-0.0554164758837239,0.0154536145077125,0.000666191937511353,-0.0177300972602052,-0.00296417548095679,0.0114728849759222,0.000407085837112298,0.065193288168074,-0.0853498334782366,0.0390730342720254,0.0359330657396434,-0.0576467682107162,-0.0296234893365605,0.0647983702827938,-0.0226237949420809,-0.00380633066266115,0.0106328550749177,0.0784320131036228,0.0207161408754695,-0.054423860256573,-0.025058763239622,0.0752924231944147,0.0164688507683986,0.0192724264355581,0.039198167051533,-0.010374130682983,0.00174757956728051,-0.028373364926937,-0.0249362584902245,0.0408410041550032,-0.0475920376428964,0.0251009109575704,0.0124565697508562,-0.0153208994624824,-0.00431516649562338,-0.0569673775319567,-0.0394690711028864,-0.00541732104871996,0.0448043598030501,0.0650089381993731,0.0116894525453208,-0.00168875811110673,-0.00606297299953299,-0.00724174047727825,-0.0124724594939197,0.0302783974806186,-0.0247719195495548,-0.00686628630061276,-0.0411904207437843,0.00913809310345269,0.00313966810693647,0.007023358663686,-0.017161364195415,0.0162665179912812,0.0408899981853161,0.010419127981822,-0.00743751577640527,-0.00506158705968378,-0.0464287118069547,-0.0262586851497485,-0.00924745533775378,0.00338461622853104,0.0183057042035081,-0.0395676573479757,0.0286131536791799,-0.023466721809338,0.0347078971350344,0.00281651308550737,0.0177219560487749,-0.090226973881966,-0.0485432788586818,0.0256051037331042,0.0416407740678128,-0.0125416788207767,0.070905632679036,-0.0163235573809431,0.0532333102561563,0.116343591429724,0.0306341360715887,0.0557191649125684,-0.104101663571572,-0.0363114571677443,0.0351253318881278,0.0524207262380153,-0.00569429420825825,0.0600255169603482,0.0897970070147199,-0.0448156657387737,0.0287271894970691,-0.0164347868277561,0.0841422080067034,-0.0709934764547142,-0.0381621022934322,-0.0660513788838938,-0.0787701533956855,-0.0511014095535215,0.00292064609426836,-0.0217339025943501,0.0200422287744581,-0.0101394681653643,-0.0303182613444539,-0.0165865654300321,0.0199737785915191,-0.130844150775218,0.0410473851898822,0.0300240395559041,-0.0413969972412993,-0.107339417237677,-0.0793851905469236,0.000225036257012203,-0.102513727995717,0.0600856464347593,0.0301530887397908,0.00431106242208928,-0.16154268668789,0.0509106117747234,0.0809977437652808,-0.0168702433683497,0.0941729738850011,0.139316504664485,0.306589275381922,-0.222603171286322,0.149983094023469,0.0292222634506785,0.0935071513383322,0.0901105654739093,-0.126338880146711,0.103564273496262,-0.0796640078566535,0.145684514108709,0.0105040225431079,-0.0224041673800664,0.164663361499456,0.0806623580618102,-0.0497884741137149,0.00482861860109394,0.166406599478714,-0.0908577141199484,0.0494031342738299,0.033247719490174,0.0193704736452554,0.0361179711633946,0.0196830804629654,-0.0117991051792963,-0.0123447776920624,0.0247595231912013,-0.0859457062063104,0.0335069620888306,-0.0342473511923955,-0.0466293927794615,-0.0616793834085944,-0.0440576572285659,0.028413269087458,0.0193011237657477,0.0102801533002081,-0.0951181015893715,-0.0141228655105462,-0.0325035097416384,0.00850246837192876,0.024898257272725,0.00547122283043157,0.0216160978726083
"GETAWAY2",-0.00829926479398637,0.00746906439972309,0.0466897642072002,-0.0984369736750384,-0.078764859071729,0.0350116735118678,0.0366355979385206,-0.0687969218721976,0.086147698212929,0.011075094078507,-0.0443025607514745,0.0419741051105181,-0.0307069719494035,-0.0677074796087569,-0.10215149403602,0.0109229976628147,-0.0166133372491044,-0.0428661432430369,-0.0789607730382753,0.0373244601136734,-0.167441282991083,-0.0117843004655728,-0.186599547156847,0.229461230185055,-0.133233150433308,-0.00150812917320627,-0.0996141043489483,0.0649830736706448,0.10552588214553,-0.1743262826984,0.269847265840357,-0.0794901128399359,0.030178504317652,0.0363567186068263,0.047257462806641,-0.0617046667762967,0.0942923317822623,-0.170466108190157,-0.0538230290200331,0.141479170536143,-0.0598541830030925,0.0573433269043282,0.0655796398532114,-0.075288833833294,-0.143760605614335,-0.0329187038636845,0.157247573296838,-0.0877432736639089,0.177207725925032,0.217863217731973,0.185083897835957,-0.0760430602025817,-0.0294356347232348,0.169279186617833,0.189939098666436,-0.111251596520475,-0.00313758973377198,-0.0740186273698386,-0.0848919619883523,-0.153518599663729,0.0546066665134339,0.0446096613002752,0.0577795584194364,-0.137083461831918,0.142371957140711,-0.0473635655307808,0.158261218952027,-0.0424045063105404,-0.0508078813285456,-0.229056535318496,-0.0803036185651089,-0.0545887415852027,-0.0480983289079629,0.129965772838895,-0.0881644156012459,0.0550210322586542,0.0124765272143096,0.0250130350159998,-0.0437759483169701,-0.150474286077428,-0.00402535529014762,-0.0185306136479979,-0.0424000539338826,-0.0684563541941576,-0.030524641088637,0.0698718978530081,0.0487594327608933,0.0431391023870247,-0.060847420953917,-0.0399981862567459,0.0518522510115761,-0.0248799744648951,-0.00982756484286158,-0.0367754516936659,0.0823354698442642,0.0694070067311179,-0.0388129247958293,0.0446698149195933,-0.0884205678836911,-0.0192643073184429,0.032877554317962,-0.0402809434056597,-0.0451928511382048,0.0777592486488023,0.0827038590210918,0.0343292275939421,-0.00503195801020105,-0.0309420934137998,-0.00127803225373147,-0.0349293023879641,-0.0347941109984177,-0.0707615547875261,0.0010927051888769,0.00472060383726391,-0.0303185242166498,0.0125945168685022,0.0708415184967385,-0.00523251735546067,-0.0565423222543009,-0.0203954088042274,0.0100325096229913,-0.0283476193092454,-0.0188469733741026,0.0178336317706244,-0.0310762283358587,-0.0232762072689337,0.0163184435060731,-0.000769048583130748,-0.0222127242414771,-0.0346404621077562,0.0149449537843072,0.00284107227333324,-0.00167135878907142,0.00765666958662834,0.00659329772213157,0.00112728150720013,-0.00376381779065917,0.00271312543243891,0.0125788572130997,0.0237793206131505,0.0059943622674458,-0.0115894514819432,0.00858439944973208,-0.0199112133555355,-8.08881844163653e-05,-0.00949255363047322,0.00204515840323919,0.0200185817871268,0.00260167376906669,0.0267451742061723,-0.0202755572937659,0.0275855697050364,-0.00374989849261813,-0.0159786220827602,0.0120973338283411,0.00638973344702884,-0.000423090919637758,-0.00671662411276775,0.0157032558842167,-0.00320629311032847,0.00626292673738119,-0.00850921238964486,0.00951516367008852,0.00378968378816041,-0.0036635381209532,-0.00531055999349148,0.0087809026629295,-0.00487876804099455,0.00930029449500257,-0.000826340454785088,-0.00319543673377286,-0.0192048892315095,0.001124136804861,-0.00255113560051429,-0.00545414119269649,-0.0146361651845819,0.00754189618287597,0.0109114456553188,-0.0109209913702972,0.00859642253943367,-0.00214738833094587,-0.00403372155965705,-0.00913122896045752,0.00715801830695596,-0.00582889613986633,-0.000554326475357541,0.00215611935568347,0.00159338147883018,-0.00835509132082606,-0.0104116076676495,0.00155940985313957,0.00128502733156315,0.00962754197185348,-0.00265603099177837,-0.00815457823855217,-0.00157526043484386,0.0036786276842276,-0.00224008356959908,0.0137422393476517,0.00497658169577808,0.00329017411988729,0.0118399019337332,-0.00454670281448864,0.000199000293465404,0.0035638433257403,-0.00754346753521813,0.00153921988748817
"GETAWAY4",-0.104689891185817,0.0148295869494527,-0.0549882897603065,0.120184187619828,0.0628441273617955,-0.0166337777971944,-0.0182791743518897,0.0438575529076525,-0.0560164607689556,-0.0142946946952493,-0.0251102356300487,0.0307578957865228,0.0327836654015588,0.156173159992588,0.00846669628256181,0.0342696006561291,-0.0401949180551715,0.00688364934745772,0.055924887047354,-0.023977198894987,0.0156100638380857,0.000914294820301809,0.0908357520578077,-0.0893584420520334,0.121728242700711,-0.066753854130422,0.00213335362121866,-0.0167104948366347,-0.0467545150672796,0.0839241250495517,0.0150995045593485,0.0573691643016433,-0.00704591214461237,-0.0269333088999058,-0.0176962897659264,-0.0658942555188024,-0.0507894100768622,-0.00513273364780276,0.0529872501939732,-0.0144855056904818,-0.0408480490944482,-0.0113940337003512,-0.0334003037263074,0.0460181638888299,0.0606748301103627,-0.016771588950207,-0.0687386409107576,0.0139718392772551,0.00978542336382413,0.013074927095547,0.0774603210408861,-0.0151345460693963,-0.0200818108073196,-0.0104416601141788,0.0294616213600659,-0.0557796720861288,-0.0202098529144872,-0.068903162784981,-0.00408399190803048,-0.0259252288650577,-0.00245329847304198,0.0380394599706599,0.00358130120569882,-0.0205817848457151,0.00151915161671413,-0.0761471543714416,0.0170893050775145,0.0139542973018425,0.00483863107552098,-0.0713078728073285,-0.0184467469069644,-0.012006895693242,0.0127824571873091,0.0254749956119532,0.0705571911544031,-0.0172470712453463,0.0199669042606962,0.0390097159568959,-0.00916534808601203,-0.0294372100408395,0.00623616327008693,0.018013542327025,-0.0177713802225352,0.00409628003670594,0.0443998757877788,0.0448504134489796,0.000679946851298269,-0.0477275462303785,-0.0495062410825696,-0.0508061057575104,0.0612125176838636,-0.0309591656107686,-0.00815030037381748,0.0149947622437016,0.0383798635850438,0.0102041681068928,0.00650794019200938,0.0103310011298956,-0.0250789211934861,-0.0916698066444416,0.0816306822131471,-0.0870390749455717,0.0115751397933277,0.0691858367835716,0.142992241936084,0.000846166472989502,0.00329682311180053,-0.0726348055502616,0.0349210660113039,0.0357803658608055,0.0327579687339762,-0.0942520549249299,-0.0534182014703125,0.101794931511109,0.0623243925094276,-0.0355104590860985,0.130567697810657,3.17784872284135e-05,-0.0856370758986183,-0.0178561581058193,0.131594503311511,-0.0473736174481479,0.0068992200919868,0.0751470233480333,0.000482212927272788,0.0499006481321165,0.0754275933957673,-0.00475756968965716,0.0122878749857143,-0.0123621684768643,0.0631074999100137,0.0370478891529595,-0.0638055442100206,0.0252313166609361,-0.0884579585983784,0.0625253003542983,0.0171750454871401,-0.0477964138297927,0.044137505334833,0.00533159110151204,-0.00834920785944452,0.00333579920529475,0.00462061512036439,0.00490523672276523,-0.0282271168565081,-0.0172125451281774,0.0277453022530059,-0.00264234222451563,0.073532735932129,0.0241738647483181,0.020756778775297,0.0560338791701089,0.0123972339968664,0.0378281584591331,0.0187303121125079,-0.00577380670059874,0.0235029874591334,-0.0253107738825936,0.150023742691335,0.0615450221881742,-0.127662117638194,-0.136017092987758,0.0721642005697853,-0.0372813743354494,0.0461542879438082,0.0646407325957147,0.0578128782908955,-0.0339673705004421,0.251165122736311,-0.0429479561450633,-0.0262788836600059,0.0641652419958754,0.25823267136973,0.0604327736652348,-0.0130788025456669,-0.00651644649540102,0.0882584768277587,0.0953128246580737,-0.290640805091941,0.225007493789403,-0.0488026998029094,0.0999447838405497,-0.018880110571655,0.0444711315862723,0.121420202890049,0.189657100642855,0.0424042988823874,0.0399209069180043,-0.168981128358181,-0.138792859004777,-0.00263326303357442,0.126977979202099,-0.0100662321315605,0.0791825325032156,0.0226730402574346,-0.0715016721300317,-0.136832162458119,0.0894970793192432,-0.00183058115809209,0.00208494338410935,0.0133361851394526,0.141612457329712,-0.0353227839049682,-0.103079716944995,-0.17412285794279,-0.0634715425165096,-0.0534883291813355
"GETAWAY45",-0.0110756634384975,-0.0682088824968148,-0.133967534780126,-0.0130048423593628,0.23690992258526,0.037984149927922,-0.0700049675670208,0.0901867395402391,-0.0167923230068072,-0.0156977290137319,-0.00623385439458177,0.0524026225652925,-0.00954275108596251,0.0784265854635449,0.015597663163709,0.0523367524858919,-0.0843301430895515,-0.0641305731929588,0.00364446332155109,-0.0569561330032589,0.0143357228852557,-0.0250027310633237,-0.00533033202552486,-0.0718328061952774,0.00823499247709682,0.0108365041202825,-0.0562274671818267,-0.0504915779543531,-0.00790326875205548,-0.0080189874481842,-0.00847487943166561,-0.00820397306456653,-0.0290336389992637,-0.0421736324432898,-0.0260479528226937,-0.0105438685319405,0.0841807920758108,0.049874054200635,-0.111815107117951,0.081163442471576,0.00208977306655497,-0.0349550157360915,0.0738208367033493,-0.0638803165915484,-0.0284056997921643,-0.0346618250596417,0.0635553737478081,0.00633083762395634,0.00715893164367375,0.00430203048788206,0.00662230397707544,-0.0442170920393214,0.0281864121220878,-0.00303646761165251,-0.0169035296834954,-0.0401107340407148,-0.00661302406495962,-0.00930305572011296,-0.0121094567799082,-0.0160960503059942,0.0278766679067533,-0.0417912167802928,-0.0323087919135228,-0.000441905563288301,-0.00531536398703028,0.0398205431381767,0.01653546811861,0.0146805690357141,-0.0396373511954833,-0.0597296114086062,0.0303177969996457,-0.00384751643096194,0.0651792883728183,-0.0228030486702937,-0.0241626940416701,0.0981819351212502,-0.0503414754283088,0.0523248061591456,0.044318945492967,0.0136447689104836,-0.0517074744293753,0.0288257078726466,-0.0467556300614686,0.0365325268299137,0.0278886728550484,-0.0173158568287268,-0.0562054494784783,0.00155314824733322,0.0244198739493402,-0.0296560555378887,0.0151755826993057,0.0653991710431402,-0.0668460134479517,0.0381871815573226,-0.0605837459709657,-0.0446792718454407,0.0122420894983895,0.00422638023135196,0.0768437574866907,-0.00105437323796514,0.0356160350671978,0.0394786074209698,0.0257948563141115,-0.00043433227466318,0.0487010130320702,-0.0237036214421708,-0.0315015738653199,-0.0843934753187403,0.0596392333303863,0.0159768267195912,-0.0893946312310811,0.00103296953080186,0.0620059265168338,-0.0134275232987479,-0.0488810920515947,0.0408706814828263,0.0286616090231159,0.0633621531379638,-0.0319821687517984,0.0248505563006203,-0.0168303423807448,0.00591647344297818,0.00594708306406737,-0.0535035405318047,-0.0674918226752334,-0.0402775743182537,0.0413231358038525,0.0204746764179697,0.116096012085053,-0.0412531360469479,-0.0170751968961945,0.0142542898081915,0.0396823074289076,-0.0633369160946197,0.14332943074891,0.00460104088697909,-0.0671529380667165,0.0890501259384238,0.0254771585805249,0.0812974548866555,-0.0371369212720713,-0.0386600629173719,0.0338951288844702,0.101390978598269,-0.0173316035426493,0.0459110830881634,-0.0191783143440323,-0.00775001350614726,-0.01338520984847,0.0474430166154948,0.0298024623833186,0.00875956799912095,-0.0151883766251324,0.0339144055758786,-0.0426571455117414,-0.031760475756074,-0.0432615462364773,0.0189686295453561,0.00500507944528217,0.0032876737936383,-0.0342719595903055,-0.0386140344690677,0.00782930591227172,0.050234627696304,-0.0176052447397989,0.0552086465932195,-0.0578720082657307,-0.0507686589635107,-0.0538465102435489,-0.0727896209484689,-0.0452192427630094,0.072032097671858,-0.0579771313507311,-0.00981794128142184,-0.0194373647565529,0.0333820266749365,0.0680387509230181,-0.1006489783793,-0.0913966454926628,-0.00797031463106187,-0.0315589418871633,0.0850691510045363,0.0497945313141482,0.0602730332373375,-0.107219496781303,0.0847230757984508,-0.0496210052541628,0.125408946539452,-0.0219517410969,-0.0593345373685542,-0.0157267551639455,0.0353921204533726,0.137667358951056,0.0322002263082331,-0.189487945641127,-0.131934244189855,0.0216196970009842,-0.0845356211164797,0.157650541111342,0.0893091606403288,0.189207082429698,-0.179345623698775,-0.0381478636461748,-0.11636079661705,0.148805505772508,-0.0892084886804657,0.511312156975879
