"","DIM3","DIM4"
"1",-0.330891117514806,-0.182525223589581
"2",1.83595104212715,0.519753362149434
"3",-0.225858558893342,0.330787206017614
"4",0.119250192913119,0.0104122537402993
"5",-2.06800925377338,0.0705649409202118
"6",-0.146517460141449,-0.0206256875548884
"7",-1.10022014820653,-0.278879176417976
"8",-0.155096195780284,1.64511761653675
"10",-0.348631226481728,0.799833067014049
"11",-1.64498801899605,-0.8223984849109
"12",-0.726949539714047,0.658741590134295
"13",0.00203866274112696,0.745968772140951
"16",0.823669733641266,2.24931485698057
"17",-0.616064941720022,0.597324591198563
"18",-0.479320642466416,0.0648394994786152
"19",-1.8083428985885,-0.832180202022476
"20",-1.9911920073914,0.117416692183968
"21",1.70855914800357,-0.51534332159686
"22",0.94575285243347,1.01421075937678
"23",0.408146913596188,0.141990125052719
"24",-0.725072758904352,1.17627459943667
"26",-0.484521672913949,0.243177126630172
"27",-1.45876430858973,0.252801580669245
"28",0.637323362668788,0.679561461383654
