"","HalCount","SCount","DoubleBoundCount","NumAromaticCarbocycles","NumAromaticHeterocycles","FractionCSP3","MolLogP","MolLogP2","UI","AWeightHeavyAtom","qed","BalabanJ","petitjean","mChi1","Chi4c","Chi3ch","Chi5ch","Chi6ch","Chiv4c","Chiv3ch","Chiv5ch","Chiv6ch","skappa3","HallKierAlpha","bcutm1","bcutm2","bcutm3","bcutp1","CIC2","SIC0","SIC2","SIC3","IC0","IC1","Cfrag9","Cfrag13","Cfrag16","Cfrag17","Cfrag18","Cfrag19","Cfrag27","Cfrag33","Cfrag42","Cfrag61","Cfrag66","Cfrag67","SEStatefrag9","SEStatefrag16","SEStatefrag17","SEStatefrag18","SEStatefrag19","SEStatefrag27","SEStatefrag33","SEStatefrag42","SEStatefrag61","SEStatefrag66","SEStatefrag67","MinEStateIndex","MinAbsEStateIndex","EStateVSA2","EStateVSA3","EStateVSA4","EStateVSA5","EStateVSA6","EStateVSA7","EStateVSA8","EStateVSA9","MATSm1","MATSm2","MATSm3","MATSm4","MATSm5","MATSm6","MATSm7","MATSm8","MATSe1","MATSe3","MATSe5","MATSe6","MATSe7","MATSe8","GATSm1","GATSm2","GATSm3","GATSm4","GATSm5","GATSm6","GATSm7","GATSm8","GATSv3","GATSe3","GATSe5","GATSe6","GATSp2","GATSp3","SPP","Rnc","Rpc","Mnc","QCss","QOmin","QNmin","QCmin","QHmin","QOmax","QNmax","QCmax","QHmax","NumRadicalElectrons","SlogP_VSA1","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA7","SlogP_VSA8","SlogP_VSA10","SlogP_VSA11","SlogP_VSA12","SMR_VSA4","SMR_VSA6","SMR_VSA9","SMR_VSA10","PEOE_VSA2","PEOE_VSA3","PEOE_VSA4","PEOE_VSA5","PEOE_VSA6","PEOE_VSA7","PEOE_VSA8","PEOE_VSA9","PEOE_VSA10","PEOE_VSA11","PEOE_VSA12","PEOE_VSA13","PEOE_VSA14","VSA_EState1","VSA_EState2","VSA_EState4","VSA_EState5","VSA_EState7","VSA_EState8","VSA_EState9","VSA_EState10","Fcount","ClCount","BrCount","ICount","PCount","NCount","NumRotatableBonds","NumHDonors","ArBoundCount","NumAliphaticCarbocycles","NumAliphaticHeterocycles","NumAliphaticRings","Weiner","Chi4ch","dchi1","bcutm10","bcutv1","bcutv2","SIC4","Cfrag5","Cfrag6","Cfrag7","Cfrag8","Cfrag10","Cfrag11","Cfrag14","Cfrag20","Cfrag21","Cfrag22","Cfrag23","Cfrag24","Cfrag25","Cfrag26","Cfrag28","Cfrag29","Cfrag30","Cfrag31","Cfrag32","Cfrag34","Cfrag35","Cfrag36","Cfrag37","Cfrag39","Cfrag45","Cfrag47","Cfrag48","Cfrag49","Cfrag50","Cfrag51","Cfrag52","Cfrag53","Cfrag60","Cfrag62","Cfrag64","Cfrag68","Cfrag69","SEStatefrag13","MaxEStateIndex","EStateVSA10","MATSv2","MATSv3","MATSv4","MATSv5","MATSv6","MATSv7","MATSv8","GATSv1","GATSv2","GATSv4","GATSv5","GATSv6","GATSv7","GATSv8","LDI","Qmin","Qmax","nH","NumHeteroatoms","OCount","TripleBoundCount","LogTigdi","Hato","Chiv3c","bcutm4","bcutm9","IC2","Cfrag12","MATSv1","FpDensityMorgan1","HeavyAtomCount","RingCount","bcutm11","CIC3"
"HalCount",-0.0183508727454151,0.00950593003988777,-0.0760408546186274,-0.000101870053747104,-0.083780937717147,0.0719890327207947,0.0644095460796194,0.209101922300959,-0.179855346534128,0.103101596070696,-0.055454627629928,0.0760152806465796,0.00318546097603921,0.0710871014033774,-0.0698705938980304,-0.0991801019954127,0.105108407162572,-0.143766991360336,0.0772745099969974,0.0470025388888046,-0.0863331779928232,0.0261822826862393,-0.0480213735437177,-0.0552529074854786,0.0164385812892818,-0.0244067075842428,0.00999973161547508,-0.0166318466164201,0.0381110087434785,0.0132038973423096,-0.014434959891179,-0.0667945552148752,-0.0183921801356109,0.0936831206855574,-0.00692881301516313,-0.0317036220604938,0.0264465817991172,-0.0592103921740645,0.0257532176882855,-0.00513080114748053,-0.0218006483696252,0.0149728197298393,0.0617032627417369,0.00188872329025963,0.0170670646884805,0.0117632961018324,0.00156082900270302,0.0702147429179101,-0.00488601066918637,-0.00845470688717919,0.00327653397758534,-0.0198230635035644,-0.0205436502894327,0.00343885083956768,0.0122688592220853,0.00826592958144737,-0.0306070006638443,-0.0104020718613077,0.00247566603597031,0.0231340535753833,-0.0151050808950785,0.0185283066026637,-0.00590137096352733,0.033716954427164,-0.0292956807370072,-0.0411647487800925,0.0334446196812968,-0.0562912719842458,-0.0489476125154324,0.0329735376727046,-0.0483717228667161,0.00998580835433134,0.0272327999905759,-0.00692908166993437,0.0162771901535412,0.0150055157803245,-0.0354779668521326,-0.0192715538459902,-0.00215195194379252,0.0764450710315847,0.0371661314693677,-0.0239241432209583,0.00699884970118371,0.0508086292988292,0.0255262255754645,0.0262681519263313,-0.0496244322271126,-0.00840606068169747,0.00342246144910456,-0.00509750992961019,0.0478504936729507,-0.0336354232287085,-0.0361474491904805,-0.0757857356857002,-0.0654860341836639,0.0144612101184774,0.0593113291766404,-0.0167598962942521,-0.00264494114104336,-0.00177272641263019,-0.011875891413921,0.00612639062850849,-0.0519620028155154,0.0328735236734865,0.00711113543541835,-0.00539815830781682,0.0715500197105187,0.0136583543208819,0.0422349917586247,0.0252271154506602,-0.0733701194208155,-0.0162597876132633,-0.00245809914838289,0.0687034520426432,-0.00512716430518445,0.031800728414672,0.00700322798323153,-0.0938253549084765,0.0142798375620486,-0.00417287245144769,0.0702094178418743,-0.0644680060195834,0.0493267450270515,-0.0145702770331425,-0.0574084651561117,-0.0134500851953531,0.0743345201932537,0.00996859430950464,0.0592731602519967,-0.000836750532459053,-0.00741777795142514,0.0226009618234819,0.0100495503062886,0.0420239814761703,-0.0683783750704522,-0.0575958764063688,0.0534198197604463,0.0350791126383572,0.028292195211748,-0.0673691185206312,0.00859505906963829,0.0564562121309822,-0.0304113486411361,0.0231642848512725,0.000895865592249722,0.0238541640960428,0.0190100341559,0.0067488274169813,-0.0594430091622915,0.00455464611683505,0.0230834749266285,0.0094946861048732,-0.0159777804095666,-0.0370970238225915,-0.0304267763701591,0.00376913974413974,-0.0383301416275177,0.0144861054820279,-0.0207647024214976,-0.0178164782153687,0.0343045512396722,-0.0380117025196315,0.00487759501604524,-0.0461092778178597,0.0179946292085726,-0.0194547474300449,-0.00143550860931092,-0.0477558732377725,0.0486849903407667,0.0622778401661402,-0.0511276395068297,0.0071669551260698,-0.0132231653459393,-0.000479319967979648,0.02362627314552,-0.00273066097523595,0.0351893613030819,-0.0801025833272252,-0.0114079937059493,0.00511544400646916,-0.0148035561264712,0.0520045028682338,0.00701169615918606,0.0339612563848933,-0.0221009005437525,0.001795213185636,-0.033356324363872,-0.0419048753565368,0.0434939904469455,-0.0552546691245935,-0.0206683911543458,-0.0217696052570142,0.0201573418287515,0.0338735396327157,0.0113425970317039,0.0502099864136076,0.0396019760821474,0.073048960727008,-0.0398917358325701,0.00678034410481332,0.0649156313796145,-0.00922238491171012,0.0241709523960602,-0.0664622502860429,-0.0138160273709392,-0.0696210723581939,-0.031182617614577,0.0137050913756121,0.061533467484271,0.00975122625001147,-0.0878151752277868,0.0282330008858894,-0.0296000109489499,-0.0344369477688472,0.0913094183033553,-0.0938070117981863,0.126395253953032,-0.0206293403906988,-0.0314238818639359,0.0708838029837536,-0.0592953924113217,0.00822052794548002,-0.0142267326770703,-0.0647655110425958,0.0279029186661273,0.0139448415520033,0.0403176857335388,0.00634335029060763,-0.0118725442217981,-0.00119234761182682,0.0531754782110834,-0.016188917534103,0.628488801384585,0,0,0.319350776670729
"SCount",-0.0641021142787308,-0.053046381270567,-0.0341551010836844,-0.0567102980132526,-0.00732754049493786,0.0754315918313686,-0.00949382855095579,-0.0446793662762908,-0.109307307743192,-0.0539239306701912,0.0115842304824195,0.0363145180712753,-0.12435895029444,0.0664090985176411,0.154930485588067,-0.024805968711038,-0.0188132450458171,0.043155402401118,-0.246699305867437,-0.169580436083483,0.0975023853372677,0.0526162861629552,-0.044577255061837,0.0513446326662913,0.0156582633957757,-0.0566737961863825,0.0184811836507792,0.054495977484715,0.0317736041971401,0.0340441556179762,-0.0555919787260265,0.0505345399981854,-0.0797015360929836,-0.0730558154075007,-0.068134101140582,0.0876644150595497,-0.0300247330774391,0.0157951654530486,-0.11094178326883,0.0529999366746331,0.0756485387526602,-0.035643250352156,0.0771040463309302,0.0227646688837229,0.0715278938659319,0.0096033597960585,0.11268281017237,-0.00799173304553127,-0.0488608533277454,-0.048508048456875,0.0508593846976071,0.0143463386085982,0.00879735635849435,0.0352793852552458,-0.017238108580674,0.00295458798027279,0.0164492419884844,-8.00608197571704e-05,0.0454258127139062,0.0149043758533813,-0.044339596501865,-0.0407944794084714,0.0673839691515097,0.0495469609737256,0.00207142771619495,0.00975258293404755,-0.00787949908651403,0.032661194723626,0.0337001186190628,-0.0352933764525125,0.0193192573355464,0.0446083669932625,-0.0379627331693547,0.045316537303927,-0.000896384840479585,-0.000804659681773972,0.0411646946948242,-0.0307240748810637,0.0132615607027025,0.00518576932550079,-0.0341122767979381,0.0135832107879675,0.0447563475468979,-0.0262771590039873,0.0558269739075394,0.0478685011919499,-0.0912015054136482,-0.0501564936705487,0.0228903501951634,0.0474449177302168,-0.0122448258955118,0.0423289592775636,0.0188554444334836,0.0691949730223147,0.0308218867632976,-0.0141475176958146,-0.0566959194954097,0.0933716045060045,-0.00505712719861636,-0.0608804739761385,0.0151487731548357,-0.0796702047558625,-0.0964055401149995,0.0240361297904538,0.0098234554101354,0.0320375981145088,-0.0133342943431094,0.0362599875748407,-0.0620962150095988,0.00609931586757725,0.00517006505489474,-0.00651769480335022,0.0214527453813383,-0.0078117562083307,0.00903827748976637,-0.0542871242890495,-0.0748358671904078,0.0371922861821986,0.00884684452683002,-0.00433394106997685,0.0145309638381119,0.00262269338412984,-0.0702970109725039,0.0237163801041649,-0.0356180898914959,-0.0110984956186122,0.00352852999958012,-0.00323897019079137,-0.04751225206713,-0.0396875782134252,0.0485785678154858,0.0171373817621918,-0.0131978781019316,0.000217797252968058,-0.00640780850373429,-0.00901882509886817,0.00303081031883378,-0.0148129739076118,-0.0352980897486307,-0.0133284034537518,-0.0111580512779387,-0.00846536016737616,-0.061245022600189,0.0716012749913005,0.0391857676972077,0.0266794863867137,0.018946034820118,0.0229711721272441,-0.0330992180609838,0.00372159560041442,-0.0279951835006881,-0.0404374115868639,0.00235664727039056,-0.0435199351061809,-0.0224776159208666,0.0395762441636722,-0.0121737283982593,0.0167928261691435,-0.0280491751007775,-0.00735008480919229,0.00210789996801276,-0.0227398627184703,-0.00341514102480832,-0.0320484355165423,-0.0396023119619329,0.00232996499765608,0.0186647721155477,-0.0167125437832367,-0.0132069634024182,0.00067726227425419,-0.00939802862558785,-0.00945830894986278,-0.0193069794008566,-0.014924416468366,0.0111110888249936,-0.0242626704972612,-0.0106070381795824,-0.01269105176279,0.00795829937146019,-0.0293919584268956,0.00713370232039624,0.0513052699497601,-0.0283952920681332,-0.069923917861114,0.0127845959498238,0.000855715813431229,-0.0404287369509065,-0.00332261119598281,-0.0328628480196618,-0.0256516133368469,-0.00873966694923099,-0.0369872781356267,0.0129624755935423,0.0259093252671996,0.0377393202522004,0.000761578198737577,-0.0242138594011091,0.0439617785562689,0.032221771137128,0.00565896123175904,-0.0142208377938756,0.0410170377948663,-0.0498999464871942,0.0310922734967307,0.00967264549167881,0.0091417708572515,0.154801769847099,0.0859466352858089,0.0958848201267523,-0.313816477697403,-0.0617942309093965,0.262309451123894,0.0727815163918034,0.162556615437068,0.0243037551688847,-0.195461720151057,0.180576880622533,-0.284570246823141,-0.119701676831248,-0.126285956486332,0.24618536403972,-0.0114630158840564,-0.10467794829013,-0.122919630784165,0.150452091164362,-0.00896260168861983,0.0452135769294569,0.0241206773903583,-0.00687906335601806,0.00254131226351272,0.0567997365286934,-0.0198056438855892,-1.92518223585125e-12,-3.17871216899799e-14,-1.00160305824973e-14,3.71619401917656e-13
"DoubleBoundCount",-0.120839486986074,-0.061892987181096,0.046526081249029,0.113242949507537,0.0527389094940697,0.105302782573459,-0.0183233515344054,-0.0548478632722603,-0.0365005958597023,-0.0206634484586271,-0.0548265520469699,-0.0240304871769159,-0.0194335598276278,-0.0393514445355768,0.0437963243736145,0.0683249741158022,-0.0482142231743466,-0.0128355568888768,-0.0817888870216136,-0.00483111860488216,0.00970633890867173,-0.0258230574053624,0.0318659870039183,-0.0425233690610588,-0.033210205798748,0.0599846849980152,0.0132878909897367,-0.0411694808163629,-0.0311362410893642,0.0455155295070174,-0.0269397147007889,-0.0305746041194588,0.0320733457104784,-0.0590807701266464,-0.00822596538415893,-0.0414000821227924,0.0518878438704473,-0.0314976121127056,-0.0290511636064285,0.0894310139749938,-0.0890244153655757,-0.0426500608745801,0.0730231118567526,-0.00667694213472399,0.0646339105565222,0.000447008014889778,-0.0265022226145733,-0.00156730589489212,0.0287231811028428,-0.0282447745658352,-0.0243320709459586,-0.0152667574234177,0.00307614280652499,0.00483405961772982,-0.00416312941876739,-0.0338357057591696,0.0148597078307517,0.0157830894942279,-0.0110796964162555,-0.0382068136577275,-0.0390841497240423,-0.00161520037356495,0.0663438252096057,0.028090056535736,0.00434974126093572,-0.00546904012512952,-0.0207189658378444,-0.065485890992289,0.0297330928201767,0.0640000943234749,0.0217832788808596,-0.0308976457426793,0.0523840787173219,-0.0178931499035364,-0.00280066964580362,-0.0122429051030958,-0.00782835693537934,-0.011483740493724,-0.0294726191983633,-0.00609849841905367,-0.0260485163695945,-0.0234718998604742,0.0357819517412151,-0.0151983630955949,-0.023604177806184,-0.00153160449825209,0.00609154976483394,-0.0361982120284618,0.0330753729812548,-0.0402098094768467,-0.0105981830890526,-0.0083193287944929,0.0128409711520578,0.0271870480283682,0.0133080474790117,-0.0420312002759743,0.000501064940255874,-0.0203863922141171,0.0168470389687073,-0.0295389597652229,0.00825160130150382,0.0550515963478352,0.0149207218118042,0.0142307397685571,-0.00839262086824787,0.0285895423699515,0.0283010990032836,0.0829742035704471,0.0184862943810947,-0.0412679842076289,-0.0197662020353278,0.0316814242591912,0.0156191623429482,-0.00178077515480912,-0.0251481497763513,0.0108169951843903,-0.0276914542287176,0.0236589661522656,0.0595993496922035,0.0100995075340911,0.00680782753981356,-0.0160481444451475,0.0073470319237246,-0.0338877111356875,-0.0441040357962936,-0.0404589877250802,0.00512720377854037,0.0204521855660525,-0.0129316661472739,0.0105564206833304,0.00938553933274672,-0.0322978290196525,-0.0101554630908417,-0.0343884090665896,0.0451908868165691,-0.0316462639118189,0.0236419258309091,0.0141722720399334,0.0216006278120326,0.0155582727444591,0.0473357147011519,0.0451986786809338,-0.00294212511309207,-0.0315653071996616,-0.00355947465791806,-0.0207262536238311,0.0200082388124135,-0.0239072340156068,0.0309279076331093,0.0187873621434346,0.0266207302580019,-0.0338670688227631,-0.0407033873413119,-0.00964549446241791,0.0332883541514178,0.0210839554222139,-0.0161826330735312,-0.0536243004343009,-0.0520085379925638,0.0282785461402445,-0.0479828768094383,0.00985073296591819,0.0272885531863964,0.0644814953965108,0.0191268091329098,-0.00971045837791388,-0.00109779924222181,-0.000927977084304142,0.0193139077161757,-0.0197539712682973,-0.0520782644988382,0.0178987512415266,-0.0309212142454295,-0.00566634053793544,-0.0028615997826961,-0.0615003315177907,0.037369713065903,-0.0368745614421302,0.0271603399379499,0.0164373642495101,-0.0489235330195316,-0.0111743836812489,0.0264355094244422,0.0428821720506007,0.000359127150332035,-0.0687166984066989,-0.0130244031763884,-0.0271081946741776,0.0265653468356481,0.0566732927308048,-0.0528220181350846,0.00667990129811214,0.033855769073009,-0.017765060394941,0.0328602437170043,0.0732818070936172,0.0371129505309169,-0.0644654901524522,-0.00114586833576882,0.0754785351273312,0.0380330412523986,0.0144975036436427,0.0465705838471037,-0.0223219241472089,0.0569296094563624,-0.00105855815106354,-0.0200084349220611,-0.0304767304176176,-0.0335087738601587,0.0336846480450911,0.223167893679363,-0.0406195890295721,-0.110664305601758,0.0758788784602724,0.0625487134166092,-0.121376090917369,0.0951291551212091,-0.239967249604822,0.0712307686467302,0.164482740192127,-0.0713224789078238,0.183075605495536,-0.12458795671445,0.39982211415096,-0.0713780083382528,0.395830457323834,-0.0561632522337533,0.0884621752426573,0.000179937170717234,-0.360039171475218,0.0756340007756133,0.0434757004510521,-3.80731557392266e-12,-3.55961098698032e-13,2.43838300352247e-12,-4.50334214363579e-12
"NumAromaticCarbocycles",-0.0561382637767345,0.124670430363279,-0.0712927576821832,-0.0251964745166808,0.0809002603374322,0.0491867690184386,0.020143346911177,0.128189113205569,0.0265320256136913,0.163997340337087,0.0681723375492477,-0.0040373436612319,0.0876673608809875,-0.0125238556080721,0.0504741557133403,0.0457174258733925,-0.030397358920069,0.106133187323884,-0.0605972166953395,0.0308608928864826,0.0328256885688112,0.0548926315335893,0.0158923222072664,0.0063623743371046,-0.035461526539854,-0.0548872160724854,0.0060641484155774,0.0169464695524373,-0.0108860492759711,0.0172686248925424,-0.00654072082699676,-0.0294806998560685,-0.0262399213462236,-0.0237672238903986,-0.0788209627438196,0.0148380572304202,0.0163822589730203,-0.0111200860440297,0.0362448130473349,0.000448120471742518,0.017057216796747,0.0439692547979396,-0.043725663856167,0.00210366688691937,-0.00678250013720105,0.0861009124164258,0.0187827588525961,-0.0184750108490316,-0.00707575188144863,0.00371388548158324,-0.0261566282364483,-0.030114430359614,-0.00941360214955571,-0.00631040842152971,0.000910796087626242,-0.0120698553810181,0.015822395388661,8.05354445591036e-05,-0.00826527449711765,-0.0143365627092299,0.00236624712614478,0.0301737431045153,-0.0414208228074838,-0.0141639656439294,-0.0407651163667236,0.00874006150743181,-0.0251111423280535,-0.0590548658474298,-0.0490024820588739,0.0270455329083891,0.0468710091301603,0.0566358257409055,0.00133903026111439,-0.031502121714669,0.0664924852460774,0.0883408621074028,0.00876386513804035,0.0470175845403027,-0.00855304652729658,0.134281459154158,0.00449498310544572,0.03914680255647,-0.0516385893581019,-0.0130883648478463,-0.092228095630124,0.0591637501337752,-0.0490849430797644,-0.0374035291387455,0.0884638780097623,0.0373117412035893,0.0352383334359211,-0.0484681765090279,0.0701709784478737,-0.0537830114513937,0.0392878444284343,-0.0129172204351677,0.0162651948888608,-0.0391987748808043,0.0395148751630288,0.0535392473985582,-0.043132190944255,0.00157363499128404,-0.0174430837272696,0.0317291647558261,-0.0925971263390855,-0.0518988502459442,-0.084848956088292,-0.0429895490187394,0.00555298882759561,-0.0781938450326529,-0.0012332838047496,0.0277445055939099,0.0108264109852806,-0.0272443925313478,0.00803732424533139,-0.0401977251951313,0.0149396495179331,-0.0253329198967193,0.0441366391643619,0.0355178614284522,-0.0440746090328082,0.0833943610330931,-0.0338740352788817,-0.0436811649306424,0.075528359841976,0.00241078386191186,-0.0592367978307106,-0.0350327429431788,-0.020456687514988,0.118385564616437,-0.00967553488836402,0.0400359401910384,0.034669396464472,-0.0672951167574958,0.0610198445101781,-0.0908975989603704,0.0497707869448169,-0.0270714539976504,-0.040864218145579,-0.0119519112625293,0.00198014439426446,-0.110286513143729,0.0216204977835258,-0.0602223152238686,-0.0464192491550006,-0.0494879407158808,-0.166722170660705,0.0700232540701124,-0.0459106614557679,-0.0271195780057538,-0.0910226544458816,-0.122924092582815,-0.0842890636396599,0.0828049663613002,0.0544155724656914,-0.014351950515365,0.0409847705378077,-0.139984625609671,-0.0266186494704502,-0.0509600104040625,0.0244065338727349,-0.104404379871894,-0.0574941694053528,-0.0888339745183329,-0.122001010120255,-0.079309440146611,0.121028386187054,0.0672617631729368,-0.00457203822483181,0.005955999408282,0.0480037914413859,-0.052815595162208,0.0367826396803576,-0.0930891081226236,0.160578500480692,-0.089010109588961,0.015215482322103,-0.0499180323624586,0.0712448589104833,0.00520868543528394,0.0667911088060347,0.0481484294036711,0.0487445837567167,0.00426363473149891,0.00091887579390459,0.0096488710719496,-7.29708921415068e-06,0.0551776940527396,-0.00647946421735666,-0.00818281133366102,-0.0504878773364961,-0.0766771123701587,0.0416524352012267,0.0148255531333775,0.0263279765647263,-0.0145812997908258,0.0155612848977671,-0.00941154612198451,-0.0226788119256393,-0.0352082093951788,-0.00274121081435173,0.0355393502784546,-0.0870916333436667,0.00219980821905756,-0.0334064854524731,-0.0534640788697059,0.0696892272091935,-0.027226864654056,-0.0934928094605751,-0.0567049625079553,-0.0214495609140425,-0.093537821445497,-0.326821661500718,0.240879581087688,0.225151221643565,0.0421515916956017,0.000335049727626824,0.0678176845495754,0.0723343227472034,-0.0406805251262081,0.0238099634787989,-0.0190401143988912,0.0129323580638135,-0.0305480476984522,-0.0105713993086251,-0.0269950851635043,-0.000266629641793553,-0.00364910408581795,-0.00364424249044308,-0.00737050822784016,0.000675965906318252,8.70008592446106e-05,-0.135585127191582,0.0283829798317662,-0.164639900111341,0.266834278478501
"NumAromaticHeterocycles",-0.0943510247497119,-0.0144600363682382,-0.1036712164537,-0.172633869647861,-0.00427223597464504,0.00103741491213835,-0.038263061212484,-0.0747895956920863,0.0623521961689387,-0.0276907314798789,-0.0840918259096213,-0.0253847556335516,-0.0788290518977647,-0.00439136230172552,0.000966892367488079,0.0246450891279721,-0.0319181045748082,-0.119380128721461,0.052030677230636,-0.0534394843138801,-0.0554308334197967,-0.0578159984412609,-0.041152492687016,-0.0172328242874132,0.0185399128040776,0.0394283274153636,-0.00309735415673762,-0.00223872544612985,0.0157303794892645,-0.0285326876246656,0.0058458760228118,0.0306202150783144,-0.00858615552707934,0.0236617523842189,0.0593418954888155,-0.00892304870863728,-0.0361032760848745,-0.0113559478675006,0.0116334892497028,-0.0693741747410651,-0.00131258254228485,-0.0281363375425769,-0.0176322591917926,-0.00196762054766102,0.00278191857935696,-0.0375692635600045,-0.0289935935804652,-0.0140454342488845,0.00856632761670561,0.0114290646267394,0.0318992252988566,0.0183530949292922,-0.000378446951589458,-0.0126886037117909,0.00322268038382217,0.0214282985242907,-0.0122766296946123,-0.00346693400793666,-0.00743812609077879,0.0221154893111246,0.0152431998337413,-0.0176657276463936,0.0130849497729521,0.00199162277741265,0.0672219832669632,-5.04450939799866e-05,0.0322037719010167,0.0561725180060486,0.00331994949377314,-0.0455353867584629,-0.0620948606691106,-0.0633015694703567,-0.0254332283426671,0.0525095617055057,-0.0590145219897548,-0.0735247812674675,-0.0498575387395874,-0.0279940861009259,-0.00324533363578892,-0.105785598664876,0.0149664114420738,-0.0326076287357157,0.0401014167120992,0.0344151009302517,0.0652264853541278,-0.0160265492552556,0.0294587278550646,0.0272215630484342,-0.0329258007570861,-0.0124180809699292,-0.0329829000538892,0.045334069664493,-0.00669380404002598,0.0256503841568276,-0.0296550150011326,-0.000184251169757177,-0.00818964991912016,0.0318581238694721,-0.0216487485116967,-0.0657391393173409,0.0138724194322195,-0.0299607034290608,-0.0362098474332533,-0.00717759319736958,0.0526576765057718,0.00119907762760751,0.00577343357573857,-0.0516263804777748,0.0311893233491547,0.055185457732957,0.00267795612717385,0.0569675543428462,-0.0330016004309756,0.00343738860186518,-0.00556091993404466,-0.0383691689033994,-0.00556742927470998,0.0274528465850002,-0.0893465682673758,-0.00978558332463625,0.0305914215670934,-0.0194393794209958,0.00585449901547797,0.0544989087815825,-0.0762382913508276,0.0204022494271118,0.111877657010969,0.0267093078408217,-0.0239740441566365,-0.102437470332166,0.0298622064108439,0.0172767885059416,-0.0189349725015402,0.0491647527693991,-0.00263666231207904,0.0437023283184382,-0.0142995019116866,-0.0224036565584889,0.00973125538801294,0.00253383532439258,0.0131127832098657,0.0500629554075087,-0.0930514324120465,0.0475953882943655,0.0392897942642696,0.0416115599557689,0.148869094222675,-0.05436412206704,0.0483964722714801,-0.00234144368502112,0.136986484324294,0.108976591147151,0.07811770085608,-0.032505836791344,-0.0448483157806117,-0.00208861597452568,-0.0326857043086303,0.0697611327423002,0.0307961034688292,0.0144672115131221,0.0266673990703162,0.0717676924117204,0.120043170999671,0.0639605715706787,0.100537431040937,0.126855872670231,-0.13543236842484,-0.0916560259170061,-0.0316297726283005,0.0736191043849037,-0.0573443677600777,0.0921151994029426,-0.0435186527046739,0.0953771654483499,-0.155441901789755,0.0802782909805949,-0.0428491678495608,0.0664101741362454,-0.00746945255949587,-0.0105447683045352,-0.0415397087486274,-0.129278770014588,-0.00214564725725538,-0.00367010504488165,-0.0206081768457595,-0.00533124156178914,0.0135611717269932,-0.103428973314418,0.0477591082461795,0.00346398523496757,0.0635706272570792,-0.0138108031351292,-0.00357307722506566,-0.0433621142940708,-0.0484788463339366,0.0209679444734655,0.0434697063085891,-0.118945123798906,-0.015441704731931,-0.0744275022963081,0.00234118444887172,-0.0597537818547709,-0.0869759761895533,-0.019051101857695,-0.0316710843920793,-0.0175023078774292,-0.014709125275801,-0.0580250614412074,-0.103034471194801,-0.131335438586816,0.00819381649208996,-0.10343490970025,-0.295269166453302,0.275328818625547,0.238557509122463,0.0253915384894647,-0.000744561731721029,0.0592146372576989,0.0349383523561623,-0.0205131149760124,0.0103018078877108,-0.00792547825315552,0.0133931478965364,-0.0235104218157479,-0.0131088150211363,-0.0419497226312463,3.49753785907833e-05,-0.000623649520095238,-0.0025992682621064,-0.0104401599254589,0.000297612947825701,-0.00171421218781642,-0.156311426585535,0.0327217605658351,-0.189807674280844,0.307624055785759
