"","HalCount","SCount","DoubleBoundCount","NumAromaticCarbocycles","NumAromaticHeterocycles","FractionCSP3","MolLogP","MolLogP2","UI","AWeightHeavyAtom","qed","BalabanJ","Ipc","petitjean","mChi1","Chi4c","Chi3ch","Chi5ch","Chi6ch","Chiv4c","Chiv3ch","Chiv5ch","Chiv6ch","skappa3","HallKierAlpha","bcutm1","bcutm2","bcutm3","bcutp1","CIC2","SIC0","SIC2","SIC3","IC0","IC1","Cfrag9","Cfrag13","Cfrag16","Cfrag17","Cfrag18","Cfrag19","Cfrag27","Cfrag33","Cfrag42","Cfrag61","Cfrag66","Cfrag67","SEStatefrag9","SEStatefrag16","SEStatefrag17","SEStatefrag18","SEStatefrag19","SEStatefrag27","SEStatefrag33","SEStatefrag42","SEStatefrag61","SEStatefrag66","SEStatefrag67","MinEStateIndex","MinAbsEStateIndex","EStateVSA2","EStateVSA3","EStateVSA4","EStateVSA5","EStateVSA6","EStateVSA7","EStateVSA8","EStateVSA9","MATSm1","MATSm2","MATSm3","MATSm4","MATSm5","MATSm6","MATSm7","MATSm8","MATSe1","MATSe3","MATSe5","MATSe6","MATSe7","MATSe8","GATSm1","GATSm2","GATSm3","GATSm4","GATSm5","GATSm6","GATSm7","GATSm8","GATSv3","GATSe3","GATSe5","GATSe6","GATSp2","GATSp3","SPP","Rnc","Rpc","Mnc","QCss","QOmin","QNmin","QCmin","QHmin","QOmax","QNmax","QCmax","QHmax","NumRadicalElectrons","SlogP_VSA1","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA7","SlogP_VSA8","SlogP_VSA10","SlogP_VSA11","SlogP_VSA12","SMR_VSA4","SMR_VSA6","SMR_VSA9","SMR_VSA10","PEOE_VSA2","PEOE_VSA3","PEOE_VSA4","PEOE_VSA5","PEOE_VSA6","PEOE_VSA7","PEOE_VSA8","PEOE_VSA9","PEOE_VSA10","PEOE_VSA11","PEOE_VSA12","PEOE_VSA13","PEOE_VSA14","VSA_EState1","VSA_EState2","VSA_EState4","VSA_EState5","VSA_EState7","VSA_EState8","VSA_EState9","VSA_EState10","Fcount","ClCount","BrCount","ICount","PCount","NCount","NumRotatableBonds","NumHDonors","ArBoundCount","NumAliphaticCarbocycles","NumAliphaticHeterocycles","NumAliphaticRings","Weiner","Chi4ch","dchi1","bcutm10","bcutv1","bcutv2","SIC4","Cfrag5","Cfrag6","Cfrag7","Cfrag8","Cfrag10","Cfrag11","Cfrag14","Cfrag20","Cfrag21","Cfrag22","Cfrag23","Cfrag24","Cfrag25","Cfrag26","Cfrag28","Cfrag29","Cfrag30","Cfrag31","Cfrag32","Cfrag34","Cfrag35","Cfrag36","Cfrag37","Cfrag39","Cfrag45","Cfrag47","Cfrag48","Cfrag49","Cfrag50","Cfrag51","Cfrag52","Cfrag53","Cfrag60","Cfrag62","Cfrag64","Cfrag68","Cfrag69","SEStatefrag13","MaxEStateIndex","EStateVSA10","MATSv2","MATSv3","MATSv4","MATSv5","MATSv6","MATSv7","MATSv8","GATSv1","GATSv2","GATSv4","GATSv5","GATSv6","GATSv7","GATSv8","LDI","Qmin","Qmax","nH","NumHeteroatoms","OCount","TripleBoundCount","LogTigdi","Hato","Chiv3c","bcutm4","bcutm9","IC2","Cfrag12","MATSv1","FpDensityMorgan1","HeavyAtomCount","RingCount","bcutm11","CIC3"
"scale",1.12731823358165,0.737750632879827,2.46278958468218,0.974184290285347,1.12310353890501,0.27623707411319,2.91516853881146,71.8533797492814,1.22140563118458,3.21226047272986,0.224589870392306,0.73965671852169,Inf,0.0460042016732861,0.0323642951497079,0.260096133609968,0.0544965067879467,0.110241841736195,0.10072637701998,0.123412451549656,0.0625902583729545,0.0652728850387134,0.0484408754688338,276.111192594245,1.63610092610795,1.07735867852482,0.655894575344001,0.635813988666511,0.310283280677982,0.625376104906521,0.0721159244144139,0.101971370847693,0.103256651772384,0.237922239954326,0.498640939286364,4.60619848106846,3.63578693358309,2.15321134308883,2.71965166797801,1.1708250708891,0.910226571911253,0.0261673505366478,0.150919365776052,0.0685177339907461,0.0242274454541581,0.0279727044392997,0.0296732467583809,4.53096544509201,2.1078684764495,2.149093204758,0.858694380331825,2.34021995730776,0.0353806960434059,0.128812925120796,0.204249567322604,0.0468234658175928,0.0128102582075035,0.00793199262325275,1.70854711433953,0.374887618122987,15.7487372044365,14.8387415647636,18.0216087874407,17.9007400839607,14.9921742319848,18.9475248619573,19.3670815857178,16.3442797584248,0.177245363107728,0.173853642517316,0.177965298972122,0.224252732067833,0.266618259824045,0.295846528678737,0.287368673785647,0.32812042335769,0.159339968573664,0.195976207660554,0.300229954971269,0.350488183200282,0.326946401075939,0.383253348713609,0.335646199255496,0.256079483502643,0.303732437416422,0.407181363865889,0.462542699786876,0.554194071280866,0.648776402007227,0.824435573034545,0.270561968944236,0.253516111948112,0.421154894776499,0.495480837284772,0.233750888171951,0.289984145331746,0.156554670732745,0.104147947199683,0.0719310483690086,0.0774694117994442,0.206249047800313,0.154266184783182,0.142153406456117,0.0444344297146897,0.0193329587470806,0.111340511692212,0.126109170342766,0.104295633811842,0.0789817220029678,0.0370059631259966,10.6011771709826,17.5730399354616,9.55788035242122,30.7276741328819,2.47613430155332,8.82480053230575,6.8585936947312,6.21648691190572,11.8035682203621,9.27297363502266,17.4114722370979,8.27685298901594,21.3222772963927,11.017207823355,7.71828349616371,5.79769601049121,4.65857634291919,25.5324701178691,26.7025816444005,16.8032617003844,15.0495854509426,18.7626660599975,7.93104781083514,9.72583832518568,4.22763770877246,15.5258338321953,23.7330927096786,27.2232525596731,4.36366419019418,3.06926693847671,7.25506161291294,4.57345396117619,3.75041326220466,3.93711607349938,0.9461848868579,0.505818419475469,0.240726634911468,0.277863594093515,0.647971922270609,3.18720715868979,6.87045450454631,3.41307944941726,8.18354340567177,0.917934879009859,1.22782090748622,1.51862573471569,124408.590056939,0.0205746893500024,2.29633936958559,0.252342263860506,0.184789206480005,0.34153608066346,0.107618417390757,0.0843344744230824,0.0342527140308773,2.04973140458925,0.177542640355838,0.0795115727680219,1.18334903860429,0.0356560575968282,0.0616800225320574,0.691444095055487,0.0171339073948566,0.400936306272745,1.36360298075988,0.467354066940568,0.172626465719378,0.583557083384933,1.2745120946323,0.735787801548541,0.208189017352912,0.675156832868245,2.50183634938303,1.96068341380927,2.27693819989117,0.23159331678092,0.00989323449997465,0.0197864689999493,0.00989323449997465,0.187756091175293,0.368001620460365,0.366671075024174,0.264422146816269,0.0328019257198721,0.385936722447403,0.00989323449997465,0.0342588669953731,0.0171339073948566,0.0171339073948566,0.00989323449997465,5.93350533444357,2.57539617447556,16.1598812262643,0.203743807799507,0.201386054547474,0.252711878285577,0.303922469572466,0.345250519843164,0.331352685531333,0.375347316169751,0.298185901791536,0.218308869933359,0.384466470266562,0.446161362236448,0.516126166761598,0.600903329584802,0.733139361527367,0.0802014255573998,0.096514451565346,0.0961963713734892,17.0244425838309,7.82645591398381,5.09557846297036,0.207094059193831,0.758235934476002,0.182079319426094,1.0197190659504,0.59385851871274,0.160122362381088,0.683289243016438,3.95332918429789,0.175312360627587,0.280503637465083,17.9268098551387,2.16859399326546,0.319679283745698,0.546260183848197
"center",0.511206812175785,0.299207203680141,2.15660174219438,1.00802583928746,0.653322893217187,0.438955305471273,2.10121817265342,12.9124936055594,3.2570086111383,13.8790889540961,0.505445811784281,2.19086179994127,5.11733874914358e+228,0.470149269746501,0.453913575413527,0.135828618968386,0.00908260741900754,0.0650870118430067,0.134662718997749,0.0559543897425859,0.00861916413820104,0.0349239502789469,0.0561064891846922,12.7551370734071,-2.1501464179309,4.26050606557698,3.7845948248018,3.48723103513752,3.8842884408339,1.48520427248703,0.30598776402075,0.725844014681413,0.823280100714495,1.60461402574141,2.94954054066752,3.92698443770187,2.02662229617304,1.52344132328472,2.91024762650484,0.54830184985808,0.384555153176079,0.000685132622100421,0.0180092003523539,0.00195752177742977,0.000587256533228932,0.00078300871097191,0.000685132622100421,2.28979728695957,-0.622228230087158,1.37432861658826,0.361913761860527,-0.54130916902858,0.000801075853968875,0.0131591652344132,-0.0058025578154057,-0.000997888793187824,0.000317995023000881,6.46513516687873e-05,-1.44053764035932,0.2206621762585,14.9625667029461,14.6292763576392,17.6970406450338,13.5744156230792,11.9242013125184,14.9285546478418,17.3868092872663,11.4376063881766,-0.0443995028873446,0.0169153176079084,-0.057377928452579,-0.0825086671234218,-0.0508820637173339,-0.0324436774982872,-0.0600313200548106,-0.0586140672408731,-0.116754853968875,-0.0654126548889106,-0.047660607908388,-0.0273091757854556,-0.052705435059215,-0.0583199651561124,0.892988451796026,0.783815956151512,0.947857168640501,1.03713292776745,0.988453477243809,0.94629002877557,0.971267997161593,0.980716322599589,0.950547323088969,0.949732042380346,1.00890455495742,0.961332481648233,0.760309853773123,0.947117868454537,0.724908532739552,0.210539926397181,0.137120682783596,-0.173355479397083,0.206584120093961,-0.397830684838994,-0.260393336791622,-0.0449786759322697,0.0343778753058628,-0.25758757531565,-0.188054889302143,0.251084548889106,0.209378427522756,0.000978760888714887,8.09042231349711,12.8559205885289,6.01978119203289,29.5946966885583,0.734942588626799,5.13554678976216,4.19566007497308,2.86217040050896,6.11730141127533,5.38286072418518,14.1873234631497,4.85918371518058,21.5013192119017,7.86080119849271,5.59831514329059,2.44395760242733,1.56390008260742,23.6832106693746,33.6508769721053,17.6347768716844,12.9823757445434,11.5261454379299,4.73345435235392,4.12517093364001,2.12175828804933,5.72916361779387,14.1676659191015,21.1233166591729,2.96678205253717,-0.549103380360575,1.67275018263423,2.76705420364337,-0.350470235576392,1.48200646715572,0.285015170793775,0.165312714103944,0.034256631105021,0.0266222961730449,0.133698737398454,2.63316041890966,5.94890868160908,2.63159440148772,9.3930703729079,0.351864539493002,0.683272976411863,1.03513751590486,6375.7097973965,0.00285328374278164,3.19044308505432,1.76627251600274,3.86681765684643,3.58189214055006,0.845759659097582,0.00577468924341783,0.00117451306645786,1.59215033767251,0.0261329157286875,0.00636194577664677,0.367035333268083,0.00107663697758638,0.00362141528824508,0.33268082607419,0.000293628266614466,0.0599980424782226,0.616423607712636,0.14926103552902,0.0272095527062739,0.148086522462562,0.609082901047274,0.408534794949594,0.0316139767054908,0.216110404228247,1.44915337183126,1.63090926886562,0.981012038758931,0.0505040618576882,9.78760888714887e-05,0.000195752177742977,9.78760888714887e-05,0.0167368111970246,0.0184985807967114,0.0898502495840266,0.0591171576783792,0.000880884799843398,0.10717431731428,9.78760888714887e-05,0.000978760888714887,0.000293628266614466,0.000293628266614466,9.78760888714887e-05,-1.59046871931291,11.1956984763629,14.0759523628267,0.0926236410883821,-0.0623244865420378,-0.109679360771264,-0.0595337516883625,-0.0280839610453166,-0.0577661034550259,-0.061712751101106,0.86928473524518,0.736612949104434,1.08692259538025,1.03304009689733,0.966602040227073,0.964419045903886,0.95969330879906,0.192857297739062,-0.433855294411275,0.291053238328276,22.5345013213272,7.79103455025937,4.19496916903201,0.0406185768816678,3.79485379906039,1.78753767612802,1.1133984535578,3.21025490202604,1.94283788010179,3.8944204093178,4.42576098659098,-0.135315480277968,1.14010528889694,25.7405304884017,2.69648624840951,1.58244278555349,0.950371546637956
