"","nH","HalCount","NumHeteroatoms","Fcount","ClCount","CCount","SCount","NCount","RingCount","NumRotatableBonds","NumHDonors","NumHAcceptors","SingleBoundCount","DoubleBoundCount","ArBoundCount","TripleBoundCount","Path4Count","NHOHCount","NOCount","NumAliphaticCarbocycles","NumAliphaticHeterocycles","NumAliphaticRings","NumAromaticHeterocycles","NumAromaticRings","NumSaturatedHeterocycles","NumSaturatedRings","MolLogP","MolLogP2","Hy","UI","AWeightHeavyAtom","MolWt","qed","Weiner","Mweiner","BalabanJ","Tigdi","LogTigdi","Xu","GMTI","LogGMTI","DZ","Ipc","LogIpc","BertzCT","LogBertzCT","Thara","Tsch","LogTsch","ZM1","MZM1","MZM2","Qindex","Platt","diameterPJ","radiusPJ","petitjean","Sito","Hato","Geto","Arto","Chi0","mChi1","Chi2","Chi3","Chi4","Chi5","Chi6","Chi7","Chi9","Chi10","Chi4c","Chi4pc","Chi3ch","Chi4ch","Chi5ch","Chi6ch","Chiv0","Chiv1","Chiv3","Chiv4","Chiv5","Chiv7","Chiv8","Chiv10","dchi0","dchi1","dchi3","dchi4","Chiv4c","Chiv3ch","Chiv4ch","Chiv5ch","Chiv6ch","knotp","knotpv","pkappa1","pkappa3","skappa1","skappa2","skappa3","phi","HallKierAlpha","bcutm1","bcutm2","bcutm3","bcutm4","bcutm5","bcutm6","bcutm7","bcutm8","bcutm9","bcutm10","bcutm11","bcutm12","bcutm13","bcutm14","bcutm15","bcutm16","bcutv1","bcutv2","bcutv3","bcutv4","bcutv6","bcutv7","bcutv8","bcutv9","bcutv10","bcutv11","bcutv12","bcutv13","bcutv14","bcutv15","bcutv16","bcute2","bcute3","bcute4","bcute5","bcute6","bcute7","bcute8","bcute9","bcute10","bcute11","bcute12","bcute13","bcute14","bcute15","bcute16","bcutp2","bcutp4","bcutp5","bcutp6","bcutp9","bcutp12","bcutp13","bcutp15","bcutp16","CIC0","CIC1","CIC2","CIC3","CIC4","CIC5","CIC6","SIC0","SIC1","SIC3","SIC4","SIC5","SIC6","IC0","IC1","IC2","IC3","IC4","IC5","IC6","Cfrag4","Cfrag6","Cfrag7","Cfrag8","Cfrag9","Cfrag11","Cfrag12","Cfrag13","Cfrag14","Cfrag16","Cfrag18","Cfrag19","Cfrag21","Cfrag25","Cfrag27","Cfrag28","Cfrag31","Cfrag32","Cfrag34","Cfrag38","Cfrag39","Cfrag41","Cfrag42","Cfrag45","Cfrag46","Cfrag47","Cfrag51","Cfrag52","Cfrag54","Cfrag64","Cfrag68","Cfrag70","SEStatefrag1","SEStatefrag4","SEStatefrag5","SEStatefrag6","SEStatefrag7","SEStatefrag8","SEStatefrag9","SEStatefrag10","SEStatefrag11","SEStatefrag12","SEStatefrag13","SEStatefrag14","SEStatefrag15","SEStatefrag16","SEStatefrag17","SEStatefrag18","SEStatefrag19","SEStatefrag20","SEStatefrag21","SEStatefrag22","SEStatefrag23","SEStatefrag24","SEStatefrag25","SEStatefrag26","SEStatefrag27","SEStatefrag28","SEStatefrag29","SEStatefrag30","SEStatefrag31","SEStatefrag33","SEStatefrag34","SEStatefrag35","SEStatefrag36","SEStatefrag37","SEStatefrag38","SEStatefrag39","SEStatefrag42","SEStatefrag43","SEStatefrag44","SEStatefrag46","SEStatefrag47","SEStatefrag49","SEStatefrag51","SEStatefrag52","SEStatefrag53","SEStatefrag54","SEStatefrag64","SEStatefrag65","SEStatefrag67","SEStatefrag68","SEStatefrag70","SEStatefrag75","MaxEStateIndex","MinEStateIndex","MaxAbsEStateIndex","MinAbsEStateIndex","EStateVSA1","EStateVSA2","EStateVSA3","EStateVSA4","EStateVSA5","EStateVSA6","EStateVSA7","EStateVSA8","EStateVSA9","EStateVSA10","MBAm1","MBAm2","MBAm3","MBAm4","MBAm5","MBAm6","MBAm7","MBAm8","MBAv1","MBAv2","MBAv3","MBAv5","MBAv6","MBAv8","MBAe1","MBAe3","MBAe4","MBAe5","MBAe6","MBAe7","MBAe8","MBAp2","MBAp3","MBAp4","MBAp5","MBAp6","MBAp7","MBAp8","MATSm1","MATSm3","MATSm4","MATSm5","MATSm7","MATSm8","MATSv1","MATSv2","MATSv3","MATSv4","MATSv5","MATSv6","MATSv7","MATSv8","MATSe1","MATSe2","MATSe3","MATSe4","MATSe5","MATSe7","MATSe8","MATSp2","MATSp3","MATSp4","MATSp6","MATSp7","MATSp8","GATSm1","GATSm3","GATSm4","GATSm5","GATSm6","GATSm7","GATSm8","GATSv1","GATSv2","GATSv3","GATSv4","GATSv5","GATSv6","GATSv7","GATSv8","GATSe1","GATSe2","GATSe3","GATSe4","GATSe5","GATSe7","GATSe8","GATSp1","GATSp3","GATSp4","GATSp6","GATSp7","GATSp8","LDI","Rnc","Rpc","Mac","Tac","Mnc","Tnc","Mpc","Qss","QOss","QNss","QCss","QHss","Qmin","Qmax","QOmin","QNmin","QHmin","QOmax","QNmax","QCmax","NumRadicalElectrons","MaxAbsPartialCharge","MinAbsPartialCharge","LabuteASA","TPSA","SlogP_VSA1","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA6","SlogP_VSA8","SlogP_VSA10","SlogP_VSA11","SlogP_VSA12","SMR_VSA1","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA7","SMR_VSA9","SMR_VSA10","PEOE_VSA1","PEOE_VSA2","PEOE_VSA3","PEOE_VSA4","PEOE_VSA5","PEOE_VSA6","PEOE_VSA7","PEOE_VSA8","PEOE_VSA9","PEOE_VSA10","PEOE_VSA11","PEOE_VSA12","PEOE_VSA13","PEOE_VSA14","VSA_EState1","VSA_EState2","VSA_EState3","VSA_EState4","VSA_EState5","VSA_EState6","VSA_EState7","VSA_EState8","VSA_EState9","VSA_EState10","FpDensityMorgan1","FpDensityMorgan2","FpDensityMorgan3","BrCount","ICount","NumAromaticCarbocycles","Chi8","Chiv6","Chiv3c","bcutv5","bcutp1","bcutp3","bcutp7","bcutp11","Cfrag1","Cfrag17","Cfrag20","Cfrag23","Cfrag24","Cfrag33","Cfrag37","Cfrag50","Cfrag66","Cfrag67","SEStatefrag32","SEStatefrag40","SEStatefrag45","SEStatefrag66","MBAv4","MBAe2","MATSm2","MATSe6","GATSe6","GATSp2","Tpc","SlogP_VSA7","HeavyAtomCount"
"scale",10.0981835677968,1.80029119497158,3.30900024602186,1.62603490885604,0.680623886168089,6.86679840048729,0.577494074208332,1.65315807659988,1.34043328409946,4.29344204827797,1.42916955370382,2.28846850729242,6.81219562152753,1.45041248282973,6.69791960237548,0.327719410527467,27.4744337033767,1.71649508077817,2.87636857223006,0.558738394204068,0.607469015660893,0.828498739834453,0.646880156596137,1.1941208532632,0.503602615100171,0.682021479795845,2.15144925768551,20.4062987808454,0.838842948675403,1.18180306301209,2.81401724143374,121.19606170228,0.189738508553991,7346.26349973362,1.53418023730666,0.734002636569239,415708.476173465,0.576352444737249,7.19677845423665,30721.2301885013,0.530181872088916,18.8418904334817,Inf,1.92849526918318,364.786988847711,0.30991126437641,47.5530340215077,30055.9503677519,0.494284463966389,45.8127507313623,3.26565669502783,0.455645419085975,7.15755896851552,27.4904118977319,4.47792672411234,2.24514530787429,0.0509098365887967,2.69648934025047,0.185949340416273,0.15921996972389,0.128988305699589,6.02972708166838,0.0267265804984061,3.81720012084056,3.25070877316198,2.79988711063743,2.4454997434404,1.88835203545858,1.54541518191489,0.91373372332719,0.668608305316875,0.200436171684887,2.32765670476247,0.0446285261656865,0.0188398725827843,0.0635167645120664,0.0934872757149936,4.94267424651569,3.26752998201514,3.12876279237572,4.01146732350854,5.09877616906114,7.22103674966526,8.32480932263458,15.3784658670812,1.76398986606893,1.50838021783663,2.73463599276356,3.81629423544441,0.612887783426291,0.0430886792122024,0.0391340127763796,0.0678660018281421,0.0670462595114727,1.42827965071404,3.85738753281621,7.27277742842951,7.12574622393087,6.62860314368802,3.92604727311751,444.351646050795,3.62933849850626,1.15038159423956,1.13397275022358,0.59131765697357,0.450601120380898,0.454804215248741,0.493518763884781,0.574453897922002,0.664950696373063,0.760050237961272,0.125481354080192,0.229776272318592,0.297361045530793,0.339519376470641,0.37982985811317,0.415991426081145,0.437818802491398,0.440887232165332,0.158053723478796,0.286038894491701,0.362543575247425,0.426975123751229,0.610584203336606,0.706240547268867,0.777653364816906,0.109164965774415,0.198619908258815,0.269782134667564,0.318403992409759,0.363263738860919,0.404631367933387,0.431545912206251,0.437958358972609,0.240196006224554,0.319643289512436,0.379810275672847,0.443634819664896,0.521751718722512,0.597698066485579,0.654976068653052,0.14391410961291,0.248029854978281,0.310059815178856,0.348692083038713,0.380725156975618,0.401535030618543,0.401596105382499,0.38243232124094,0.295078235031639,0.425374121937722,0.502333602685791,0.601327019712574,0.117163872745259,0.321284956234755,0.366612696871271,0.432080624290459,0.436482097241004,0.754796443825646,0.830673126686229,0.700235808776462,0.630314850990568,0.589497622491742,0.615470540536586,0.64872620776431,0.0809308575000886,0.124849488109447,0.109842188428408,0.109789274990152,0.1238267544016,0.139540117070473,0.257791525771553,0.470425580320012,0.545610632945669,0.588325363804096,0.653463889252193,0.712622684908264,0.796629356155747,0.00533836668464485,0.0217765914550763,1.63463224975433,0.238928500805504,3.86173137206645,0.842839536150335,4.05715378103217,1.35223405939201,0.110875966722118,1.26165523245448,1.08842141444798,0.868256090615457,0.475345296424234,0.29850793464174,0.0382780589346706,0.416355413482766,0.32343925799967,0.357919056293873,0.863538321381716,1.62603490885604,0.0262448102338959,0.0493287703274018,0.254065422754293,0.0841320287097173,0.179026730626937,0.0206314295749808,0.244299503302057,0.0318875319171571,0.680596844684993,0.00960182125699247,0.0115798886942241,0.396845998929027,0.00650693226590543,0.00570188881557398,0.144970784645937,0.0986759289651182,3.32285943873779,0.875230060749101,4.54095141385713,0.508656160850212,1.54125131008276,7.94486782790564,1.59684218680412,0.238817757251949,1.0959201128574,1.1207695412087,2.18909098308179,1.07076653397364,5.59027196083586,0.0583049980625076,2.6173441246519,0.035578414995091,0.670148581161706,2.03678079698655,0.839569635142295,2.30730536990882,0.0494700329671833,1.6667651563881,3.03234654684414,1.06358004353277,0.288155515056872,0.0811635898153435,8.40551814455556,14.9396380612664,5.74177567902918,1.24751175897964,21.1118738345063,0.0296106674927566,0.592294372969283,0.0411559917903968,0.0203908426400709,0.741695414491273,0.102268318782281,0.921509656378003,0.370627783041379,0.0687230687651552,1.37112460019066,3.97381171220083,0.0245191522231693,0.0333848748120841,0.0101528260189533,0.0262072718108459,1.33874504760269,0.379046515736605,3.06512825399013,1.53847440425083,3.06503860122852,0.371640845415378,15.7302198733545,9.73835350517676,10.3481982853037,13.3138614657843,19.4706467213818,12.8080856919762,18.7660805502868,20.8769015902347,9.52656239410492,10.3459504924432,0.410090563450351,0.474834056125746,0.583861823344872,0.731820547600155,0.945565434999978,1.18427128143417,1.36767406142037,1.44932608194371,0.412904149428073,0.470571564700781,0.566010724349831,0.907460212250735,1.10715259142229,1.29915974249904,0.406801060885065,0.566999956574043,0.712252594150817,0.930177236126702,1.15366560468622,1.31936411883801,1.39399611293699,0.485503263199038,0.578614609559487,0.710973363393506,0.912985864539609,1.10440540370318,1.22971596552723,1.2755245908223,0.157684905969898,0.186626514997244,0.243374609661954,0.309923159068376,0.382929786287041,0.400704668562724,0.170384467354677,0.204009459963933,0.206224814425224,0.270362152592108,0.368153785168288,0.441432127058927,0.439611823091978,0.442108147225664,0.1724844993048,0.20952136913151,0.21366912048775,0.277487346588723,0.360372941247355,0.438346644239519,0.45375879039749,0.204426207350881,0.220194894547206,0.280522774621747,0.443927458802029,0.445944213955199,0.450779160451022,0.346984038954351,0.352267205451399,0.445614593366659,0.615263465149766,0.804794001351196,0.959465318031244,1.09107240320945,0.309972827931661,0.275681441205145,0.330861238301034,0.433623402462075,0.616486210767173,0.768603104535669,0.875866373553689,0.953666079551128,0.297711162726997,0.261321249086493,0.317080790583965,0.412987845296696,0.547958716754733,0.806403426460695,0.900627400774308,0.394523751214792,0.343105755280183,0.433354330410243,0.750924471163941,0.85311655850373,0.922963591194055,0.0661797072825779,0.111738000607784,0.0784946270690414,0.0359221980404852,1.85042848854352,0.0610988250454925,0.948239840211599,0.0345659251524503,0.519973519432876,0.321119773508836,0.14546083738195,0.154463467032726,0.0756051670412365,0.114981436428926,0.105844040243606,0.184503586705766,0.157689451291855,0.0192552993354456,0.137679500954365,0.143675179282577,0.119121713423708,0.0603574743853117,0.112580269896789,0.0965897462233651,48.7446931612697,44.8827903673995,6.51242604546669,19.5340435727726,8.2540443996351,7.58716605591947,25.2542593819713,25.2857464899235,8.10810038103623,8.40054141566329,4.64615643297504,11.9258113948302,11.9992789819395,6.20543922598353,5.52986602143849,27.9583587237284,11.6358656192916,28.6562676649593,7.17764426724195,15.3935851972951,8.91729576355393,6.2758739037893,4.81508866250125,7.53433457406649,5.05712291536459,27.1222714717562,18.7776964841217,11.109206540949,9.46232821539761,7.76112736264349,5.2059803481796,4.89589459619177,3.49506098788438,9.07773526213196,23.7103605160903,13.7112856579905,9.51185620519264,3.27714880012364,4.83623460446505,7.92655152871299,5.28497613579659,3.61125547096288,2.08833501243076,4.29821267274562,0.319113905867706,0.417640679308654,0.503346472677646,0.396845998929027,0.179448049827247,1.04245694842373,1.21008898597138,6.47400567942519,1.45411803155621,0.508223078175269,0.193779895983525,0.366724466434326,0.694944243308428,0.269524154412605,0.00289513525127538,2.23213938134043,0.0160136582961778,0.0906915965559337,0.754099948743538,0.0833388901930837,0.234919765981044,0.346576580582032,0.0672370618957125,0.0262414156551648,0.583564024500054,0.0234566655659092,0.0983658612596045,0.0604087445522389,0.700678397832761,0.464877888039455,0.181837054681141,0.43588702056462,0.69416728836017,0.286612533075693,0.9187010351124,4.72183653375324,8.41478975821135
"center",16.1427481786209,0.674022590800736,4.78140265470407,0.322540844824869,0.240068328958,13.6891384449295,0.24619379540875,1.50302585302233,1.90127672557441,4.05185691822318,0.969734764285211,3.26472777381036,9.73399818281181,1.43001143286294,8.14103660192515,0.0767208805651388,40.5219638372845,1.12246406694763,3.77562084469076,0.181383544053403,0.299557772838066,0.480941316891468,0.404037711683984,1.42033540868294,0.190380637222854,0.290091295266258,2.7796415930739,12.3551334993948,-0.255909710282536,3.03456622274637,14.1310552890821,272.994685706972,0.579671430028197,1146.26670254105,4.19282165892015,2.51636927219434,8569.57460362164,3.40150631361751,18.0434184315889,4765.09180655998,3.31724025518083,40.4686850257172,1.97284504678078e+192,4.19102252204766,526.397176203803,2.62489628765217,60.9074912218445,4767.56555288453,3.3479674368745,91.7669003530441,6.8638393757791,1.06146441649987,11.9070367427405,53.003366156714,9.86299842756225,5.22333142226827,0.463061519390606,5.3571507904953,1.78506842412401,1.93056589210194,2.07507604465354,13.5180452218344,0.460502600054314,7.920977030339,6.17810891394508,4.84955301529187,3.68940330513674,2.4742935362415,1.71684102620841,0.727694821348944,0.455193129888722,0.0900954426127277,2.92851564391158,0.00611944324304389,0.00196258838675934,0.0370916154534757,0.112615151728508,11.2332726721048,6.65635456124293,3.59347510418657,2.5104056185313,1.67436416183033,0.647314682008831,0.393350566446391,0.152234358602978,2.38604780177226,2.37385878402618,2.87428365067072,2.63065722365831,0.0652523662002997,0.00523037554104934,0.00203378729510533,0.0201442954707758,0.0432275793511096,1.52651545280507,0.735030312174155,15.1365952116521,11.2622592435066,13.583493044392,6.05529001863288,4.78876798468633,4.63496139577822,-1.59873615339818,4.31556113035811,3.70506259427921,3.33421318453848,3.0300449539098,2.76091629056739,2.5084914598844,2.25452192812551,1.99100328654912,1.93275540425564,1.7144878182376,1.47522394373925,1.26588757856824,1.08424095018155,0.919470242517509,0.762117637920224,0.621656960440953,3.84385164267777,3.48786124661792,3.14655418372376,2.8610789554856,2.36346706597868,2.10864737329136,1.84882260622337,1.95096103103637,1.73377695691386,1.49890498653873,1.28525874982817,1.09520014048005,0.923511882130871,0.76149087382612,0.615198688741144,3.61579900456979,3.31688978016046,3.05585545642604,2.82723332595729,2.61091914686032,2.39446463523803,2.17800527386904,1.83924141110362,1.56438170004325,1.278177791077,1.03392794446512,0.826060914360816,0.649871226065587,0.49480625152969,0.366143572954071,3.50272896738784,2.8714617887569,2.62384287189494,2.38220967233616,1.94827544817829,1.26812131742791,1.06920103733953,0.725443206163688,0.577324787184465,3.42744487024203,2.33599698689244,1.52064948715731,1.09392850835169,0.967430604959381,0.917674376397676,0.953649032969225,0.318752375356648,0.540611447507736,0.785009725720254,0.807954321741215,0.816899990463115,0.80759399600688,1.54775314961963,2.63920103857334,3.45454855665302,3.88126953249816,4.00776743520316,4.05752365921519,4.0215490061724,1.50873557900242e-05,0.000440886063641819,1.43922645450492,0.0457264226538324,2.68980564132997,0.295016478745268,4.30892199166507,0.568749727589409,0.00739615708284299,0.948047528523484,0.41775044172425,0.288753549719543,0.159029111891183,0.0782916419401669,0.00127236700495871,0.104660987115398,0.0743974277734751,0.110194693944606,0.395551912238528,0.322540844824869,0.000447591555104052,0.00156405588356585,0.0307966459131706,0.00496038730918686,0.0241196527896521,0.000378860267616164,0.0512701877202335,0.000863332025762498,0.240029772382092,7.54367789501212e-05,0.000127404337782427,0.090985137278174,1.88112318472101e-05,1.5305827531531e-05,-0.011151213131141,-0.00191042402257404,2.72140477733718,0.166431145941334,2.23030335825485,0.0411727129619111,0.491034772483417,7.79624565497042,-0.170929510480649,0.0152666115821511,0.210563482605115,-0.239186783187582,1.36130741512682,0.34472628697102,-0.687343316527767,0.000793556871599311,0.871622929876652,0.000523602867490985,0.0481011363663948,0.881268679117859,0.219130087106178,0.45220840152448,0.00155388217239762,0.411856556119432,1.40288787345508,0.430268039687551,-0.0486458024027371,0.00438387351637335,3.70293818833915,12.3520570527671,3.44226166853198,0.269171584709971,4.10452402469653,0.000449471363310233,-0.0581353688446103,0.000518573845995646,0.000286824063482564,-0.08749176695778,-0.0016646357929076,0.150304182273681,0.0743856236598667,-0.0013653229984884,-0.279135450408029,1.38772175216386,0.000189617441150931,0.000285747809818851,0.00013810645308,-0.000277929039136601,0.301237178337345,0.0421295005349306,9.96794341698434,-0.754443011060859,9.96798408754059,0.3019584281045,8.29568279800889,8.79999813173562,9.83893353422939,13.559306925801,13.0666127182272,10.1297777100111,14.7856753797795,16.4940483312625,8.34785765339691,8.05259525529951,3.1289628136611,3.44040359487432,3.42554533114902,3.2642191088251,2.99495786561357,2.65032407425494,2.24150726365154,1.83421331164777,2.85507172835719,3.1066602435401,3.05829505706206,2.61096738795459,2.30370390556321,1.58564925306357,3.0112672471795,3.28094524836973,3.11300838689512,2.85375383420505,2.52774835373814,2.13761453882647,1.7487109315319,3.04669388074954,2.98979352809769,2.77590042155916,2.52986505527504,2.22799669420947,1.88068330525409,1.52819785831297,-0.0534285807626155,-0.0929659594099838,-0.10132810793662,-0.0829122134844081,-0.073970190568391,-0.0568799706081545,-0.0895209640485075,0.0696349974837643,-0.100062504851423,-0.115987655939557,-0.106990957544181,-0.0631959024887432,-0.0794430224499854,-0.0572402393374304,-0.0880071187324609,0.0653060637407255,-0.104911463810463,-0.123852332101199,-0.0831707234940304,-0.0678004540036813,-0.0489901328626078,0.0531107829231249,-0.0901681232502858,-0.103874293747464,-0.0609794373589751,-0.0777902295323255,-0.0573843739233495,0.8209680776915,1.0017328314273,1.08796629189507,1.0486872022963,0.995619560944536,0.93638332450723,0.834648774371947,0.812535316614867,0.774874204819237,1.01142640126499,1.13207417960156,1.09420394516417,0.991736795197527,0.907278527995427,0.784892674890952,0.819164130446955,0.784207138870728,1.00909253958252,1.12206673944975,1.05489659979951,0.898204317030607,0.786488718158136,0.886434598978083,1.01304557556251,1.10849502380617,0.967378381795597,0.886351391890714,0.765905730886835,0.161838674014209,0.279337964987276,0.177759984964612,0.0971876890814483,3.21903536982462,-0.141385353193323,-1.61069383123451,0.0772973236388691,0.675483886180988,0.301640891672785,0.113795652798034,0.148289258847058,0.0835374928133895,-0.39164947501031,0.257924027137124,-0.335505773977999,-0.198493369174185,0.0366386953594646,-0.239828114955593,-0.148439251574952,0.22553018201386,0.0017585151359706,0.400116663926099,0.249476821071507,111.777924125769,53.4041015814901,4.9284449229374,22.5941162013174,7.15701798632424,4.77002165189615,23.2119611526776,30.4098542199081,4.18178647534944,3.85260624489809,2.0786396455123,6.91307939168753,11.6221762362781,4.43654855886181,2.47699224699862,23.4863278241866,9.34496843995229,37.5019560630847,4.15196715508528,18.0584478030161,8.65739179510509,4.90494458568709,3.29877873895797,2.31062796329096,1.78380965362231,26.0068452688046,27.0245950355337,12.5423530383055,9.13864495341645,5.6528788251189,2.90302460877524,2.0232706431778,1.4715929707497,3.66856922118361,10.3319201868293,12.5122069386476,6.71976118643741,2.07008114384873,-0.247763425907435,7.37948439529963,2.20134731677824,2.80628786239906,0.111948940529932,2.08213362414767,1.14984861897492,1.77681110678755,2.31494217628271,0.090985137278174,0.0204282797396928,1.01629769699896,1.13663492119371,1.0331517016861,0.849965317521785,2.60968439263335,3.87066676221992,3.15636847178497,2.13156447832953,1.48781666851068,8.38186432779124e-06,2.46818579575744,0.000219604845388131,0.00655126515860164,0.320316298032274,0.00592094896115174,0.0510137026718031,0.0829670458622088,0.00295712173484475,0.000615228841659877,0.175562967594311,-0.000322282061841395,-0.00359976359982951,0.000966474882910552,2.85876554852932,3.31573377830136,0.0117117579099654,-0.0457502442575847,0.968502065329927,0.807306314915025,1.60834154024468,1.28979927443146,18.4705410996335
