ID	Neighbors
DTXSID20143746	DTXSID90556389 DTXSID70476475 DTXSID60665139 DTXSID40355783 DTXSID50792660 DTXSID20503967 DTXSID30694113 DTXSID9024855 DTXSID50294639 DTXSID00796254 DTXSID80537147 DTXSID40703366 DTXSID30408035 DTXSID50832479 DTXSID80381288 DTXSID20529768 DTXSID60717223 DTXSID30649204 DTXSID60550475 DTXSID70422336
DTXSID70207089	DTXSID80158432 DTXSID30462930 DTXSID30751199 DTXSID70553119 DTXSID70446355 DTXSID7041388 DTXSID10836877 DTXSID00404483 DTXSID90568068 DTXSID90244274 DTXSID30343194 DTXSID20606467 DTXSID40540516 DTXSID40481399 DTXSID80220901 DTXSID30339411 DTXSID30788864 DTXSID80454522 DTXSID80517823 DTXSID40430943
DTXSID70761893	DTXSID80808147 DTXSID90707399 DTXSID80771241 DTXSID30450918 DTXSID50296198 DTXSID00622701 DTXSID00456301 DTXSID90586409 DTXSID90617702 DTXSID30815260 DTXSID60461592 DTXSID50212510 DTXSID00558071 DTXSID20730236 DTXSID90339558 DTXSID80434046 DTXSID40572317 DTXSID30542943 DTXSID10541757 DTXSID10708969
DTXSID30797219	DTXSID00178137 DTXSID90495481 DTXSID00752113 DTXSID50186287 DTXSID20590554 DTXSID50409226 DTXSID80411453 DTXSID80716233 DTXSID80395789 DTXSID60829810 DTXSID90602234 DTXSID60363587 DTXSID70835927 DTXSID40289271 DTXSID70631966 DTXSID70476374 DTXSID40155609 DTXSID10525017 DTXSID00715369 DTXSID30655522
DTXSID80452129	DTXSID10603061 DTXSID00789580 DTXSID40863035 DTXSID90603064 DTXSID90546523 DTXSID50627488 DTXSID9075088 DTXSID60333806 DTXSID80556979 DTXSID2021943 DTXSID80335928 DTXSID80181447 DTXSID20556635 DTXSID40328856 DTXSID40456300 DTXSID70561310 DTXSID80873315 DTXSID70695720 DTXSID20531962 DTXSID20869934
DTXSID60383164	DTXSID10455683 DTXSID00693794 DTXSID90715858 DTXSID80536998 DTXSID50588540 DTXSID40693798 DTXSID80521763 DTXSID60757301 DTXSID20647890 DTXSID00310378 DTXSID10774447 DTXSID60540073 DTXSID40836022 DTXSID50753039 DTXSID70752620 DTXSID50677605 DTXSID90427646 DTXSID2062662 DTXSID70320863 DTXSID30741757
DTXSID80205394	DTXSID80275214 DTXSID00714711 DTXSID50395852 DTXSID80239912 DTXSID50826156 DTXSID20834703 DTXSID30431580 DTXSID40717387 DTXSID80704170 DTXSID70664532 DTXSID20617033 DTXSID50499602 DTXSID30460456 DTXSID10709057 DTXSID60381382 DTXSID50726485 DTXSID20562372 DTXSID60592976 DTXSID50634930 DTXSID30207702
DTXSID60303549	DTXSID10816316 DTXSID20646646 DTXSID50556542 DTXSID40761603 DTXSID80292466 DTXSID30609848 DTXSID00207734 DTXSID30330206 DTXSID60754032 DTXSID5037494 DTXSID50541074 DTXSID20617033 DTXSID20562372 DTXSID70381252 DTXSID50440972 DTXSID60290985 DTXSID70382502 DTXSID60499072 DTXSID00714711 DTXSID80239912
DTXSID60808988	DTXSID30169194 DTXSID60698381 DTXSID60514496 DTXSID60563025 DTXSID90281503 DTXSID4075116 DTXSID60617299 DTXSID10201066 DTXSID60513762 DTXSID60373520 DTXSID00701621 DTXSID90459462 DTXSID90735551 DTXSID90310004 DTXSID30299748 DTXSID50833704 DTXSID50522787 DTXSID80765322 DTXSID60164970 DTXSID00430404
DTXSID80591143	DTXSID70424436 DTXSID50402737 DTXSID10340525 DTXSID10748784 DTXSID4067434 DTXSID50641301 DTXSID90762504 DTXSID0051946 DTXSID20895718 DTXSID00209213 DTXSID90527418 DTXSID50875684 DTXSID30826952 DTXSID80829574 DTXSID40149982 DTXSID90163739 DTXSID80598511 DTXSID60627535 DTXSID60510094 DTXSID00799785
DTXSID40335909	DTXSID50482892 DTXSID40650967 DTXSID50224390 DTXSID80786754 DTXSID40450383 DTXSID00286680 DTXSID50174740 DTXSID20824609 DTXSID40314118 DTXSID50592521 DTXSID20536174 DTXSID20242061 DTXSID80402245 DTXSID30734427 DTXSID80300459 DTXSID3067736 DTXSID40778211 DTXSID50788184 DTXSID80344050 DTXSID70439888
DTXSID90769139	DTXSID40199346 DTXSID20776997 DTXSID0020604 DTXSID90622396 DTXSID50708448 DTXSID30340784 DTXSID10694792 DTXSID2068185 DTXSID40345422 DTXSID50225125 DTXSID10171593 DTXSID10807547 DTXSID80659474 DTXSID50758302 DTXSID60887516 DTXSID00823039 DTXSID20809335 DTXSID10335936 DTXSID90571133 DTXSID90774041
DTXSID50492395	DTXSID60463677 DTXSID1063770 DTXSID20287811 DTXSID50647969 DTXSID0020860 DTXSID10202174 DTXSID40554390 DTXSID60602009 DTXSID20575927 DTXSID60665114 DTXSID40206322 DTXSID30542206 DTXSID40764513 DTXSID80611254 DTXSID00368859 DTXSID20499952 DTXSID90756423 DTXSID80189206 DTXSID90534445 DTXSID20563804
DTXSID20648887	DTXSID5060809 DTXSID10466436 DTXSID50698557 DTXSID80187409 DTXSID60514678 DTXSID90597358 DTXSID10574348 DTXSID70722363 DTXSID30474715 DTXSID20766858 DTXSID40286664 DTXSID60632068 DTXSID40275356 DTXSID80610727 DTXSID20633576 DTXSID10243582 DTXSID90649902 DTXSID40295175 DTXSID50614691 DTXSID70365431
DTXSID50509750	DTXSID60804248 DTXSID20436701 DTXSID40464086 DTXSID00543104 DTXSID60303544 DTXSID30630995 DTXSID40346414 DTXSID00143981 DTXSID50695667 DTXSID70819409 DTXSID00336114 DTXSID00511843 DTXSID20628104 DTXSID10147490 DTXSID10538809 DTXSID50435005 DTXSID60846062 DTXSID10552681 DTXSID70520063 DTXSID80702459
DTXSID70597775	DTXSID30669669 DTXSID60226946 DTXSID40440663 DTXSID90652072 DTXSID60344795 DTXSID90649942 DTXSID90452918 DTXSID30371634 DTXSID70664739 DTXSID80590570 DTXSID20391023 DTXSID60371682 DTXSID30500942 DTXSID10848137 DTXSID70640811 DTXSID00217858 DTXSID00508536 DTXSID70484419 DTXSID30350863 DTXSID80397728
DTXSID60599268	DTXSID20715886 DTXSID60679711 DTXSID70512423 DTXSID50380723 DTXSID60769727 DTXSID60363123 DTXSID40332135 DTXSID00193481 DTXSID40786896 DTXSID00586011 DTXSID20394690 DTXSID80660242 DTXSID10693205 DTXSID60562235 DTXSID10144525 DTXSID10654876 DTXSID40379222 DTXSID00287511 DTXSID4066387 DTXSID70380720
DTXSID40475319	DTXSID60567487 DTXSID9021685 DTXSID10562003 DTXSID70553972 DTXSID7051507 DTXSID00339923 DTXSID30176924 DTXSID20819550 DTXSID50374425 DTXSID00437958 DTXSID60621311 DTXSID30758209 DTXSID00825351 DTXSID10289344 DTXSID60717263 DTXSID40737383 DTXSID60528518 DTXSID20167442 DTXSID00202486 DTXSID80753446
DTXSID60664884	DTXSID00191604 DTXSID30730383 DTXSID50694332 DTXSID50433384 DTXSID60522359 DTXSID10306782 DTXSID70666576 DTXSID90802893 DTXSID00522611 DTXSID00715920 DTXSID90398625 DTXSID40369300 DTXSID90752521 DTXSID00156379 DTXSID20472063 DTXSID90597252 DTXSID50400172 DTXSID50157619 DTXSID10176826 DTXSID80641278
DTXSID70434439	DTXSID00795040 DTXSID90344541 DTXSID30760620 DTXSID90491968 DTXSID30447545 DTXSID10722746 DTXSID00717343 DTXSID60878949 DTXSID00580716 DTXSID20875676 DTXSID00811996 DTXSID50392381 DTXSID10294332 DTXSID80669396 DTXSID90633902 DTXSID50621486 DTXSID60896507 DTXSID60366710 DTXSID60895752 DTXSID80667559
DTXSID20666147	DTXSID6074253 DTXSID40484623 DTXSID90666275 DTXSID70355771 DTXSID50733598 DTXSID50607144 DTXSID20602641 DTXSID50534002 DTXSID60323126 DTXSID40668007 DTXSID20199405 DTXSID10603728 DTXSID20528493 DTXSID90632551 DTXSID10514108 DTXSID20437814 DTXSID90437104 DTXSID20194394 DTXSID70498132 DTXSID1074599
DTXSID60667759	DTXSID60371627 DTXSID40670600 DTXSID60617057 DTXSID70288515 DTXSID90673520 DTXSID70373955 DTXSID40369284 DTXSID10630832 DTXSID50378524 DTXSID50563695 DTXSID70621721 DTXSID70378400 DTXSID7062532 DTXSID50376545 DTXSID50182789 DTXSID20826305 DTXSID6059948 DTXSID50596903 DTXSID70400235 DTXSID70735317
DTXSID70812319	DTXSID30551479 DTXSID40503404 DTXSID50617167 DTXSID20834268 DTXSID60633772 DTXSID60320135 DTXSID20450624 DTXSID10594884 DTXSID30504884 DTXSID60342458 DTXSID9066251 DTXSID10808054 DTXSID80781906 DTXSID6072895 DTXSID50461460 DTXSID70699905 DTXSID80853718 DTXSID40820946 DTXSID40334694 DTXSID30474235
DTXSID90511397	DTXSID90540607 DTXSID30608538 DTXSID30600153 DTXSID70664234 DTXSID70665827 DTXSID80402164 DTXSID70363396 DTXSID60275333 DTXSID3059894 DTXSID20583547 DTXSID00176279 DTXSID20875712 DTXSID20754492 DTXSID00578330 DTXSID4044795 DTXSID40666649 DTXSID20627157 DTXSID60366199 DTXSID90342168 DTXSID00280269
DTXSID80843896	DTXSID10490534 DTXSID50700043 DTXSID30285823 DTXSID10723955 DTXSID10756041 DTXSID4059413 DTXSID40810327 DTXSID40338152 DTXSID40767741 DTXSID90621561 DTXSID20565969 DTXSID50603060 DTXSID60336978 DTXSID20335361 DTXSID8052560 DTXSID00340599 DTXSID30334441 DTXSID50492739 DTXSID40205173 DTXSID70355796
DTXSID10636910	DTXSID70184967 DTXSID00579781 DTXSID00174997 DTXSID10853827 DTXSID10615083 DTXSID30455903 DTXSID40328098 DTXSID30828310 DTXSID80665398 DTXSID50324066 DTXSID70814050 DTXSID60567189 DTXSID80762992 DTXSID40856265 DTXSID60381928 DTXSID40199902 DTXSID90720806 DTXSID20292420 DTXSID60187124 DTXSID00490164
DTXSID00438127	DTXSID50703913 DTXSID30446790 DTXSID10528462 DTXSID40280182 DTXSID80335443 DTXSID40666184 DTXSID20448844 DTXSID30754564 DTXSID00649675 DTXSID90454558 DTXSID30548389 DTXSID40831456 DTXSID20816160 DTXSID30790785 DTXSID60803291 DTXSID10231520 DTXSID80329887 DTXSID1024916 DTXSID70776563 DTXSID80807317
DTXSID70536366	DTXSID00723707 DTXSID70285807 DTXSID1069166 DTXSID10180049 DTXSID70449806 DTXSID00880425 DTXSID50444935 DTXSID10880759 DTXSID20450008 DTXSID10521392 DTXSID70546142 DTXSID80499958 DTXSID50836472 DTXSID90640757 DTXSID80339481 DTXSID40528819 DTXSID80842581 DTXSID90601661 DTXSID70454930 DTXSID70796468
DTXSID30371937	DTXSID80451793 DTXSID30544003 DTXSID1026619 DTXSID90294916 DTXSID30294576 DTXSID30352529 DTXSID50631545 DTXSID20765088 DTXSID90559592 DTXSID00591807 DTXSID8064430 DTXSID10364024 DTXSID70726205 DTXSID20571848 DTXSID40376231 DTXSID30280459 DTXSID80635132 DTXSID00570137 DTXSID8027321 DTXSID90185618
DTXSID20423712	DTXSID50286953 DTXSID80418220 DTXSID30512585 DTXSID30619346 DTXSID70368346 DTXSID40659410 DTXSID50319376 DTXSID90323694 DTXSID90297205 DTXSID20371709 DTXSID90326327 DTXSID20395728 DTXSID30664593 DTXSID90344687 DTXSID00608944 DTXSID20285115 DTXSID90327758 DTXSID30377772 DTXSID00162031 DTXSID40494580
DTXSID80372212	DTXSID00535408 DTXSID50739070 DTXSID90355713 DTXSID30607228 DTXSID10702361 DTXSID40488247 DTXSID60379289 DTXSID00627650 DTXSID30203168 DTXSID30457846 DTXSID40155609 DTXSID60201450 DTXSID30738743 DTXSID40491357 DTXSID40704318 DTXSID90602234 DTXSID90846292 DTXSID50736721 DTXSID90698470 DTXSID70677405
DTXSID90660258	DTXSID50616650 DTXSID2058330 DTXSID50192585 DTXSID60206667 DTXSID20353000 DTXSID60537387 DTXSID20376835 DTXSID80380736 DTXSID60523169 DTXSID80718338 DTXSID70380447 DTXSID70372049 DTXSID70700823 DTXSID50675080 DTXSID50604279 DTXSID70856576 DTXSID00648608 DTXSID40217857 DTXSID30441144 DTXSID40307207
DTXSID10666136	DTXSID30543692 DTXSID20666682 DTXSID10764828 DTXSID00666145 DTXSID30546183 DTXSID30378441 DTXSID60174372 DTXSID60591080 DTXSID10374547 DTXSID70768342 DTXSID10639845 DTXSID00194978 DTXSID30716187 DTXSID70847247 DTXSID70584403 DTXSID70701719 DTXSID9021267 DTXSID80163465 DTXSID10693785 DTXSID60181667
DTXSID50834094	DTXSID10664192 DTXSID80781103 DTXSID10195936 DTXSID80604227 DTXSID60892600 DTXSID10596060 DTXSID30706028 DTXSID00707486 DTXSID90897027 DTXSID50611544 DTXSID10665245 DTXSID70292637 DTXSID70484595 DTXSID50722149 DTXSID10760289 DTXSID40774334 DTXSID50676951 DTXSID30522785 DTXSID40196153 DTXSID20665337
DTXSID80426466	DTXSID50486057 DTXSID00551668 DTXSID60576079 DTXSID50612293 DTXSID00206363 DTXSID70783191 DTXSID10817686 DTXSID50766462 DTXSID00839559 DTXSID80606640 DTXSID50704864 DTXSID60428105 DTXSID80420888 DTXSID90340624 DTXSID40472727 DTXSID20579546 DTXSID70615807 DTXSID50666579 DTXSID80878986 DTXSID4064476
DTXSID10215825	DTXSID40523900 DTXSID10242954 DTXSID40742230 DTXSID40737383 DTXSID70389672 DTXSID00825351 DTXSID60526155 DTXSID30758209 DTXSID50374425 DTXSID20566759 DTXSID2069498 DTXSID70280655 DTXSID10456115 DTXSID70172440 DTXSID40637278 DTXSID60517684 DTXSID40588236 DTXSID80177007 DTXSID30794824 DTXSID40292543
DTXSID40293878	DTXSID60757563 DTXSID20444927 DTXSID60168231 DTXSID70711035 DTXSID00825790 DTXSID90276292 DTXSID30681745 DTXSID00875699 DTXSID60665755 DTXSID20392156 DTXSID50734621 DTXSID00325189 DTXSID40219174 DTXSID10197036 DTXSID10788928 DTXSID70191575 DTXSID10402617 DTXSID50789919 DTXSID90310706 DTXSID80543940
DTXSID30203623	DTXSID70768983 DTXSID70613505 DTXSID30665383 DTXSID40598214 DTXSID10330764 DTXSID30361499 DTXSID80302832 DTXSID90298075 DTXSID40346297 DTXSID00326313 DTXSID70342207 DTXSID60666060 DTXSID60461855 DTXSID40605199 DTXSID20376552 DTXSID10755872 DTXSID70176302 DTXSID30538922 DTXSID30370389 DTXSID90712347
DTXSID60591323	DTXSID30336667 DTXSID80159888 DTXSID20458605 DTXSID20491279 DTXSID60557303 DTXSID70571838 DTXSID00591322 DTXSID10630599 DTXSID2059699 DTXSID10719378 DTXSID50635503 DTXSID40755320 DTXSID40844642 DTXSID10363810 DTXSID10341638 DTXSID70277863 DTXSID90236078 DTXSID90205204 DTXSID10721572 DTXSID40558878
DTXSID40286684	DTXSID60207856 DTXSID90291889 DTXSID20277535 DTXSID00578875 DTXSID00473073 DTXSID70769697 DTXSID20730610 DTXSID90669165 DTXSID30821669 DTXSID10821182 DTXSID30443946 DTXSID60516076 DTXSID70844473 DTXSID90473461 DTXSID40525626 DTXSID30161956 DTXSID60428529 DTXSID70831565 DTXSID00324293 DTXSID60164970
DTXSID50830930	DTXSID10704522 DTXSID40376276 DTXSID20699293 DTXSID50664499 DTXSID90604778 DTXSID60717304 DTXSID00349168 DTXSID60590634 DTXSID7066144 DTXSID1060687 DTXSID20356016 DTXSID70702423 DTXSID20551862 DTXSID00711442 DTXSID8061185 DTXSID4021212 DTXSID90356043 DTXSID20663732 DTXSID10165013 DTXSID60346118
DTXSID40649311	DTXSID00808144 DTXSID50505656 DTXSID00722497 DTXSID80787180 DTXSID20373546 DTXSID00506779 DTXSID90757758 DTXSID90826993 DTXSID20233550 DTXSID70275167 DTXSID40283173 DTXSID60627651 DTXSID10340520 DTXSID60547628 DTXSID10492078 DTXSID60509605 DTXSID60281353 DTXSID70803282 DTXSID70485749 DTXSID90734387
DTXSID20623210	DTXSID20814045 DTXSID60155868 DTXSID60406423 DTXSID20571828 DTXSID60197920 DTXSID80559586 DTXSID40648324 DTXSID70390107 DTXSID40852040 DTXSID40210328 DTXSID10712127 DTXSID90535533 DTXSID80220087 DTXSID50195511 DTXSID90566084 DTXSID50702441 DTXSID70700287 DTXSID40609091 DTXSID20752155 DTXSID2052443
DTXSID80305904	DTXSID20163161 DTXSID40343286 DTXSID10565852 DTXSID70500961 DTXSID80483317 DTXSID40878861 DTXSID90357595 DTXSID80180233 DTXSID70697421 DTXSID50695400 DTXSID40381380 DTXSID00832747 DTXSID20371466 DTXSID90664953 DTXSID50382025 DTXSID2026230 DTXSID50344022 DTXSID10462594 DTXSID20190497 DTXSID40369123
DTXSID40369123	DTXSID50591832 DTXSID3069146 DTXSID70317399 DTXSID00452540 DTXSID50344022 DTXSID20180010 DTXSID30655784 DTXSID40343286 DTXSID30743231 DTXSID10400411 DTXSID90571496 DTXSID30375016 DTXSID70500961 DTXSID40451759 DTXSID70406075 DTXSID50436597 DTXSID70716969 DTXSID90357595 DTXSID40630860 DTXSID20372352
DTXSID80187545	DTXSID20495090 DTXSID40456522 DTXSID00766472 DTXSID60480420 DTXSID40207374 DTXSID80576516 DTXSID40422161 DTXSID60850947 DTXSID10650858 DTXSID10394200 DTXSID00343904 DTXSID90439901 DTXSID50609527 DTXSID5060227 DTXSID00599101 DTXSID40652800 DTXSID00827597 DTXSID8071015 DTXSID60180236 DTXSID50750927
DTXSID60560034	DTXSID10682472 DTXSID20377701 DTXSID70190381 DTXSID30180162 DTXSID50445326 DTXSID10661262 DTXSID70332825 DTXSID90432492 DTXSID5020861 DTXSID20591905 DTXSID90342168 DTXSID00284984 DTXSID4044795 DTXSID70344640 DTXSID40314234 DTXSID00788856 DTXSID80802069 DTXSID20558614 DTXSID70376623 DTXSID50672615
DTXSID20895516	DTXSID20730690 DTXSID20280509 DTXSID30732721 DTXSID00663972 DTXSID50776940 DTXSID90837701 DTXSID50620338 DTXSID10543599 DTXSID10599576 DTXSID50748506 DTXSID40316233 DTXSID70209386 DTXSID80377762 DTXSID60676947 DTXSID60619071 DTXSID8028002 DTXSID00724274 DTXSID60562235 DTXSID30400872 DTXSID70814494
DTXSID80771241	DTXSID00622701 DTXSID00558071 DTXSID90617702 DTXSID70761893 DTXSID50296198 DTXSID00456301 DTXSID00670005 DTXSID90586409 DTXSID90612378 DTXSID50650953 DTXSID80808147 DTXSID00443372 DTXSID30450918 DTXSID90867705 DTXSID60507828 DTXSID40572317 DTXSID50626739 DTXSID10521170 DTXSID60558072 DTXSID90707399
DTXSID80552072	DTXSID00527489 DTXSID80835231 DTXSID00884160 DTXSID70665822 DTXSID00533585 DTXSID4060600 DTXSID50360186 DTXSID80396074 DTXSID40549100 DTXSID60820266 DTXSID1047609 DTXSID60738211 DTXSID90441983 DTXSID40622361 DTXSID50662995 DTXSID00748016 DTXSID40236326 DTXSID20517029 DTXSID50870679 DTXSID40836446
