ID	Neighbors
DTXSID60732638	DTXSID50463843 DTXSID10232850 DTXSID90219508 DTXSID60447210 DTXSID80454244 DTXSID30390906 DTXSID70348522 DTXSID40223897 DTXSID70294131 DTXSID60741381 DTXSID00785704 DTXSID00600680 DTXSID90351614 DTXSID90406552 DTXSID70350605 DTXSID00423412 DTXSID60457915 DTXSID70821042 DTXSID10790041 DTXSID30476956
DTXSID50183337	DTXSID70651280 DTXSID8042131 DTXSID60621013 DTXSID30574860 DTXSID80705642 DTXSID50813061 DTXSID90600710 DTXSID50389337 DTXSID70626099 DTXSID60642147 DTXSID50787935 DTXSID80815977 DTXSID30213782 DTXSID20420024 DTXSID10725777 DTXSID20765003 DTXSID70866892 DTXSID80385322 DTXSID60387884 DTXSID30705975
DTXSID30498335	DTXSID80579648 DTXSID30543455 DTXSID70853929 DTXSID80633456 DTXSID70471687 DTXSID00473795 DTXSID20453812 DTXSID40502316 DTXSID80348674 DTXSID20165367 DTXSID10603687 DTXSID20712294 DTXSID80244364 DTXSID50226399 DTXSID50279567 DTXSID00433713 DTXSID60678461 DTXSID90358022 DTXSID90321251 DTXSID50523370
DTXSID20682342	DTXSID00281953 DTXSID40656489 DTXSID80844020 DTXSID20814444 DTXSID10694459 DTXSID90542626 DTXSID60143366 DTXSID00756959 DTXSID90184242 DTXSID60473190 DTXSID20847358 DTXSID60278768 DTXSID40711845 DTXSID50327375 DTXSID70620173 DTXSID30850156 DTXSID10419644 DTXSID50506325 DTXSID60761362 DTXSID80472423
DTXSID30285106	DTXSID50659729 DTXSID90614776 DTXSID40646941 DTXSID20704295 DTXSID20298982 DTXSID3060374 DTXSID20530814 DTXSID30602692 DTXSID40302914 DTXSID80592776 DTXSID50291966 DTXSID80570554 DTXSID90202571 DTXSID70224756 DTXSID10449209 DTXSID30197558 DTXSID50662374 DTXSID10809228 DTXSID40588377 DTXSID80696001
DTXSID90204651	DTXSID20781809 DTXSID80454284 DTXSID60574474 DTXSID70177713 DTXSID10565690 DTXSID00175686 DTXSID00380132 DTXSID8025886 DTXSID20149425 DTXSID20592235 DTXSID90770987 DTXSID80652223 DTXSID20616006 DTXSID30392147 DTXSID70728764 DTXSID60755529 DTXSID50725610 DTXSID80435311 DTXSID70310022 DTXSID50448357
DTXSID20228365	DTXSID90552705 DTXSID70814499 DTXSID4074069 DTXSID30603144 DTXSID20201597 DTXSID90620059 DTXSID60807552 DTXSID50720362 DTXSID20799484 DTXSID10707235 DTXSID40163542 DTXSID90303395 DTXSID60626280 DTXSID50614075 DTXSID60777564 DTXSID20195068 DTXSID30307514 DTXSID10395757 DTXSID10850356 DTXSID60571968
DTXSID80301461	DTXSID00221031 DTXSID1040241 DTXSID10368769 DTXSID40576835 DTXSID80851310 DTXSID40584793 DTXSID50481002 DTXSID00872042 DTXSID70344589 DTXSID60525784 DTXSID50172403 DTXSID10391996 DTXSID30461347 DTXSID20847237 DTXSID10647541 DTXSID30534065 DTXSID10164541 DTXSID70402658 DTXSID20830649 DTXSID70312460
DTXSID50373771	DTXSID70787270 DTXSID20292809 DTXSID60533445 DTXSID80389300 DTXSID40742275 DTXSID20587949 DTXSID10762167 DTXSID00312615 DTXSID70544522 DTXSID90289867 DTXSID30619386 DTXSID90207607 DTXSID50801125 DTXSID70368467 DTXSID80620765 DTXSID10894992 DTXSID70449780 DTXSID20298124 DTXSID70848810 DTXSID20893239
DTXSID10757235	DTXSID50303699 DTXSID80879372 DTXSID20821436 DTXSID30365896 DTXSID8072299 DTXSID20456681 DTXSID10694656 DTXSID70513410 DTXSID10822250 DTXSID50321712 DTXSID10610730 DTXSID10775737 DTXSID80564872 DTXSID10735518 DTXSID80710317 DTXSID60329224 DTXSID40156156 DTXSID00345221 DTXSID40789822 DTXSID00739186
DTXSID40609839	DTXSID10286378 DTXSID70845561 DTXSID70620673 DTXSID00236064 DTXSID40236063 DTXSID40660687 DTXSID20659938 DTXSID50839443 DTXSID20472301 DTXSID30420717 DTXSID60188813 DTXSID40231356 DTXSID30721933 DTXSID90353714 DTXSID20789421 DTXSID60236060 DTXSID00484422 DTXSID50236059 DTXSID80874160 DTXSID90236058
DTXSID00365904	DTXSID50627009 DTXSID70377534 DTXSID00366572 DTXSID50650519 DTXSID40437593 DTXSID30531413 DTXSID50448195 DTXSID20295310 DTXSID40587860 DTXSID30325778 DTXSID80603876 DTXSID90512122 DTXSID50464512 DTXSID80586519 DTXSID80243938 DTXSID00215071 DTXSID30742709 DTXSID70442534 DTXSID00605478 DTXSID50406614
DTXSID10709451	DTXSID40792497 DTXSID00418621 DTXSID20611753 DTXSID20234229 DTXSID70300726 DTXSID90306947 DTXSID30627027 DTXSID00735981 DTXSID40614983 DTXSID30762144 DTXSID20819252 DTXSID30756705 DTXSID80539904 DTXSID20772095 DTXSID90280778 DTXSID60615492 DTXSID60571125 DTXSID40884523 DTXSID10810197 DTXSID60345388
