"","DIM1","DIM2"
"DTXSID90202430",-2.95449948553117,-4.4112637819687
"DTXSID30365417",-3.01721170736637,3.83109707788977
"DTXSID50774825",-3.03284170333775,-1.05816604678158
"DTXSID10422330",-3.03702624357227,0.180731334195208
"DTXSID30687429",-2.9582885691235,4.47126678811605
"DTXSID70518884",-3.01598228364476,-0.415222283167321
"DTXSID50331194",-2.95676529966196,-1.91981653022333
"DTXSID80197563",-3.02550875883739,2.53389192746122
"DTXSID10604937",-3.03527446424345,-0.596493005318551
"DTXSID30549790",-3.01469615281975,-1.42393679630598
"DTXSID80643055",-2.95232579628687,-0.932482902330561
"DTXSID60359142",-2.99551539147882,1.5879243050827
"DTXSID10411229",-2.9582446058748,0.834602420013936
"DTXSID7068845",-2.96270043580031,-5.06254080191605
"DTXSID30704847",-3.00893041035377,-1.76532499928335
"DTXSID60278021",-2.93879316276596,-1.34348545428564
"DTXSID20317086",-2.9897423420905,-3.27981679394179
"DTXSID90208957",-2.96514015344575,1.56839224763124
"DTXSID10702503",-3.0345037856504,-0.989107094823889
"DTXSID70548040",-2.95377112029358,0.427095553340175
"DTXSID00414709",-2.99083049316779,2.00349494997906
"DTXSID30187015",-3.03407041407637,-0.725857688714384
"DTXSID30825743",-3.01036831940873,-8.29098458148051
"DTXSID40288082",-2.97553260332012,-4.5081151026025
"DTXSID60569325",-2.97914888365736,3.89169033184278
"DTXSID40501001",-3.01028611757587,0.425995736157611
"DTXSID00573143",-2.98784148026145,-2.53381026499602
"DTXSID40490729",-2.98291332632767,1.73496614946781
"DTXSID10304788",-2.97441513889493,2.85461133518497
"DTXSID20443556",-2.9790605724881,-1.40231121595066
"DTXSID40279172",-2.97826105076581,2.77379402102066
"DTXSID60652746",-2.97300778989936,-1.40327842362794
"DTXSID10571054",-2.9525822193453,2.49858880255468
"DTXSID20160195",-2.98989863988217,3.07546772311274
"DTXSID70157171",-2.98754645968305,3.61194710196072
"DTXSID80411352",-3.01701873506454,2.32411392496002
"DTXSID60513681",-2.98166753604343,1.08747359829957
"DTXSID50419683",-2.97666903141466,3.81639664123986
"DTXSID10415101",-3.02057501668811,0.521247362631732
"DTXSID20643519",-3.00906815915867,-3.22797895309966
"DTXSID20643514",-2.93834396719109,-3.3945428517446
"DTXSID20151285",-2.97165265181575,0.578801139740956
"DTXSID50687663",-2.97708126473152,3.61022240685935
"DTXSID50768865",-2.94720247535064,-4.15313088708929
"DTXSID50618659",-3.0175692619281,3.46270126159506
"DTXSID10847201",-2.9602285524283,-5.69332185196643
"DTXSID80203911",-3.00102025665712,0.766740993737803
"DTXSID00209233",-2.94100712719313,3.62048247901833
"DTXSID30152344",-2.94103169545221,2.2404333698046
"DTXSID50227588",-2.98217224185971,-4.13539637985036
"DTXSID80772132",-2.99156607946124,-8.30355936783564
"DTXSID90308769",-2.97872831345936,-1.58993058101042
"DTXSID70721997",-2.96825850447426,0.0971889734742458
"DTXSID70183935",-2.94738640680024,-9.92958263554313
"DTXSID20462520",-3.0232514537798,-5.34066258668754
"DTXSID00184556",-2.99710001451295,-0.779412570997808
"DTXSID40868202",-3.03520085526431,-1.37081438302698
"DTXSID40868207",-2.97804574053539,-1.14382789122701
"DTXSID00350491",-3.02272611695758,2.13692037087704
"DTXSID90243383",-2.97485404912074,-1.78176338545409
"DTXSID20533305",-2.94289868217416,-2.01751856863249
"DTXSID40546770",-3.03378886850155,-0.623442577562958
"DTXSID90849324",-2.9593595001095,-0.684652251906083
"DTXSID60384237",-2.99026982924532,1.0803349575701
"DTXSID30320001",-2.98467822912769,-0.792504002436764
"DTXSID90401022",-2.95959546058628,-0.60462441227163
"DTXSID20657676",-2.97617442740968,-0.922967165395525
"DTXSID70504621",-2.98293933232467,-2.93488311973646
"DTXSID10461704",-2.97972752440114,0.956193219266724
"DTXSID80892127",-3.00929245521867,-4.24061244066993
"DTXSID30201200",-3.03750898511677,-2.51525271580158
"DTXSID50419709",-2.97309849065252,0.516881002684871
"DTXSID50886831",-3.01592028708529,3.14535972141685
"DTXSID00290661",-3.02273713623067,1.50341469279372
"DTXSID00283851",-2.98064943875885,-2.51496951049972
"DTXSID30356481",-3.0325959108656,2.4492376626779
"DTXSID40670044",-2.95092606405297,-4.53788185768141
"DTXSID90529412",-2.97163253254679,1.31093566387663
"DTXSID30307973",-3.0191509417483,-1.46825204260831
"DTXSID80492722",-2.97283510730497,0.80241690961183
"DTXSID30144421",-2.94837161668903,0.686107691595902
"DTXSID1022764",-3.0191482178642,4.00467216268894
"DTXSID40151020",-2.98589265909645,2.91620996897073
"DTXSID30851709",-2.94719103217939,-1.1923583642089
"DTXSID70756724",-2.99375885744857,2.54422025337939
"DTXSID40636165",-3.01507216369946,-2.65859231880462
"DTXSID40748318",-3.00712604804563,-0.843015335005265
"DTXSID90830070",-3.03193163971986,-2.59355823954581
"DTXSID10407743",-3.01518930568004,-0.761402290720689
"DTXSID00796532",-2.99433748314427,-0.437246001562898
"DTXSID20477396",-3.02195849620969,-0.134027932680405
"DTXSID90230233",-3.01214623302229,0.0320249168352926
"DTXSID80556530",-2.97433843777109,-0.643405905864942
"DTXSID60392812",-3.00788588070573,-1.35138438256753
"DTXSID40822127",-2.99241064355559,1.1106875651035
"DTXSID30852352",-2.9540647196945,1.66699746828003
"DTXSID60436482",-2.95406170479117,1.63569972173252
"DTXSID90596629",-2.99395397521436,-0.735725246255942
"DTXSID50644650",-3.00482566589509,-0.561756343229919
"DTXSID90443220",-2.93832592536795,-1.3405004026778
"DTXSID10462377",-2.96913511857619,2.34344172474047
"DTXSID30513971",-3.02185585053241,1.93736292041813
"DTXSID10714045",-3.00302569973375,-4.24880144652438
"DTXSID90205062",-2.93875193021557,-4.55934973096287
"DTXSID30820556",-2.96110167468451,2.83127673073598
"DTXSID30805883",-3.00502076320242,1.07014935629409
"DTXSID10332485",-2.95297500065252,-2.15587759108569
"DTXSID40724692",-3.03693791671716,-0.203038055275959
"DTXSID50559997",-2.99199144246077,2.12523400453721
"DTXSID30223700",-2.95602727886548,0.687712507891267
"DTXSID60394694",-2.99602666286956,-1.54230752105086
"DTXSID10785573",-2.98881052953421,-6.45272013596323
"DTXSID20509565",-2.98567455809372,1.00829755008899
"DTXSID4062224",-2.94266038521979,-2.96387604326034
"DTXSID00688660",-2.99490544054386,4.83459828498848
"DTXSID70153294",-2.96287402800488,-2.95686032459867
"DTXSID30537798",-3.02438777131319,4.10755609406994
"DTXSID70628215",-2.99806492899979,-3.06608897083084
"DTXSID30342945",-2.95500020705334,-1.02115813933163
"DTXSID70582787",-2.98113676886632,1.12560146675913
"DTXSID00740651",-3.00604355763295,2.54887169822731
"DTXSID4061258",-2.99300643687345,-1.89850473205138
"DTXSID20537863",-2.94690246710633,-5.08317719052993
