ID	inchikey	SMILES	GHS_category	EPA_category	consensus_LD50	LD50_mgkg	MolWeight	LogOH_pred	CATMoS_VT_pred	CATMoS_NT_pred	CATMoS_EPA_pred	CATMoS_GHS_pred	CATMoS_LD50_pred	CERAPP_Ago_pred	CERAPP_Anta_pred	CERAPP_Bind_pred	Clint_pred	CoMPARA_Ago_pred	CoMPARA_Anta_pred	CoMPARA_Bind_pred	FUB_pred	LogHL_pred	LogKM_pred	LogKOA_pred	LogKoc_pred	LogBCF_pred	LogD55_pred	LogP_pred	MP_pred	pKa_a_pred	pKa_b_pred	ReadyBiodeg_pred	RT_pred	LogVP_pred	LogWS_pred	BioDeg_LogHalfLife_pred	BP_pred	nbLipinskiFailures
DTXSID70193695	KTUPKHQFSAAMEE-UHFFFAOYSA-N	CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O	NA	NA	NA	NA	999.069683656004	-10.6005887655336	0	1	4	5	3.82022151590238	0	1	0	-1.32261594046933	0	1	1	0.0417543075494378	-7.74316517905478	-0.0512759211997593	11.7973874238387	4.31117061971304	1.71832673595229	5.18006902144776	6.96123636033041	88.2367297644874	NaN	7.27391904019822	1	104.569407255493	-10.5279372852759	-7.93885462711182	2.45958932343107	483.520131703141	2
DTXSID30429987	BJHIKAWRMVMKTI-UHFFFAOYSA-N	C=CC=CC=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]	NA	NA	NA	NA	262.0702048	-10.0725627702609	0	0	2	5	3.15546461301889	0	0	0	1.07364374176465	0	1	1	0.025448576249886	-6.10255071855203	-0.0449735883301518	6.90388669235419	2.51398443742084	1.92411446703138	1.58051279572805	1.588	75.850798363084	NaN	3.74028435116945	0	11.8948790042278	-4.07164235511248	-2.91165284226184	0.548856024196736	262.98	0
DTXSID20395187	TWVUTEBEOYXQDC-UHFFFAOYSA-N	CCn1cc(C(=O)O)c2ccccc21	NA	NA	NA	NA	189.078978592	-10.8813270643161	0	0	3	4	2.92845884793446	0	0	0	-2.09322368432226	0	0	0	0.469707138294616	-8.08997909838716	-1.10212993556572	8.98017543107821	2.38239756478879	0.575417624334344	1.85903765281551	1.89230972406713	126.139120681994	6.59896223379112	NaN	0	5.87892276993488	-5.35812093355557	-2.24655849112899	0.546419702697794	314.735817857998	0
DTXSID90700183	SLALOCOMXZNERI-UHFFFAOYSA-N	O=Cc1ccc(-n2cccn2)cc1Cl	NA	NA	NA	NA	206.024690524	-10.5055274565483	0	0	3	4	2.91325026823373	0	0	0	1.07492255370445	0	1	1	0.449713257277001	-4.98746941922872	0.294894368195265	7.51208622927995	2.1062872474083	1.47095103720083	1.69621291819731	1.69621297641216	48.6035685503786	NaN	-1.3727505277388	1	9.8618808153576	-4.93105684067449	-2.42428934542494	0.547617137371132	299.912750406533	0
DTXSID40222486	CUKZGIUJLFWPNP-UHFFFAOYSA-N	CCCC1(c2ccccc2)CNC1	NA	NA	NA	NA	175.136099544	-10.6702997975877	0	0	2	4	2.54857817647454	0	0	0	1.55509595762352	0	0	0	0.539945722042109	-5.83096612052344	-0.319410550310537	8.45024862729402	2.26185026192229	2.10231050188305	-1.23509657374235	2.4255623145299	71.3412949452848	NaN	9.16056400866857	0	11.5410607898797	-1.95817359640783	-2.63035659569234	0.465148198710889	267.239577245352	0
DTXSID50394840	XXKQUACHNQUTIV-UHFFFAOYSA-N	Cc1ccc(S(=O)(=O)Nc2ccon2)cc1	NA	NA	NA	NA	238.04121318	-11.0356975275378	0	1	3	5	3.44206000139684	0	0	0	-2.45550294429924	0	0	0	0.258195655238645	-7.51930593790521	-1.07070772909322	9.54975256307844	2.17445660877683	0.812314439801921	1.7544948749214	1.79117253146218	195.334866860028	6.55491484661723	NaN	0	9.60032895753801	-8.17474720961121	-3.15782449725584	0.526402107779168	301.604287853002	0
DTXSID20699450	HSVLDONTNWZJBX-UHFFFAOYSA-N	Cc1noc(-c2ccc(Br)cc2F)n1	NA	NA	NA	NA	255.964753132	-10.6685608035941	0	0	3	3	2.67683991630224	0	0	0	0.88519176745805	0	0	0	0.302390471329479	-6.67496897312249	-0.731532468790243	7.43122984437193	2.67336564008409	1.37455606617284	2.14466751337831	2.14471988175267	49.6727118245567	NaN	1.58131096571248	0	10.0455702401808	-4.72737889139631	-3.87583050585349	0.521643173082948	330.281606915704	0
DTXSID30277081	MSTWJNRTDPVXOC-UHFFFAOYSA-N	CCCCCCCCCCCCCCCc1ccc(O)cc1	NA	NA	NA	NA	304.276615772001	-10.780194156669	0	1	4	5	3.45876675178287	1	1	1	0.32832565488743	0	0	0	0.38492481776866	-6.40067913585913	0.0647931409283878	10.8445339701698	3.68098182451219	2.71385655399532	8.59678917546666	8.59679110192534	54.1224564600814	10.8530236513291	NaN	1	36.7316201669177	-5.96496551267421	-6.55215395833619	0.730230581707725	312.877674764704	2
DTXSID40475314	LRZHKCOHKCXOMD-UHFFFAOYSA-N	CNC(=O)c1noc(-c2ccc([N+](=O)[O-])cc2)n1	NA	NA	NA	NA	248.054554736	-11.1625351797443	0	0	3	5	3.28267179884019	0	0	0	-2.33054384543814	0	0	0	0.415703478271778	-9.22283982900879	-1.01904064870458	10.6391764373761	2.20271279236114	0.978735704771193	0.897029061478948	1.07547769869591	146.491734879239	5.79399590534041	NaN	1	7.82834565301218	-10.2664051521307	-3.13432730777155	0.548640990605113	322.073524695361	0
DTXSID10185231	HMKSXJBFBVGLJJ-UHFFFAOYSA-N	O=C(O)CCCN1C(=O)c2ccccc2C1=O	NA	NA	NA	NA	233.068807832	-11.1775863408772	0	1	3	5	3.21746666305484	0	0	0	-2.34496579625416	0	0	0	0.357318080457916	-8.50661121647997	-0.338888814174306	10.6658959329053	1.81609520733668	0.543199847560953	-1.64491647992756	1.112855136988	151.55715061885	2.74298764614392	NaN	0	4.04973474380318	-7.67894198391041	-2.75399539932528	0.548627401777336	317.222353366555	0
DTXSID90708407	DCVRWDWRZWIMSE-UHFFFAOYSA-N	CC(C)CNCCCCc1ccccc1	NA	NA	NA	NA	205.183049736	-10.8203600341983	0	0	2	4	3.11885949069247	0	0	0	0.393348079753789	0	0	0	0.540961203227909	-4.71245390307531	-0.0529321220655835	9.23019312222278	2.80677298461215	2.55763831519653	-0.631043907232902	4.44445310184282	-14.927118416369	NaN	10.5754933591071	1	19.0603361651445	-2.10227824655462	-2.69265136247961	0.523618664673404	280.449764208561	1
DTXSID00754455	VFRUWNVPQURJNS-UHFFFAOYSA-N	CCCCCCCCCCCCC(CCCC)(CCCCCC)C(C#N)C(=O)OCC	NA	NA	NA	NA	435.407629936002	-10.6971888189521	0	1	4	5	3.8589773937773	0	0	0	0.686718311232611	0	0	0	0.0201625495924786	-6.25504883094577	0.129282776058822	11.6884571152376	3.99952991769692	1.86224104322582	9.57471275743712	9.58289467011965	22.7832859658902	NaN	3.77916790806061	0	45.7196187456448	-6.28970950687337	-7.5844625841359	1.66877465503494	402.822451100117	2
DTXSID70788782	VRBVHXFEYRZRGO-UHFFFAOYSA-N	COC(=O)NC=CC=Cc1ccccc1	NA	NA	NA	NA	203.094628656	-10.5402296389041	0	1	3	5	3.32428559660444	0	0	0	1.12400603837567	0	0	0	0.217399375052734	-7.58794831127469	-0.403106289530204	6.72510884402807	2.22333900355299	1.02910425250921	1.68158776320434	1.97865331966791	83.8537924129032	NaN	5.49203459872656	1	11.445337768739	-4.0978494725657	-2.74056393813778	0.650612973986083	300.949696752862	0
DTXSID40817573	HMCPVWYYZNPYLF-UHFFFAOYSA-N	CC1CCCCC(C)C1=CCCO	NA	NA	NA	NA	182.167065324	-10.09786748804	0	1	4	5	3.45379255998199	0	0	0	1.22914936025629	0	0	0	0.198615483323941	-5.50301222097554	-0.782659204675147	8.45111052866886	2.15571458074246	1.87945898622374	3.68785788838735	3.68786060017018	0.119978437360535	10.7045280482614	NaN	0	14.8850122093048	-2.14892956728971	-3.14327202902029	0.550013203287416	257.839550279525	0
