ID	inchikey	SMILES	GHS_category	EPA_category	consensus_LD50	LD50_mgkg	MolWeight	LogOH_pred	CATMoS_VT_pred	CATMoS_NT_pred	CATMoS_EPA_pred	CATMoS_GHS_pred	CATMoS_LD50_pred	CERAPP_Ago_pred	CERAPP_Anta_pred	CERAPP_Bind_pred	Clint_pred	CoMPARA_Ago_pred	CoMPARA_Anta_pred	CoMPARA_Bind_pred	FUB_pred	LogHL_pred	LogKM_pred	LogKOA_pred	LogKoc_pred	LogBCF_pred	LogD55_pred	LogP_pred	MP_pred	pKa_a_pred	pKa_b_pred	ReadyBiodeg_pred	RT_pred	LogVP_pred	LogWS_pred	BioDeg_LogHalfLife_pred	BP_pred	nbLipinskiFailures
DTXSID70207084	NGXQHSGMHCOILD-UHFFFAOYSA-N	COc1cc2c(c3ccc4ccccc4c13)CCC2=O	NA	NA	NA	NA	262.099379688	-10.8632636277671	0	0	3	5	3.21102873529688	1	1	1	0.918604969116079	0	1	1	0.0358296611296479	-8.1040076852485	-0.449618628133402	9.66931803786335	5.38748068114485	2.52020751354098	4.76764036803231	4.76764036803231	146.953262642339	NaN	NaN	0	21.0760748592504	-7.57090143628218	-4.38858208886476	0.684330470289597	428.837416681703	1
DTXSID90675549	JLPWXRZETODYFC-UHFFFAOYSA-N	CC(NCc1cc2ccccc2[nH]1)c1cccc2ccccc12	NA	NA	NA	NA	300.162648640001	-10.8399256575736	0	0	3	4	2.80138175978986	1	0	1	-0.0141101193668032	0	1	1	0.0364838591968416	-7.26258112371264	0.0105148378595853	9.45404017173321	2.65284669433679	2.57926857533785	2.34525883161994	4.79352346971	213.13826435915	NaN	7.94671477128687	0	23.118406742408	-8.15769624034579	-6.69999972999685	1.70824386521409	400.807283128433	1
DTXSID40820729	JRMFUMCQJHNLLV-UHFFFAOYSA-N	CC(Nc1cccc2c1C(=O)c1cc(Cl)ccc1C2=O)c1ccccc1	NA	NA	NA	NA	361.086956432	-10.8605872473292	0	1	3	5	3.2569371964937	1	1	1	1.00718413711567	0	1	1	0.195336115090184	-8.91744418928272	-0.0268169314734142	10.3059671142002	3.9019398571065	2.64496250782456	4.68256877781455	4.68268507335879	165.881865802465	9.07216308680094	NaN	0	22.7405238527217	-8.7185108765168	-4.51918992629174	1.61559410355016	420.766603631341	1
DTXSID60400385	UAKRUHKRXFCMAA-UHFFFAOYSA-N	Cc1cc(=O)oc2cc(OC3OC(CO)C(OC4OC(C)C(O)C(O)C4O)C(O)C3O)ccc12	NA	NA	NA	NA	484.158076336001	-10.5987770881151	0	1	2	5	3.4390459991463	0	1	0	-1.06054667087597	0	0	0	0.489038696430414	-10.7667902054914	-0.393297708116171	9.53289061944459	1.74665997889609	0.413936310812199	0.851655771429404	1.588	210.912026451513	NaN	6.14829598950878	0	8.26741436102951	-8.31242239865267	-1.12752205735282	0.648257232333341	262.98	1
DTXSID90576269	KONDNUVOUHGJGR-UHFFFAOYSA-N	c1ccc(-c2ccc3c(c2)Cc2cc(-c4ccccc4)ccc2-3)cc1	NA	NA	NA	NA	318.140850576001	-10.6759588685285	0	1	3	5	3.15601851297178	0	1	1	-0.374513742348204	0	1	1	0.0776362202748248	-6.2007950911215	0.362792695368021	11.6971233753724	5.74222473109303	3.37485822748925	6.78287719041676	6.78287719041676	203.523817509148	NaN	NaN	0	32.5311999742935	-8.0273197702293	-7.02956889002168	2.29818095846025	479.949467195029	1
DTXSID20177844	NETZHAKZCGBWSS-UHFFFAOYSA-N	Oc1ccc2c3c1OC1C(O)CCC4(O)C(C2)N(CC2CCC2)CCC314	NA	NA	2.65560357262786	NA	357.194008344001	-10.6326926120167	0	0	2	4	2.66265995617151	1	1	1	1.46177100259782	1	1	1	0.730909481703954	-10.0703587071124	0.298559069798464	9.32226608262339	4.80304408880713	1.32074375535428	-0.583298845516171	1.88596301986743	196.77730509933	NaN	7.96778527331005	0	12.8459228592589	-9.21649927795332	-1.99434915380423	2.06577126114407	389.804287729079	0
DTXSID00277538	FEVISDADEKHDRM-UHFFFAOYSA-N	Cc1nc2ccccc2c(=O)n1-c1ccc(-c2ccc(N)cc2)cc1	NA	NA	NA	NA	327.137162164	-10.7395140306714	0	0	3	4	3.01076876168358	0	0	0	1.25020313011271	0	1	1	0.0320279564307169	-9.09879917308603	-0.0214178508680441	10.3336782826626	3.53467144942559	1.95012177667139	3.82306813916061	3.82307002968542	151.136516635477	10.8612009854211	NaN	0	22.0690031674419	-8.83454769866857	-4.29410556340032	1.60538714459937	392.548839832363	1
DTXSID40492561	AKBXIUKQYLJEEW-UHFFFAOYSA-N	c1ccc(C2CCCCCC(c3ccccc3)CCCCC(c3ccccc3)CCCCCC(c3ccccc3)CCCC2)cc1	NA	NA	NA	NA	612.469501920002	-10.531769185753	0	1	3	5	3.13753881899474	0	1	1	-0.100875479121098	0	1	1	0.0818778230576473	-6.15280122846365	0.0711115376362103	11.6735216964097	5.09336759984543	1.70180222383286	7.5885804846628	7.5885804846628	201.951484623739	NaN	NaN	0	64.9454106990556	-10.1786197324526	-7.31326699233897	2.54563736634629	470.998840540091	1
DTXSID90172240	ZZIFQBYIKWXEHJ-UHFFFAOYSA-N	CCc1c2ccccc2cc2ccc3ccccc3c12	NA	NA	NA	NA	256.125200512	-10.6717884384176	0	1	3	5	3.05492250322698	1	1	1	0.93558175871215	0	1	1	0.0106858343160158	-5.74001775366541	0.0626912280208988	10.2624562661015	5.27525731835798	2.86351046623627	6.18338937227787	6.18338937227787	141.334405832462	NaN	NaN	0	27.7806273915811	-7.68613934799235	-6.7504808991554	1.7698982474617	435.652168875239	1
DTXSID20151902	FUJRMBIXWCUDOQ-UHFFFAOYSA-N	CCCn1c(=O)c2nn(CCN3CCCCC3)nc2n(-c2ccccc2)c1=O	NA	NA	NA	NA	382.211724072001	-10.6916225483482	0	0	2	4	2.91337512876576	0	0	0	1.12485321871014	0	0	0	0.382839439704884	-7.60876520106847	0.317460971922625	11.6855583887382	2.67825176404827	0.844876555850973	2.3264169972503	2.52085471727318	134.985658649441	NaN	5.25183617890359	0	20.8943195810086	-7.79458965467547	-5.35842312716048	0.859757697680096	327.253322035966	0
