ID	Neighbors
DTXSID90388682	DTXSID40283537 DTXSID30306264 DTXSID80493971 DTXSID10540149 DTXSID50490053 DTXSID50619484 DTXSID20425074 DTXSID80735368 DTXSID80800429 DTXSID70615721 DTXSID90523470 DTXSID7047437 DTXSID40342870 DTXSID60519426 DTXSID20487137 DTXSID80781183 DTXSID80320617 DTXSID40630840 DTXSID20734057 DTXSID80707505
DTXSID40539309	DTXSID90382903 DTXSID40564914 DTXSID60325549 DTXSID10291487 DTXSID10291048 DTXSID80743307 DTXSID30184685 DTXSID30805606 DTXSID20544456 DTXSID90734226 DTXSID80466064 DTXSID90611285 DTXSID80291277 DTXSID70207569 DTXSID20501069 DTXSID50838916 DTXSID5061401 DTXSID80520534 DTXSID20627894 DTXSID40788835
DTXSID6051483	DTXSID80402583 DTXSID70374821 DTXSID00521881 DTXSID00399380 DTXSID20421410 DTXSID40485913 DTXSID60887339 DTXSID00484866 DTXSID80497671 DTXSID90241142 DTXSID70473343 DTXSID00713481 DTXSID90277406 DTXSID40338536 DTXSID40818601 DTXSID40479953 DTXSID40759242 DTXSID70569073 DTXSID50563776 DTXSID80742956
DTXSID60482368	DTXSID00846804 DTXSID00591882 DTXSID30875783 DTXSID40596412 DTXSID20537126 DTXSID40356250 DTXSID00183105 DTXSID00588414 DTXSID90737530 DTXSID10190062 DTXSID60525668 DTXSID30496391 DTXSID40439557 DTXSID40732656 DTXSID40678929 DTXSID40428320 DTXSID40209853 DTXSID40470389 DTXSID40590692 DTXSID40382251
DTXSID70450735	DTXSID80428349 DTXSID40556910 DTXSID70729418 DTXSID40670362 DTXSID70753031 DTXSID60431018 DTXSID00377608 DTXSID40483777 DTXSID40848660 DTXSID00485151 DTXSID60559569 DTXSID20555204 DTXSID60633151 DTXSID40633811 DTXSID00463732 DTXSID50493064 DTXSID40529987 DTXSID60849694 DTXSID70565075 DTXSID50825684
DTXSID90855102	DTXSID00819735 DTXSID60820802 DTXSID20567322 DTXSID30447989 DTXSID60341880 DTXSID30586221 DTXSID40458309 DTXSID80833939 DTXSID80889714 DTXSID50300305 DTXSID20391780 DTXSID70220314 DTXSID10602933 DTXSID90415866 DTXSID20742399 DTXSID30635147 DTXSID70547093 DTXSID10529297 DTXSID30618238 DTXSID30617367
DTXSID10617688	DTXSID60314933 DTXSID50825508 DTXSID40398953 DTXSID80547261 DTXSID30236274 DTXSID60468521 DTXSID3059636 DTXSID40738916 DTXSID60382495 DTXSID10239223 DTXSID40616341 DTXSID10321450 DTXSID00339408 DTXSID50469249 DTXSID60735467 DTXSID70670552 DTXSID50307278 DTXSID00589860 DTXSID10718861 DTXSID30511311
DTXSID70372185	DTXSID20668681 DTXSID40571961 DTXSID40659950 DTXSID60165886 DTXSID50279204 DTXSID00601879 DTXSID70277060 DTXSID50198840 DTXSID00407055 DTXSID40439259 DTXSID90352343 DTXSID70625845 DTXSID50199857 DTXSID80590691 DTXSID40744431 DTXSID90478618 DTXSID90798101 DTXSID10370908 DTXSID00641018 DTXSID00663134
DTXSID90667848	DTXSID1051939 DTXSID00630306 DTXSID90348726 DTXSID70582949 DTXSID00737864 DTXSID20401777 DTXSID90461944 DTXSID90656833 DTXSID90657966 DTXSID10570789 DTXSID10209441 DTXSID8062363 DTXSID70455664 DTXSID20634184 DTXSID60468642 DTXSID50727912 DTXSID0060014 DTXSID50159613 DTXSID70278517 DTXSID40741900
DTXSID40712433	DTXSID60381827 DTXSID30449600 DTXSID70705414 DTXSID20734916 DTXSID40467491 DTXSID90378008 DTXSID50576604 DTXSID40552513 DTXSID90743691 DTXSID60626826 DTXSID80650643 DTXSID30537753 DTXSID20282402 DTXSID80730338 DTXSID10443823 DTXSID20424486 DTXSID60189305 DTXSID70737856 DTXSID70745411 DTXSID50321116
DTXSID80819733	DTXSID80597302 DTXSID10235104 DTXSID20528756 DTXSID30437143 DTXSID20500234 DTXSID50423422 DTXSID30213984 DTXSID00715081 DTXSID90460073 DTXSID20295779 DTXSID40578511 DTXSID50304828 DTXSID40453571 DTXSID10275388 DTXSID60312873 DTXSID50287127 DTXSID20575260 DTXSID90696350 DTXSID50501471 DTXSID10402399
DTXSID40469591	DTXSID90552467 DTXSID40151843 DTXSID90842138 DTXSID40613759 DTXSID40823775 DTXSID00805153 DTXSID70799651 DTXSID10559357 DTXSID6071299 DTXSID10815627 DTXSID30796343 DTXSID80897278 DTXSID40234206 DTXSID00694600 DTXSID50703493 DTXSID80735101 DTXSID20768059 DTXSID40755603 DTXSID80194355 DTXSID30840673
DTXSID60822487	DTXSID5067394 DTXSID6048331 DTXSID50533757 DTXSID30822838 DTXSID30792663 DTXSID50182628 DTXSID40705380 DTXSID00585185 DTXSID30840936 DTXSID20821592 DTXSID60875837 DTXSID00599247 DTXSID20289613 DTXSID40664589 DTXSID20669416 DTXSID4071394 DTXSID80845875 DTXSID20337380 DTXSID90595334 DTXSID20763362
