ID	Neighbors
DTXSID5059290	DTXSID80481414 DTXSID80598410 DTXSID90632697 DTXSID40698187 DTXSID50697449 DTXSID40599923 DTXSID00699296 DTXSID70166844 DTXSID10203681 DTXSID60164516 DTXSID40181009 DTXSID80781446 DTXSID70301293 DTXSID80395123 DTXSID30746429 DTXSID60167087 DTXSID30146748 DTXSID30404592 DTXSID50505499 DTXSID60612628
DTXSID80424649	DTXSID80623897 DTXSID00620489 DTXSID70722969 DTXSID20745688 DTXSID40585881 DTXSID90829060 DTXSID50395135 DTXSID80654909 DTXSID30323370 DTXSID20483457 DTXSID4048987 DTXSID40475753 DTXSID40440749 DTXSID30343553 DTXSID30729919 DTXSID60735048 DTXSID80364273 DTXSID20551100 DTXSID10308180 DTXSID90709777
DTXSID20189225	DTXSID50596367 DTXSID30181831 DTXSID00857430 DTXSID30213505 DTXSID40615834 DTXSID20551100 DTXSID20483457 DTXSID70663368 DTXSID10308180 DTXSID00314937 DTXSID40450727 DTXSID40718773 DTXSID40749800 DTXSID80559541 DTXSID70384905 DTXSID10289546 DTXSID80364273 DTXSID40475753 DTXSID70447680 DTXSID90709777
DTXSID70729332	DTXSID40378270 DTXSID00425037 DTXSID80398674 DTXSID90368520 DTXSID70561951 DTXSID40505281 DTXSID10565034 DTXSID10353796 DTXSID20682004 DTXSID00580099 DTXSID60435450 DTXSID70664198 DTXSID30442474 DTXSID30549952 DTXSID60444522 DTXSID50632234 DTXSID80606201 DTXSID70183637 DTXSID4072285 DTXSID50282253
DTXSID30673685	DTXSID20615039 DTXSID40499035 DTXSID00712338 DTXSID30557299 DTXSID40642463 DTXSID30830332 DTXSID40394278 DTXSID10424430 DTXSID20754255 DTXSID60455794 DTXSID70498894 DTXSID00792493 DTXSID20625315 DTXSID90672452 DTXSID30760201 DTXSID40599665 DTXSID60204542 DTXSID80639913 DTXSID50390367 DTXSID60599667
DTXSID10504120	DTXSID80218666 DTXSID90153059 DTXSID10878919 DTXSID00731145 DTXSID50320164 DTXSID20725506 DTXSID90592388 DTXSID60288221 DTXSID50579599 DTXSID10727832 DTXSID00207870 DTXSID70655506 DTXSID00578613 DTXSID40875850 DTXSID60695092 DTXSID50356983 DTXSID80519049 DTXSID60736494 DTXSID70328107 DTXSID40571800
DTXSID80427599	DTXSID60659351 DTXSID60237673 DTXSID90837049 DTXSID70364085 DTXSID60300356 DTXSID30660474 DTXSID00427930 DTXSID00674068 DTXSID60697258 DTXSID80593309 DTXSID80380216 DTXSID40362578 DTXSID00379586 DTXSID50182608 DTXSID80670624 DTXSID60590654 DTXSID00359247 DTXSID10734248 DTXSID10467281 DTXSID30605885
DTXSID20302139	DTXSID10305912 DTXSID40172477 DTXSID80316974 DTXSID10560802 DTXSID20345243 DTXSID20660286 DTXSID70819025 DTXSID60810425 DTXSID50277063 DTXSID70603345 DTXSID20241695 DTXSID80148116 DTXSID50615704 DTXSID30214219 DTXSID40664423 DTXSID10698573 DTXSID90429524 DTXSID10394523 DTXSID20812985 DTXSID10513373
DTXSID60707008	DTXSID40575666 DTXSID50510447 DTXSID80402407 DTXSID50888193 DTXSID00849895 DTXSID10849967 DTXSID30746464 DTXSID20721942 DTXSID00604325 DTXSID0070106 DTXSID80577144 DTXSID90241081 DTXSID00415579 DTXSID00860868 DTXSID90334967 DTXSID10768785 DTXSID10592022 DTXSID90330626 DTXSID90454457 DTXSID10828055
DTXSID70346907	DTXSID60794791 DTXSID80493234 DTXSID10305735 DTXSID90333197 DTXSID40524538 DTXSID4060571 DTXSID1032519 DTXSID6048672 DTXSID80620442 DTXSID50664994 DTXSID50363935 DTXSID10408295 DTXSID00649817 DTXSID20301162 DTXSID70648498 DTXSID90569111 DTXSID20302573 DTXSID60729725 DTXSID60758535 DTXSID20178114
