ID	Neighbors
DTXSID40724273	DTXSID90494954 DTXSID10381438 DTXSID50556345 DTXSID50529296 DTXSID60510034 DTXSID80621232 DTXSID20193600 DTXSID80875612 DTXSID80637595 DTXSID50790944 DTXSID30406612 DTXSID20525346 DTXSID80293473 DTXSID60590199 DTXSID30299622 DTXSID50192782 DTXSID50794260 DTXSID10541974 DTXSID30233728 DTXSID80803071
DTXSID00335384	DTXSID90696395 DTXSID00764796 DTXSID60548574 DTXSID70204699 DTXSID70803646 DTXSID40657491 DTXSID70447584 DTXSID50461884 DTXSID30740301 DTXSID60527788 DTXSID70427962 DTXSID60631859 DTXSID20503588 DTXSID90393170 DTXSID90533610 DTXSID80791560 DTXSID50314947 DTXSID5062421 DTXSID40780819 DTXSID20815274
DTXSID40161225	DTXSID20654266 DTXSID10202371 DTXSID00614989 DTXSID00379107 DTXSID90746925 DTXSID80638986 DTXSID00206489 DTXSID20376259 DTXSID20896326 DTXSID80674546 DTXSID20565540 DTXSID50527474 DTXSID50201606 DTXSID20287497 DTXSID10872275 DTXSID20475736 DTXSID90454952 DTXSID00742993 DTXSID00207219 DTXSID1063568
DTXSID20232902	DTXSID10700009 DTXSID20612669 DTXSID00341829 DTXSID00547001 DTXSID30888555 DTXSID50431224 DTXSID80633532 DTXSID50698633 DTXSID60475179 DTXSID50509073 DTXSID50573577 DTXSID40369087 DTXSID30699946 DTXSID30448759 DTXSID50823908 DTXSID60546272 DTXSID70773395 DTXSID60452167 DTXSID50699943 DTXSID20760896
DTXSID30749915	DTXSID20474522 DTXSID20378238 DTXSID50179316 DTXSID80793362 DTXSID30570625 DTXSID40563568 DTXSID70657085 DTXSID90743838 DTXSID70430774 DTXSID90842552 DTXSID30716687 DTXSID70560222 DTXSID00431597 DTXSID70573857 DTXSID60735003 DTXSID80347268 DTXSID70497100 DTXSID40170094 DTXSID40711128 DTXSID60733145
DTXSID00569960	DTXSID80668162 DTXSID00720256 DTXSID30759170 DTXSID00707603 DTXSID70544805 DTXSID80534156 DTXSID60824921 DTXSID40720811 DTXSID10525416 DTXSID80601433 DTXSID80484829 DTXSID10705599 DTXSID50844799 DTXSID90706286 DTXSID80347389 DTXSID80296005 DTXSID80561700 DTXSID80502274 DTXSID90498174 DTXSID80769421
DTXSID60501008	DTXSID50810212 DTXSID70625188 DTXSID30725956 DTXSID10668014 DTXSID80707525 DTXSID70851400 DTXSID70311337 DTXSID90312028 DTXSID60363623 DTXSID20521863 DTXSID20709149 DTXSID40567824 DTXSID30312027 DTXSID70344963 DTXSID90554946 DTXSID30311151 DTXSID80520695 DTXSID50648158 DTXSID90710666 DTXSID6070514
DTXSID10617683	DTXSID20573483 DTXSID30344626 DTXSID30698439 DTXSID00303669 DTXSID80603912 DTXSID90238259 DTXSID40513907 DTXSID20577067 DTXSID30383813 DTXSID20670320 DTXSID90501950 DTXSID80596335 DTXSID60316593 DTXSID10699560 DTXSID70289683 DTXSID90310206 DTXSID00540653 DTXSID10220272 DTXSID20567645 DTXSID90214078
DTXSID00508874	DTXSID80503408 DTXSID00557605 DTXSID50673586 DTXSID50708867 DTXSID60666808 DTXSID60564097 DTXSID30433140 DTXSID90716168 DTXSID50733513 DTXSID70850933 DTXSID70608572 DTXSID40302257 DTXSID00543447 DTXSID00605519 DTXSID70443364 DTXSID90620690 DTXSID80810720 DTXSID30578020 DTXSID40173626 DTXSID10606673
DTXSID90752703	DTXSID60590199 DTXSID80637595 DTXSID60842584 DTXSID80610580 DTXSID90615829 DTXSID20726038 DTXSID30406612 DTXSID4064422 DTXSID20701441 DTXSID40475879 DTXSID80621232 DTXSID90710666 DTXSID50529296 DTXSID50192782 DTXSID30299622 DTXSID00390039 DTXSID40622381 DTXSID50556345 DTXSID70735256 DTXSID60419775
DTXSID70182605	DTXSID20836464 DTXSID60557803 DTXSID5020528 DTXSID20178199 DTXSID30444690 DTXSID40355905 DTXSID00697373 DTXSID30353930 DTXSID40711502 DTXSID20528574 DTXSID60827558 DTXSID60460969 DTXSID40660142 DTXSID00765728 DTXSID30535330 DTXSID50427602 DTXSID30674551 DTXSID10785199 DTXSID60675132 DTXSID40736437
DTXSID50729476	DTXSID30633209 DTXSID50274916 DTXSID30455423 DTXSID60880865 DTXSID90699942 DTXSID20655192 DTXSID90278211 DTXSID30563118 DTXSID50213249 DTXSID40338814 DTXSID10609200 DTXSID00453799 DTXSID40616841 DTXSID20699930 DTXSID60455057 DTXSID20529026 DTXSID90234913 DTXSID50741012 DTXSID60846688 DTXSID10897347
DTXSID0022480	DTXSID20820222 DTXSID50542167 DTXSID40347244 DTXSID80755829 DTXSID00503122 DTXSID60824547 DTXSID20605177 DTXSID70613787 DTXSID50557913 DTXSID40285319 DTXSID10592027 DTXSID10550162 DTXSID90793191 DTXSID10632533 DTXSID90201382 DTXSID50664237 DTXSID20617775 DTXSID50624275 DTXSID30559470 DTXSID60665295
DTXSID10194803	DTXSID80334133 DTXSID40756458 DTXSID80590131 DTXSID40518194 DTXSID00546251 DTXSID70534847 DTXSID20760376 DTXSID10481169 DTXSID20889096 DTXSID30427443 DTXSID40611851 DTXSID00489932 DTXSID50574100 DTXSID80450382 DTXSID90516342 DTXSID90556026 DTXSID60596898 DTXSID40470783 DTXSID40669958 DTXSID10712642
DTXSID90494732	DTXSID90611700 DTXSID80324655 DTXSID6059312 DTXSID30621702 DTXSID40669256 DTXSID80459779 DTXSID20719389 DTXSID20679217 DTXSID50367150 DTXSID50418676 DTXSID80623695 DTXSID70766686 DTXSID00181565 DTXSID90624092 DTXSID80743726 DTXSID40400565 DTXSID80509743 DTXSID20323081 DTXSID30176560 DTXSID70679868
