ID	inchikey	SMILES	GHS_category	EPA_category	consensus_LD50	LD50_mgkg	MolWeight	LogOH_pred	CATMoS_VT_pred	CATMoS_NT_pred	CATMoS_EPA_pred	CATMoS_GHS_pred	CATMoS_LD50_pred	CERAPP_Ago_pred	CERAPP_Anta_pred	CERAPP_Bind_pred	Clint_pred	CoMPARA_Ago_pred	CoMPARA_Anta_pred	CoMPARA_Bind_pred	FUB_pred	LogHL_pred	LogKM_pred	LogKOA_pred	LogKoc_pred	LogBCF_pred	LogD55_pred	LogP_pred	MP_pred	pKa_a_pred	pKa_b_pred	ReadyBiodeg_pred	RT_pred	LogVP_pred	LogWS_pred	BioDeg_LogHalfLife_pred	BP_pred	nbLipinskiFailures
DTXSID40412522	UZSSRHAULVYOBH-UHFFFAOYSA-N	O=C(O)c1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(C(=O)O)cc3)cc2)cc1	NA	NA	NA	NA	406.068867408	-11.0856774966753	0	1	2	5	3.60789384504388	0	1	1	0.770565271731076	0	0	0	0.0351609683364857	-11.2729690906637	-0.803844552236395	9.55108190259971	4.25892979696483	0.833515803611878	1.58501597823532	1.588	194.073249822282	NaN	3.33851054032155	0	8.16324120985065	-9.74714515913415	-2.97351762138019	0.903481469441414	262.98	1
DTXSID40532830	IMUPGNPTBPCVDT-UHFFFAOYSA-N	CCC(C)N(C(=O)c1ccccc1)C(=S)c1ccccc1	NA	NA	NA	NA	297.118735228001	-10.8782192774445	0	0	2	4	3.12649635157822	0	0	0	0.949432695392985	0	1	1	0.0578712946245405	-6.98090896852913	-0.823064154465379	10.8929040012173	2.85889123297452	2.75804148682604	1.5879985977828	1.588	75.2523512427092	NaN	0.00903168073825533	0	23.7060290233744	-7.99306062549328	-3.3879328330046	0.587354075356219	262.98	1
DTXSID60738110	PYHXHXAQVLKMDM-UHFFFAOYSA-N	CC(N)c1nc2ccccc2n1-c1ccccc1	NA	NA	NA	NA	237.12659748	-10.836267397991	0	0	3	4	2.9872614259405	0	0	0	1.36789256782089	0	1	0	0.571798518567745	-7.02506248774846	-0.227843583588737	10.6565385823664	3.37083680335946	1.2011321248223	1.40933298354375	2.07517296405397	101.240389796468	NaN	6.06023693437006	0	14.531098876029	-8.62960683072273	-2.54198975012949	0.584328958806631	335.264451554752	0
DTXSID10740122	VUPYLPPYBYOOGF-UHFFFAOYSA-N	Cc1cc2ncc(C#N)c(Cl)c2cc1[N+](=O)[O-]	NA	NA	NA	NA	247.014854112	-10.8650785151194	0	0	3	4	2.87576330648833	0	0	0	-2.01824198212636	0	1	0	0.0695908151808844	-6.2544819646462	-0.605839994140349	8.62686058523487	3.36946483706185	1.86820464431083	3.03789828569053	3.03790581133528	129.508955757439	NaN	0.738763164922119	0	11.7585249141356	-6.8799919499897	-4.85365055649894	0.548968760915248	317.945759347996	0
DTXSID50458057	NOANVURCBNIBJS-UHFFFAOYSA-N	Cn1ccc2cc(C(=O)O)c(NC(=O)C(=O)O)cc21	NA	NA	NA	NA	262.05897142	-11.0876135531747	0	1	4	5	3.3924775250672	0	0	0	-0.792935764933845	0	0	0	0.299946314706492	-10.1455985939256	-0.234986144470344	9.25402610109838	2.22756680098011	0.688987642214	0.237649656018396	1.60276236619008	203.755087312016	4.1540392121701	NaN	1	-1.79896221140582	-10.2664176991758	-1.8167703819155	0.548687776809859	284.135050186125	0
DTXSID40308855	SOZCVOYJHPMEQU-UHFFFAOYSA-N	Cc1ccc(NC(=O)Oc2ccc([N+](=O)[O-])cc2)cc1S(=O)(=O)F	NA	NA	NA	NA	354.032185292	-10.7736792941591	0	1	4	5	3.17045121237246	0	0	0	0.849040005529458	0	1	0	0.0585425308084521	-9.17241416880553	-0.384345378737539	10.6636220935118	3.20577574103074	0.400154439637434	2.65744543625995	2.66231918097	170.970938443185	7.44748238320828	NaN	0	17.4146839452853	-9.02959947058872	-5.43748453063538	0.666554641541964	308.959358386822	0
DTXSID00505227	BPLVXTMXEPZLTD-UHFFFAOYSA-N	O=C(c1ccccc1)N1C=CC=Cc2ccccc21	NA	NA	NA	NA	247.099714036	-10.2809661008283	0	1	2	4	3.10998056854128	0	0	0	0.652839140750824	0	1	1	0.0173502332502505	-8.13086674749753	-0.721861220161361	9.40355340158055	3.291710040827	1.41737291013413	1.58743867637666	1.588	72.7382727359221	NaN	2.61170970065574	0	19.8742071751357	-6.94390546092923	-4.3814770773703	0.586203418171002	262.98	1
DTXSID10829865	XAUFERMLUIFTLA-UHFFFAOYSA-N	CC1CCCN(Cc2ccccc2)C(=O)CCC1=O	NA	NA	NA	NA	259.157228912	-10.457007535999	0	1	3	4	2.87519953357715	0	0	0	0.0473104472815976	0	0	0	0.387115703106701	-7.46433929857106	-0.7299269787295	9.40340630180847	2.37512530980095	1.24418004062828	1.96530799915725	2.19371984727419	81.8291145518253	NaN	5.34013418653303	1	14.5229949265278	-6.30893002373536	-2.61171861297059	0.524664452464627	299.767334935199	0
DTXSID20579122	PWPKRLMPHNRWHK-UHFFFAOYSA-N	CC(C)(C)OC(=O)N1CCc2ccc(Br)cc2C1	NA	NA	NA	NA	311.052090916001	-10.8326587959786	0	0	3	4	2.84902656060463	0	0	0	0.797347414178516	0	0	0	0.014144120068286	-6.43194882920002	-0.397376676988247	8.52609323187413	2.62142386396104	1.82587211473842	1.62547096885284	3.0214461535413	90.5583478417039	NaN	6.87816435683834	0	15.5399030974917	-5.03913242735806	-3.46945878783933	0.526014450966525	308.904678270988	0
DTXSID60306717	JTGCXYYDAVPSFD-UHFFFAOYSA-N	O=C(O)c1ccc(-c2ccc(O)cc2)cc1	NA	NA	NA	NA	214.06299418	-10.94581611757	0	1	3	5	3.25492375652119	1	1	1	-4.55855791430372	0	1	1	0.0369935846788871	-8.85351398089236	-0.205837563999204	8.37003789277492	2.14918453365899	0.479545604673289	1.57704193114169	2.81502470809548	196.21626819964	4.2878796071131	NaN	0	5.7106845247589	-8.67616108515584	-2.74775067012642	1.07199692073837	305.379970161789	0
DTXSID90624350	OUBHDMWPBMOFIT-UHFFFAOYSA-N	COc1cc(-c2cc(OC)c(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)cc1N	NA	NA	NA	NA	404.034807472	-10.8565050008821	0	1	4	5	3.7548063777266	0	0	0	-2.74193848564158	0	0	0	0.0690430011238417	-9.92179119062767	-0.844919982896122	9.43372542769932	1.8813871722568	0.387913693179247	-0.136882127782662	0.0293004278861773	214.659885600465	5.83146125585219	NaN	0	0.352140750591479	-7.10173747581043	-1.15876150842578	0.692993922466029	291.713768745907	0
DTXSID40395568	JPLWJAASTJIKBC-UHFFFAOYSA-N	COc1ccc(C=O)cc1OCc1ccccc1Cl	NA	NA	NA	NA	276.055321956	-10.8568847271257	0	0	3	4	3.25129305348453	0	1	0	0.388666598830675	0	1	0	0.00947375630260226	-5.36779727941623	0.566571350288963	8.68400791400806	3.09799782658241	2.1728084755159	3.17521001755166	3.17521001755166	147.862891994825	NaN	NaN	0	13.6189937627255	-4.80065902367671	-5.6301940389743	0.549428949341117	357.974865325081	0
DTXSID70742708	QOGZYPQBUSUONK-UHFFFAOYSA-N	Cc1cc(C2(C(=O)O)CC2)ccc1Br	NA	NA	NA	NA	253.994241692	-10.8451854937792	0	1	3	4	2.81039224392193	0	1	0	-0.210139178026283	0	0	0	0.288266428469511	-7.9837495536711	-0.835945885119337	8.87823553882856	2.64908126058837	0.596149471382811	0.0864169408137476	2.69854224429346	126.939282249879	2.88893685661171	NaN	0	6.57977813485015	-5.57517266981195	-2.95030189074862	0.657879620412776	311.555735215497	0
DTXSID20638506	JUEQIYYCVUZDCY-UHFFFAOYSA-O	Cc1sc2ccc(Cl)cc2[n+]1CCC(=O)O	NA	NA	NA	NA	256.019902272	-11.0260874426026	0	0	3	4	3.02273885364924	0	0	0	-3.971222863885	0	1	1	0.373502314853013	-9.05351160580831	-0.39192543002602	10.330472486727	2.61449013001817	0.599954130901991	2.27404067106053	2.70211062672266	170.00726412225	5.27479415550302	NaN	0	6.72274991462609	-6.73274548794994	-2.58219210344038	0.669218459671643	317.468236645928	0
DTXSID20886969	JJRRLZZVCHJDHV-UHFFFAOYSA-N	CC1CC(OC(=O)Cc2ccccc2)CC(C)(C)C1	NA	NA	3.45610656501316	NA	260.177630008	-10.860051231891	0	1	4	5	3.46761293059125	0	1	1	0.871163774604884	0	0	0	0.0282435662580784	-6.97647473388891	-0.590006817946797	8.38292193816938	3.11993886147026	2.69797544157141	6.00818914298153	6.00818914298153	87.7444187855762	NaN	NaN	0	22.605571735213	-4.65312206946585	-4.08501162808775	0.524998594194927	313.25354643785	1
DTXSID70630813	CITOQDHQXBDVAD-UHFFFAOYSA-N	Cc1ccccc1-c1ccnc(Cl)c1	NA	NA	NA	NA	203.050177	-10.4956973845307	0	0	2	4	2.90268947277667	0	0	1	0.984294986306334	0	1	1	0.0201304416364651	-3.62576362728127	1.35477658522871	7.47306837224896	2.75877503253833	3.84070299402596	2.66166486098061	2.66436081953947	39.367701706864	NaN	3.29427757741877	1	16.5291127399378	-3.14387610535109	-5.88315505606611	0.502440471150765	308.302337717278	1
DTXSID60148538	DMGLDYFGHJWMJJ-UHFFFAOYSA-N	NC(N)=NC(=O)c1nc(Cl)c(Nc2cccc(N)c2)nc1N	NA	NA	NA	NA	320.090084716	-10.8919496319234	0	0	3	4	2.88773859390709	0	0	0	-1.52897484151372	0	0	0	0.686894442175612	-11.0042752750184	-0.872838747028146	9.49053841525085	2.10310481833664	0.674582042637347	-0.677159260498215	0.62055618309401	207.920905900201	10.6618046376043	2.88872315450587	0	7.14689105781437	-8.71006491549553	-3.99084978122393	0.616240389644913	322.335032910881	0
DTXSID90387751	OMFFXESCTUPWJZ-UHFFFAOYSA-N	NC(=O)c1cc([N+](=O)[O-])ccc1N1CCCCCC1	NA	NA	NA	NA	263.126991404	-10.8594986196484	0	1	3	5	2.88128206153833	0	0	0	-2.28117520163216	0	0	0	0.584462206593315	-8.29273352650655	-0.228806318261452	11.4849523033913	2.334663019185	1.19882451851711	1.48904995101313	1.49289841131329	142.727129601954	7.55057164936661	NaN	1	9.25809821119015	-9.35236287348935	-2.81272634287279	0.549856068609872	319.553515004627	0
DTXSID90193455	WTFGHMZUJMRWBK-UHFFFAOYSA-N	O=C(O)Cc1c[nH]c2ccc(Br)cc12	NA	NA	NA	NA	252.973840596	-10.9807942305302	0	0	3	4	2.94300049983526	0	0	0	-2.75204842385296	0	0	0	0.192177503063173	-8.74914307412017	-0.265152031813043	8.40087216262112	2.98044997043319	0.534242953405337	1.72008045283657	2.23354075013823	186.665584426267	5.14554151873005	NaN	0	6.48218966018464	-8.12957348946085	-2.26137199914701	0.490758421490391	309.847902024428	0
DTXSID20452224	OGOVSDAFEHLIHW-UHFFFAOYSA-N	NC1=C2C(=O)c3ccccc3C(O)=C2C(=O)CC1	NA	NA	NA	NA	241.073893212	-9.94102228497051	0	0	2	5	3.07200500213702	0	0	0	-0.869425876469588	0	0	0	0.201541589709174	-8.70993761572892	-0.528024261195866	9.93982966747425	2.73051856043114	0.36896799469353	0.932246578403877	0.942904142716999	251.011735279055	NaN	3.89521333021727	0	9.84371833729891	-9.09138949796853	-2.42705157158445	1.08343324179467	356.890109895328	0
