ID	Neighbors
DTXSID20346573	DTXSID20419892 DTXSID70215361 DTXSID40365529 DTXSID90372925 DTXSID40821256 DTXSID50224436 DTXSID20208066 DTXSID80540959 DTXSID80777945 DTXSID90765378 DTXSID10751596 DTXSID70473444 DTXSID50483980 DTXSID90708225 DTXSID30485604 DTXSID80866005 DTXSID20822822 DTXSID20600389 DTXSID20427376 DTXSID0021096
DTXSID80424644	DTXSID10631061 DTXSID60463435 DTXSID70726644 DTXSID60660846 DTXSID30369011 DTXSID20710578 DTXSID40620822 DTXSID20850488 DTXSID60876940 DTXSID20571222 DTXSID10834434 DTXSID70645386 DTXSID10755276 DTXSID70326188 DTXSID30798089 DTXSID00202865 DTXSID50805981 DTXSID70623841 DTXSID40230980 DTXSID40202824
DTXSID00169686	DTXSID70167230 DTXSID30145635 DTXSID60655691 DTXSID70827089 DTXSID40237530 DTXSID90633386 DTXSID50632794 DTXSID90150942 DTXSID30505937 DTXSID50592021 DTXSID40349263 DTXSID30289740 DTXSID10410631 DTXSID80820021 DTXSID0062135 DTXSID10686091 DTXSID00303780 DTXSID70321517 DTXSID00695915 DTXSID70525750
DTXSID80468083	DTXSID30792643 DTXSID80539828 DTXSID40597449 DTXSID80770931 DTXSID00211795 DTXSID40355162 DTXSID20778870 DTXSID10428195 DTXSID50479308 DTXSID60599708 DTXSID1064249 DTXSID10624211 DTXSID40476801 DTXSID10778925 DTXSID90554966 DTXSID00594151 DTXSID20200929 DTXSID70431044 DTXSID20460480 DTXSID5036840
DTXSID90897204	DTXSID00222563 DTXSID90150725 DTXSID90727012 DTXSID40175584 DTXSID30389830 DTXSID00829657 DTXSID70231546 DTXSID2051899 DTXSID50317130 DTXSID50671800 DTXSID80203032 DTXSID60768598 DTXSID50709713 DTXSID70682296 DTXSID40757182 DTXSID90588488 DTXSID60166459 DTXSID20281490 DTXSID30277748 DTXSID90212953
DTXSID80804669	DTXSID50703539 DTXSID80683097 DTXSID20229372 DTXSID40217514 DTXSID50747332 DTXSID30896271 DTXSID40532173 DTXSID40358870 DTXSID50410059 DTXSID00486380 DTXSID60288968 DTXSID00346531 DTXSID90687147 DTXSID30608578 DTXSID90611341 DTXSID40875890 DTXSID90678873 DTXSID40621955 DTXSID10691468 DTXSID60488481
DTXSID30322404	DTXSID10417468 DTXSID60150873 DTXSID00242842 DTXSID90486834 DTXSID30759731 DTXSID30772187 DTXSID20203738 DTXSID50676577 DTXSID30406814 DTXSID20353363 DTXSID00167001 DTXSID50768502 DTXSID50791638 DTXSID60771128 DTXSID30734023 DTXSID80645519 DTXSID20706971 DTXSID80645554 DTXSID10531976 DTXSID60306712
DTXSID70434696	DTXSID80315967 DTXSID70443046 DTXSID20407350 DTXSID30172688 DTXSID40171041 DTXSID10283680 DTXSID40438585 DTXSID80546552 DTXSID60731560 DTXSID00764130 DTXSID70512185 DTXSID80704817 DTXSID50289308 DTXSID80349424 DTXSID70377913 DTXSID30384764 DTXSID50403709 DTXSID50695925 DTXSID10444158 DTXSID20631097
DTXSID10284071	DTXSID90449323 DTXSID10512008 DTXSID80431934 DTXSID80711980 DTXSID50351392 DTXSID30509677 DTXSID50559477 DTXSID20498480 DTXSID80504056 DTXSID80477019 DTXSID20235610 DTXSID50190940 DTXSID80516396 DTXSID10345994 DTXSID40462002 DTXSID30397112 DTXSID90765232 DTXSID70238954 DTXSID20296362 DTXSID20533825
DTXSID10602574	DTXSID30357175 DTXSID10356863 DTXSID80791146 DTXSID90854372 DTXSID80800641 DTXSID30475707 DTXSID70645265 DTXSID80202388 DTXSID40579765 DTXSID70893769 DTXSID30231421 DTXSID30213424 DTXSID40225573 DTXSID90529437 DTXSID20769667 DTXSID90489901 DTXSID90392300 DTXSID10353852 DTXSID20403630 DTXSID80763469
