ID	Neighbors
DTXSID80888020	DTXSID00397806 DTXSID10385895 DTXSID70375898 DTXSID90188265 DTXSID90411388 DTXSID00592056 DTXSID30800333 DTXSID10414174 DTXSID20868240 DTXSID40654728 DTXSID60894048 DTXSID60367348 DTXSID60154735 DTXSID40387201 DTXSID20397823 DTXSID70152101 DTXSID4070790 DTXSID60277170 DTXSID1066738 DTXSID80319900
DTXSID50162506	DTXSID30714502 DTXSID10146004 DTXSID30845345 DTXSID20320217 DTXSID90414177 DTXSID10315076 DTXSID00636949 DTXSID90479246 DTXSID60416224 DTXSID60148558 DTXSID30146006 DTXSID80460365 DTXSID40361107 DTXSID60154093 DTXSID20419559 DTXSID60523422 DTXSID20420069 DTXSID30420252 DTXSID70228133 DTXSID10470452
DTXSID8051671	DTXSID00573709 DTXSID40800541 DTXSID6059655 DTXSID40835257 DTXSID50513312 DTXSID90488171 DTXSID90513311 DTXSID40568957 DTXSID1071327 DTXSID30221069 DTXSID40583766 DTXSID10739399 DTXSID20366690 DTXSID60364973 DTXSID10800538 DTXSID60317545 DTXSID70193877 DTXSID00196331 DTXSID20397363 DTXSID20307068
DTXSID70476854	DTXSID70191196 DTXSID80775062 DTXSID00569425 DTXSID0038883 DTXSID20770637 DTXSID80838823 DTXSID90888874 DTXSID30391059 DTXSID30204150 DTXSID90730162 DTXSID90790140 DTXSID50423169 DTXSID40827112 DTXSID80638648 DTXSID20839071 DTXSID50816355 DTXSID60846269 DTXSID80826902 DTXSID80209079 DTXSID10800210
DTXSID20364772	DTXSID30203926 DTXSID70441284 DTXSID80886849 DTXSID8048654 DTXSID00170833 DTXSID30412778 DTXSID20747526 DTXSID30215549 DTXSID00312453 DTXSID0023119 DTXSID70228552 DTXSID50741234 DTXSID00845877 DTXSID80746974 DTXSID8037099 DTXSID70364787 DTXSID10412554 DTXSID6048597 DTXSID50670479 DTXSID50425800
DTXSID20676988	DTXSID60148619 DTXSID20442948 DTXSID00221152 DTXSID30521056 DTXSID40836820 DTXSID50559952 DTXSID10233968 DTXSID70888397 DTXSID70708243 DTXSID80433312 DTXSID90715676 DTXSID50166882 DTXSID70144304 DTXSID50362302 DTXSID00174371 DTXSID00160638 DTXSID20770470 DTXSID20886545 DTXSID40436809 DTXSID4023547
DTXSID60331201	DTXSID60467433 DTXSID50287647 DTXSID20491072 DTXSID80565001 DTXSID80548071 DTXSID90792760 DTXSID50295929 DTXSID70553856 DTXSID50884670 DTXSID10329714 DTXSID70205565 DTXSID70826315 DTXSID40833677 DTXSID30192088 DTXSID60214621 DTXSID80810881 DTXSID20189942 DTXSID50614313 DTXSID50614378 DTXSID50348368
DTXSID40492566	DTXSID30409345 DTXSID40167348 DTXSID40223251 DTXSID8023216 DTXSID90292199 DTXSID00223575 DTXSID80678605 DTXSID80576157 DTXSID60753449 DTXSID50147818 DTXSID60762374 DTXSID20792192 DTXSID90669448 DTXSID40659132 DTXSID30300762 DTXSID70821365 DTXSID90351891 DTXSID70439085 DTXSID00594095 DTXSID50226031
DTXSID40210005	DTXSID20319545 DTXSID60769641 DTXSID60186273 DTXSID50184687 DTXSID90770422 DTXSID50721798 DTXSID10715537 DTXSID00637739 DTXSID40313661 DTXSID60422522 DTXSID50777896 DTXSID80160873 DTXSID90869360 DTXSID30367259 DTXSID40766436 DTXSID10226916 DTXSID70825040 DTXSID20514179 DTXSID60209032 DTXSID70409748
DTXSID90189050	DTXSID60514916 DTXSID10608839 DTXSID00459938 DTXSID30274338 DTXSID90764043 DTXSID10783514 DTXSID60791720 DTXSID10854773 DTXSID60397903 DTXSID80327500 DTXSID90276217 DTXSID40791324 DTXSID40187900 DTXSID20558619 DTXSID80208148 DTXSID70800216 DTXSID50830738 DTXSID00205417 DTXSID90793252 DTXSID70466699
DTXSID00440487	DTXSID50555676 DTXSID10841966 DTXSID50636479 DTXSID20507905 DTXSID50318081 DTXSID60360596 DTXSID30595479 DTXSID20752039 DTXSID80348093 DTXSID30293908 DTXSID40305925 DTXSID70165615 DTXSID90524689 DTXSID30394106 DTXSID20843234 DTXSID80478940 DTXSID10487469 DTXSID40433277 DTXSID10531491 DTXSID30476451
DTXSID70402299	DTXSID40843039 DTXSID50394885 DTXSID60539846 DTXSID90496519 DTXSID80843816 DTXSID10333614 DTXSID70805423 DTXSID70308823 DTXSID10887389 DTXSID90849086 DTXSID00292347 DTXSID70228133 DTXSID80387265 DTXSID80873219 DTXSID20420069 DTXSID50486077 DTXSID30414171 DTXSID20845354 DTXSID70313614 DTXSID00274320
DTXSID00721864	DTXSID40578071 DTXSID30475020 DTXSID80707101 DTXSID90227683 DTXSID20219071 DTXSID60156350 DTXSID10361093 DTXSID70469988 DTXSID20505087 DTXSID40234125 DTXSID20228047 DTXSID50383012 DTXSID70416634 DTXSID90299744 DTXSID40437836 DTXSID90436091 DTXSID00160855 DTXSID40376337 DTXSID60209072 DTXSID5048974
DTXSID20226962	DTXSID80791449 DTXSID30278639 DTXSID20202983 DTXSID20331702 DTXSID90235541 DTXSID80815457 DTXSID00221298 DTXSID00437837 DTXSID50234893 DTXSID30312426 DTXSID40207197 DTXSID20451974 DTXSID9066176 DTXSID70209008 DTXSID80306850 DTXSID40172573 DTXSID30235388 DTXSID5040962 DTXSID0062977 DTXSID70321234
DTXSID10236858	DTXSID00227513 DTXSID90640691 DTXSID50225029 DTXSID60369064 DTXSID6023735 DTXSID20563167 DTXSID70410632 DTXSID50366587 DTXSID30216879 DTXSID70236950 DTXSID30878557 DTXSID40195005 DTXSID50365439 DTXSID80313286 DTXSID70425483 DTXSID80648661 DTXSID30436994 DTXSID50884256 DTXSID90233547 DTXSID50385995
DTXSID60637876	DTXSID70220470 DTXSID00329622 DTXSID7023069 DTXSID40881390 DTXSID10158521 DTXSID10153056 DTXSID10164465 DTXSID70192709 DTXSID50235325 DTXSID90207804 DTXSID00235077 DTXSID20417979 DTXSID30329059 DTXSID60841719 DTXSID80636508 DTXSID40407397 DTXSID20872408 DTXSID5048764 DTXSID10151613 DTXSID20194773
DTXSID00625318	DTXSID40787065 DTXSID00469719 DTXSID50561459 DTXSID80181780 DTXSID60727443 DTXSID30233905 DTXSID90501132 DTXSID30212295 DTXSID1069245 DTXSID60229199 DTXSID50822234 DTXSID50549358 DTXSID40212362 DTXSID90181014 DTXSID90166720 DTXSID20185227 DTXSID20316453 DTXSID90212296 DTXSID90758129 DTXSID50478437
DTXSID90714205	DTXSID90206519 DTXSID6067254 DTXSID00675954 DTXSID90697387 DTXSID30721473 DTXSID40474625 DTXSID10388366 DTXSID00891834 DTXSID00578698 DTXSID10240899 DTXSID50412472 DTXSID70635080 DTXSID20762411 DTXSID70622915 DTXSID90169776 DTXSID80168394 DTXSID40331643 DTXSID50204490 DTXSID60168392 DTXSID4067561
DTXSID30414853	DTXSID10229689 DTXSID2069074 DTXSID10888078 DTXSID70157858 DTXSID90708523 DTXSID30672931 DTXSID00653838 DTXSID60546934 DTXSID70888539 DTXSID30365119 DTXSID80417475 DTXSID70151558 DTXSID30151559 DTXSID60662183 DTXSID30429705 DTXSID20830583 DTXSID20386651 DTXSID60705589 DTXSID70887608 DTXSID30218353
DTXSID80313701	DTXSID90167792 DTXSID40367801 DTXSID0072061 DTXSID60883154 DTXSID70587813 DTXSID80410865 DTXSID70417565 DTXSID0046480 DTXSID20226386 DTXSID50333572 DTXSID40368797 DTXSID1066738 DTXSID10409868 DTXSID20147507 DTXSID10888437 DTXSID20369065 DTXSID60367348 DTXSID90409644 DTXSID70151558 DTXSID30435523
DTXSID00834105	DTXSID80160878 DTXSID50747130 DTXSID60329567 DTXSID60331645 DTXSID70410955 DTXSID10322341 DTXSID10714762 DTXSID70349377 DTXSID40331643 DTXSID30788066 DTXSID40474625 DTXSID10411183 DTXSID00411238 DTXSID00888764 DTXSID50204490 DTXSID90373290 DTXSID30749036 DTXSID50529670 DTXSID50858452 DTXSID70637862
DTXSID60149484	DTXSID10837687 DTXSID70435840 DTXSID70214490 DTXSID80868049 DTXSID70836979 DTXSID70232735 DTXSID70205489 DTXSID50436754 DTXSID50838395 DTXSID00430984 DTXSID60787300 DTXSID60803554 DTXSID4043931 DTXSID70828899 DTXSID20856228 DTXSID10822790 DTXSID30654939 DTXSID50781776 DTXSID60828727 DTXSID00711760
DTXSID00350471	DTXSID60602069 DTXSID50364104 DTXSID40469738 DTXSID20179424 DTXSID40549125 DTXSID90589314 DTXSID80658705 DTXSID00726612 DTXSID40282767 DTXSID60185226 DTXSID80534590 DTXSID00894188 DTXSID10527076 DTXSID60472325 DTXSID60324739 DTXSID00846026 DTXSID00508950 DTXSID10843041 DTXSID10156800 DTXSID80183082
DTXSID50406710	DTXSID00733285 DTXSID70156386 DTXSID20504434 DTXSID60729184 DTXSID10701470 DTXSID70438250 DTXSID80834941 DTXSID10565256 DTXSID10855568 DTXSID50516808 DTXSID80737706 DTXSID70549951 DTXSID9067146 DTXSID00158191 DTXSID8042686 DTXSID30155219 DTXSID60795723 DTXSID00188195 DTXSID80476522 DTXSID60542234
DTXSID10835845	DTXSID90414410 DTXSID50163836 DTXSID90386380 DTXSID30175997 DTXSID1048548 DTXSID80200900 DTXSID10786343 DTXSID90360988 DTXSID1045116 DTXSID7022964 DTXSID50167495 DTXSID70652510 DTXSID70165998 DTXSID50858356 DTXSID90236376 DTXSID10414073 DTXSID10411446 DTXSID10219166 DTXSID40387600 DTXSID30185854
DTXSID3072248	DTXSID00232349 DTXSID50325210 DTXSID10712940 DTXSID20834647 DTXSID40426028 DTXSID20712451 DTXSID10858438 DTXSID70897565 DTXSID40385904 DTXSID80430205 DTXSID30880958 DTXSID80170417 DTXSID7020841 DTXSID40702834 DTXSID80413770 DTXSID40715328 DTXSID10440231 DTXSID70638273 DTXSID60707422 DTXSID50160663
