"","DIM1","DIM2"
"DTXSID70894094",-4.26343146821377,-6.52704827539429
"DTXSID50331199",-4.24283019476602,-0.693646242686343
"DTXSID70611400",-4.31624124628004,2.62554368018886
"DTXSID10573078",-4.28248293630593,-3.71760618530469
"DTXSID80633052",-4.30211062901928,-4.48188871930147
"DTXSID90747457",-4.29283517944484,-2.41304478443494
"DTXSID60699777",-4.30958267970347,-8.62289724297071
"DTXSID00433475",-4.27611396566683,0.9424403253987
"DTXSID70146565",-4.25029151958306,1.18994663715766
"DTXSID20332370",-4.27430945078928,-3.92686491286741
"DTXSID60600747",-4.2601794677751,1.13956138730528
"DTXSID60764611",-4.24023027809165,0.739669102750371
"DTXSID00874783",-4.23988205591237,2.36978672869129
"DTXSID4032378",-4.33603263702024,-0.106510794597964
"DTXSID50493408",-4.31599526480458,-1.50360132863326
"DTXSID00209697",-4.27276226478162,0.901298241427371
"DTXSID40159465",-4.28670838888203,-1.41936583606203
"DTXSID40460028",-4.26442121504209,-6.39364863055851
"DTXSID90485529",-4.24666722746279,0.126889089950751
"DTXSID40190858",-4.33321250563602,-2.3206022619484
"DTXSID00492527",-4.24521757911938,0.0761434157360905
"DTXSID20815638",-4.31275681535554,0.337677888014821
"DTXSID40747801",-4.26563222895201,0.298765447862047
"DTXSID70438593",-4.28623323921563,1.13045969214014
"DTXSID60833114",-4.23903172570823,-0.551046717517505
"DTXSID90360302",-4.2758720332501,0.34370126043581
"DTXSID60186218",-4.33243222100952,-1.45867633025261
"DTXSID40181064",-4.26603601991059,2.10607794265238
"DTXSID50392149",-4.29312576123232,-5.69134156394794
"DTXSID80785424",-4.29256602922998,0.0298358835601194
"DTXSID40219331",-4.25636638226212,3.65673334230521
"DTXSID10402910",-4.29193633240142,1.1646515231382
"DTXSID60847796",-4.28017426090822,-3.580646373969
"DTXSID40512637",-4.27305843319082,-3.8616315010158
"DTXSID00485898",-4.27658032564162,-4.40921100251978
"DTXSID40167388",-4.30703796447315,-0.0741900480269448
"DTXSID10661863",-4.33583788517672,0.785944273371358
"DTXSID60835133",-4.28018725883519,-4.17154317629895
"DTXSID50229128",-4.30509889364218,3.3338533146017
"DTXSID00623410",-4.26946930254784,-0.333493860726336
"DTXSID20566673",-4.24171380718094,-0.769526427766391
"DTXSID70429901",-4.28220406477987,-1.0613246252265
"DTXSID20306334",-4.31146316917687,-1.83118961962761
