ID	Neighbors
DTXSID40542116	DTXSID80756639 DTXSID00481799 DTXSID00706090 DTXSID40543704 DTXSID2061939 DTXSID90720003 DTXSID80184514 DTXSID90551415 DTXSID1063855 DTXSID80712199 DTXSID30714709 DTXSID70762542 DTXSID2041464 DTXSID50279901 DTXSID60336539 DTXSID00501880 DTXSID30334466 DTXSID70697901 DTXSID80768419 DTXSID80823133
DTXSID60758116	DTXSID90187773 DTXSID50861764 DTXSID20179262 DTXSID70374780 DTXSID80465335 DTXSID00571341 DTXSID1044433 DTXSID00577646 DTXSID00176370 DTXSID60884065 DTXSID40576799 DTXSID70374765 DTXSID90486253 DTXSID30782443 DTXSID90569732 DTXSID40213697 DTXSID10756288 DTXSID90606570 DTXSID40813595 DTXSID40521300
DTXSID60610826	DTXSID10376682 DTXSID30669220 DTXSID90539132 DTXSID20649955 DTXSID10488330 DTXSID30313519 DTXSID60819579 DTXSID90591351 DTXSID00653318 DTXSID60677939 DTXSID80705329 DTXSID90671723 DTXSID40605159 DTXSID30720507 DTXSID40660788 DTXSID30363170 DTXSID0068947 DTXSID3073268 DTXSID10657327 DTXSID50598467
DTXSID90498437	DTXSID80274540 DTXSID00451275 DTXSID50388709 DTXSID60165962 DTXSID60338891 DTXSID30561356 DTXSID20171286 DTXSID40450808 DTXSID70334021 DTXSID10768346 DTXSID80764032 DTXSID00540512 DTXSID30558943 DTXSID5065857 DTXSID60854223 DTXSID60862984 DTXSID80177880 DTXSID40338990 DTXSID20444664 DTXSID10182548
DTXSID60600702	DTXSID30318403 DTXSID10152665 DTXSID30398220 DTXSID10321475 DTXSID90499267 DTXSID30388464 DTXSID70830573 DTXSID30562409 DTXSID90851280 DTXSID80597448 DTXSID1067964 DTXSID90673787 DTXSID30732302 DTXSID40780430 DTXSID20618000 DTXSID10712001 DTXSID80557648 DTXSID90336401 DTXSID10800553 DTXSID20327302
DTXSID00618220	DTXSID20409056 DTXSID80678468 DTXSID20636688 DTXSID90627225 DTXSID60760138 DTXSID20427255 DTXSID20455038 DTXSID60818007 DTXSID30574906 DTXSID10836039 DTXSID50480378 DTXSID00853119 DTXSID70184427 DTXSID50198441 DTXSID20552753 DTXSID70149814 DTXSID40210585 DTXSID90371514 DTXSID90287444 DTXSID60774896
DTXSID30610934	DTXSID10784829 DTXSID20445595 DTXSID40304690 DTXSID60656042 DTXSID70814898 DTXSID50563094 DTXSID10174786 DTXSID30499968 DTXSID10717172 DTXSID20275859 DTXSID10777074 DTXSID10450638 DTXSID60615235 DTXSID50205609 DTXSID00737925 DTXSID60338412 DTXSID10195971 DTXSID10503719 DTXSID30573893 DTXSID00558859
DTXSID90187975	DTXSID70336808 DTXSID40501889 DTXSID40553782 DTXSID0047666 DTXSID40426149 DTXSID60538819 DTXSID60578937 DTXSID20818023 DTXSID2021604 DTXSID90760383 DTXSID20546319 DTXSID70285822 DTXSID80275052 DTXSID40835676 DTXSID00608580 DTXSID30727218 DTXSID20812788 DTXSID0060858 DTXSID20541021 DTXSID70572901
DTXSID80570690	DTXSID90327334 DTXSID50808316 DTXSID4074803 DTXSID3066342 DTXSID90698091 DTXSID40666220 DTXSID10413102 DTXSID30499988 DTXSID20337901 DTXSID50773656 DTXSID20238484 DTXSID20183622 DTXSID10501336 DTXSID40471997 DTXSID80194375 DTXSID40569040 DTXSID80787246 DTXSID80499377 DTXSID60504317 DTXSID70209588
DTXSID4021393	DTXSID90202511 DTXSID00598710 DTXSID3051888 DTXSID30391695 DTXSID70433361 DTXSID20149440 DTXSID60507560 DTXSID90501319 DTXSID20167280 DTXSID10408073 DTXSID30767699 DTXSID70566603 DTXSID50517739 DTXSID40578531 DTXSID70182281 DTXSID00452121 DTXSID1044643 DTXSID50192823 DTXSID70338463 DTXSID60494926
DTXSID1021534	DTXSID40766113 DTXSID80210246 DTXSID90446751 DTXSID70787997 DTXSID50623248 DTXSID60356035 DTXSID40772936 DTXSID1021536 DTXSID50392306 DTXSID90878694 DTXSID20751683 DTXSID70333791 DTXSID50539315 DTXSID00546236 DTXSID10445948 DTXSID3020049 DTXSID40328417 DTXSID70513435 DTXSID40660288 DTXSID60664107
DTXSID1021536	DTXSID90446751 DTXSID3020049 DTXSID70787997 DTXSID1021534 DTXSID00546236 DTXSID70513435 DTXSID80210246 DTXSID10391411 DTXSID50392306 DTXSID50376449 DTXSID40471619 DTXSID7066510 DTXSID80515708 DTXSID40772936 DTXSID60356035 DTXSID40766113 DTXSID40660288 DTXSID80573106 DTXSID20327706 DTXSID80611178
DTXSID10348485	DTXSID5073240 DTXSID80500295 DTXSID80429336 DTXSID80706457 DTXSID40165647 DTXSID7064605 DTXSID50781332 DTXSID90193632 DTXSID20167806 DTXSID8073217 DTXSID0061080 DTXSID60792232 DTXSID20434045 DTXSID10511339 DTXSID40499712 DTXSID60564719 DTXSID00339802 DTXSID60491450 DTXSID60832662 DTXSID30702686
DTXSID90778584	DTXSID70786768 DTXSID10545492 DTXSID10400017 DTXSID00540951 DTXSID60454989 DTXSID10531613 DTXSID40883233 DTXSID00570278 DTXSID10198528 DTXSID00797988 DTXSID60619596 DTXSID30583351 DTXSID90203700 DTXSID70383458 DTXSID90505519 DTXSID00713663 DTXSID8027294 DTXSID50284994 DTXSID30297204 DTXSID00505883
DTXSID60621891	DTXSID70567519 DTXSID30850979 DTXSID40784251 DTXSID30726948 DTXSID70179732 DTXSID30791454 DTXSID60763826 DTXSID1063807 DTXSID90494611 DTXSID90336087 DTXSID90819067 DTXSID70492519 DTXSID10752841 DTXSID1062916 DTXSID60703863 DTXSID10336963 DTXSID80547706 DTXSID00338239 DTXSID8064018 DTXSID60298845
DTXSID10486614	DTXSID90504845 DTXSID00391788 DTXSID40771808 DTXSID70215402 DTXSID20591824 DTXSID40561741 DTXSID00711149 DTXSID50621840 DTXSID50775736 DTXSID10636677 DTXSID90551394 DTXSID10218058 DTXSID60719767 DTXSID20365486 DTXSID40884068 DTXSID80326073 DTXSID30220259 DTXSID40508691 DTXSID40198450 DTXSID00759869
DTXSID00349042	DTXSID50611701 DTXSID10784581 DTXSID5074002 DTXSID00583823 DTXSID10781530 DTXSID20495515 DTXSID20512352 DTXSID70827781 DTXSID90776242 DTXSID60310016 DTXSID50617324 DTXSID10462534 DTXSID50333890 DTXSID80310194 DTXSID50880359 DTXSID00438162 DTXSID5066401 DTXSID20306475 DTXSID30612711 DTXSID3063469
DTXSID30179410	DTXSID20619799 DTXSID90787954 DTXSID30609560 DTXSID20393643 DTXSID80758274 DTXSID20896740 DTXSID30567419 DTXSID90200799 DTXSID50301236 DTXSID80571546 DTXSID10793431 DTXSID30623201 DTXSID10554089 DTXSID90187096 DTXSID00633397 DTXSID10170041 DTXSID50835920 DTXSID60717708 DTXSID00397386 DTXSID50720741
DTXSID70848234	DTXSID70803040 DTXSID70723693 DTXSID10848677 DTXSID40219159 DTXSID30609323 DTXSID30595217 DTXSID70483720 DTXSID10380380 DTXSID20616086 DTXSID90784968 DTXSID70554949 DTXSID40603493 DTXSID50696391 DTXSID30789659 DTXSID80560273 DTXSID00719807 DTXSID90289408 DTXSID10196448 DTXSID00598073 DTXSID80708153
DTXSID40448684	DTXSID90217403 DTXSID00458345 DTXSID10188727 DTXSID30705379 DTXSID00388638 DTXSID80547347 DTXSID20566916 DTXSID70348648 DTXSID70545453 DTXSID2046383 DTXSID30406117 DTXSID00356034 DTXSID40471619 DTXSID70191671 DTXSID70452052 DTXSID60856565 DTXSID60296942 DTXSID90545339 DTXSID70382486 DTXSID00480848
DTXSID80669255	DTXSID90426376 DTXSID70817748 DTXSID00209753 DTXSID70555451 DTXSID60730659 DTXSID70523953 DTXSID40366399 DTXSID90155619 DTXSID90449146 DTXSID90574543 DTXSID80711162 DTXSID80507825 DTXSID20214485 DTXSID30441962 DTXSID10828959 DTXSID60888962 DTXSID10480379 DTXSID40490027 DTXSID50633882 DTXSID60586234
DTXSID7060253	DTXSID00639753 DTXSID40560219 DTXSID80883752 DTXSID10795334 DTXSID80187141 DTXSID70566946 DTXSID50484533 DTXSID2027416 DTXSID50423780 DTXSID9044409 DTXSID60546959 DTXSID50426751 DTXSID20500653 DTXSID30339214 DTXSID00631459 DTXSID40449515 DTXSID60501189 DTXSID10598221 DTXSID1063726 DTXSID80712871
DTXSID30717412	DTXSID10207568 DTXSID90657027 DTXSID00531248 DTXSID9021633 DTXSID00544818 DTXSID60725944 DTXSID90423183 DTXSID50172529 DTXSID20144036 DTXSID30621646 DTXSID30444014 DTXSID00797564 DTXSID50774522 DTXSID20182473 DTXSID10533490 DTXSID90274258 DTXSID80380211 DTXSID70628331 DTXSID50566565 DTXSID00210081
DTXSID30530183	DTXSID70467580 DTXSID2060462 DTXSID90795458 DTXSID30291267 DTXSID40294805 DTXSID60822568 DTXSID10276810 DTXSID40508318 DTXSID30393598 DTXSID60426787 DTXSID0051819 DTXSID80545404 DTXSID30559415 DTXSID50750109 DTXSID60816821 DTXSID20567105 DTXSID50525859 DTXSID00497077 DTXSID20191242 DTXSID70805862
DTXSID50717459	DTXSID40420142 DTXSID70378788 DTXSID30448335 DTXSID30512621 DTXSID50422758 DTXSID30787670 DTXSID80499918 DTXSID00627776 DTXSID90330005 DTXSID40549680 DTXSID90579018 DTXSID60337480 DTXSID60165987 DTXSID30449726 DTXSID30679147 DTXSID00380718 DTXSID80559985 DTXSID70672495 DTXSID50205184 DTXSID20344054
DTXSID20586417	DTXSID90208018 DTXSID30540101 DTXSID70566103 DTXSID2041418 DTXSID10339010 DTXSID70325393 DTXSID70555719 DTXSID70508301 DTXSID20617194 DTXSID70348486 DTXSID00666322 DTXSID20603436 DTXSID90540061 DTXSID00549626 DTXSID00617334 DTXSID80507628 DTXSID80765524 DTXSID60227175 DTXSID80609151 DTXSID30209105
DTXSID90493705	DTXSID90291687 DTXSID00285759 DTXSID20760735 DTXSID40729602 DTXSID30837462 DTXSID30533497 DTXSID60896663 DTXSID60477219 DTXSID20428368 DTXSID20717284 DTXSID80701801 DTXSID90824257 DTXSID10515317 DTXSID80785328 DTXSID30660156 DTXSID40597287 DTXSID10892913 DTXSID10278435 DTXSID40196214 DTXSID40757283
DTXSID20615736	DTXSID20723966 DTXSID20796731 DTXSID00862403 DTXSID00191043 DTXSID10565216 DTXSID00342270 DTXSID00505282 DTXSID70764102 DTXSID80231638 DTXSID50614055 DTXSID60697076 DTXSID50647121 DTXSID00568332 DTXSID20447514 DTXSID50360909 DTXSID70209265 DTXSID80717664 DTXSID90455560 DTXSID70600677 DTXSID30701250
