ID	Neighbors
DTXSID90220992	DTXSID8063098 DTXSID90874737 DTXSID50342922 DTXSID20302997 DTXSID40820507 DTXSID80519322 DTXSID20426263 DTXSID70640634 DTXSID50758802 DTXSID20667396 DTXSID60725843 DTXSID50806296 DTXSID80354513 DTXSID40459614 DTXSID80769183 DTXSID40488626 DTXSID30435321 DTXSID10580101 DTXSID80420868 DTXSID80661274
DTXSID40563326	DTXSID20687236 DTXSID00876641 DTXSID60689476 DTXSID10689668 DTXSID90687283 DTXSID10371930 DTXSID90207728 DTXSID20756279 DTXSID60427653 DTXSID40222446 DTXSID50385314 DTXSID10678931 DTXSID60719868 DTXSID90673424 DTXSID90646870 DTXSID00298187 DTXSID40195207 DTXSID80687914 DTXSID30653109 DTXSID60456347
DTXSID60465075	DTXSID80759589 DTXSID20368235 DTXSID40618047 DTXSID70757650 DTXSID50513796 DTXSID00540476 DTXSID90441483 DTXSID7045287 DTXSID50654491 DTXSID90686453 DTXSID90219083 DTXSID10799332 DTXSID60151325 DTXSID40382256 DTXSID80625533 DTXSID70190568 DTXSID50489220 DTXSID10590902 DTXSID40387685 DTXSID20469938
DTXSID60657190	DTXSID80767780 DTXSID10840030 DTXSID60376137 DTXSID00317382 DTXSID00219756 DTXSID00693077 DTXSID20544592 DTXSID60367202 DTXSID10448954 DTXSID60177545 DTXSID70840950 DTXSID00373160 DTXSID10354283 DTXSID10175758 DTXSID60720494 DTXSID10329572 DTXSID50526508 DTXSID00584254 DTXSID60405355 DTXSID70216510
DTXSID60409333	DTXSID40574078 DTXSID80441078 DTXSID70290239 DTXSID4061626 DTXSID30519675 DTXSID00820321 DTXSID30399979 DTXSID90232656 DTXSID00576891 DTXSID70352907 DTXSID60419396 DTXSID90469127 DTXSID70657848 DTXSID50728823 DTXSID70358585 DTXSID60458063 DTXSID90288239 DTXSID10508643 DTXSID00524534 DTXSID90726505
DTXSID60383169	DTXSID30380640 DTXSID80750793 DTXSID70447766 DTXSID40524013 DTXSID00543280 DTXSID7061481 DTXSID90838172 DTXSID00201550 DTXSID40729460 DTXSID20471773 DTXSID80358071 DTXSID70351152 DTXSID30288879 DTXSID40491599 DTXSID00830182 DTXSID40653897 DTXSID40599266 DTXSID10634638 DTXSID10446839 DTXSID30830054
DTXSID20302134	DTXSID0073116 DTXSID90528889 DTXSID80203739 DTXSID90150346 DTXSID80645453 DTXSID00276162 DTXSID90207006 DTXSID40193384 DTXSID8074996 DTXSID00577247 DTXSID40233052 DTXSID70682312 DTXSID80771226 DTXSID40366096 DTXSID60198952 DTXSID30494170 DTXSID60820887 DTXSID10428291 DTXSID20836848 DTXSID90539450
DTXSID70826673	DTXSID10525931 DTXSID50306266 DTXSID90184106 DTXSID00715344 DTXSID00179669 DTXSID00516671 DTXSID40839770 DTXSID90681660 DTXSID90852858 DTXSID60186298 DTXSID50388123 DTXSID90578369 DTXSID00351983 DTXSID60328191 DTXSID10645007 DTXSID10549253 DTXSID60651895 DTXSID50738225 DTXSID40737580 DTXSID00419835
DTXSID30684438	DTXSID90610495 DTXSID30528262 DTXSID90795736 DTXSID60398970 DTXSID70585374 DTXSID00171769 DTXSID70478590 DTXSID10683045 DTXSID10677520 DTXSID40612141 DTXSID80225158 DTXSID60718831 DTXSID50576583 DTXSID50197732 DTXSID80856426 DTXSID50596145 DTXSID90510103 DTXSID50179790 DTXSID90519974 DTXSID60359021
DTXSID10739339	DTXSID40562314 DTXSID70629707 DTXSID3074446 DTXSID80278588 DTXSID50241784 DTXSID30695064 DTXSID10488956 DTXSID50637461 DTXSID40233779 DTXSID50765495 DTXSID50588883 DTXSID30344222 DTXSID20808525 DTXSID40661755 DTXSID80598612 DTXSID90380161 DTXSID5074189 DTXSID90569050 DTXSID30407225 DTXSID30488731
DTXSID60395580	DTXSID70728921 DTXSID40520353 DTXSID90487563 DTXSID00522878 DTXSID30739078 DTXSID90775336 DTXSID90556905 DTXSID70708288 DTXSID10757437 DTXSID00604123 DTXSID20771947 DTXSID80502219 DTXSID00507483 DTXSID80813453 DTXSID20853535 DTXSID60711504 DTXSID10459242 DTXSID8070671 DTXSID50740409 DTXSID20842621
DTXSID10332905	DTXSID50311976 DTXSID50523693 DTXSID30628559 DTXSID60422724 DTXSID00876404 DTXSID70650218 DTXSID70594224 DTXSID90276459 DTXSID70649980 DTXSID80675437 DTXSID30754584 DTXSID80818362 DTXSID00402646 DTXSID10424273 DTXSID40534071 DTXSID90525919 DTXSID50638953 DTXSID60230422 DTXSID50624795 DTXSID10166909
DTXSID10332900	DTXSID50168629 DTXSID60412483 DTXSID20877670 DTXSID40435099 DTXSID10739470 DTXSID50234030 DTXSID70283247 DTXSID20512256 DTXSID7044340 DTXSID30150648 DTXSID90170908 DTXSID60710335 DTXSID70561673 DTXSID20239219 DTXSID20328874 DTXSID60830845 DTXSID10455941 DTXSID00606849 DTXSID90229905 DTXSID70297743
DTXSID30820051	DTXSID10793113 DTXSID40171607 DTXSID60512199 DTXSID70757059 DTXSID90439800 DTXSID80712538 DTXSID20416402 DTXSID90296273 DTXSID00318692 DTXSID50325851 DTXSID90215484 DTXSID00191669 DTXSID30553014 DTXSID70381373 DTXSID10316942 DTXSID30488736 DTXSID70843789 DTXSID50833542 DTXSID00157306 DTXSID00238285
DTXSID50843323	DTXSID40338915 DTXSID10177656 DTXSID40534238 DTXSID10537418 DTXSID40682829 DTXSID20682822 DTXSID50196225 DTXSID70434257 DTXSID60353286 DTXSID70487425 DTXSID10368628 DTXSID30809922 DTXSID00235850 DTXSID60685897 DTXSID20850307 DTXSID80651579 DTXSID10767576 DTXSID60470740 DTXSID10738867 DTXSID20807376
DTXSID60682523	DTXSID60325448 DTXSID40399667 DTXSID40686069 DTXSID60219676 DTXSID80314172 DTXSID60350235 DTXSID00173889 DTXSID60340010 DTXSID60497816 DTXSID40295958 DTXSID00357026 DTXSID30812592 DTXSID30654954 DTXSID60449613 DTXSID70480613 DTXSID70621903 DTXSID10683080 DTXSID20419610 DTXSID20491355 DTXSID00749881
DTXSID80808965	DTXSID60213816 DTXSID20760477 DTXSID00555868 DTXSID30636295 DTXSID50458118 DTXSID80563527 DTXSID00461076 DTXSID00678425 DTXSID40463837 DTXSID00707885 DTXSID30844893 DTXSID70833362 DTXSID00462088 DTXSID70808974 DTXSID30484238 DTXSID40736457 DTXSID80757489 DTXSID00223050 DTXSID70844498 DTXSID90510668
DTXSID40522852	DTXSID60801277 DTXSID80290068 DTXSID80770052 DTXSID40398130 DTXSID00833214 DTXSID70649627 DTXSID90662555 DTXSID10461648 DTXSID90585750 DTXSID00534532 DTXSID60377846 DTXSID00165724 DTXSID60383801 DTXSID30728765 DTXSID30768843 DTXSID50656016 DTXSID70732326 DTXSID70656992 DTXSID10853307 DTXSID70241862
DTXSID90275381	DTXSID10817388 DTXSID90354029 DTXSID30582501 DTXSID60495615 DTXSID00285956 DTXSID40843897 DTXSID70292910 DTXSID50308588 DTXSID20473590 DTXSID70609680 DTXSID00808826 DTXSID40455838 DTXSID70799494 DTXSID10484655 DTXSID30759054 DTXSID50408835 DTXSID30728826 DTXSID00446469 DTXSID80842445 DTXSID00523789
DTXSID90511392	DTXSID00581920 DTXSID00446469 DTXSID30759054 DTXSID10484655 DTXSID30528722 DTXSID70799494 DTXSID40843897 DTXSID50283760 DTXSID20443753 DTXSID90407988 DTXSID50408835 DTXSID00285956 DTXSID20837991 DTXSID20473590 DTXSID00528774 DTXSID30582501 DTXSID10817388 DTXSID30521536 DTXSID80454683 DTXSID90354029
