ID	Neighbors
DTXSID1020487	DTXSID80347748 DTXSID80671055 DTXSID60362757 DTXSID70364868 DTXSID30562500 DTXSID10355412 DTXSID8063620 DTXSID70517034 DTXSID20498581 DTXSID70623962 DTXSID60171280 DTXSID90485024 DTXSID40191840 DTXSID90766926 DTXSID30276231 DTXSID90179158 DTXSID80392339 DTXSID7025180 DTXSID90792725 DTXSID10232830
DTXSID00802561	DTXSID20585743 DTXSID80616860 DTXSID60419174 DTXSID20587722 DTXSID00465094 DTXSID80846408 DTXSID60302911 DTXSID80453919 DTXSID80211213 DTXSID90580068 DTXSID60571882 DTXSID40641214 DTXSID60346133 DTXSID60453412 DTXSID40391505 DTXSID70785736 DTXSID30479482 DTXSID50441707 DTXSID50535650 DTXSID50149514
DTXSID10740127	DTXSID00522454 DTXSID40827233 DTXSID30547852 DTXSID40764639 DTXSID10307517 DTXSID10328520 DTXSID9067778 DTXSID20353606 DTXSID70783590 DTXSID80794612 DTXSID50156263 DTXSID20601710 DTXSID70229605 DTXSID90643960 DTXSID90797856 DTXSID00642944 DTXSID9068746 DTXSID40771080 DTXSID50548902 DTXSID00479595
DTXSID80478763	DTXSID60813138 DTXSID60597603 DTXSID00781387 DTXSID40732313 DTXSID20672829 DTXSID00479151 DTXSID90506147 DTXSID30708289 DTXSID30789997 DTXSID40805137 DTXSID30807903 DTXSID40726176 DTXSID90741995 DTXSID70465263 DTXSID60720479 DTXSID70750560 DTXSID30843487 DTXSID50628273 DTXSID70744222 DTXSID30433963
DTXSID80799167	DTXSID70803803 DTXSID30467687 DTXSID90796889 DTXSID10782188 DTXSID70836095 DTXSID60774179 DTXSID20852907 DTXSID50790500 DTXSID30657501 DTXSID10782441 DTXSID70790108 DTXSID40825956 DTXSID10469088 DTXSID70782200 DTXSID40775048 DTXSID70467686 DTXSID40825476 DTXSID70850771 DTXSID10200317 DTXSID70840470
DTXSID30526046	DTXSID80691551 DTXSID60705963 DTXSID80690544 DTXSID00683615 DTXSID00691553 DTXSID30689605 DTXSID30756508 DTXSID90318808 DTXSID80691910 DTXSID00494268 DTXSID10518601 DTXSID40292927 DTXSID20511643 DTXSID40659536 DTXSID80655774 DTXSID80689317 DTXSID70689245 DTXSID80828128 DTXSID10686632 DTXSID50484316
DTXSID40288784	DTXSID20275632 DTXSID80186139 DTXSID60584871 DTXSID60737481 DTXSID40278923 DTXSID20768337 DTXSID10367277 DTXSID30155956 DTXSID90143334 DTXSID60476646 DTXSID00794997 DTXSID20184154 DTXSID50409322 DTXSID10346183 DTXSID70873460 DTXSID10182083 DTXSID30591658 DTXSID20778794 DTXSID70552006 DTXSID50295686
DTXSID90686039	DTXSID80359705 DTXSID90357994 DTXSID20613333 DTXSID4064636 DTXSID30323916 DTXSID20831797 DTXSID4058946 DTXSID20757908 DTXSID90358542 DTXSID00386573 DTXSID40656363 DTXSID40427833 DTXSID00640501 DTXSID20684321 DTXSID60190173 DTXSID10518282 DTXSID70375696 DTXSID80354235 DTXSID20359249 DTXSID50274976
DTXSID4025161	DTXSID70888438 DTXSID40647514 DTXSID10690239 DTXSID00640687 DTXSID40687137 DTXSID70150526 DTXSID10699181 DTXSID90514363 DTXSID10420735 DTXSID40289478 DTXSID60536012 DTXSID90686433 DTXSID40692625 DTXSID80399121 DTXSID10476075 DTXSID50697626 DTXSID00539385 DTXSID30689928 DTXSID60575547 DTXSID70392101
DTXSID90185719	DTXSID10686632 DTXSID70689245 DTXSID90689247 DTXSID40659536 DTXSID80689317 DTXSID60362676 DTXSID60886362 DTXSID50484316 DTXSID00683615 DTXSID60474389 DTXSID60705963 DTXSID80473652 DTXSID50834993 DTXSID80691551 DTXSID00691553 DTXSID30689605 DTXSID60302557 DTXSID20511643 DTXSID20686729 DTXSID80691955
DTXSID90476831	DTXSID80579325 DTXSID60227776 DTXSID70185838 DTXSID00307344 DTXSID70785019 DTXSID70741034 DTXSID00199529 DTXSID20684467 DTXSID10323111 DTXSID30559758 DTXSID70820050 DTXSID40161366 DTXSID90244330 DTXSID70510328 DTXSID10383255 DTXSID10540720 DTXSID20308994 DTXSID40332478 DTXSID1060057 DTXSID00432549
DTXSID40403430	DTXSID70597412 DTXSID70297485 DTXSID80471274 DTXSID30609207 DTXSID50723070 DTXSID10348384 DTXSID60747828 DTXSID90320668 DTXSID60572253 DTXSID00626244 DTXSID10479203 DTXSID10212238 DTXSID30654712 DTXSID60214383 DTXSID30425065 DTXSID30457366 DTXSID30892758 DTXSID90458556 DTXSID20848022 DTXSID90521532
DTXSID90323659	DTXSID50327577 DTXSID90392527 DTXSID90647867 DTXSID60374390 DTXSID70755550 DTXSID00613230 DTXSID20319262 DTXSID70884258 DTXSID90357939 DTXSID90695803 DTXSID80855237 DTXSID40531747 DTXSID40836729 DTXSID30514983 DTXSID90738749 DTXSID10343571 DTXSID30570862 DTXSID40761880 DTXSID80690802 DTXSID10515352
