"","DIM3","DIM4"
"DTXSID50394840",-0.697761651451822,0.0112087136434191
"DTXSID90725437",-0.454108012767057,0.509569060833045
"DTXSID20674121",-0.799554081130451,-0.530077644435755
"DTXSID10422335",-0.57082973445133,-0.80826959017317
"DTXSID50753099",0.0561977969352034,0.0734646497182236
"DTXSID90574285",-0.639756960213739,0.74468560733802
"DTXSID00339281",-1.39470867144753,-0.800606037638797
"DTXSID50157356",-0.035808978267045,0.214939023978765
"DTXSID20547422",-0.512204699429757,-0.594822830374133
"DTXSID60369125",1.40914164322409,-0.265393415875665
"DTXSID20607030",-0.763188511456768,0.571311564231293
"DTXSID00299412",0.434041217362118,0.313966217519968
"DTXSID40331007",0.509077615723822,0.73360580974119
"DTXSID80588659",-0.742468510361641,0.525857763607019
"DTXSID10189951",-0.17253442447353,-0.687155110038896
"DTXSID10315910",-0.25387102723647,-0.828422703038273
"DTXSID00441010",-0.563330485942163,0.22305074154181
"DTXSID80608987",-0.638543000423492,0.100392859789968
"DTXSID60653334",0.062911563858765,-0.551594105433997
"DTXSID70671185",-0.587976227411498,0.0498260867779731
"DTXSID50876575",0.00893248314912015,0.343334159266624
"DTXSID20477098",0.0924100409011906,0.55666219586431
"DTXSID20802205",-0.173032107690864,0.327428353873437
"DTXSID50640394",-0.641817731872669,-0.514677396989513
"DTXSID20404960",-0.71515740290911,-0.639208122186244
"DTXSID00317746",0.622551333735651,1.04060668372485
"DTXSID80159843",-0.776873178530624,-0.725895143739607
"DTXSID40587481",-0.248631456917786,0.155689707808896
"DTXSID30554400",0.0323603274634013,0.641445708831246
"DTXSID50214559",1.54209861212887,1.55561977802212
"DTXSID10296992",-0.759389369013523,-0.223969163144634
"DTXSID10582963",-0.642173901476723,-0.44011982879802
"DTXSID60568752",-0.448401424372579,0.355459675263688
"DTXSID60731989",-0.936865268614082,-0.269097459306393
"DTXSID1041891",-0.436122582667818,0.516317430262952
"DTXSID00445674",-0.708374430972858,0.0218214931644548
"DTXSID60489731",0.582325291335644,0.487221537425343
"DTXSID00282344",0.204753919817777,0.840059109414063
"DTXSID70728305",-0.50809890557112,-0.153720232708137
"DTXSID90663340",-1.32814409761773,-0.298293222298231
"DTXSID10314640",-1.05812913709125,-0.766178579057887
"DTXSID90330282",2.92737060546859,-0.868471795541748
"DTXSID90697504",-0.220270693700214,0.201530343178762
"DTXSID30354508",0.801896139416292,0.564456283694452
"DTXSID70452537",-0.510473369598147,0.343330221901818
"DTXSID40606989",-1.55978700614198,-0.70972910153179
"DTXSID10617885",0.0397636431831434,0.78244519028638
"DTXSID80580799",-0.8967351590035,-0.606033163266732
"DTXSID60614687",0.309475889659042,-0.402417638767932
"DTXSID40335929",0.321214570910513,-0.90883231060233
"DTXSID00209238",-0.708757328353645,0.492146581599023
"DTXSID20714016",0.0213300480552325,0.47933939153539
"DTXSID10537271",-0.023468806279205,0.623073443986413
"DTXSID10566768",-0.136674412746792,0.39000585704595
"DTXSID20628088",-0.280197746571845,0.780867186162468
"DTXSID00600468",-0.47302043806518,-0.213532499743223
"DTXSID40688503",-0.712269506205525,-0.0732186297194619
"DTXSID20834324",-0.479209793994675,-0.99882472874641
"DTXSID50304404",-0.0679460935159339,0.0492057429944828
"DTXSID50745191",-0.21144663692906,-0.475106300879343
"DTXSID90756504",-0.338267705457812,-0.719292225287785
"DTXSID60220929",-0.892005083996566,-0.165554846749031
"DTXSID60305220",0.893665468215838,0.472686954894906
"DTXSID60406781",-0.86644022205796,-0.314788706333369
"DTXSID60222781",0.667974469218385,0.89624835012553
"DTXSID40429493",0.188093297980525,-0.874646235788928
"DTXSID10632477",-0.701924838228731,-0.157764696283695
"DTXSID40522397",0.0355123983464211,0.761962635593956
"DTXSID30692957",-0.00191774277461842,0.403651984248655
"DTXSID50314568",-0.515563551573941,-0.541996379171656
"DTXSID60588617",0.186144208570242,0.833935021132452
"DTXSID40776010",0.289115995532775,0.0878844464121157
"DTXSID20683278",-0.506340847962777,0.38866529932474
"DTXSID20438987",0.467273569199903,-0.139740726313305
"DTXSID80605597",0.141069367961951,-0.135075918954256
"DTXSID90700567",0.334363014895885,0.240507823282177
"DTXSID40659435",-1.13898297231917,0.0319554425152796
"DTXSID10332642",-0.400247655258763,-0.360506681137079
"DTXSID50585953",0.941409612172132,0.622813207171782
"DTXSID60624544",-0.140450764778108,0.270113211431535
"DTXSID50288179",-0.501565192131988,-1.00120313013824
"DTXSID30196687",-0.0883059876422008,0.53950782817453
"DTXSID40307646",-0.486034409389976,0.689898254630842
"DTXSID10158602",0.00601785866880236,0.173112187042917
"DTXSID70234451",-0.133491676722232,0.634161116312854
"DTXSID20399701",-0.43110554306952,-0.40385019191376
"DTXSID40499419",-0.640833343755514,-0.0704533935820356
"DTXSID00848989",0.162118810884399,0.140680232473053
"DTXSID00423018",-0.616222204792524,-0.540272924069658
"DTXSID60824603",-0.780258758451541,-0.277301172294056
"DTXSID70312223",0.0501963692197498,0.549408268487458
"DTXSID30486813",-0.935524710892872,0.100568975909592
"DTXSID30471800",-0.485804837716885,-0.398618496324687
"DTXSID20243790",-0.855739384477112,-0.473892341089095
"DTXSID40655836",-0.116222523195907,0.27061876937848
"DTXSID90857262",0.122019366415355,0.601254268937584
"DTXSID20775662",3.21433875734231,7.60032508590233
"DTXSID40760979",-0.339925892911926,0.14804894568645
"DTXSID60749201",0.11535905504526,0.434777983603655
