ID	Neighbors
DTXSID20700131	DTXSID70212815 DTXSID10662754 DTXSID90344844 DTXSID40305425 DTXSID10733130 DTXSID30669184 DTXSID40380156 DTXSID40715747 DTXSID70646878 DTXSID70381550 DTXSID70278532 DTXSID70550007 DTXSID00543225 DTXSID00661670 DTXSID70406570 DTXSID10221502 DTXSID80493557 DTXSID60555687 DTXSID10711610 DTXSID20696525
DTXSID60400380	DTXSID60560236 DTXSID20702796 DTXSID10768760 DTXSID80753325 DTXSID40837478 DTXSID30682232 DTXSID60155621 DTXSID80711743 DTXSID20281536 DTXSID10486836 DTXSID80341867 DTXSID20535687 DTXSID10642394 DTXSID10194686 DTXSID10448459 DTXSID30284053 DTXSID00553026 DTXSID60213417 DTXSID50290338 DTXSID00815090
DTXSID90514727	DTXSID60539260 DTXSID10824390 DTXSID00843898 DTXSID20581482 DTXSID90498518 DTXSID80752090 DTXSID20173407 DTXSID00785820 DTXSID30152849 DTXSID80672608 DTXSID40813398 DTXSID80453454 DTXSID90505236 DTXSID90471043 DTXSID40759545 DTXSID60518070 DTXSID40155407 DTXSID20607919 DTXSID30539232 DTXSID50440295
DTXSID80822000	DTXSID50459423 DTXSID80486444 DTXSID90704303 DTXSID40413019 DTXSID70466952 DTXSID50877082 DTXSID60166015 DTXSID60444663 DTXSID80717008 DTXSID50651102 DTXSID60501043 DTXSID90787676 DTXSID50390463 DTXSID80390916 DTXSID70870772 DTXSID20486064 DTXSID30441720 DTXSID60498101 DTXSID20155849 DTXSID00471635
DTXSID90519595	DTXSID30450877 DTXSID60557944 DTXSID90217221 DTXSID10610715 DTXSID80651897 DTXSID90442197 DTXSID00407419 DTXSID50302965 DTXSID00749907 DTXSID80530173 DTXSID10498090 DTXSID90321337 DTXSID80153366 DTXSID50504184 DTXSID60590038 DTXSID70540206 DTXSID10202376 DTXSID00748612 DTXSID90169993 DTXSID90418751
DTXSID30564362	DTXSID40710651 DTXSID20696388 DTXSID20874169 DTXSID30239088 DTXSID40387044 DTXSID20407012 DTXSID60651532 DTXSID20352336 DTXSID50558445 DTXSID80207994 DTXSID70731879 DTXSID20151588 DTXSID30444756 DTXSID10731959 DTXSID40426407 DTXSID80309144 DTXSID30659166 DTXSID90743590 DTXSID60741942 DTXSID70163232
DTXSID50592309	DTXSID40236043 DTXSID70543656 DTXSID90343630 DTXSID50327855 DTXSID70553553 DTXSID20552218 DTXSID00681939 DTXSID10827225 DTXSID70884632 DTXSID60791629 DTXSID10768624 DTXSID10501174 DTXSID30812517 DTXSID10874754 DTXSID70709098 DTXSID10750347 DTXSID30637429 DTXSID40535689 DTXSID70347838 DTXSID10678895
DTXSID50710829	DTXSID80588937 DTXSID20241958 DTXSID50656591 DTXSID10742742 DTXSID80309689 DTXSID90230273 DTXSID30488630 DTXSID70283101 DTXSID10453826 DTXSID60613413 DTXSID50455900 DTXSID50852435 DTXSID80875814 DTXSID10707316 DTXSID70826037 DTXSID40233774 DTXSID60344912 DTXSID30370849 DTXSID00518054 DTXSID20488725
DTXSID00519344	DTXSID50719110 DTXSID20589680 DTXSID60632664 DTXSID00290060 DTXSID50294770 DTXSID60600181 DTXSID60345085 DTXSID10475942 DTXSID60635913 DTXSID10157059 DTXSID70769011 DTXSID70640735 DTXSID60793486 DTXSID90729814 DTXSID00632300 DTXSID00739787 DTXSID90677487 DTXSID90222411 DTXSID70520467 DTXSID40352212
DTXSID80170134	DTXSID00817473 DTXSID00472460 DTXSID90366268 DTXSID80522831 DTXSID50782708 DTXSID20406661 DTXSID20288404 DTXSID60669192 DTXSID80198999 DTXSID20840107 DTXSID20395263 DTXSID70368927 DTXSID80724853 DTXSID00349461 DTXSID40501783 DTXSID00345564 DTXSID30538487 DTXSID20512731 DTXSID50360146 DTXSID40615915
DTXSID90808254	DTXSID30469823 DTXSID60554519 DTXSID60632023 DTXSID40394773 DTXSID40536611 DTXSID70512887 DTXSID70220930 DTXSID40351604 DTXSID60766276 DTXSID40381224 DTXSID10463869 DTXSID70215523 DTXSID80724010 DTXSID90193435 DTXSID10352002 DTXSID40353941 DTXSID10789354 DTXSID80663495 DTXSID30843528 DTXSID70669648
DTXSID30725895	DTXSID20746610 DTXSID90795817 DTXSID40143809 DTXSID90445123 DTXSID30341317 DTXSID60525608 DTXSID00328271 DTXSID7052153 DTXSID70565575 DTXSID90729213 DTXSID50631262 DTXSID60632821 DTXSID00631611 DTXSID20654847 DTXSID20564134 DTXSID00334332 DTXSID3058325 DTXSID10183313 DTXSID90278599 DTXSID50887621
DTXSID70652893	DTXSID70598984 DTXSID70280650 DTXSID80729661 DTXSID10407066 DTXSID0062137 DTXSID00676623 DTXSID50360146 DTXSID60804283 DTXSID90217680 DTXSID50840438 DTXSID60630448 DTXSID40522832 DTXSID50215006 DTXSID50421721 DTXSID80204701 DTXSID10849189 DTXSID20466381 DTXSID00204268 DTXSID10588662 DTXSID00205992
DTXSID50763754	DTXSID70294792 DTXSID10630337 DTXSID90695161 DTXSID10593554 DTXSID10763139 DTXSID9046231 DTXSID40441438 DTXSID70673821 DTXSID00630881 DTXSID20635373 DTXSID00607058 DTXSID80841514 DTXSID10585919 DTXSID40764210 DTXSID10621583 DTXSID70663343 DTXSID70641207 DTXSID40282464 DTXSID60663458 DTXSID50572646
DTXSID10451307	DTXSID70346725 DTXSID40426407 DTXSID50178389 DTXSID90600093 DTXSID60741942 DTXSID50405021 DTXSID80309144 DTXSID60377866 DTXSID30517510 DTXSID70736708 DTXSID60651532 DTXSID10237507 DTXSID20709442 DTXSID70473227 DTXSID30311373 DTXSID20151588 DTXSID60324698 DTXSID50655483 DTXSID20389662 DTXSID90532300
DTXSID00858487	DTXSID30645968 DTXSID10746280 DTXSID60673597 DTXSID40509426 DTXSID50645344 DTXSID80718959 DTXSID90640777 DTXSID40638164 DTXSID60218801 DTXSID20657434 DTXSID80770754 DTXSID30560344 DTXSID0023321 DTXSID00392119 DTXSID90517435 DTXSID90538701 DTXSID90731492 DTXSID90299022 DTXSID10843647 DTXSID70876052
DTXSID90799557	DTXSID20599729 DTXSID40805531 DTXSID50621986 DTXSID40357540 DTXSID10567634 DTXSID70828713 DTXSID40567581 DTXSID90750885 DTXSID00311340 DTXSID90514045 DTXSID30650719 DTXSID70461301 DTXSID70317652 DTXSID70574228 DTXSID70404213 DTXSID20333049 DTXSID70179414 DTXSID80623913 DTXSID30204317 DTXSID2070970
DTXSID6068567	DTXSID90409982 DTXSID50359191 DTXSID80352135 DTXSID00468904 DTXSID20161940 DTXSID80365664 DTXSID40168375 DTXSID30651645 DTXSID20210942 DTXSID00650044 DTXSID20721063 DTXSID00857233 DTXSID00650029 DTXSID00341763 DTXSID90363398 DTXSID90541957 DTXSID60487838 DTXSID80292441 DTXSID40170776 DTXSID50836174
DTXSID80555644	DTXSID30479881 DTXSID80655411 DTXSID00823852 DTXSID50667622 DTXSID50601869 DTXSID50574529 DTXSID90469829 DTXSID50349759 DTXSID90764740 DTXSID90535295 DTXSID90621248 DTXSID20745300 DTXSID70374987 DTXSID70681946 DTXSID20556796 DTXSID20520275 DTXSID50376222 DTXSID60344497 DTXSID20784214 DTXSID20844180
DTXSID40876367	DTXSID80227450 DTXSID00279613 DTXSID30581796 DTXSID10707331 DTXSID90363297 DTXSID60589023 DTXSID70301617 DTXSID60319428 DTXSID30167155 DTXSID30537430 DTXSID90406779 DTXSID9061257 DTXSID20202968 DTXSID00241830 DTXSID90815246 DTXSID70825186 DTXSID40483313 DTXSID60403932 DTXSID10577117 DTXSID30879569
DTXSID20315946	DTXSID70424517 DTXSID50293223 DTXSID50769251 DTXSID40877031 DTXSID10833523 DTXSID40445173 DTXSID10447624 DTXSID80772834 DTXSID60638227 DTXSID20834980 DTXSID50372825 DTXSID80850040 DTXSID80649936 DTXSID00290000 DTXSID9074480 DTXSID70617785 DTXSID60729260 DTXSID20405472 DTXSID80786476 DTXSID60740056
