ID	inchikey	SMILES	GHS_category	EPA_category	consensus_LD50	LD50_mgkg	MolWeight	LogOH_pred	CATMoS_VT_pred	CATMoS_NT_pred	CATMoS_EPA_pred	CATMoS_GHS_pred	CATMoS_LD50_pred	CERAPP_Ago_pred	CERAPP_Anta_pred	CERAPP_Bind_pred	Clint_pred	CoMPARA_Ago_pred	CoMPARA_Anta_pred	CoMPARA_Bind_pred	FUB_pred	LogHL_pred	LogKM_pred	LogKOA_pred	LogKoc_pred	LogBCF_pred	LogD55_pred	LogP_pred	MP_pred	pKa_a_pred	pKa_b_pred	ReadyBiodeg_pred	RT_pred	LogVP_pred	LogWS_pred	BioDeg_LogHalfLife_pred	BP_pred	nbLipinskiFailures
DTXSID00404504	GVMQWOQHYRLRFD-UHFFFAOYSA-N	O=C=NP(Cl)(Cl)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl	NA	NA	NA	NA	376.72257169	-11.8237232145729	0	0	2	3	2.5689112580716	0	0	0	1.16794892147732	0	0	0	0.00648374979561861	-4.4108447061296	1.30104770420752	7.38210104772083	3.55500735475779	3.46624507927198	3.70971944355927	3.7097373274539	64.8854354093689	NaN	1.11468673299004	0	21.8859052120988	-0.679168051311371	-4.5222396159995	0.617259502619157	330.159384530116	1
DTXSID70277823	OVKDLPZRDQTOJW-UHFFFAOYSA-N	CC(N)C(C)(C)O	NA	NA	NA	NA	103.099714036	-10.7258646029483	0	0	3	3	3.18430488213903	0	0	0	1.1384486328167	0	0	0	0.960879895732233	-7.08853668563238	-1.12217043718619	6.97720903986882	1.06129597878002	0.644664559683485	-5.63477047787692	-1.26738239745597	23.8402036469106	NaN	9.86736944215304	1	1.0531746184232	-0.800606335134948	0.78429952215793	0.824501417765963	173.817496712662	0
DTXSID20189220	FMMYTRQXHORTCU-UHFFFAOYSA-N	CS(=O)(=O)OCCCl	NA	NA	2.48784778142114	NA	157.980442764	-12.0758335030065	0	0	2	3	2.51363445598756	0	0	0	1.14098859534357	0	0	0	0.606407158467869	-4.19987694947167	-0.888293779847894	4.01922791029575	0.605298703764762	0.0980810151494237	0.715611526480856	0.715611526480856	-3.95277875635353	NaN	NaN	1	0.828278199253932	-0.134291860012717	-0.222645312089644	0.598142099456204	149.57503635658	0
DTXSID5059824	KIDHWZJUCRJVML-UHFFFAOYSA-N	NCCCCN	4	2	2.82045322785716	463.0	88.100048384	-10.9499613975784	0	0	2	4	2.77819819790936	0	0	0	-3.81035437977866	0	0	0	0.826395837670228	-7.24744583970591	-1.10004378569237	7.13096109618819	1.08792178574749	0.498019323726362	-5.70692563747444	-0.753372209959842	27.6127569572013	NaN	10.4535485943309	1	-2.5002591909255	0.0931873453691495	0.765358922672583	0.745661365807511	152.021744177084	0
DTXSID6061781	GJCAUTWJWBFMFU-UHFFFAOYSA-N	C[Si](C)(C)[Si](C)(C)Cl	NA	NA	3.03357665792972	NA	166.04008122	-11.4750815412024	0	0	3	5	3.03653681435819	0	0	0	1.14828537641689	0	0	0	0.122222033165138	-0.812568521985188	-0.470445249708291	2.80783387066332	2.72244434577234	3.47025545570183	3.25241994835866	3.25241994835866	-24.3577391325747	NaN	NaN	0	9.19249520468902	1.92910129034985	-4.16662018912135	2.59144132615855	123.330948823686	0
DTXSID40712438	YWMNMYONCOJLDA-UHFFFAOYSA-N	FC(F)(F)C1CNC1	NA	NA	NA	NA	125.045233852	-12.2180306880124	0	0	2	4	2.69009552258931	0	0	0	1.05127126568665	0	0	0	0.932900267995248	-4.86667620333206	-0.892848236262954	3.70187608776561	1.28207183363896	0.580782910343488	-2.47591512246856	0.11492901559261	163.12627634998	NaN	8.08972856545786	0	0.0739654372343779	1.97055999362616	-0.822700191144391	0.647628316143446	97.6788655879199	0
DTXSID90498432	WWRSUSXZSPZJTA-UHFFFAOYSA-N	CO[Si](CI)(OC)OC	NA	NA	NA	NA	261.952218742	-11.2452376668843	0	1	3	3	3.05836553080526	0	0	0	1.14857127534475	0	0	0	0.250638744150204	0.425452279258939	-0.514510931345008	4.15323860561129	1.44105989835161	0.952240911241393	1.74820056892463	1.74820056892463	18.7121583352507	NaN	NaN	1	5.7663852470646	0.535475924547159	-0.932200507028287	0.785902754687719	155.44966330305	0
DTXSID40288300	RLBUGNBXJUPNQP-UHFFFAOYSA-N	CC(C)=COCC(C)C	NA	NA	NA	NA	128.120115132	-10.4467640397743	0	0	3	5	3.20199612797452	0	0	0	1.23374025486648	0	0	0	0.0920089610076326	-3.35759840471105	0.279524043579867	3.78549801879465	1.80673759546623	0.714702115381542	3.51133171925749	3.51133171925749	-94.0102130465048	NaN	NaN	0	7.19973146833122	1.53336128973399	-2.06915873364355	0.658543784904405	134.779149344444	0
DTXSID10846592	JMSYXCMDXOYFQE-UHFFFAOYSA-N	N#[N+]C=C=CC(F)(F)F	NA	NA	NA	NA	135.017007724	-10.7995841496185	0	0	2	3	2.66208374274638	0	0	0	1.00063965103712	0	0	0	0.507817288123913	-1.30553954809692	-0.870750955414033	0.312044873791127	2.07552540211803	1.20041844838982	0.457513976739437	1.47009731270844	-38.6423576682994	4.53179824888623	NaN	0	2.39634979098293	2.57440068835781	-3.29343334165888	0.64948607199357	149.205177321193	0
DTXSID60589361	VUZDMYKIULCESL-UHFFFAOYSA-N	CCC(CN)OC	NA	NA	NA	NA	103.099714036	-10.6557638297383	0	0	3	4	3.09096165084727	0	0	0	1.12993261793276	0	0	0	0.953005486237012	-6.13230855371053	-0.853464993032419	4.4207721643689	1.27813964347611	0.434333463647547	-2.45593525013457	0.730329380555331	-17.4950187728284	NaN	8.68598171232978	0	0.582363714208057	-0.177896830931745	0.316662548472647	0.667598393036661	117.538995729933	0
