"","GATSp4","GATSp1","GATSp3","GATSp2","bcutm9","bcutm4","bcutm3","bcutm1","S9","GATSe2","MATSe4","MATSe5","MATSe6","MATSe7","MATSe1","MATSe2","MATSe3","MATSe8","mChi1","MATSv1","GATSe8","GATSe3","GATSe6","GATSe7","GATSe4","GATSe5","MATSm8","MATSm5","MATSm6","MATSm7","MATSm1","MATSm2","MATSm3","Smax12","Smax16","Smax15","PEOEVSA11","PEOEVSA10","Smin15","Chi6ch","Rnc","MATSm4","Smax8","EstateVSA0","EstateVSA1","EstateVSA2","EstateVSA3","S13","S17","S16","GATSm2","GATSm3","GATSm1","GATSm6","GATSm4","GATSm5","GATSm8","bcutp1","PEOEVSA9","GATSv3","GATSv2","GATSv1","GATSv4","MATSp1","IC2","Smin12","GATSe1","Hy","UI","VSAEstate9","GATSm7","J","IC0","IC1","petitjeant","Smin16","Smin8","Geto","Smax35","Smax37","Smax33","bcutv9","bcutv2","bcutv1","Smax34","GATSp5","GATSp7","GATSp6","SIC5","bcutv10","MATSv2","MATSv5","SIC0","S7","S30","Smin20","Smin23","Smin29","Smin28","MATSv8","MATSv3","SIC1","MATSv4","MATSv7","MATSv6","MRVSA4","Smax10","Smax11","Smax17","Smax18","S24","S29","Smax6","Smin53","IC4","BertzCT","ATSp7","SIC3","ATSp3","bcutv8"
"Smax12",-0.00191098106509946,-0.0922696660493753,-0.13655520777614,0.042042239762106,0.0162348716577234,-0.042726982749672,-0.024807558583781,0.0484067747869765,0.0250869149788709,0.0113231120827143,0.00119552285348444,0.120037646638512,0.0983356671371521,-0.049916687403323,0.0885184169915958,-0.224834553542371,0.119224504366649,-0.266227681995679,-0.281214205943908,0.170972176940047,0.0678164525164203,-0.10635999592736,-0.197405948636535,0.00798065085784007,-0.140481049197124,0.0287246649564383,-0.217763971929379,0.0376101086750021,-0.0465963337164277,-0.00959142693860691,-0.00123306706385648,-0.0541579560900266,-0.0392012386463958,-0.0287458454795286,-0.051217742371813,-0.00997764305719992,0.0469977414345,0.119445227081754,-0.114446472834421,0.130277466016413,0.0190313780937921,0.0172566342058543,-0.00742960929800484,0.0546437803794444,0.076402247430329,-0.0502883342356554,0.0829132365505697,-0.000336427144275792,0.0408306729076899,-0.0557054658699687,-0.0255769475247612,0.0112002982733023,0.0166899679339014,0.00535134737527527,0.0133609418163648,-0.0165364442220987,0.0103014554421772,0.0276350536457449,0.00337117659451329,-0.0290136787642741,0.00197199010526283,0.00386620700313954,0.0748415974641862,0.148680527057806,-0.0357305437873343,-0.0462327498331232,0.0316504711816818,0.0171490982913359,-0.0115155680533891,-0.0764526231307506,-0.0395002183728588,0.0263816394008457,0.0927923244229776,-0.0463493619730388,-0.0192905884931316,0.0430751564774975,-0.0251399170837002,0.0047120633002122,0.00481770764805968,0.0204437025551261,-0.000974412632835723,-0.0224016334442629,-0.000499380131536233,-0.115147070130248,0.000716609358449775,0.0026492695477282,0.0204637969450025,-0.0332706510735461,0.0175150414735594,-0.0558803430728246,-0.029286642280517,0.173555906975225,-0.0184216144291963,-0.148352827766135,0.23701838582079,0.185445586221375,-0.415379413372851,0.221918062640191,-0.11461044464379,0.0241550832817981,-0.0144283302531601,0.0684985977171818,0.093401441627949,0.0280525421229605,-0.0612072893658272,-0.0199754853151241,0.00378060469271887,0.00445860233417311,-0.0131870608100624,-0.017117841296722,-0.0708958025263967,0.0110390695031274,-0.0126107813068256,0.0178058676701968,0.00142510301985398,-0.0175339117601275,-0.0290696376596642,0.00286044238087225,-0.00355631401994036,-0.0045878588320192
"Smax16",-0.141593483160242,-0.0458263797027035,-0.110372480558918,0.0991754343449194,-0.102729173737126,0.0122411792093338,-0.0475062416437195,0.0240493363763914,0.00360118740903175,-0.00866633215184693,-0.0564908602307167,0.0632015962053281,-0.173303524257253,0.166017556781198,-0.115344390912892,0.182461450809909,0.0341242552356725,-0.0762462511827348,0.0224552384543015,-0.0867439228937227,0.0617747948132786,-0.0805986253211613,-0.0152668345513828,-0.00560448595284911,-0.115995465143898,0.108315015220558,0.0295334546119708,0.0106504826499271,0.0816010773142461,-0.066456295954709,0.0354767532288824,0.039256648907993,-0.0775123816836124,0.0392855070686824,0.0893361799696388,-0.00326255647599669,0.00719804220241489,0.0409259889904332,-0.0810763419412274,-0.00784978432709623,0.0563668094317838,0.0361096712893571,-0.074680688840182,-0.0491451237145892,-0.0144559750645977,-0.00105281486376446,0.0367222562757891,-0.00130889284629063,0.0910804735946406,-0.00830009638752753,-0.0285201285521243,-0.0196105309672477,-0.0188396994999598,-0.0606868080300631,-0.0954062832034171,0.025171606530395,-0.00787516322114763,-0.103651900750069,-0.0860096668999887,-0.018050706233227,-0.0278138291907141,-0.0167899443022454,-0.0421913648602463,0.0552868671450533,-0.0309992773144309,-0.0977524848478509,-0.0219504091554033,0.0515743059837873,-0.186253985495634,-0.0920761730839597,0.00648514442764816,-0.144031029684127,-0.0722248627288724,-0.0341915192549122,-0.0100013122302158,0.0867962674616286,-0.0637635074303917,0.0383719305234806,-0.159167409326149,-0.0265098451379313,0.0579996002758237,-0.0567758146682502,-0.0285899728927876,0.353101181750191,0.182965353160028,-0.240538460105369,-0.205055495658022,0.340756983365684,0.0346062253490582,0.230534833273446,-0.0223593931174444,-0.0746353442681122,0.0954287435791061,0.032231891227624,-0.0159367796227597,-0.0532021446964543,-0.0752906521826481,0.292206966125847,0.0119575524485705,-0.0126097648538933,-0.0307202009264818,-0.0280298279619755,-0.0215180943563341,0.0183909650825524,-0.0319825362609769,-0.0120820541659932,-0.000880428940921805,-0.00775496097116004,-0.0465371892399835,0.00230767066623084,0.0492431456089025,0.00342605588608716,0.0142830505247421,0.0247984447525329,-0.0139673483560916,-0.0168574109828795,0.00540277672194288,0.000831377663560452,-0.00341550470080102,-0.00140429859289225
"Smax15",-0.00807652495237806,-0.124676748214718,-0.113932754649012,0.057924993835973,-0.008821852283237,-0.00433373003012352,-0.00649387388501007,-0.0170682276514494,-0.00020429736577145,0.000384857680573121,-0.022892328328575,0.123663907996556,0.0441642097544091,0.00750556765298626,-0.0630140610674295,-0.282065632551581,0.141320420171445,0.312624600181137,0.301245544968867,0.00328358184854174,0.126414167793591,0.00599328097285312,-0.0459759428413517,0.000815852062797713,-0.000988125433446091,0.0726283016579873,-0.0403345672530494,0.0290858275686155,0.027146095861192,0.00166708059198982,-0.0680036507890946,0.00876307271995842,0.0851027053852619,-0.042440627523854,-0.0662309450349745,0.114544041338453,0.00224830188019049,0.0325614546245262,-0.149843827882368,0.0407375061952236,-0.0452840009879686,0.0285514016245276,-0.0228230744370029,-0.0626795320454108,-0.0523019847297965,-0.0375291555562058,0.00424685904877201,0.0189538840130185,-0.0415977490510958,-0.00662515340327572,0.0888118233761386,0.0516882623034458,-0.0225376570992388,-0.016103154127835,-0.0661449805767896,0.00452417469999208,-0.0180456931978245,0.0240364248330048,0.0325020600558363,-0.0642540023932112,0.00639604026214865,0.0171038520626779,0.109996114546786,0.0467993956984139,-0.00254707096011039,-0.0370259065741631,-0.0105767171942406,0.0157693051133002,-0.0380763786308938,0.0371097023060522,0.193564115896989,0.268853637340535,-0.160542922186272,-0.108175543890656,0.0172473468524854,-0.0369044385993652,0.0781837191169465,0.219925434673158,0.388500469709924,-0.148116161166372,0.17309679282053,0.137871313622411,-0.0394050140438279,0.17134939792852,0.0237374082995057,-0.0862900658764627,-0.0956034194840998,-0.150810285938087,0.093212304432308,0.031281096589582,-0.0474680230199633,-0.011600923070235,0.00286307396373464,0.0536554538392498,0.0240123446696033,0.0298504816738805,-0.022609570066361,0.0422740464489972,0.00126360881699843,-0.0296510197738789,-0.0205965148582744,-0.0426399782182359,0.0242966666845849,0.00693078352286001,0.00401209209782983,0.00998038823170928,0.000551347767087503,0.00290333994561068,-0.0263455332829044,-0.00339320683035456,0.0264512030631362,-0.00206507709274884,-0.00662045499028093,-0.00180339748390794,-0.004160161635643,-0.00324977526765162,0.00414495618208369,-0.000358267565371104,-0.00143472621603013,-0.00586620246083893
"PEOEVSA11",-0.0416482485156254,0.0434236009559553,0.174140956848206,-0.0552766890186807,0.0556158860064789,0.0603781618050426,0.0263308971305036,-0.104977370813819,-0.0244408427231595,-0.0266877640368735,-0.0680804667130184,0.224818614850567,-0.0981228077054277,0.136508524356916,0.115628116621302,-0.0998122168556878,0.14773369057764,-0.00730058247482777,-0.0362956214261675,0.0599577118956077,0.0414748678446318,0.0311257598005532,-0.0615866392881435,-0.0387010852188124,-0.0489418140411795,-0.0271091716965041,-0.0198588909194638,-0.0819199772884251,-0.0729343427032591,0.0728608680320669,0.0238017042702961,0.0985409645532082,0.0566543541947264,0.0109157143191439,0.0804279510386247,0.0695757361715289,-0.0912133892480383,0.0426362173085646,-0.0529533482021587,-0.0293913590695538,-0.00212787949054642,0.0895991796685002,-0.0557016327570244,-0.148142247063595,-0.191949221645307,0.198029811630529,-0.203291972934858,0.0692501696807045,-0.143675388810187,0.168703078347452,0.303135722672261,0.0679624987104855,-0.00450148148724546,-0.0477041802389305,0.0376653717429037,-0.091729929940642,-0.0368602537057057,0.0487229672313304,0.0564208794878929,-0.0213472459622717,0.0157744406017014,0.00932862912830055,0.00354212556830823,-0.160682245679243,0.172730610199145,-0.0662125617290821,-0.141488719262156,0.191253363909253,-0.0932692858301878,-0.296006201433822,-0.342759152924428,-0.0791964266635604,0.180980302246831,0.0606760418700987,-0.0372390235006419,0.108049616760209,-0.0632712171778612,-0.0413777151800082,0.0831541684708572,0.0507753550058092,0.0256609552410584,0.0680032818727458,-0.019734741305665,0.0739945849794104,-0.0302338113270048,0.0261923548195085,-0.00686389274340726,-0.0488364131494909,-0.0181760598299116,-0.00608946673342645,0.0374996803489599,-0.0171560566571124,-0.0111167820320599,-0.0167289825108317,-0.00797745659103629,-0.00973875337601362,0.000647385755728894,-0.0337338299294183,0.00817880427052626,0.0030218230238465,0.00133969657343122,0.00080339124072175,0.00943038562031668,0.0159181532832987,-0.0111173847655521,-0.00759212124390362,-4.53923232746445e-06,0.00657358137759044,0.000962667999747206,0.0149030083346355,-0.00944209878592127,0.000710732920652832,-0.00176253619865066,0.000325520220118539,-0.00551753836995815,-0.00432442984986807,0.000116187559601631,0.00083055621269431,0.00214715617627693,0.00161190622997813
"PEOEVSA10",-0.0372619500067276,0.0265270732656921,0.0900472054635678,0.00675804130609712,-0.053324677030923,0.0476946114259419,0.0193686622997263,-0.052967729989418,0.00502617757982254,-0.0227813912070535,0.0044183004083409,-0.0505369761590173,0.0564835816229024,-0.098531609729601,-0.0444835132753999,-0.168511873037478,-0.112175691473046,0.161164748499756,0.00187534355688507,0.0319437521225175,-0.0866768461694701,0.115796614844438,-0.228836759447869,0.0927402614170387,-0.0360802817931292,-0.020975586853872,0.255031475549877,-0.0698132961593758,0.0925786705005441,-0.334290157306024,0.469131280385098,-0.173484776631472,-0.071506715961508,-0.0995038429616783,0.218447828473149,-0.203463269998614,0.152782475609282,0.246013798258286,-0.00814827587579394,0.252734003773479,-0.0652145006524618,-0.00720516001107277,-0.0866916613133454,-0.0775860156740787,0.0186702960512896,-0.0345305989975339,-0.00458528831653243,-0.0305967550828738,0.0331043303858266,0.0194530269188197,-0.131699199854314,-0.0781583599381362,-0.00924415967014278,-0.00576647173898054,0.00968081826833104,0.00847819645858482,0.0258867668260698,0.00506518483473581,0.0205109230773803,-0.0395237843480578,0.038741259132905,-0.0047078196895355,-0.0814129429922002,-0.0572776656572397,0.101670709159875,-0.0021358795373182,-0.071700786082431,0.0585741216567225,-0.0912196958056932,-0.0462156394772144,-0.0339246300737481,0.0533298406078209,-0.0723238190683554,0.102027447248821,0.00435049327409189,0.0600784080013042,-0.0127248090674956,-0.021921046981177,0.0442021846303645,0.0449513408079727,-0.00653591802336204,0.00441992598022308,-0.00782497636524276,-0.00867884167862041,-0.00940129011486403,0.007075454971227,-0.0110388002173679,-0.0170117475597875,-0.00590045050896501,-0.0176235388467897,-0.00152392798901379,-0.00660148566519073,0.00246209719503801,-0.0116749681317202,0.000919633506086703,-0.00894060055349232,-0.00770297684971718,-0.0173477492200308,0.00381512723248046,0.0069736828742525,-0.00588502332014904,0.0190914499586047,0.0118121543263806,-0.00191815319415175,-0.00381751534891986,0.00121656777382402,-0.0023640732963556,-0.00134851378953767,0.000624176249703585,0.0006187681141946,0.0110367629547086,0.00488572091257722,0.00632541201031298,0.00589205195890903,0.000463226995098394,7.54649892144829e-06,-0.00290643641325198,0.00138919967324823,0.000335431288174731,-0.00130820588599403
"Smin15",0.00835849003226395,-0.134097511375833,-0.149152261199474,0.0910952073321003,-0.0449587076570156,-0.0112739282664342,-0.0164170399905426,-0.00447308668178301,0.0127104865746326,-0.011534177053839,-0.0304561420150995,0.0691995878960853,0.0251225299824783,0.0483678783774349,-0.00514387171778628,-0.276694984471474,0.124480535042535,0.25857840807766,0.245593737738694,-0.00474301904437163,0.0920150091897884,0.0128172493498298,-0.0156714368033333,-0.0828084034967156,0.0057992809196372,0.133265820299264,0.0130806493577306,0.00702316292584017,0.103769425779357,0.0535895437054434,-0.0508853824153882,-0.0249225774350958,0.0971601561815558,-0.0483256056490076,-0.0565174795600389,0.0982849481172682,-0.062494005428151,0.0397556412843373,-0.123679387082971,0.0828118410390179,-0.00439462783755187,0.00676820810676132,-0.0761218598882686,-0.0487754240967465,-0.0151735980361199,-0.00750927342267859,-0.00469461473449773,0.0307388034302377,0.0333007740646375,-0.0137636189039091,0.0741637777273669,0.0306771200497693,0.00515203812412047,-0.0204948716503523,-0.0100637321046556,0.00546924469014055,-0.0202795536596089,-0.0102305616202079,0.0202360410659243,-0.0665042031668287,0.0718335493126863,-0.0143045936670395,-0.00260372804912368,-0.00138400971043915,0.0772870808023244,-0.0231471277405485,-0.00501856685195792,0.00490461333333335,0.00660464445850608,0.187383894708393,-0.00506974646306028,-0.118871536431765,-0.0848870035807235,0.0832566263363333,-0.054402144982347,-0.0556085119223794,-0.0264900235140112,-0.247244452805196,-0.468341430771707,0.0932111442773087,-0.214102327315481,-0.182731624194603,-0.0043805724029024,0.0497228039957971,-0.011015309584576,0.141345863815256,0.129909940266077,0.0458290720018934,-0.188922678926738,-0.0842741640587751,0.173922672518961,0.0786448499332315,-0.0239576739305084,-0.0526798070180259,0.00766459766984338,0.014200572423939,0.0302460015254026,0.0174884607790928,-0.0646955751264936,0.0362983722448391,0.040684949475077,0.0426713112512428,-0.066222320083186,0.0013464217609553,-0.0118566831670354,-0.00180558712113044,0.0021654853957295,-0.00540005057526551,0.0538017230487206,0.00194683931067773,-0.0383963385098991,0.00716694665575472,-0.0123697491617444,-0.00458679659919543,0.000671408221782603,-0.0159828597965314,-0.00572142572521493,0.00293535521853141,0.00313000919037021,0.00840690633679202
"Chi6ch",-0.189914281262134,-0.0188363947712587,-0.0205632696054979,0.0912678833840321,-0.022670222159602,-0.00344893182781186,0.0259825872789581,-0.00257794901947471,0.0329614447912117,-0.062780327993665,-0.049161235619628,-0.0534372575777068,-0.0119623088797074,0.0307318230690249,0.104190224860639,0.120164468204364,0.0368195783983699,0.0871019314767653,-0.000187361850585015,0.154518739240323,-0.0190700972626866,0.0259447652188355,-0.0888678591504429,-0.0301146507379625,-0.0325262281040501,0.0297493656483017,0.0110746902478406,-0.0213240813908924,0.0995123253665857,0.0767014103335644,-0.0597056798300694,-0.101388455500174,-0.0223357612433981,-0.00888193582018885,-0.0467680727642786,-0.0693895177197567,0.016241289204312,0.0510901257925282,0.127276744287596,-0.0390889169655184,-0.0455678125477786,-0.158083536029611,0.00882102838349365,-0.0235048093631658,-0.0926638400773386,-0.0704215071426093,-0.104913890266045,-0.0601466926795822,0.0622337034815087,-0.0967701334155126,-0.0174107421196265,0.0630908879722318,-0.00516328238850507,0.109611084888484,0.055304591264535,-0.0066789053531232,0.0357187941678027,0.283464935371663,0.188295825956879,0.0366501596949875,0.0513133428806661,0.0174322727414912,0.263483133772723,0.116026332195428,-0.0643716229542082,0.16831399507793,0.0128136963933684,0.0425270750724453,-0.0275929015886248,-0.308032378482152,0.194230660542546,-0.0766548820285421,-0.0657156303062279,-0.0920634684589613,0.357640480775427,0.0839820941697145,-0.0109949663160568,-0.223436553766669,-0.0702025490277106,0.104790657539621,0.0823089193710292,0.083822838133329,-0.043040477097937,0.0336970345010431,0.0194094546500263,0.00608242796331251,0.0157980735757588,-0.0649205298305605,0.000736449350840188,0.00059856017227523,0.00806408848824742,-0.0757998160740068,-0.0668457590567628,-0.021372867615773,-0.026427395722007,-0.0257442726196933,0.112716927798226,0.0337049513424557,-0.147275231461366,0.00394931758624219,0.0243993591606011,0.00219638149902455,0.0175958800566377,0.0200334439293536,-0.00297930832148853,0.00633031671377683,0.00596157150394244,0.0172340956348239,-0.127848569854565,0.0943840157110105,-0.0121826851140799,0.0452953544814167,-0.16934417000432,-0.012134361616148,-0.0403800858161856,-0.0674722609583806,0.0168929594641264,0.0014897541067771,-0.00170408571379155,0.00196690255125998
"Rnc",0.125532781332757,0.0101407238012517,-0.138003420294353,0.0746858635050396,-0.065985796414725,0.0348464469513608,-0.0211352807386914,0.00270644176229282,-0.057945386528267,0.0768726473474501,0.0136546022913313,0.0962318407717688,-0.120332007637024,-0.0380277503398541,-0.0774707153788557,-0.0337591401505109,0.0233158269848861,0.0698210635072518,-0.168903586674017,-0.0064859855716792,-0.0462873838083221,-0.110540839624538,0.0739674159280007,-0.0725460923859851,-0.088813403434498,-0.0296252039350903,0.000613125765495236,0.0366773815940557,0.0791824034190022,0.119394095490199,0.0256770355595344,-0.00516338484658798,-0.00693854416253369,-0.0479494558568709,-0.0454219512696727,0.0367900909242588,0.0366185976582841,0.0729427831737377,0.105139243530064,0.00121269275729868,-0.00384658314744485,-0.0599007375742766,-0.127307654164476,-0.0559668266844905,-0.155414151927604,0.10503049795055,-0.121937858652572,-0.100995549490639,-0.29863909301345,0.209563454231436,-0.300197731831875,-0.0856564844398202,-0.294380310064882,0.0238411737153922,-0.415975063633895,0.136311514004503,0.071425182779972,0.0104272560121771,0.0871284831860937,-0.121241029893079,0.062975025339969,-0.0268626645371758,0.00445226091782586,-0.137002754323733,-0.0479175690192293,0.0483074478310672,-0.0480401064387954,-0.255457122401811,-0.0200927616993549,-0.0947838480872638,0.106688780029499,0.0578160991636576,0.163773494560418,-0.0355502848962846,-0.0241238937591005,-0.0114838149909938,0.026191825322211,0.0107023168063635,-0.0216488741234463,0.0292366240295146,-0.0407569042736224,-0.0752777366057319,-0.00883586648687318,-0.0299927961439756,-0.0161800646748674,0.0280079698185734,-0.0296357271080285,-0.0156737725810127,0.0133241165049195,0.0280724057697943,0.0176845953369336,0.031727251358122,0.013162472726065,-0.0189119260325129,-0.0373790628943122,0.025248978328018,-0.0129355957962415,-0.0447881741787628,-0.0481564252354642,-0.00956522845218017,0.00869140518354339,-0.0622646681681992,0.0116598504242994,0.00891979967270294,0.0069726990879941,0.00304620396894248,0.00344765482230803,-0.00544939548059261,0.0432125055994185,-0.003853740418587,-0.0171541211975819,0.00964729701032942,-0.0114723729380042,-0.00965944959413444,-0.00524717797004932,-0.0138076031285556,0.00814879306704858,0.00520748882479123,0.00552251788283409,0.000971794739307407
"MATSm4",-0.0220559065402504,-0.0510155271541172,0.0311318494058499,-0.0708326078376206,-0.189819673683013,-0.22269780003002,0.0736347869596357,-0.17117299475454,-0.0273305229426365,0.00896048939307227,0.0330716376053948,0.00880411996475937,0.0408675182562351,-0.0149780246471456,-0.0204723569528217,0.0317920686548085,0.0304444762127929,-0.0188898670154557,0.00093992845593771,0.0148515967049583,-0.066883142218632,0.0211758698186066,0.00536239775682295,0.138218719366435,0.0179963929473079,0.053323130795618,-0.0356562980820453,-0.0235926681273597,0.0863534378907709,0.11196866037304,0.128153910023141,0.196160090660599,-0.0498291139489384,0.00552754703180456,-0.118004970097833,-0.018385735360741,0.0775414285380382,-0.161399501464183,-0.0467765740231583,0.130681126362341,-0.0731658350798264,-0.104985484055127,-0.0610449402337534,-0.038703363992773,-0.0509780014882371,0.266110841992057,0.217647528500631,-0.191592616828184,0.0488472982252033,0.00686434478050734,0.0302142158964103,0.275669839114667,-0.0405550615166879,-0.0504845070060056,-0.0184874398489163,0.0580983419209278,0.0893472881481423,-0.00540074328469472,0.03134493935965,0.0610542820596074,0.194518269001056,-0.0430493574785611,-0.155116744177352,0.0643214977352863,-0.0795273751898422,0.046294391008924,0.0416789429574259,0.097623632263416,0.00476819592259326,0.0190701611047131,-0.0346951392363131,0.00942913118790032,-0.0499529177602462,-0.101888517112434,0.0231386569047502,-0.0581651019605819,-0.0824853857885218,0.0661767840244768,0.0740187918087615,0.277792573231762,-0.121659491266119,0.0695543988937077,-0.0938764185136523,0.00249984575846326,-0.00463832106288615,-0.106835845988723,0.104133881846458,-0.0456553899045778,-0.0834931563680813,0.101029537756917,-0.0360194919698772,0.0581763952161638,0.0261461346490236,0.00751624589395388,-0.0642279366998059,0.0369295985917936,-0.0154150673397813,-0.0202331442584239,0.0249075374784154,-0.0448962392019703,0.123137410508247,-0.0200387576035325,0.0263778546810212,0.0164585546085795,-0.0870186242174188,0.0909889079475398,0.0825471649980763,-0.280023511353033,-0.0123529220722758,-0.00140218291609808,0.00405513525765881,-0.0672157928553451,-0.0298933316286629,0.0713883267255503,0.0046051295751543,0.000385983050835679,0.0135325939957356,0.000909865003529227,-0.00401328278694477,-0.000553476771416186
"Smax8",-0.00942659211846598,-0.199167999115397,-0.0671034762026452,-0.0296692743990621,0.0701459760632401,0.00275578376279677,-0.0615701458690676,0.0260010216412955,-0.0127609957079128,0.0770473058317299,0.069687863403193,0.228924205500067,0.131257169574564,-0.0506382619802144,0.0964049560887455,-0.00785829294609129,0.0031054643146262,-0.0397283624750067,-0.0119678261042301,-0.0478516975415682,-0.171405077929359,-0.107666887511141,0.179234334587159,0.00707176886543066,-0.0842462130069136,0.0540613423765384,0.0953861777539419,-0.0294119801466566,0.00262422731749302,-0.0829588590155805,0.0960593189309454,0.0369091610391092,0.0673804810824933,0.0912762172255987,0.0870975722565761,-0.0027805479246879,-0.104500719970462,-0.086180559262707,0.118536423797363,-0.0137679690234013,0.0206863421494191,0.0585823676344413,0.0609028110550344,-0.0758493574365633,-0.119842979849998,-0.0761141489663306,-0.010611291053277,-0.0137249993110597,0.127390887314944,-0.1116429225953,0.0487833662312606,0.0195174728781427,-0.0203240414468429,-0.0931351179903582,-0.0745694627551905,0.0138167212307604,0.00461733225580304,-0.00370230835238733,0.0251749637586968,-0.0446767411457867,0.021642869894456,-0.00233050329249152,-0.0611366061884672,0.120684430882327,0.0374754274559342,-0.0362327154107392,0.0354554075133524,0.0165416042048145,-0.0689831725151589,-0.0364692892272987,0.0213669484794216,0.06977026243819,0.0544710917827718,0.0451785649134012,-0.0065730284039873,0.0107694140103485,0.0406077898646072,0.0738496847457763,0.0211689227010464,0.0842763017566901,-0.108425931164268,-0.0825900724799117,0.0608324832523837,0.0398850099972976,-0.171515757570853,0.262767661494568,0.0896668544307821,0.00989710883808169,0.263321627754555,-0.0624035911608798,-0.356078413658595,0.000161452293686076,-0.00325339459582298,0.0205940159067969,-0.0302184143194287,-0.0624737566573106,0.280387429081388,0.270686596874772,-0.136736670957994,0.0487367105850906,0.0570442985427225,0.0812518888910447,-0.048735333828651,0.0733473089085717,-0.120878534202349,-0.0641167100736195,-0.000802043804683586,-0.00650299240059155,0.0210360616427302,0.00559502314713449,-0.0376814739975523,0.0221055656810487,-0.00733531690543235,0.0239745338081272,0.00109984085793927,0.00229510034680056,-0.00991466053161414,-0.00457806093980074,-0.00196864695437684,-0.00734447052578827
"EstateVSA0",-0.0337002062564191,0.0751342203527822,0.241540467161403,-0.09983811609455,0.084242993392879,0.060268604443904,0.069461702216735,-0.133423431228068,-0.0206276562821246,-0.043195151162403,-0.0538994246702204,0.0406952964646783,-0.109541132691875,0.064905928751452,0.110628833455439,-0.0827570325362165,0.0975235023341935,0.0846789512472323,-0.0542543767240167,0.00742469755857619,0.00795578671869378,-0.0699236719301315,0.040817759341293,-0.0538619224233689,-0.0980991986302079,-0.0209418406707344,-0.0360594971082636,-0.0289072295618847,-0.0193747253118899,-0.00887103982982546,0.0543728992630989,-0.0296123801029651,-0.0181239688703667,0.0243759864353978,0.0201500646931551,-0.036167572144281,-0.0102749119125214,0.0137938758512421,0.011017020166558,0.15432849606096,0.068603854281139,0.0232459822991218,-0.0162599468920028,0.0933757520496834,0.0823226624608213,-0.0435133920965521,0.0266913742939377,-0.00567710900420752,-0.0146903261084554,-0.047925240437112,0.0739612668858693,0.0745694744296132,-0.0176562647770109,-0.00417220461338307,-0.0675824739498927,-0.0572812351770997,-0.00713244651891316,0.0210439934422223,-0.0177812933380001,-0.00210161738621435,-0.0231013078208792,-0.00937812502638021,0.139656113753303,0.123368716428484,-0.144543045769933,0.0241361761799352,0.0467481850027267,-0.0653857985109301,0.0186829761161463,0.0256450168744395,0.169443882110328,0.0751843322748982,0.0334881265974756,-0.0788841182477171,-0.00753263396503318,-0.0578779240936447,0.0519482193539736,0.0256191834935668,-0.107150596647081,0.0253714080591065,-0.07886530974757,-0.0673031947991677,-0.0243842443336832,0.205501888212702,-0.0735087387323001,0.117300743020203,0.0213324958700473,0.184709661656574,0.0929018111738788,0.0943783370147595,-0.120845505194723,-0.0713384653833566,-0.0352270846805432,-0.167590792777384,-0.0863146779167905,-0.0730240385974885,-0.101567986936846,-0.292567399599814,0.325937350365321,0.00731154032918975,-0.0262745960207255,0.0167056210983718,0.158879288420061,0.0681821390954318,-0.0705412821781802,-0.0618796038070672,0.00596940555571803,0.0236680991619103,-0.122334133318282,0.0580673435382398,-0.356245277611306,-0.017054765754609,0.149293910158832,0.0544787906593612,0.0347774432955991,0.0636834384810666,-0.0243743068803424,0.0021558113713076,-0.00285995450384056,-0.000209497331828217
