ID	Neighbors
DTXSID00687451	DTXSID30653760 DTXSID40735541 DTXSID80631270 DTXSID80297072 DTXSID90334366 DTXSID70691444 DTXSID50489306 DTXSID80689231 DTXSID90204494 DTXSID10484296 DTXSID20799121 DTXSID30351274 DTXSID50694938 DTXSID40500771 DTXSID20416341 DTXSID20689811 DTXSID00170252 DTXSID40686549 DTXSID10647985 DTXSID10686551
DTXSID70485027	DTXSID00323908 DTXSID70499240 DTXSID80395901 DTXSID90834391 DTXSID20729645 DTXSID70699748 DTXSID60278248 DTXSID70372685 DTXSID70650192 DTXSID00815994 DTXSID20369909 DTXSID50713411 DTXSID90848514 DTXSID50415029 DTXSID20421394 DTXSID90359579 DTXSID40641577 DTXSID90322485 DTXSID70829866 DTXSID80321189
DTXSID90577059	DTXSID90848796 DTXSID20710331 DTXSID20356738 DTXSID00731908 DTXSID90658716 DTXSID10364488 DTXSID60298704 DTXSID10662835 DTXSID10144863 DTXSID50200992 DTXSID60323484 DTXSID60214146 DTXSID80156599 DTXSID10399210 DTXSID80696869 DTXSID30460294 DTXSID50295388 DTXSID40641719 DTXSID9066960 DTXSID00805138
DTXSID90204656	DTXSID70316367 DTXSID10242959 DTXSID8048155 DTXSID7064366 DTXSID30207368 DTXSID80151847 DTXSID0059588 DTXSID20889859 DTXSID50607043 DTXSID7024112 DTXSID70691727 DTXSID80380079 DTXSID8034956 DTXSID80167640 DTXSID60155085 DTXSID80561907 DTXSID90220518 DTXSID40490168 DTXSID50240010 DTXSID60162951
DTXSID20610261	DTXSID60316896 DTXSID40662429 DTXSID50351216 DTXSID30520327 DTXSID90492410 DTXSID40458425 DTXSID90152486 DTXSID20781122 DTXSID00782495 DTXSID6046509 DTXSID30163551 DTXSID90644578 DTXSID10763432 DTXSID40378871 DTXSID30324322 DTXSID00750831 DTXSID50468590 DTXSID40368919 DTXSID30374963 DTXSID00521088
DTXSID70774165	DTXSID70803146 DTXSID50419204 DTXSID80730893 DTXSID50722028 DTXSID00322113 DTXSID20757589 DTXSID20434641 DTXSID90429908 DTXSID20303126 DTXSID80568532 DTXSID00171168 DTXSID10585353 DTXSID2048828 DTXSID80571561 DTXSID90505751 DTXSID50289520 DTXSID90169539 DTXSID60775065 DTXSID00842609 DTXSID90785511
DTXSID50393818	DTXSID5067556 DTXSID30203325 DTXSID30406177 DTXSID60516753 DTXSID40854342 DTXSID10187154 DTXSID20680388 DTXSID00285097 DTXSID50729976 DTXSID70672718 DTXSID20363922 DTXSID40647195 DTXSID60200544 DTXSID80345461 DTXSID30520266 DTXSID20163924 DTXSID70528887 DTXSID30587677 DTXSID30853142 DTXSID50428770
DTXSID80203936	DTXSID80838262 DTXSID80156650 DTXSID50681469 DTXSID10381478 DTXSID80443456 DTXSID10519158 DTXSID80806002 DTXSID10303438 DTXSID1068568 DTXSID70544103 DTXSID80417031 DTXSID50820174 DTXSID40490486 DTXSID40638184 DTXSID40748712 DTXSID40535644 DTXSID70369010 DTXSID90649189 DTXSID80279550 DTXSID40311905
DTXSID90519590	DTXSID50630235 DTXSID70299641 DTXSID60723127 DTXSID3071696 DTXSID50599611 DTXSID40828785 DTXSID00830026 DTXSID30825329 DTXSID00825391 DTXSID20364393 DTXSID00242201 DTXSID90317992 DTXSID60661095 DTXSID50756909 DTXSID10276794 DTXSID4022789 DTXSID40144093 DTXSID30274853 DTXSID80555922 DTXSID10170581
DTXSID70213685	DTXSID10510887 DTXSID30567318 DTXSID10726946 DTXSID80581049 DTXSID90636256 DTXSID60636541 DTXSID8071483 DTXSID70281521 DTXSID50357975 DTXSID20512812 DTXSID40855273 DTXSID90528723 DTXSID00803412 DTXSID7031290 DTXSID90434259 DTXSID50441520 DTXSID00626325 DTXSID90521810 DTXSID50560381 DTXSID70774645
