ID	Neighbors
DTXSID30671823	DTXSID80151928 DTXSID80802726 DTXSID60309581 DTXSID90488050 DTXSID50632279 DTXSID20617659 DTXSID20347803 DTXSID20670128 DTXSID60350078 DTXSID10726603 DTXSID40661699 DTXSID60371485 DTXSID60213730 DTXSID00575768 DTXSID10364408 DTXSID10520941 DTXSID30498597 DTXSID10832738 DTXSID30346004 DTXSID60360571
DTXSID80468088	DTXSID60165225 DTXSID80348795 DTXSID70684614 DTXSID50541195 DTXSID50653606 DTXSID60294988 DTXSID60588970 DTXSID60304738 DTXSID30676454 DTXSID20783601 DTXSID90347092 DTXSID80300535 DTXSID30671747 DTXSID40280001 DTXSID20204669 DTXSID8060907 DTXSID80482466 DTXSID00573345 DTXSID40629613 DTXSID20506615
DTXSID70602318	DTXSID30769395 DTXSID50756808 DTXSID20730837 DTXSID80216142 DTXSID70695442 DTXSID70337911 DTXSID30388989 DTXSID80399181 DTXSID80147987 DTXSID7046415 DTXSID20201279 DTXSID20388993 DTXSID00143527 DTXSID30802256 DTXSID80154212 DTXSID30853228 DTXSID90493503 DTXSID80389401 DTXSID00149923 DTXSID80849530
DTXSID40835939	DTXSID60462322 DTXSID00529802 DTXSID80579961 DTXSID90494474 DTXSID30413821 DTXSID90571633 DTXSID30620533 DTXSID20852886 DTXSID9067304 DTXSID20878389 DTXSID70853646 DTXSID20519129 DTXSID70643620 DTXSID60642662 DTXSID10624231 DTXSID30732685 DTXSID20783348 DTXSID90886279 DTXSID20628866 DTXSID00353422
DTXSID50398782	DTXSID60568575 DTXSID10405320 DTXSID90751892 DTXSID00772598 DTXSID20144455 DTXSID90803608 DTXSID30210251 DTXSID90508267 DTXSID00477394 DTXSID90175130 DTXSID30860836 DTXSID50777134 DTXSID80801037 DTXSID50820573 DTXSID30527311 DTXSID70211444 DTXSID50483147 DTXSID20554292 DTXSID60224568 DTXSID60221214
DTXSID70158209	DTXSID50640819 DTXSID40725821 DTXSID50831881 DTXSID30243185 DTXSID80548899 DTXSID0074053 DTXSID50296850 DTXSID60776037 DTXSID50645905 DTXSID70811524 DTXSID90733254 DTXSID30422079 DTXSID60431634 DTXSID30368605 DTXSID30560768 DTXSID70220430 DTXSID60518313 DTXSID00401356 DTXSID50459221 DTXSID90314340
DTXSID40329186	DTXSID20874826 DTXSID60170637 DTXSID60606921 DTXSID30316085 DTXSID70331818 DTXSID70235024 DTXSID50440159 DTXSID20322933 DTXSID80322237 DTXSID80180975 DTXSID80616421 DTXSID60201990 DTXSID5045677 DTXSID90532507 DTXSID20236788 DTXSID20428944 DTXSID60569163 DTXSID20340334 DTXSID30453146 DTXSID30739614
DTXSID30327691	DTXSID70228618 DTXSID30303758 DTXSID4071134 DTXSID90186983 DTXSID60206586 DTXSID90874530 DTXSID10234359 DTXSID50309338 DTXSID90296955 DTXSID80692169 DTXSID00361143 DTXSID30636710 DTXSID80170659 DTXSID40216688 DTXSID20534498 DTXSID40811470 DTXSID30834693 DTXSID40774495 DTXSID90852797 DTXSID60536532
DTXSID50387994	DTXSID20176796 DTXSID50414698 DTXSID70414610 DTXSID80491119 DTXSID10151416 DTXSID30223907 DTXSID60466300 DTXSID40783360 DTXSID50839867 DTXSID50458113 DTXSID80440566 DTXSID60759901 DTXSID50641720 DTXSID80290225 DTXSID50766806 DTXSID30453267 DTXSID3068099 DTXSID50374329 DTXSID60193124 DTXSID10711231
DTXSID00604769	DTXSID90687829 DTXSID70673482 DTXSID10689527 DTXSID60713386 DTXSID70299722 DTXSID00508556 DTXSID30600254 DTXSID50511070 DTXSID50740984 DTXSID70822276 DTXSID30709498 DTXSID20169860 DTXSID00688908 DTXSID00680846 DTXSID30683183 DTXSID40789903 DTXSID30596123 DTXSID40161124 DTXSID50408895 DTXSID0067266
