"","DoubleBoundCount","NumAromaticCarbocycles","NumAromaticHeterocycles","FractionCSP3","MolLogP","UI","qed","BalabanJ","petitjean","Chi4c","Chi5ch","Chi6ch","dchi0","Chiv5ch","Chiv6ch","HallKierAlpha","bcutm1","bcutm2","bcutm3","bcutm4","bcutp1","CIC2","SIC0","SIC1","SIC2","SIC3","SIC4","IC0","IC1","Cfrag9","Cfrag16","Cfrag17","Cfrag18","SEStatefrag9","SEStatefrag13","SEStatefrag16","SEStatefrag17","SEStatefrag18","MinEStateIndex","EStateVSA2","EStateVSA3","EStateVSA4","EStateVSA5","EStateVSA6","EStateVSA7","EStateVSA8","EStateVSA9","EStateVSA10","MATSm1","MATSm2","MATSm3","MATSm4","MATSm5","MATSm6","MATSm7","MATSm8","MATSe1","MATSe2","MATSe3","MATSe4","MATSe5","MATSe6","MATSe7","MATSe8","GATSm1","GATSm2","GATSm3","GATSm4","GATSm5","GATSm6","GATSm7","GATSm8","GATSe2","GATSe3","GATSe5","GATSe6","GATSp1","Rnc","Rpc","Mnc","Mpc","QCss","QOmin","QNmin","QHmin","QOmax","QNmax","QCmax","QHmax","SlogP_VSA1","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA7","SlogP_VSA8","SlogP_VSA10","SlogP_VSA11","SlogP_VSA12","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA9","SMR_VSA10","PEOE_VSA1","PEOE_VSA2","PEOE_VSA3","PEOE_VSA6","PEOE_VSA7","PEOE_VSA8","PEOE_VSA9","PEOE_VSA10","PEOE_VSA11","VSA_EState1","VSA_EState2","VSA_EState4","VSA_EState5","VSA_EState7","VSA_EState8","VSA_EState9","nH","NCount","NumHDonors","SingleBoundCount","ArBoundCount","NumAliphaticCarbocycles","bcutm5","bcutm9","bcutm10","CIC6","Cfrag7","Cfrag12","Cfrag21","Cfrag29","Cfrag30","Cfrag35","MaxEStateIndex","MATSv1","MATSv2","MATSv3","MATSv4","MATSv5","MATSv6","MATSv7","MATSv8","GATSv1","GATSv2","GATSv3","GATSv4","GATSv5","GATSv6","GATSv7","GATSv8","SPP","LDI","Qmin","Qmax","NumHeteroatoms","NumHAcceptors","Chi3c","dchi1","bcutv2","IC2","MBAm1","FpDensityMorgan1","CIC3","Hato","bcutm11","HeavyAtomCount"
"DoubleBoundCount",-0.109496467603139,-0.0324346874347254,0.0926264988470408,-0.108807344037057,-0.0403476009769672,0.0202945830019522,0.119541862781682,0.0236357322013571,-0.0148978717700039,-0.030016526048187,-0.0106617611838248,0.0542328926277015,0.0132800584702161,-0.0508812144233928,0.0176014920718163,-0.00993771558320872,-0.098520874262674,-0.0252417722028653,0.142097589982888,0.190522962153987,0.0619443375597079,-0.0375829207619601,0.0180719817852255,-0.0232525852437123,-0.0913262898134236,0.0291172930763554,-0.0132828667694664,-0.0571492156574576,0.178871873294744,0.0283637018985838,-0.0499319875268729,0.00289473986161263,0.00668052525893166,-0.00829023412068341,-0.0349519836246143,0.0460368275022534,0.124703666466317,-0.0632795518363505,-0.00182699167023233,-0.105348972944307,0.0646331480203335,-0.118841146163517,0.108582661647096,-0.0425253810855016,0.0342415739017977,0.0537385958381678,0.0154674747620126,0.00415190021209876,0.088756424484231,-0.0303810931632873,-0.0560881645730838,-0.114811309480329,0.0201712390428992,0.0454311982239734,-0.0326453448851976,-0.0217670300098002,0.122375559294491,-0.00886415749615709,-0.00107581826844852,-0.0172630026271827,-0.0129976609932315,0.0214442158826928,-0.0323295882327319,-0.136473032753398,0.00610738784701573,0.0655093407835039,-0.0129024668502813,0.0476906795268325,-0.0483765874135912,0.00538857066402527,0.0150733759438517,-0.0283816054911592,0.0285295026933097,-0.0347829419463424,-0.0553627110714485,-0.0214098989122328,0.021448916778467,0.00469177457182451,0.0493817975792526,0.0324784865765121,-0.0670952182413621,-0.0509039497849712,0.0332268771064916,0.0334853886502669,0.0302421299413321,-0.057834148176626,0.0652019834092537,-0.0570702513371517,0.0597499570044516,0.0281015465416737,-0.0334281885411211,0.00483826618557017,0.0847678695570475,-0.041710911496533,-0.0161402704512854,0.063408003640226,0.128532559569048,-0.0294045458286589,0.124078015902933,-0.125879028556372,0.126716456187745,-0.0752901696748688,0.0270081145637604,-0.0895411227214721,0.0909372426205564,-0.0380750751698829,-0.0443847948685053,-0.0439708957270442,0.17853601552916,0.0742150644016505,-0.0528816639876881,-0.0274078483758655,0.00888675005999909,-0.0473868869361658,-0.0958467335725737,0.0264638969461447,0.0556887633574569,-0.108453280079566,-0.0104576267999029,-0.022413969402772,-0.134371237436201,-0.00861788689567752,-0.119532145684272,-0.0678786104385252,-0.00923987056207279,0.0897041878857642,-0.00291824695432382,-0.0537041338438871,0.00106645528923987,-0.0468234695181673,0.0414735708306635,-0.0606800359250833,0.018807363154611,0.141778483949302,-0.0552563145157886,0.0737757261332136,0.0254165938337457,0.0800430791926874,-0.074473465742178,-0.0765531078691934,0.011524059059282,-0.0503483322959952,-0.0141181824078114,0.158070003550749,-0.0887478598137141,-0.0361183835429285,0.0518397753565023,0.0516589238747059,0.0157907531265969,-0.00479186552314928,0.310141768460243,0.157028154098229,-0.130253843334141,0.068238675604552,0.192968167651085,0.0378334093310617,-0.0202117459220867,0.00873870576189741,0.0452138349266373,-0.0239969658530623,0.290337963701724,-0.119566775632354,0.0212237471638149,0.00282002178806429,-0.0390508522507706,0.0142962640060534,0.170829541174835,0.0113787488172769,0.0736151232620083,1.14755616999662e-14
"NumAromaticCarbocycles",-0.0860949154724159,0.0162109249941981,-0.16928135096186,0.0869822235891057,-0.121287113044762,-0.128569526466803,-0.0163241894695204,-0.0056598488121744,0.0892048812675941,-0.0686156939494828,0.00655827642822289,-0.0296143554716631,0.0117571096185009,-0.0260018208989681,-0.0183843445715383,0.0630590582264624,-0.0241548586236543,-0.0321932600482577,0.0179256538165842,0.103593328488903,-0.00148063505613747,0.0694015049446437,-0.0259780172747687,-0.0564200185995793,0.0131124923664586,0.0583804768019231,-0.013215291548523,0.0763178792198811,0.0199816905338019,0.043330633208068,0.0028688403749015,0.0377398228170148,0.0333119624242682,0.0537191447962192,-0.024454765146032,0.0207053897818467,-0.0600782180817799,0.108780509835415,-0.00603223064637908,0.00180806127397199,-0.0190701116748898,0.0238275887655013,0.00633428586040083,-0.0257160933989967,0.0461945674298774,-0.051537608933608,-0.0194773769241472,0.0346172072646385,0.0369954198532884,0.0260829647135208,0.0547386125113393,0.0492090618653415,-0.0162081731461874,-0.0215417510441826,-0.0119394138917526,0.0704534835902544,-0.0319792798572891,0.0486946372350781,-0.0106279492955384,-0.00323907913244681,0.0422990869353488,-0.0187582183908679,0.0367554126799062,0.00894416628985124,-0.005221236599038,-0.050633393585109,-0.0270617444517023,-0.0687909307832352,-0.0370794448512608,0.0496959931674384,-0.00395653295905345,0.02219308701888,0.0326287809933741,0.0603267795258107,0.0576535174272957,-0.0091678867663998,0.006273024147369,0.00512214108074424,-0.11108550980491,-0.0466156941915973,-0.157800006239289,0.109403513630521,-0.0583202457941044,-0.0162747849682406,0.00690046433892844,0.00907242987829558,0.0437672429996187,0.121300648596558,0.0161955310398587,0.0238376352861516,0.135940302967595,0.0565119059907409,-0.0349965244453723,-0.0584068222555458,-0.042870269357858,0.0581028344806377,0.0269006220884193,0.0481833248444104,-0.0758183875339266,-0.0306980747234707,0.008153406171249,0.0297549122966767,-0.0208997318702214,0.00532359651874861,0.0114620336034276,-0.0200573908819536,-0.0179554915798907,0.0231139080272097,-0.0237379131318391,0.0138828892550979,0.00458170563893683,0.0379684828429046,0.0545033054888827,0.0308318343321031,0.0298227728508599,-0.130769945783439,0.0194470874911505,0.00968826078842556,-0.0522397198511557,-0.0125062554070021,-0.0259294629939067,-0.00894563908273865,-0.0326530697875893,-0.0020658201660369,-0.0261769629838491,0.00424107318129655,-0.00992462669498951,-0.0151427814117302,0.050730168762361,0.0442467786093252,-0.00337970183245569,-0.00956476407896247,-0.083283891238955,-0.0406227211037365,0.00941302084034477,0.0301294763695428,0.0750318417450417,0.0270896069587826,-0.0322338923554736,-0.0696191072174003,0.00310015151614436,0.0567360121847232,-0.0543883127056546,0.0564783050883347,0.141260910950737,-0.0746711617237958,0.0736646165094865,0.159213777368203,0.0269834733433365,0.0991166221564546,-0.0802650766477281,0.128717455280995,-0.0878841070592078,0.156911887620273,0.286724719406181,0.115475359322693,0.136147317739002,0.156625140494665,-0.0467735930117133,0.541425834398344,-0.09807165970518,0.0719199929763174,-0.0916087301748937,-0.0988799237137991,0.0461982097365222,0.14502543376995,0.073909482731344,0.0300864933519625,-0.0137755948180664,1.81582207667181e-13
"NumAromaticHeterocycles",-0.0629141607578798,-0.0533364995317244,-0.0641053569825831,0.102563512519706,0.0218618033212451,0.146915280582697,0.0547064779739405,0.0563242970803206,-0.0280834096915324,-0.0224079416002008,-0.0669147303460143,-0.0107730457105277,-0.0822547205374188,-0.0145932257980611,0.0157556112973272,-0.23443460509203,0.0553257004724659,0.0777148414533491,0.0904532730958831,-0.19831742706271,0.0832153118582612,-0.0286481505985791,-0.0108255301788793,0.106752082829706,0.0560470415065885,-0.0653352055785861,0.00394104345387305,-0.124515740212599,-0.0842057682551277,-0.0627234981474723,-0.0373863002285322,0.00877099758943858,0.000752919413040552,-0.0714718426134895,0.0464402487384201,-0.0725639652356792,0.00206011708259371,-0.103216345420741,0.0435298092321524,-0.00237319319650536,0.00690702732259511,0.011423383950047,-0.107988016583567,0.074351162486635,-0.00201497045408607,0.045719280498234,0.0345684276962045,-0.00572077288376356,-0.101800258045049,-0.0644097169521222,-0.0356105774093,-0.0127316694132439,-0.0128008345791497,0.0241724221826765,-0.0087390518561541,-0.0295965202014648,0.0188315960668886,-0.152842600963267,0.0022031371315894,-0.035718097994537,-0.0746778468932782,0.0806916636156479,-0.00765800796699879,0.0290935756885061,0.0149847472653532,-0.0461334462095418,0.0666558893122242,0.170903107653394,0.159048508119516,-0.153224062373119,0.0518561897750854,-0.027830591749916,-0.0418927887695272,-0.154911821294545,-0.0872634513248732,0.0474559257908632,-0.223415963054405,0.042592476522882,0.277595948040837,0.0272471013869879,0.149572665957037,-0.062464533204107,-0.00385149001515475,0.0396739148082383,-0.0150156938119956,-0.0613741394899791,0.0334621679796486,-0.0340460244085439,0.067177713943072,-0.0237060528329837,-0.244294010787263,0.00264255966310951,-0.0837616605828331,0.0231273262941659,-0.0276698380453872,-0.203621784571545,-0.00799744553866211,-0.143301841601552,0.0138061468778272,0.135915894582313,0.041182348382083,-0.0166086011862666,0.0634230040762331,0.0287580805423905,-0.0752434788612179,0.0700530809730176,-0.00360076244598091,0.00652865309632133,-0.0466207247449399,-0.00327685225423502,-0.00725767522101437,-0.12084214693047,-0.0124714018255548,-0.0604628586935559,-0.085063964252472,0.0319170581548779,-0.0124141794916291,0.00154793944067514,0.00294183405872227,-0.0181595123837265,-0.0390184003075807,-0.023699527813136,-0.0432622448641897,0.00160723946665394,0.0380243229256368,0.0178869098065693,0.00645563832536643,-0.0450120542132751,-0.0184236943747792,-0.00082489030925012,0.0979197544111523,0.0709484078355391,0.03627633956217,-0.0134583034090931,0.0121670392859048,-0.0408880468097621,0.0291684132488071,0.0293311259785982,0.00218082177509715,-0.0589621403012409,0.00605502264127722,-0.0300587049729527,-0.067459616657891,0.0296558749344295,0.0301006980555269,0.0138755570784695,0.0115316900600509,0.0530516586565189,0.00360704528307107,0.0199334021905299,0.00768767258681832,0.0265829981198266,-0.0517099450454503,0.0700583762870269,0.105873992159585,0.0103157622390127,0.0742143345796989,0.0872401186970982,-0.0228308427120454,0.284742961674662,-0.0284848433276545,0.0256415763845665,-0.0621999285181861,-0.064477744880048,0.0384422444964772,0.104945453983869,0.05062613426621,0.0171018395494396,-0.00838293857592156,9.19982702601293e-14
"FractionCSP3",0.0317728908606818,0.101245672457912,0.191789676823022,-0.0381479162508149,0.0833270345653735,0.0657040189195379,-0.0621169102260758,-0.000599290826923171,-0.0363908663872694,0.0567315693398185,-0.00633970491594889,-0.0064495962039592,-0.0167911639359971,0.0398881914645863,0.0177788897343546,-0.0258834261037798,0.0135937812966595,0.0264945468382637,-0.0123229817679207,-0.0591010325283985,-0.110094439607997,-0.00366520756705226,-0.0920361306221614,0.0416219982448403,0.01962542722183,-0.0773977257010779,-0.0504187041281336,0.0871900303618187,-0.0911828015135624,-0.0204643573432294,0.0420888137971994,0.0341613804681045,-0.0870474741525845,0.153840711950735,-0.0375962570952836,-0.0413744753465263,-0.0187351679899533,0.0363068789172818,-0.0115913899740122,0.0743985405512688,0.00956554571060785,0.00645362744044435,-0.0176117778587064,-0.0051609245061358,0.00333492701700246,-0.0135872023165469,-0.0448567208161181,0.0433252138394645,-0.0348096315493218,-0.115806195217091,0.000201418330827638,0.00394636619311983,0.0984164495888769,-0.0660670851653345,0.0887687911853727,0.103463938833522,-0.0166614486628641,-0.0387727159585067,0.0343340250487309,0.00193205237503886,0.00619255183820964,-0.000541336328282062,0.037681364306099,-0.0906203997395977,-0.0786609113865715,0.0789654039111398,0.105102628619939,-0.221301810802826,-0.0528956802139908,0.0383809627198868,0.0884474874724344,0.0464327059324889,0.0458517975857451,0.0275482626957851,0.037130257265389,-0.0543061605959181,0.0124683985012292,0.111052135739193,-0.0183484919696415,0.025556951617792,-0.0908088881160753,0.0550181010669733,-0.173916591288746,-0.0926298289100319,-0.145280038936965,-0.10275905741861,0.0187516891653079,0.0332593271198595,0.224160164654204,-0.0285422689042429,-0.187213401858452,-0.0901506808566712,-0.029244588987865,0.0132965622384894,-0.199269999994708,-0.037805731355855,0.0971508026213084,0.00202196258420481,-0.0719462943290892,-0.0437455542379654,-0.0754627428236123,0.0406332903159347,-0.00647792475526516,0.0820255501487089,-0.116396201388296,0.0457734962493845,-0.0777696617857619,-0.0270816064159054,0.00375184122809569,0.0247977474495142,-0.117212261389326,-0.0122675445710024,-0.0335099015898309,-0.0964874761549276,0.0577008921980095,-0.0454741689363599,0.15895411796002,-0.0787377772561368,-0.0307236026750305,-0.070011315951866,-0.113065292513162,-0.0133530861474368,-0.109248320475376,0.0110704577231681,0.206574981377213,0.0860783122808426,0.0302411908870642,-0.118356029121348,0.0604592406130514,-0.104649400572352,-0.0049503295705532,-0.258712055570827,0.0266258092870357,0.0559302355959337,0.114968771744784,0.0886757087455156,0.089422781753822,0.00738948650325293,0.101062572123538,0.100821261877694,0.122160091116738,-0.0404309084571958,0.00284380316301642,-0.111623805970633,0.0406560562291874,-0.217043030502715,-0.0279158205750213,0.014721979561106,-0.0306926862123618,0.026284761648051,0.0237533322046234,0.0343943610616336,-0.05925217692557,-0.0250592936316712,-0.0518154693444002,-0.0386387380594115,0.00537064302085531,0.0378257214106554,-0.00239339533155482,-0.00554194590670106,-0.00442737171427393,-0.0103910826918593,0.023706439505681,-0.000674454248438928,0.0162054632303045,0.0263371191509688,-0.0185582398788365,0.00559431394166007,-0.00276166345758793,3.57744725091973e-15
"MolLogP",-0.0316232421405252,0.157558521297999,-0.0921839013645993,-0.0310877344091675,-0.163427082731409,-0.0482836185848144,-0.04810558783189,-0.00535903065509904,-0.0627969525130939,0.0358080060574922,-0.0666520128495682,0.0268744871737188,-0.022293359770703,-0.0650074349661908,-0.0154202842654069,-0.081922260333081,-0.0632341952776078,-0.116270636383617,-0.0190396110031404,-0.134741467685956,0.0756928152525648,0.0445046744179256,0.0324716818302336,-0.107205255641247,-0.0167913020432723,0.1190378298195,-0.0407890917999528,0.0358917259360055,0.0102552390185666,-0.0015118392020072,-0.0101261712565471,0.0195885152957243,0.0253750144167942,-0.0137216956795559,0.00833397175071725,-0.0357256376106927,-0.013714187058922,0.00246855428599921,0.00529409110346878,-0.0531382164413767,-0.00123562054991345,-0.042629973367141,0.0450965633674484,-0.0125615405447535,0.0637479508277551,-0.000613558738184403,0.0371120740186612,0.0146282101192229,0.00573386019595785,-0.0217932133482934,0.0314047777722647,0.0649445276272268,-0.0453304577933848,0.0297294304608384,-0.0177056101804353,0.0839760746159198,0.0472616690241589,0.0159824434870637,0.0908673679629665,-0.0109055601484562,0.0494444616854647,0.0614621143718343,-0.0162828146321696,-0.0136816226419719,0.0214308532848754,-0.00563242316167894,0.0322745973011465,-0.0217892927086887,0.0395115331669248,0.027284472854747,0.0590938551321097,0.041025565886106,-0.0115029592485616,0.0236184417989599,0.00991310727655252,-0.00111195494959892,-0.055539185691195,-0.000317480062176671,-0.0239672854433406,0.0522040466179456,0.0460279356773421,0.0299852901832091,-0.0576972781005463,0.0246131752416648,0.00163126095575592,-0.0278524214536272,0.000862767201213357,-0.0949062619313538,-0.0935868309670143,-0.0151728760146929,-0.0318188629017343,-0.0684388719685235,-0.0279515209500708,0.011195373141088,-0.0661419856976023,-0.0647069880801385,-0.03615168266939,-0.0324792853755204,-0.0108734754200907,-0.0842760338168444,-0.0300531937387831,-0.0189317576131898,-0.0251990643424217,0.0434018058417946,-0.00891786224656527,-0.0374818842385778,-0.0112910879698125,0.0146920339889158,-0.00474563250480762,0.00463423022273174,0.0555647400872163,0.11932901644977,0.0238104482742317,-0.0452829018833826,-0.0248922602145798,0.117004794108547,0.0152433415574807,0.037239300356248,0.101031252009746,-0.0131369661355143,-0.178188982506945,-0.0782163178436179,-0.0179533628101323,-0.0156705744900433,0.086925848357083,0.0694323142797713,-0.0361823268657066,0.0955444787359457,0.0239694772479815,0.0497896603684732,-0.0466415453882384,-0.0552751052823317,-0.0323214270344258,0.110182191926018,-0.127241240614844,0.181491152555032,-0.0647250949990251,-0.03873401995699,-0.158904796374847,0.0989885694848342,-0.0359370100869743,0.0760896512192912,0.163230778035436,0.24904054675193,-0.173818704647309,0.0134687658400228,0.0461937141712721,0.039738326934825,0.114571889333061,0.124263611144068,0.0412274771032268,-0.0267025912187088,0.0285333176157595,-0.0161344785037872,-0.161226817246662,-0.36981137208202,0.288445685279995,-0.0742020598748453,-0.051809392378814,0.0659279141100304,-0.200047457621027,-0.00102166959105402,-0.0473864504201015,0.173036890037364,-0.0127807007558229,-0.0250659212880459,0.0412630068918568,-0.040671652631499,0.01190243903364,2.0216601590533e-14
"UI",-0.120188872418074,-0.038922653871698,-0.172247104767207,0.0366506950969157,-0.0747934193437269,-0.0224179214964348,0.0134379694467606,0.0280687458497025,0.0271284903018089,-0.0546867203154807,-0.015157330395769,0.0066354786746059,-0.00707959061133012,-0.0424065029242332,-0.00296478475945423,0.000323171101506488,-0.0499924303617446,-0.00789635254997971,0.0424966032276674,0.0409007640307789,0.0742746274188261,-0.0321848411738007,0.0396274040633646,-0.0233005102448678,0.0248562935850128,0.0474255657996629,0.0182325920782641,-0.0588924447669328,0.0668284181389783,0.030123041231386,-0.012818412109232,-0.0440591711744054,0.0575974469477179,-0.04835725951887,0.0193035903784088,0.0160100813085474,0.0336687574170448,-0.0378791541971171,2.82622652825447e-05,-0.00141858551778683,-0.01190411856287,0.0383051343867138,-0.0146054673157967,0.0498440306846144,0.0141714022262738,0.00392800318658997,0.0270119564558054,-0.0277673598327274,0.0162162862233461,0.0812414504844138,-0.00399344605729767,-0.00322087798598684,-0.0555218053604143,0.064514002411427,-0.0557851228412803,-0.051733604810664,0.0333367589326606,0.0225750099244694,-0.0340914286487459,-0.0159226670399313,-0.0153144026490466,0.0217714541341073,-0.0303178613746139,0.0280256118235385,-0.0505824985891539,-0.083586328152786,-0.095471157645319,0.108325546384438,0.0614019816994889,-0.0459044796844728,-0.103948589114206,-0.0388768463791946,-0.0616367833053611,-0.00770932767309059,-0.0117889713130359,0.0383632589231047,-0.0485102539289358,-0.0288450813452511,0.0409318695061357,0.0672287604708244,0.0320319016470462,-0.0273241309368798,0.110048808474766,0.111901413679431,0.060700571113749,0.0532604462276034,-0.0398021954844755,0.0126520472481844,-0.0154129032341983,-0.0785664982152364,0.121144084892007,0.0314462674692546,0.00486300732150054,-0.1082157323619,0.0811502464481761,0.0348541477531764,-0.0390211546028075,0.0362348310948125,0.0594741768361811,0.0632927788986427,0.0677906239794707,-0.0263005321206184,-0.065610672987403,-0.00391354557319742,0.0745076209881933,-0.128307952193777,0.0780425568838312,-0.0525264977764345,-0.0360843319563827,0.0470703401982107,0.0429557576570678,0.0931522230056171,-0.119857667780873,-0.0824642256101287,0.058239260438597,0.0272312477881492,-0.00339532664232345,0.135740845883505,0.0273383341874246,-0.0333492507218965,0.0359270826981965,0.1900698496724,0.095126368328666,0.0138817877023927,0.379899856960347,0.111923753427701,0.128168976626861,0.0578712090659405,0.160150964193223,-0.148293782376185,-0.0510377389972805,-0.33828424613573,-0.0505814257886677,0.0425107719564971,0.07491659317133,0.00525629501252681,0.091635495950872,0.0262571526011074,0.117687759639285,0.128775576495851,0.165554591907295,-0.139368061305121,-0.0767516984064462,-0.175577192956867,0.018825843821738,-0.266063393665994,-0.0302737721706907,-0.0869749438584456,-0.0582103916338909,0.0629060663708825,0.00802890256591821,-0.024210835214506,0.0119494479205135,-0.0209596279775888,-0.0764174847403961,-0.0475312522452461,0.0261716877985538,0.0358951698764222,0.019680065451588,0.0174914850512347,0.00136705458188142,-0.0163129279560182,-0.00775099865316967,-0.0160728564017986,-0.00838770570945589,0.00847797993523075,-0.000791915882110548,-0.00721916324133545,-0.00146454295978408,2.63117595545781e-15
"qed",0.0164007934663744,-0.00605652324669628,-0.147031789670804,-0.00694770784553977,0.0195917910941012,0.0629056744811168,-0.114534493733029,-0.0338095583614772,-0.0221654581356219,0.0163024401089552,-0.0621132947928842,0.00610055272586082,-0.0463299182971129,0.0246567484267921,0.0416305737293166,0.122432781316936,-0.116171796959748,0.0209977438472743,-0.0472617996164883,0.0282941975102357,0.0079334849034124,-0.0516465820349783,0.0848004629414673,-0.023405396083421,0.0656034323964376,-0.207644297732647,0.200586950027922,-0.00754311164082978,-0.211712462630852,-0.0241948573523714,0.0654661262266325,0.0712510051016931,-0.000429161230103302,0.078564665776366,0.00226879703775511,0.101256910063487,0.0125943166280433,-0.120159679122263,0.0266737865090909,0.235857233008509,0.0333340773633916,0.153241473962654,-0.0348460200442736,0.0248849768486116,-0.0366603921002148,-0.0149278915323129,0.0613207759290632,-0.123658776673998,0.074376712889846,-0.0200153539581701,-0.16677187937872,0.0934309505865608,-0.149849673262148,0.265721832448346,-0.112560982165158,-0.218609159845342,0.366000817689579,0.12167234580237,0.068217857829216,0.0693065260549402,-0.115360684304612,0.0608103754926201,-0.147789678593019,-0.192858903671438,-0.0467266629275248,-0.138615551036441,0.066356099322931,-0.0395793258430371,0.0398774339254136,0.103791933890227,0.16007661885217,-0.0347452219252299,-0.00382705176952601,-0.0175978248090472,-0.00589132528734552,0.0181439195729595,0.0522692129264671,0.0133330081413658,-0.157067271155899,-0.0189348395475244,-0.0338371486538461,0.0707653178312915,0.0122971340901834,0.0756293628145037,-0.0279701982368045,-0.0311799355390025,0.0829690799249062,-0.0160099783524896,0.0533524839501062,0.00629239636284104,0.0417614640973491,-0.0424178943903181,-0.0913929764115698,-0.000536094740646184,-0.0947165526386482,-0.092208028422285,-0.045921579793322,-0.0705583076995596,0.0168122525993519,-0.0611015405083864,-0.0359020703506006,-0.0620860822976698,0.00250858800305307,0.0441585484113556,0.0374125794558851,-0.0167807989355611,0.00993808193914212,-0.0311944625350631,0.0473331373321496,0.0221972730421225,0.044865899470121,-0.0454915030668939,0.0398575811558106,-0.0606220941624783,0.0424251286948492,-0.025330466784043,-0.0225667672199598,-0.02135870058663,-0.0276572351335514,-0.0137993330752131,0.000335576236592864,-0.00215805186605314,-0.00902749101277911,-0.00527419639084954,-0.0883837036064361,-0.0260755259949538,0.00894321049190621,-0.00981031840038109,0.00253323504779015,-0.0033711805381533,0.00677781634350412,0.0249117954128268,-0.0156463437948947,0.0144885279130322,-0.042854521911843,0.0117453368626425,-0.00743325023951442,0.00732922707462378,-0.0198286709565167,0.00322894059013158,-0.00833422271643296,0.0112069936091269,0.000421376178447576,-0.021243387337672,0.012994708906615,-0.0320248498654076,0.0111586652412808,0.00820504054986427,-0.0074152964679945,-0.00328812147233289,0.00451596709611091,0.00544296517348541,0.00873458972922938,0.00572257878971091,0.00501907913577221,0.00904233932182902,-0.000162450891337229,-0.0018636721459103,0.00438477545196572,-0.00167631420384999,0.00858326689249971,-0.00592651773810573,-0.00244076594521298,-0.00224543571352318,-0.00126271110032735,-0.00113280043543444,-0.00397063958936197,-0.00199708572221916,0.000354076096682438,3.09006890336439e-16
"BalabanJ",0.0981507080511609,-0.0680476013597593,0.0802461268899339,-0.0693624830110147,-0.0872475647637087,-0.0238047071777097,-0.0281069589896652,-0.0305135768830387,0.0459677598894357,0.0227342139955957,0.0719153567873007,0.0409575977094935,0.0510670256207053,0.0530858927366781,0.0403138608085522,-0.0325293015572882,-0.0394921277841426,-0.0460276541150528,0.141523179534591,-0.148590935245699,-0.103626858147002,-0.111385928338666,0.00965613840957476,-0.0638345686299404,-0.0924047232044013,-0.00591548175480563,0.0829192226343288,0.0177393467391,0.039498465170251,0.0313100835221858,0.0400813305051622,-0.136946131443232,0.0238576730612608,-0.111110054219656,0.0361992461700922,-0.0249398988238904,0.0747791151101107,-0.00672409800972289,-0.0747367780764309,-0.0438337962970182,0.0110057370506968,0.0355007531638112,0.00165945635042283,0.0293004142515772,-0.107639395155625,0.105120729855833,-0.0476791271141367,-0.0138184403223521,-0.0870207427712743,0.0758840456246263,0.0521638541631573,-0.0567265043252839,-0.0105079985955657,-0.00270869507370588,-0.0656935997435994,-0.0880840949090639,0.122202200460113,0.0309295202314898,-0.156506933743931,-0.0744719729724192,0.0566336311938475,-0.078125043829309,0.00742077659745907,0.049730175980526,-0.117566081472155,-0.0375169054878021,-0.241657075349689,0.207032936052635,-0.0293977550770005,-0.0527364023335578,0.0771136479598368,0.0160397682231287,-0.188649777175994,-0.0668918468903288,0.0431460021105306,0.0248684878550062,-0.137553148049533,0.106546553683489,-0.106152034381675,0.182325656996129,0.0438636388559983,0.407890217940211,0.106845796660032,-0.277264253902131,-0.0943543266764964,-0.121771836737433,0.0603978343974117,-0.127824494523763,-0.0716016658440323,-0.0757890085829553,0.0745636141250117,0.028182401353916,-0.0605265476161647,-0.0963562529414372,-0.0871663379096346,0.0570562920006131,0.0868601658978102,0.0164876589539138,-0.105872507218087,-0.0192967668464161,-0.00475427550362119,0.0182313623289572,-0.060515902236696,-0.0552751989118096,-0.0815412839132345,0.0452327934763254,-0.0564160821727037,0.0175532933004249,-0.0374202604785692,-0.0233333376091346,-0.0394697129555644,0.0693728566081478,0.0254764683630555,-0.0422605350531863,0.0720849820716094,0.0298650098640379,0.046072746300618,-0.0645033768628732,-0.0853236695025662,-0.0129635739238725,-0.0241425739249232,-0.104068161781527,-0.0331098935763759,0.0269353201598529,-0.0346637653728276,-0.0242824064867226,-0.0321408115808274,-0.040312926065637,-0.0472014478097841,0.00456913698935939,0.0106622609142579,0.00220064873406522,-0.0243932656712748,0.0311126809421989,0.0194534669449069,-0.0326149273888554,0.0280818719107429,0.00943558361074999,0.048889736994915,0.0493824544361484,-0.00877251975817816,0.000182073842092455,-0.0275363149044175,-0.0171677208667469,-0.00701290586449112,0.00668773702188885,-0.0272591211369224,0.0640610604442483,0.0237961166187899,0.0022034174412739,-0.0124064076947925,-0.00968980015146984,0.0124881188239418,0.0143549929116002,-0.00428686443435665,0.00398950734887041,0.0105278235089183,0.00152401113103618,-0.0048243350524747,-0.00321976635630584,0.00875838433094322,0.00600393606359436,-0.00328190124597144,-0.00167602807678301,0.00341765044956545,-0.00586644561539889,0.00152153161442951,-0.00817328395523327,0.00115870524552635,3.07811275364929e-15
