"","RDFM14","RDFM15","RDFM16","RDFM10","RDFM12","RDFM19","Dm","MEcc","ASPAN","RDFM20","RDFM23","RDFM7","RDFM5","RDFM8","RDFM9","RDFM17","E3m","E1m","MoRSEN11","RDFU3","MoRSEN5","MoRSEM6","MoRSEM7","MoRSEM4","MoRSEM3","MoRSEE30","MoRSEM1","MoRSEM8","MoRSEM9","MoRSEU10","MoRSEU11","MoRSEU12","MoRSEU13","MoRSEU14","MoRSEU15","MoRSEU16","MoRSEU17","MoRSEU18","MoRSEU19","MoRSEV19","MoRSEN10","MoRSEV13","MoRSEV11","MoRSEV10","MoRSEV17","MoRSEV16","MoRSEV15","MoRSEN16","grav","L2p","RDFP11","RDFP10","MoRSEP30","E2p","P3e","MoRSEM18","MoRSEM19","MoRSEM12","MoRSEM13","MoRSEM14","MoRSEM15","MoRSEM17","MoRSEP5","MoRSEP4","MoRSEP7","MoRSEP6","MoRSEP12","E2e","L3e","MoRSEM30","MoRSEP8","MoRSEP1","MoRSEN23","MoRSEP22","MoRSEN28","MoRSEN29","MoRSEN26","MoRSEP23","MoRSEN27","MoRSEN24","MoRSEP25","MoRSEN25","MoRSEP26","MoRSEE8","MoRSEE9","MoRSEN22","MoRSEE4","MoRSEP27","MoRSEE2","MoRSEE3","MoRSEN20","MoRSEN21","Vm","MoRSEU7","MoRSEU5","RDFM22","MoRSEP20","MoRSEP21","MoRSEP24","MoRSEE29","MoRSEE28","MoRSEE21","MoRSEE23","MoRSEE25","MoRSEE27","MoRSEE26","MoRSEV28","MoRSEV29","Dv","MoRSEP3","MoRSEP2","E3v","E3u","MoRSEV9","De","E1p","E1u","P2u","SPAN","RDFU8","RDFU1","RDFP15"
"scale",5.70802994221858,5.29408053699291,5.47945261898513,6.5477743900848,6.93996380106226,4.28300343750914,0.303612855418157,0.0476668248331146,0.0463689230425035,3.90070863971088,3.04376930617073,5.75807268344078,6.31671323421177,7.15442099914198,7.0733222007127,5.0492314621534,0.0940021038218517,0.244837314151574,0.775417478183484,6.32911855280027,1.76503916425529,2.14082682116855,1.16692947488561,2.01223130015917,1.37484572612707,0.389133832067441,8.75836293876468,1.09206133661753,0.679023174403513,0.810025970188034,0.792310779450372,0.627715887084636,0.969801554536738,0.626232356145582,0.456637378010956,0.626817415386143,0.5760934378644,0.870410148892661,0.885622126351983,0.51426279000231,0.569743533765041,0.631027918612689,0.462324090520556,0.367727031185543,0.336692836337799,0.26695675791872,0.345870613112428,0.401510330626306,25.7952921355716,1.78537918794285,6.59025093467513,5.90169887087885,0.203879105859732,0.0665518854416669,0.0436878461856031,0.493427052915797,0.618387223912818,0.646503818591433,0.783250138031365,0.743084936142851,0.527550270524356,0.413192830275808,0.777091033656672,1.61315732592317,0.531566673616979,1.64855924951809,0.326288938246511,0.0647953362514187,0.663517691291056,0.222885205779925,0.594712275793071,7.98112442652128,0.235578295481492,0.271716085475485,0.229897930480511,0.26449603169425,0.313917551027757,0.146209163132109,0.214135950032776,0.401625303111419,0.128783462716562,0.229866851373518,0.264637352288153,0.969178923960945,0.711600665726335,0.362064777460735,2.35464054897265,0.122183257838281,3.6905161889558,2.58671500558076,0.399444904962353,0.312920107959165,114.424450975445,1.00653675014625,2.12031950719227,3.2602422155056,0.417062921303419,0.173780510430202,0.348601466153955,0.28928374961046,0.290675199071174,0.341769117749737,0.285490343507859,0.278340975325918,0.296975985421174,0.404562746354954,0.172952315186169,0.149475575058684,0.134505418036228,0.949728868356642,1.49662457636831,0.0747388232547523,0.0919504241991814,0.396374880862914,0.129196130609511,0.0845289199931595,0.0598267038401916,0.0954322130886771,2.1570951375761,16.4228959097201,3.13301285106977,5.34148845114772
"center",5.59674191486642,4.9914296305765,5.0009884954621,7.01362520772082,7.98892228045507,3.20161383101112,0.962343218714048,0.957949507861434,0.41795692189697,2.8296275086284,1.75583484596702,7.41697839703439,6.73028416208616,9.53725795730538,9.84230384762879,4.3116745494056,0.145897481784482,0.527831905918446,0.854045890323405,10.508717244024,1.2363484596702,3.64734539179343,-1.90573335037709,-4.01464757765563,-0.798966125527291,0.488024543014189,20.5645986194555,-1.39501086539691,0.772524351271891,-0.262690400102263,-0.982858238527419,0.365195704972517,0.724302185862201,0.600708551706506,-0.0500314457369296,-0.809000894797392,-1.23921845839192,0.823624185095232,1.79196893774767,0.877696791512208,0.256032851847117,-0.0622525885210277,0.0734808896842643,0.264260641697558,-0.593422344369168,-0.215540841109549,-0.118340406493673,0.034993608590055,52.4637414035536,2.89938910903745,7.97310967659466,7.26691473859133,0.247041288508245,0.320291703949891,0.0694012527163492,-0.108979547488176,0.889846861817717,-0.962711363926882,-0.674335165537518,1.11289824875368,-0.0227626230346414,-0.566598491627253,-0.49067787293877,-3.45885747155823,-0.543361242490093,3.10647002428736,-0.356227278537645,0.435363159913077,1.13621896970472,0.0490975329157612,-0.824796753163748,20.3319276492394,0.0300325961907197,-0.248947590438451,-0.00944164642720184,0.0805802121948102,-0.140849162725297,-0.0399697047168605,0.0429685542630704,0.340985811069922,0.0196226511568452,-0.143749712386552,-0.244432954109677,-0.652307938131152,-0.322231880352806,-0.136960628914739,-5.70892892752141,-0.0492449188290937,-6.31809548766458,2.10713652051643,-0.301224849801866,-0.138142656269973,111.969425923559,1.160465294644,-3.80190540713281,2.05787012654992,-0.524475648728109,-0.110143934551962,0.502918317780902,0.174937747667135,-0.228975073501214,-0.179647449827432,-0.241687460053688,0.341618432826281,-0.163784098172057,-0.524288891729516,-0.073944650389876,0.096908602837786,0.965685031317909,-0.134229835101623,-2.79726971749968,0.204019941199028,0.373375942732967,0.334883165026205,1.33459619071967,0.473758276875879,0.530379521922536,0.201121948101751,6.99507631343474,24.5339371085261,8.05906659849163,5.32468963313307
