"","Chi5ch","QNmin","SPP","Chiv5ch","GATSp3","GATSp2","Chiv6ch","bcutm3","bcutm2","bcutm1","ndonr","S9","MATSe5","MATSe6","MATSe7","MATSe1","MATSe3","MATSe8","naccr","Qmin","ndb","LogP2","Sfinger18","Sfinger13","Chiv3c","naro","kappa3","Sfinger16","Sfinger17","QCmax","MATSv1","GATSe3","GATSe5","QNmax","MATSm8","MATSm5","MATSm6","MATSm7","MATSm1","MATSm2","MATSm3","Chi3c","MRVSA9","MRVSA8","MRVSA5","MRVSA4","MRVSA3","MRVSA2","Qmax","Smax12","Smax16","Smax15","PEOEVSA12","PEOEVSA11","PEOEVSA10","QCmin","Smin15","Chi6ch","Chi4c","Rnc","MATSm4","Smax8","slogPVSA10","slogPVSA11","Sfinger9","LDI","LogP","dchi0","EstateVSA4","EstateVSA5","EstateVSA6","EstateVSA7","EstateVSA0","EstateVSA1","EstateVSA2","EstateVSA3","VSAEstate7","S13","S17","S16","GATSm2","GATSm3","GATSm1","GATSm6","GATSm4","GATSm5","GATSm8","QHmax","PEOEVSA13","PEOEVSA2","PEOEVSA1","PEOEVSA0","PEOEVSA7","PEOEVSA6","PEOEVSA5","PEOEVSA4","PEOEVSA9","PEOEVSA8","QOmin","GATSv3","QCss","slogPVSA2","slogPVSA3","slogPVSA0","slogPVSA1","slogPVSA6","slogPVSA7","slogPVSA4","slogPVSA9","EstateVSA8","Smin12","Hy","QHss","UI","VSAEstate9","Mnc","nsb","QOss","GATSm7","EstateVSA9","J","QHmin","IC0","Rpc","nhet","IC1","petitjeant","QOmax","Smin16","Smin8","VSAEstate8","nrot","Geto","Smax35","Smax37","Smax31","Smax33","bcutv9","bcutv1","Smax34","GATSp5","GATSp4","GATSp7","GATSp6","GATSp1","GATSp8","bcutm9","SIC5","QNss","MATSv2","MATSv5","SIC0","SIC3","SIC2","S7","GATSe2","S35","S34","S36","S30","Smin24","Smin20","Smin23","Sfinger12","Smin29","Smin28","Tpc","mChi1","ncocl","TPSA","noxy","MATSv8","MATSv3","SIC6","SIC1","MATSv7","MATSv6","GATSe8","GATSe6","GATSe7","GATSe4","diametert","knotp","Smax10","Smax11","Smax17","Smax18","S24","S29","Smax6","dchi4","Smin53","GATSv1","Mpc","IC2","IC4","MATSe4","Platt","Chiv9","bcutv8"
"Chi5ch",0.0669616124793926,-0.0111648563200586,0.0571685378451865,0.0356286851777987,-0.0179452956491688,-0.0851982971854979,0.0151645669768074,-0.118878390372325,-0.111038870512204,-0.0517411200379291,-0.0308901722784585,0.0609633232380104,-0.071020994873382,0.0403440819490202,-0.0673082067789018,0.158813545745252,-0.00904778863957525,-0.0345123363332088,0.0413427737730377,-0.22248180883323,-0.0448905706831755,-0.00940079716656833,0.175759570973174,0.13142425524203,-0.0574292573632445,-0.0491725262183759,0.108722094275779,0.0204678312576345,-0.207057707467942,-0.0992268553044908,-0.12924670880946,0.10924909618072,-0.0299808217044921,0.0313388749414997,-0.0732459892005089,0.0115829721543958,0.124719783950896,-0.0652550152611993,-0.0935553043557882,0.0344972465455743,-0.00367301990316878,-0.0948944740993794,0.054782600235427,0.109035084740391,0.0274708936443736,-0.0414069569726061,0.0233122545007589,-0.0428141406770992,0.00363601949359751,-0.0159399635562578,-0.0214565505036662,-0.0454147115096797,-0.0338745720594149,0.0161393046689868,-0.0435280789356396,0.0193322960445412,0.0276825481148947,0.019478379496074,-0.03469144967753,0.0340405632734637,-0.0279493811517996,0.0042120434932192,0.0140778910974118,0.0295217053018237,-0.0192559991140024,0.0149830764022772,0.0498406411962015,-0.0369580921208607,0.00717301460608162,-0.0363240968365422,-0.0599269077180774,-0.00962255499350101,-0.0360556012313994,-0.00667179707252614,0.0619366457728187,-0.0014322499152837,0.0150594862933276,-0.0401438729819835,-0.0177293061709615,-0.00696662203222784,-0.0396851061338938,-0.00182127223032143,-0.00361309462102328,0.0201685506780482,0.0836583982789112,-0.0344752443171438,-0.0137871792732848,0.00368980318261829,0.0451521137385557,0.0315839492539011,-0.0287071438196813,-0.0495807377601738,0.0307343146879367,-0.0686396534041396,0.0676771492127038,-0.0352094155353031,-0.0265400598684639,-0.100801461637685,-0.00415419589535155,-0.00215671065466283,-0.0236507074102685,0.00790777178199777,0.0480122356137289,0.00916329201276792,0.00738363393968101,-0.0271328329559786,-0.0407741405040829,0.035247012563995,-0.0936934137715817,-0.0821096481920771,-0.118353285463789,0.0847329837822491,-0.128588058669551,0.115587803346574,-0.00908892113124291,0.0365514845633401,0.0400963163030126,-0.0404167141889623,-0.00119076835225275,-0.120784360176866,-0.0378385351075281,0.0561702978213699,-0.00519298619580973,0.304412336959852,0.182325949867627,0.015504642241955,-0.181255356924158,0.00865547694644751,0.196924726310575,-0.0954169096070339,0.0897827726282956,0.0954812018190424,0.0457517595750513,-0.0937866846550976,0.129983593285491,0.01915201402307,-0.0592631268105673,0.102776021038974,-0.00589167466703022,-0.0633496300566991,0.142398939807749,0.0904521319660142,-0.0925261186520218,-0.0647805755799249,0.0639397455409443,0.190046365952989,0.0215149733775988,-0.0352569293311709,-0.0702907563611722,-0.0667898167772494,0.00525351094501736,0.0665264089448626,-0.0864532461876625,-0.0154003816525629,-0.0125734237149323,0.00187301540564625,-0.00748730277885061,0.0639747586392148,-0.00647385636388767,-0.0373069299981891,0.0418746928998331,-0.0327844673392523,0.0157875188727384,0.0856847760912401,0.0389088085262193,0.006615386210614,0.0405851416654754,0.0183337612141043,0.0166895871365808,0.0360897274383066,-0.0420903811826911,-0.0434577735533354,0.0147694931210649,-0.0169673960644255,-0.0392314823903733,0.207491829335183,-0.0239541945331044,-0.144317198815338,0.0542763891711184,-0.0405206001516538,-0.00166000800690743,0.0133786799254484,0.0148690562606087,-0.01919772454317,-0.00640153864257467,0.0344490042416975,-0.0182017273060391,0.00459343704167141,-0.0652666787324399,-0.0327275191057477,-0.0133363653323224,-0.00242922297326387,-0.0217217208459889,-0.00114640713041518,0.0165869549450149,-0.0104734970534329,-0.0014755384564545,0.00319474617001628,-0.00278424690737793,-6.05420760009875e-14
"QNmin",-0.0538434880923877,0.0132053309440948,-0.144564724994043,-0.0356203178157882,0.0472912160903809,-0.0198512342029892,-0.181424695568139,-0.0107417856919549,0.0647975130709905,0.0100928398681863,0.0623310559496725,-0.0294102792111926,-0.0155986215022762,0.0103502006735078,-0.0581158138809669,0.0564620001120571,0.0162422350810642,0.017203066640183,-0.0402126232998638,-0.087266863105169,-0.117816427628417,-0.114902560914876,0.069693129224336,-0.0833785127398907,-0.042227165372679,-0.0810975827703204,-0.0343072039316101,0.0815066428939681,0.157329975389049,-0.0424650055921701,-0.0666273986307148,-0.0459536624610776,0.100808799058733,-0.0452129943255809,0.0468737892076363,-0.0655357978095632,-0.0242086476033571,0.0231501749427026,0.0445096091548204,0.0208811353075715,-0.0281528700122536,-0.140433683755548,-0.0576502395229115,0.0732695744102669,-0.0489056999666412,-0.165289178,-0.170582092209405,0.0142856241319771,0.0553283861350596,-0.00573159725429745,0.0214742734555488,0.0252427167705685,0.0419804230491675,-0.049714142564586,-0.0808972004279002,0.0276238708463792,-0.0175491562080146,-0.0492361387369804,-0.0147848694249988,-0.0930958138117468,-0.0355275095913282,-0.0925569160509947,-0.0106634873658107,0.109066756217077,0.0940620059940675,-0.0443474990100527,0.0477640542177782,-0.00135453195108187,0.00242402674066109,-0.00604267925315893,0.0100673861010809,-0.0807873498270946,-0.0795459390761259,-0.0521061315837599,-0.0371071953116221,-0.0474142701054861,0.06296458602972,-0.0131756629262893,0.0109000870249354,0.00504619679198185,0.0129873108079418,-0.0691655035089569,0.0316664762975663,0.0230910902717892,-0.0374430655157078,0.0180006220534498,0.00584908335029504,0.0574363883692943,0.0253664264888697,0.0362110223143025,0.0105485257439095,-0.0136457122381912,-0.0115068739621888,0.0423092956437595,-0.0387729097230229,-0.0448883638338185,0.0296533244135645,0.0542342527460829,-0.0168337327554437,-0.0206371303712996,-0.0606700124903275,0.0358149508565417,-0.0135691166751417,-0.0349774019658816,-0.0169654246731265,-0.010487862650103,0.0713414878761012,0.000597622705923274,0.0306728062719862,0.0315291676923948,0.0713098148406134,-0.0996199899543083,-0.0147005367322891,0.0938759386827425,-0.111882221062549,-0.267273867491018,-0.134054709266361,0.219459013962597,0.181246604191892,0.0138049297098612,0.0329490975588924,-0.0699042363419221,-0.0235641787571404,-0.0842583429874778,0.0677201503719409,0.268717235968783,-0.114803114125095,-0.0619113506911795,-0.119131798954588,0.0252419220237297,-0.0234727139945495,-0.0699583281688394,0.0375619526407533,0.00476056028833313,0.160171877270678,0.201310709286758,0.0458160078070771,0.0900513819807764,0.0584117953435874,-0.151608225318149,0.108303912172241,0.11295085772906,-0.135485121833343,-0.196248238960115,-0.0143154444656548,-0.10364149197352,0.154908089672673,-0.0452517868148895,-0.00735056771857735,-0.0417977911808389,-0.00328966998893469,0.0233332042467077,-0.0181267920120908,-0.00362744447438563,-0.0366824180444048,-0.0933720535916278,0.0249852982145108,-0.0227102681858037,-0.0255890292667547,-0.00574625193915547,0.00252773017364935,0.0660275023097018,-0.0420481344459436,-0.0491103013188931,-0.00472375828825943,-0.0393488219568355,0.00846908344522113,0.0328523243426918,0.0241374231804383,0.0166913156989738,-0.0192053481995064,0.0238896482669448,0.0265170688276113,0.0182828602187439,0.00441314546364268,0.017877433755364,-0.0384774302759813,0.0110327556896846,-0.0216156438040528,-0.0138907750014409,0.0342523118376403,-0.0140113253864469,-0.00543094782782265,0.0115818693227372,0.0078513019574448,-0.00822494041511562,-0.00738808241113966,0.0126267993556603,0.00582871286617617,0.00811624991735249,0.0107953357751835,-0.00350269110473926,-0.0117401156174519,-0.010109695923146,0.00621943514685983,0.0100118434333853,-0.000920478940563926,-0.00144576508998012,0.00161048389192778,-2.65804384413988e-15
"SPP",0.0627066849021433,0.101502544807027,-0.0171524122814469,-0.0968531396247967,0.0487750406296316,0.0784333349868754,-0.0424902694517476,0.0715052814936797,0.134183828593064,0.00514627935001742,-0.0720401234747261,0.189435596862995,-0.0503541231753857,0.0431041532030451,-0.042013132243313,0.0285821742680349,-0.0110481281201653,0.00646929688485458,0.131286805054126,-0.023259525821466,0.0670596782737443,0.0124719110576973,0.0107449468175221,0.00663434972269838,-0.0144693063651304,-0.0479409329922176,-0.00307024338218923,-0.0658450197867012,0.0165883081227939,0.0227188506153547,0.0438424698037443,-0.0518281754718887,-0.0478258617054588,-0.0479483991815736,-0.0235163515819347,-0.0265416961376438,-0.0216354137704493,-0.0627869435523042,-0.0478132355417794,-0.0521824423215609,0.0446441419986001,0.0354300598282949,-0.0542593955529316,0.0552015525466841,0.0537916463964073,-0.0463192998568237,0.0211583435803294,-0.0843086750349133,0.00843092038420131,0.0169415523333673,0.0335028902345385,-0.0469208091242007,-0.077774604972201,0.108329413894468,0.0367829966455178,0.125137320498045,0.0501935725149843,0.100577819755606,-0.016417203566231,0.0302817310510902,0.0327252920779523,-0.0298746425330906,0.0524996221213917,-0.0420988324422424,0.118792920280819,-0.0394066345974238,-0.0261559139724537,0.0212317887270114,-0.0844566268380298,0.0381038122628776,0.0488377500745012,0.0117893948566945,0.0261387869748408,0.0284741802019753,-0.013957230820739,-0.0138366802474088,0.00854069802396324,0.0278239817321835,0.0418032207365596,-0.0418478357578653,-0.070194909408945,-0.0301729875733507,0.00179036073861209,0.0363179361224607,0.00250740778931784,-0.0321181825865613,0.0207033713365189,0.0490299574506406,-0.0107886506948141,-0.033812990365554,0.0391750313202501,-0.0667651621412982,0.0165229932955286,-0.0474996440501419,0.0122461598105394,-0.0163857343197661,-0.0103337968596999,0.0245951152374388,-0.0968288818689994,-0.031558383405855,0.0512087172297333,0.0427402112374063,0.0546829184609872,0.0595962692950421,-0.0554173376418535,-0.0103806814295771,0.0115390727067066,-0.0440250785245817,-0.0364013324902414,0.0764232114002036,-0.0278889179164034,0.0524819056034662,0.00681068165173123,0.01061179084143,0.000549732285525822,-0.00735984829322875,0.0256812419246789,-0.050877106726418,-0.0553654127537482,-0.0299302009227794,-0.0144862292506455,0.0545473301490585,-0.0510812734738658,-0.049943614908279,-0.00125589038343049,0.015863877274929,-0.0415803622382378,0.0565278331357896,-0.100783971902514,-0.048254330617451,-0.0198913841379878,-0.0077655459810597,0.0495558365051386,0.0169180231155275,0.0175643914908683,0.0988257262349052,-0.00782914778609362,-0.0870180715169202,-0.0252750719353511,0.0173463771850473,0.046832886339346,0.0707375981626457,0.00235202730456997,0.105025317347994,-0.0364134788814099,-0.0263607285650327,0.0319173447461063,0.014129995073188,-0.0275638553208487,0.011462251786441,0.0305760697937289,0.00635226018749956,-0.000770530800533707,0.0111922222337375,-0.00366279778108065,-0.0356328344018974,0.0520893174083456,0.0107485341135153,-0.0599496696501231,-0.0272259076868358,0.0445424806050997,0.0393863053098033,-0.0390423475100215,0.00806964747709824,-0.016207129200949,-0.0269121544479267,0.0101198496867062,-0.0183601069106666,0.0301804613591183,0.0196486250235718,-0.0495287679496467,-0.0344221594553528,-0.0284819465559533,-0.0343342258933385,-0.0311058193412646,-0.00978634385784294,0.00255871413088108,-0.00129201303804681,0.0492568951385652,0.00960345527851146,-0.0153889590994617,0.00547348956641279,0.0118562995487717,0.0189073217895571,-0.0100015167188213,0.00526969337338092,0.0297748897861739,0.00115430997056901,0.00172370253113142,-0.00658051979940854,6.07499136024391e-06,-0.000318798858346907,0.00136520090969599,0.00751722767759299,-0.00466924417045698,0.00300438211323108,-0.00622041008339369,-0.00258850654953719,2.51650040460284e-05,0.751076102000219
"Chiv5ch",0.0562844251002137,-0.0171988792113765,0.00145352809343047,0.0046088979253173,-0.0266756634977447,-0.0621031008079756,0.0198872490890454,-0.119130472231027,-0.147148186772956,-0.0281193934831721,-0.0389455043016525,0.0585693651929706,-0.0742112926752448,0.0523519808463538,-0.0697188816325002,0.113536313018157,0.0233102909985979,0.00536949268726698,0.0543526426652819,-0.192725828214991,-0.0336142350349235,-0.00727574143525076,0.198803601757327,0.187741037310186,-0.0611893255864356,-0.0979308442351154,0.124842460221316,-0.0144923028698065,-0.213902377675787,-0.0729210904911668,-0.188338453933495,0.066804228038978,-0.0106447576068563,0.0883968522084948,-0.0287761249331277,0.0591084604949739,0.118172399838053,-0.0565222860118448,-0.101058913750206,0.0237185686499833,-0.0359868380314465,-0.105739700963336,0.0525958521128544,0.207010935979752,0.0776959099208511,0.00456242729128865,0.00473758758740181,-0.067871798612272,-0.0384602821430437,-0.00847978353550474,0.0344878885980865,0.0239767303571887,-0.0196300621137361,-0.0189288911330527,-0.00208674937074198,0.0451888633143619,-0.0199281844860417,-0.0468339233761451,-0.0894183901536745,0.0226236155735111,-0.0576817238985715,-0.016820280080326,0.0213735753573172,0.0430418202951358,-0.0337188370994578,0.0546997687356807,0.00297718084528588,0.0246233681517447,0.0501638476567751,0.012527246790273,-0.101332699500061,-0.0423699459899055,-0.125141181718407,-0.0186719700083388,0.0467696412088378,-0.00507250807322855,0.0575465589031117,0.0205021983493017,-0.0595009045067968,-0.0949606662104277,-0.0540155236844206,-0.0453850079204628,0.0284743152859166,0.0451345490281458,-0.0143937504302986,-0.0638152288957411,0.0210351936663221,0.0362343490090079,0.00241237535246837,-0.0307018251569901,0.0118403554437763,0.00427679298953766,0.0049882213199847,-0.0590868885195112,0.00859958534242275,-0.0392480949100987,-0.139738570208932,-0.00679706377764514,0.0412134813290898,-0.0960210612277071,0.100768449839114,0.0880227650303736,-0.0687848431479451,-0.185301096691778,0.151473759924866,-0.028886824847704,0.0211676169465361,-0.119442588850734,-0.00880109287827573,0.0393017401356193,0.0604733823724675,-0.0236256514451412,0.00483342687925831,-0.0969297752538633,0.0489485132802456,-0.0413167638503865,-0.0192165441330546,0.03838806397811,0.124910833764754,0.121297911707965,0.0161445626286745,-0.106343842185931,-0.0214701076700687,-0.2223519090781,-0.145828018836595,-0.0899280486704555,0.168500197377832,0.0174492203054126,-0.0712467770257633,0.0930079715018953,-0.0748162730623066,-0.132296374946474,0.0453452651930479,0.0407505874068668,-0.136884812216841,0.0282946606356772,0.0183154723564038,-0.0712082686156983,0.0528132017258234,0.0670463185812205,-0.08757243718559,-0.0889003318752827,0.0445122581723972,0.0785202571464567,-0.122836944161311,-0.158636685754025,-0.0195338302551965,0.0537353344284456,0.024397626805372,0.0670048514220132,0.0058275075303337,-0.0143963106134331,0.0363877538541868,-0.00928461783234851,0.0170404705926487,0.0102653770858868,0.0151411349022129,-0.0478220329024091,-0.0111602064728869,0.015158724796734,-0.035987929025253,0.050574171301656,0.0115508702470398,-0.05121812768739,-0.0178248356779891,-0.00754247395519644,-0.0389336273262682,-0.00981292530759399,-0.00644696105047922,-0.0161968476166084,0.0316020166473601,0.0261068614198285,-0.0249613146453097,-0.0023212454389827,0.0210433789451984,-0.10035614285952,0.0153485397236857,0.0858762467442053,-0.0399347989677977,0.0214519852262803,0.00383260098178369,-0.00906219367071287,-0.00262967640679989,0.0255417517160495,-0.0043320974303572,0.00493005442467852,-0.0014823949515798,0.0115269444517235,0.0323895430253839,0.0217571913022276,0.00221658477778022,-0.00242656015282198,0.00946012301203232,0.00466509597025141,-0.00256906190380429,0.004829444477468,0.00289327363889688,-0.00355583273811485,-0.000326612772025076,4.21843504112216e-14
"GATSp3",-0.00470826959759377,0.00902813032120175,0.0670489561126993,0.00493583164011369,-0.116106409300356,0.0688531996669209,-0.112134897979743,-0.156257460526879,0.0571173683958688,0.200879303396981,-0.142886828723837,-0.0547736783133546,0.0328198435215905,-0.0611740343090376,0.00643095080103605,-0.0674435834754953,-0.0722955907349182,0.00314142500845799,0.0330893361317954,-0.100838270015848,-0.0598340475465634,0.0692803102550177,-0.0401049579176823,0.0383655830654136,-0.0131615451933952,-0.0381252093454257,0.0152561264724058,-0.0736041318777963,0.0244154496954853,-0.00207394782345516,0.0253202243102725,-0.00302972928692799,-0.0207250380393167,0.0382881599878088,-0.0823079230613079,0.00569116734060193,-0.0672787824723435,-0.037315253634082,0.0585304418941881,0.095844437166987,-0.0515016800526408,-0.0422461919713416,-0.065332392403945,0.00523352850881352,-0.120784582511403,0.0803147473580764,-0.0290189097000813,-0.0421031291937573,-0.0138227061893382,-0.110298864788122,0.0664348701382108,0.101208043968409,-0.159044720213974,-0.16052238212175,0.0533739262879438,-0.160595726073603,0.053797245729407,0.0302467383013477,-0.0333253354690271,-0.0331655538059225,0.087028449662503,-0.0845413525358122,0.0328185809360841,-0.0225969190421373,0.0370019925281977,-0.0230971445478273,-0.0121830157567403,-0.146424471009566,-0.0367122169181519,0.0229350258016668,0.0417745653902021,0.0155341113392558,-0.00954855927337447,-0.066117155435214,-0.0872295945774199,-0.0784933130529027,-0.127964362689935,0.00721702557934101,-0.0724825591965446,-0.137000297106241,-0.0603950637524063,0.09857794598396,0.0642082775470416,-0.0126190650887291,0.0157558089209,-0.0108183222429322,-0.00904729626942457,-0.00687194485712252,0.0653476562029783,-0.0422881451586605,0.0228314413238416,-0.051320234562965,-0.00128603617571081,0.000361119914789333,-0.01019042553119,-0.00705284532895364,0.0209323330280709,-0.0527475651997711,0.016672953412774,0.0296011404728647,0.032082258227295,-0.00423537401849842,-0.0646720291886458,-0.0470796437556876,0.0462186242033509,0.00940583262584494,0.053005138572913,0.0576439314857692,0.0795765845408476,0.0305192687662862,-0.0260979534639724,0.0363055191063037,-0.0658326440869937,0.0590142889616398,-0.00597257139269913,-0.0137179942583944,-0.0486206828771293,-0.0617694385921555,-0.0049817679297192,-0.0939689301767395,0.112037369728021,0.0364878442929146,-0.00166490509775656,-0.0441566967107708,-0.0502203210764869,0.0227445912593555,0.0153457119312713,-0.0164373672474676,-0.00220760170850148,0.00503471939001103,-0.100675570453711,-0.0928736137391992,0.0294982829456841,-0.0885860185701585,0.116400104227287,-0.136572202306402,-0.0523432221804049,-0.068541574290054,0.0192474292008303,0.0765336447494376,-0.00583227059240571,-0.0059312358794453,0.0274143335292784,0.0621528674602058,-0.00567157799783798,0.00492884218304051,0.0227547304417763,-0.0719694136649928,-0.000160888557001942,-0.0649284086615605,-0.0711468420745541,0.0838602346056967,0.118180314433634,-0.138745697023967,-0.0905183200069066,-0.130979443244579,-0.126152493833741,-0.248381410344151,-0.0433292069353703,0.0204026568930657,0.0117918624392456,-0.100122517053591,-0.242714938972735,0.216755348616791,0.173132021091915,-0.113884538412746,0.0654974927557938,0.034714614408539,-0.13014160882052,0.159396313485293,0.00700455197289686,0.00541614621323022,-0.0582963482474682,-0.023178470308502,0.0346320595756933,0.0191287240547714,-0.0251363521578781,-0.00112316075109776,0.00892714757644522,0.00116879110261452,-0.00416329327883147,-0.00584856189116844,-0.00523027767199993,-0.00102959439960219,7.61363412871844e-05,-0.000937472756201017,-0.0188629890179147,0.0189462997185792,0.0171079891971987,-0.00818698643237881,0.00387493260277313,-0.0140262181007189,-0.00301246648181807,0.00330827431008701,-0.00184717767994288,-0.000489774545447854,-0.00285399405388896,0.00149850898424451,-0.00175814341937699,-7.7499028122565e-15
"GATSp2",-0.0216662902790943,-0.0277804468343004,-0.0141397820994173,0.204019820773805,0.0711478545434109,0.128381060438172,-0.0226841276856466,-0.0212117765425992,-0.0781692583949037,-0.0431535781407283,-0.0126890933758625,-0.0264837078054527,0.0479471946931832,-0.105311016259044,0.019689133042499,-0.0444245027096258,0.113495159979902,0.00358667401853862,-0.0160391095506278,-0.190506706841259,0.043637206094284,0.0140583065552302,-0.0556845622632626,0.0287184702768437,0.0824093802099435,-0.0722266301652727,-0.0212775734265105,-0.089461746491578,0.0542865629651504,-0.0964630121604852,0.0814001207265028,-0.00714568562158296,0.0134914351523624,-0.000133977953445698,-0.125976679468031,-0.00484798895023952,-0.0694979936302241,-0.032945257135574,-0.0302157453647236,-0.0677137010423553,0.0593738173127878,0.032274273892286,-0.0284393907503018,0.00671869831501076,0.0371748226433952,0.0323874633650221,-0.00894562297077958,-0.0748293073543144,0.0229649003339349,0.0049429555353262,0.0739597796485357,-0.0163023715846526,-0.0510234996587935,0.0205412564223756,-0.0205279635801814,0.0224614244075524,0.029034997570324,0.0425743167575564,0.0209693760313499,0.0240735263030271,-0.0135148020277306,0.113953081385812,-0.0536109048945464,0.0113039470451897,0.0608936613735913,0.0127988078699317,-0.0318548459516319,0.0232625310188114,-0.0067209299860712,-0.0800416332360375,-0.0799085252858651,0.0188307995428921,0.0123036527126178,-0.00974683673906327,0.0425051961031794,-0.0801905597933046,0.0740230074274711,-0.0944694653743262,0.212703250469243,0.118773323505151,0.177282282408261,-0.11012705066811,-0.0410756829627755,-0.0877959604236866,-0.021647757546966,0.0916776561866113,-0.152936733087791,-0.0873449826216053,0.0420151897479236,-0.104381526253845,-0.049389848187417,0.00714706333310701,0.0831883105365726,-0.0927752610627587,-0.0826615904569267,0.0498230817916015,-0.0913137907212334,0.0223405246808023,0.126274609978425,-0.0635484578027799,-0.0667102807693696,-0.0669424098273784,0.0574327229801105,-0.00148396712019764,0.0567716554135974,-0.0116154383743415,0.171744987508855,0.031759985412649,0.0291069377528395,0.0163841054041343,0.0379744720797679,0.219602314552393,0.0154529050071328,-0.00129807491212598,-0.0212111110180135,0.00323565022241204,-0.0448316465673588,0.00562717351820388,0.0131564673943836,-0.00178632868617868,0.00093209847346681,0.0378943927463936,0.0892875209705877,-0.110106295322134,0.0240112943029989,0.0386859604820443,0.0095847144444418,0.0974684149963815,0.043583977176087,-0.0140583171416449,-0.0993563958692207,-0.0696979054488049,-0.0466867419133624,-0.218561031383253,0.185533513218661,0.000345411027858596,0.131543001099108,-0.00175228853421014,0.117093531282961,-0.0535173807312591,0.0100465551950921,-0.0311997771812249,-0.115903262116913,0.0863353251962832,-0.12715777569355,0.136900079102901,-0.104586530456612,0.0515085652415224,0.083263882669054,0.0648518424907808,-0.078420704439347,0.0777344603094963,-0.0167796658461504,0.15713477842111,-0.0238655729943182,0.0836272743253439,-0.0640462966114315,-0.0432312791065265,0.121701798694504,-0.0122035428222018,0.0572849705694032,0.0698406072732441,-0.0143091045356176,-0.097014750852959,-0.0624567927083915,-0.0508955251721786,-0.058827637685646,-0.0492073657865081,-0.0753898455170479,0.00881970078795345,-0.0304522338307669,0.0535068162920509,-0.0837548908752725,-0.0549115245437708,-0.0981696646018852,-0.0436022126779875,0.00745709666705205,0.0268362562667787,0.0376437670072902,-0.0107729421272963,0.015700129420398,-0.0225036957428726,0.0120699219526313,0.0189457231517096,0.00330995748014326,0.0131243198146592,0.0114663615612348,0.00483551928257049,-0.0156000351770006,0.00483544513126593,-0.00952490596695116,0.0195643177406347,0.00371969424640552,-0.00224141625069798,-0.00578924607733974,-0.00360241726457191,-0.00490560019764821,-0.0039981491986964,-0.000232809199505273,-9.36327643027281e-15
