ID	inchikey	SMILES	GHS_category	EPA_category	consensus_LD50	LD50_mgkg	MolWeight	LogOH_pred	CATMoS_VT_pred	CATMoS_NT_pred	CATMoS_EPA_pred	CATMoS_GHS_pred	CATMoS_LD50_pred	CERAPP_Ago_pred	CERAPP_Anta_pred	CERAPP_Bind_pred	Clint_pred	CoMPARA_Ago_pred	CoMPARA_Anta_pred	CoMPARA_Bind_pred	FUB_pred	LogHL_pred	LogKM_pred	LogKOA_pred	LogKoc_pred	LogBCF_pred	LogD55_pred	LogP_pred	MP_pred	pKa_a_pred	pKa_b_pred	ReadyBiodeg_pred	RT_pred	LogVP_pred	LogWS_pred	BioDeg_LogHalfLife_pred	BP_pred	nbLipinskiFailures
DTXSID80888025	UWIFMJGJMJXNHB-UHFFFAOYSA-O	Cc1c(N=Nc2ccc(Oc3ccc(Cl)cc3)cc2)c(O)n(CCC[N+](C)(C)C)c(=O)c1C#N	NA	NA	NA	NA	480.180242404001	-10.3495622509152	0	0	3	5	2.81526639827757	0	0	0	1.45850946326295	0	1	1	0.0715930139329636	-7.1095159728338	0.97647167637563	11.6789459918196	5.25764295332133	1.55908826890107	2.48530220889475	3.95262914013074	178.937726489883	4.04773803240972	NaN	0	19.0096628370505	-7.15225764759464	-4.93575420581934	0.628967954816967	348.465694301374	0
DTXSID30706508	DLINWORGAUMKEA-UHFFFAOYSA-N	C(=C(c1ccccc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1	NA	NA	NA	NA	423.198699800001	-10.7542788682462	0	0	3	4	2.95535734161871	1	1	1	0.815712151311319	0	1	1	0.00713040790272541	-7.56582449647873	0.76087356697042	11.6797146551519	4.86921538492225	3.2612851665048	9.31022718680368	9.3104387498336	208.767907914718	8.81223874730557	NaN	0	39.6028727810134	-9.17629169320115	-6.24951720061868	2.37561688790321	437.443361001845	1
DTXSID00440482	VXJLYXCHOKEODY-UHFFFAOYSA-N	Cc1cccc(-c2[nH]ncc2-c2ccc3nccnc3c2)n1	NA	NA	NA	NA	287.117095416	-10.868442031566	0	0	2	4	2.92298473967184	0	0	1	0.214645589249823	0	1	1	0.181612418976327	-7.04811104399593	0.0647074218958631	10.6550211412868	2.78946300524129	1.30872251733355	1.58039382404788	1.588	189.95906494163	NaN	3.74719069486398	0	14.1565777728022	-9.85569374136438	-4.487806894392	0.442541480845554	262.98	0
DTXSID40563321	JFMNPPGOQMGXNI-UHFFFAOYSA-N	Nc1ccc(Sc2ccc(C(=O)c3ccc(Sc4ccc(N)cc4)cc3)cc2)cc1	NA	NA	NA	NA	428.101705260001	-10.7707663216618	0	1	3	5	3.17036914390556	0	0	0	0.212901582622995	0	1	1	0.00299016100748757	-7.0865726751907	-0.777532302334784	9.6852235976826	5.13522347187457	2.18584294664843	4.79955063517418	4.79957964470588	247.129518013104	NaN	1.32477091154134	0	24.6448478843996	-9.6500779302405	-4.77999348799262	2.42337499159377	483.20346683849	1
DTXSID30367153	OJQXMOFSXIFCKV-UHFFFAOYSA-N	CCOc1ccc(C=C2C(=O)NC(=S)N(c3ccc(CC)cc3)C2=O)cc1OC	NA	NA	NA	NA	410.130028184001	-10.6357497905194	0	1	4	4	3.09127644114264	0	0	0	1.28549643588352	0	1	1	0.0568961881235536	-8.0989509258644	-0.285437275316635	10.2195357486047	4.57848300047918	1.24129508397839	3.15766840141271	3.61027306967815	193.873276748844	5.23628420632083	NaN	0	20.2207101725459	-7.9852299444303	-4.94653685284097	0.526016764460862	415.636748851335	0
DTXSID80679839	XMKFCPVHTTWWCK-UHFFFAOYSA-N	CCCCCCCCC(CCCCCCCC)n1c2cc(B3OC(C)(C)C(C)(C)O3)ccc2c2ccc(B3OC(C)(C)C(C)(C)O3)cc21	NA	NA	NA	NA	657.509970360002	-10.5300186700576	0	0	3	5	2.75442731877161	0	0	1	-0.839624614139027	0	1	1	0.0741198669153501	-6.40353224478318	-0.144817794989461	11.6738874378699	4.76194028724017	1.65169517376794	8.83832833945632	8.83836529626378	85.1580124195298	NaN	1.42992861453635	0	51.3635129980061	-8.58603872619065	-7.36091663697906	2.15026796999361	468.711534725255	2
DTXSID00277533	MPBXOOAOOBIXOG-UHFFFAOYSA-N	Cc1ccc(C(CS(=O)(=O)c2ccc(C)cc2)c2ccccc2)cc1	NA	NA	NA	NA	350.134050944001	-10.7986746128312	0	0	3	5	3.25588545067585	1	1	1	-1.85416914223424	0	1	1	0.096588572953363	-5.54805739011154	-0.211588093072248	11.5746048700129	3.15381589151756	2.28382743297221	4.58767291275934	4.58767291275934	153.278025066545	NaN	NaN	0	28.360568338287	-8.01817892159127	-5.94628959690916	1.46806403722152	411.535756879528	1
DTXSID20699455	YTZNCRGOTSFUFI-UHFFFAOYSA-N	O=C(Nc1ccccc1)c1nnc(-c2cccc(C(F)(F)F)c2)nc1Oc1ccc(Cl)cc1	NA	NA	NA	NA	470.075738028	-10.873948802316	0	0	3	5	3.06111850080305	0	0	0	0.866847171399919	0	1	0	0.0123721926741205	-8.72237063729679	0.347394324026869	10.2283522796913	4.61935583826886	2.11065233074029	5.92834289936891	6.07267016160322	193.61056224972	NaN	5.0957243436413	0	30.7316509758457	-8.3062905320899	-7.62660362328905	0.550123893720295	384.956327440987	1
DTXSID70692279	XNXKFLGNJRXOJF-UHFFFAOYSA-N	Cc1ccc(-c2ccc(C(=O)N3CCCCC3)cc2)c(C(=O)O)c1	NA	NA	NA	NA	323.152143532001	-10.8552321276997	0	0	3	4	2.631417121657	0	0	1	-3.04062037209219	0	1	1	0.0698366520050497	-8.83650821388076	-0.0135909301924653	10.4789084786606	3.27418236091186	1.64658672192886	2.21296701486532	3.80510043396557	212.334076704952	3.91911950016631	NaN	0	17.0620414235569	-8.45350850881769	-4.97161176404071	0.665154765555077	321.050070393304	1
DTXSID80842940	FAINCICVOVFBHT-UHFFFAOYSA-N	C(=CN1CCCCC1)c1ncnc2c1ncn2Cc1ccccc1	NA	NA	NA	NA	319.179695672001	-10.6902249260545	0	0	2	4	2.96341605427836	0	0	0	1.00623765603211	0	1	1	0.169841307358057	-5.02196687920231	0.953294261597083	11.7611305259425	3.34535438248769	1.79359054171077	1.93090559127171	2.9624364424367	165.974166567153	NaN	6.48913955316597	0	21.3795700771091	-7.82896631605748	-3.6392326154392	0.526742764016574	328.258758930398	1
