"","DIM1","DIM2"
"DTXSID60664228",1.96266605237764,1.48900516833882
"DTXSID10604194",2.05646132125886,3.74093119150366
"DTXSID90534788",1.99073835794325,2.52468391987354
"DTXSID30174288",2.05136087540463,0.409148158743392
"DTXSID10281909",1.97761895531158,-2.47044606871786
"DTXSID10477406",2.0546485662694,-0.940825106021052
"DTXSID20447150",2.05149783849063,-3.05869876298193
"DTXSID80702752",1.96523042297558,-1.52411128047415
"DTXSID70791594",1.97225057617636,0.0343046744096808
"DTXSID50426054",1.99785549787917,1.1371781318026
"DTXSID20351960",1.99230563750976,4.33444237452347
"DTXSID90577736",2.05267888465144,1.6679252779203
"DTXSID10221941",2.05562349147492,4.08106159199388
"DTXSID80817991",2.05651154479045,-3.93934333022587
"DTXSID80434485",1.98690952994605,0.953002388564265
"DTXSID20725480",2.03754494593018,-0.396855416860457
"DTXSID00408108",2.01811603139173,-0.843548439027312
"DTXSID60722115",2.03452667906457,3.48732886238729
"DTXSID20489030",2.00717705872795,-3.59482549286416
"DTXSID20623058",1.98822564445658,-3.27273850972748
"DTXSID90489380",1.99249156333427,4.3582828448672
"DTXSID80143540",1.97274091924842,0.223248130911501
"DTXSID50465387",2.0501035745563,-1.08237984479984
"DTXSID00444465",2.02322798885754,4.82082299133866
"DTXSID80394297",2.01838275355805,0.307245523627912
"DTXSID30519756",2.04504975882596,-2.60066326218358
"DTXSID20763206",2.04152084766051,-0.857450599945891
"DTXSID60889752",2.00704261253927,-2.56458722199144
"DTXSID60638464",2.05348386197019,-2.9928172224149
"DTXSID10542325",2.03434248002516,-2.53421103623373
"DTXSID70783257",2.03981872814516,-2.48493553583523
"DTXSID80694749",1.98874669568128,3.88446142260295
"DTXSID60541868",1.96610144837335,2.24253483664917
"DTXSID70172627",2.00943048044254,-5.24566084693315
"DTXSID30304361",1.99184304626444,2.96187530996686
"DTXSID40660748",1.96953151807489,0.325132846569667
"DTXSID40889331",2.05886191165477,0.0616176284760176
"DTXSID90453046",1.9969893434991,0.105202354724119
"DTXSID90488398",2.03661534916221,-0.159885993393744
"DTXSID20879492",2.0359656576561,1.41750357306759
"DTXSID80456288",1.99896414843034,-5.9071690014279
"DTXSID30739230",1.97957083858029,2.2827945069309
"DTXSID00694564",1.98865975776658,-7.69361410162312
"DTXSID50444293",1.96958425520332,-3.66391021002761
"DTXSID20640048",2.01799072821676,3.7233358569543
"DTXSID00681616",1.99200148777542,3.16312867688271
"DTXSID70883165",2.04396857022673,-1.36837071338937
"DTXSID00599227",2.05308485009859,-0.307851040689315
"DTXSID2059770",2.01504757540526,-1.6558616838849
"DTXSID20460107",2.05031893197078,-2.85573519654591
"DTXSID60525921",1.97068998669624,-7.61713222211088
"DTXSID70550587",2.00268745333209,0.195188693667202
"DTXSID90560007",2.05895406153406,-1.14538132475125
"DTXSID50324228",2.01999240694853,2.69523694683178
"DTXSID20276164",1.98396142222764,-1.30589614513212
"DTXSID40369643",2.01802027399708,2.56566425819812
"DTXSID30380165",1.96926763191047,2.12692626303481
"DTXSID10597754",2.05463449478375,2.37605756434284
"DTXSID10833164",1.98951888506719,1.1481941921004
"DTXSID20421899",2.02461366027836,1.61051637932676
"DTXSID60676821",2.04854496675151,0.958735333720089
"DTXSID60803079",2.02729425925094,-0.873468045770162
"DTXSID30665585",2.04070678281347,4.49630875363417
"DTXSID80790078",1.98200128396343,1.43205548230673
"DTXSID00537109",2.01008639206695,-1.82486170798494
"DTXSID80699799",2.02016223795514,2.26431071851978
"DTXSID50529852",1.98743023202139,5.4779171549933
"DTXSID10896855",2.01127395809711,3.79768478457043
"DTXSID60656860",2.04198836893574,-2.63147753992799
"DTXSID80467713",1.97606825230373,5.58198605464662
"DTXSID20743184",1.99764675998263,0.905082378665056
"DTXSID00857531",2.01175308692785,5.93495721774886
"DTXSID40557346",2.00490304245354,-0.752690406608223
