ID	Neighbors
DTXSID30811247	DTXSID70189134 DTXSID30373012 DTXSID60724755 DTXSID90709818 DTXSID40565724 DTXSID50171936 DTXSID60390398 DTXSID90194083 DTXSID60432227 DTXSID50407040 DTXSID10308584 DTXSID40352499 DTXSID70302962 DTXSID80547029 DTXSID80377146 DTXSID40579326 DTXSID0052592 DTXSID80240624 DTXSID50444399 DTXSID10753217
DTXSID10212839	DTXSID30425949 DTXSID60361846 DTXSID10160184 DTXSID60367282 DTXSID40155745 DTXSID20282907 DTXSID80697336 DTXSID50288816 DTXSID70172026 DTXSID50387979 DTXSID60293097 DTXSID40633775 DTXSID40306573 DTXSID50691886 DTXSID50150660 DTXSID60681152 DTXSID50800557 DTXSID20691176 DTXSID50351115 DTXSID40846424
DTXSID70657868	DTXSID30352721 DTXSID40384270 DTXSID50491601 DTXSID60224669 DTXSID70732043 DTXSID30529436 DTXSID60400668 DTXSID10287865 DTXSID50445149 DTXSID30659464 DTXSID30303415 DTXSID80604909 DTXSID30775774 DTXSID50388825 DTXSID10217001 DTXSID70378869 DTXSID90671425 DTXSID50392826 DTXSID30763297 DTXSID40438929
DTXSID10684870	DTXSID90464036 DTXSID70677945 DTXSID00686505 DTXSID70349514 DTXSID80687010 DTXSID90725432 DTXSID10751814 DTXSID80479851 DTXSID70146444 DTXSID80353662 DTXSID50816234 DTXSID20684967 DTXSID60692708 DTXSID10618635 DTXSID60688787 DTXSID70686875 DTXSID70526429 DTXSID6061941 DTXSID00688645 DTXSID40695772
DTXSID60586471	DTXSID70486897 DTXSID70573514 DTXSID50360363 DTXSID40715762 DTXSID00611251 DTXSID10351818 DTXSID70758642 DTXSID30286936 DTXSID70506963 DTXSID40388233 DTXSID90599014 DTXSID40223635 DTXSID10283226 DTXSID60275378 DTXSID80391463 DTXSID30429169 DTXSID50513559 DTXSID10822098 DTXSID90853527 DTXSID80760478
DTXSID70826678	DTXSID40605992 DTXSID20505128 DTXSID20367804 DTXSID10854677 DTXSID70503730 DTXSID10526746 DTXSID20570033 DTXSID80740816 DTXSID80464808 DTXSID30697861 DTXSID10566182 DTXSID70692951 DTXSID80528631 DTXSID20457653 DTXSID30590166 DTXSID10353357 DTXSID20706855 DTXSID00557983 DTXSID10477305 DTXSID80366333
DTXSID30725092	DTXSID80891857 DTXSID00808447 DTXSID70182781 DTXSID20891856 DTXSID40893271 DTXSID00648845 DTXSID60280563 DTXSID60332738 DTXSID50798465 DTXSID6020644 DTXSID50369331 DTXSID30787216 DTXSID50434775 DTXSID90845629 DTXSID90854751 DTXSID20816049 DTXSID50851125 DTXSID40413195 DTXSID90767554 DTXSID40778034
DTXSID60554352	DTXSID40682920 DTXSID20720197 DTXSID40359201 DTXSID20355246 DTXSID60740298 DTXSID70487682 DTXSID50331937 DTXSID40215111 DTXSID50636757 DTXSID80741924 DTXSID40441519 DTXSID20619855 DTXSID30393497 DTXSID50469300 DTXSID50769953 DTXSID80689478 DTXSID40630688 DTXSID20521621 DTXSID60746811 DTXSID40353522
DTXSID20516491	DTXSID70731213 DTXSID90356684 DTXSID70795274 DTXSID50840852 DTXSID50276253 DTXSID40660763 DTXSID20660468 DTXSID10827109 DTXSID30353475 DTXSID90784483 DTXSID50523592 DTXSID20549926 DTXSID50144584 DTXSID20546410 DTXSID80792678 DTXSID70809123 DTXSID00334039 DTXSID00608469 DTXSID50528941 DTXSID10167052
DTXSID00753802	DTXSID40597161 DTXSID60793209 DTXSID10607463 DTXSID50429944 DTXSID50695783 DTXSID00503167 DTXSID70750742 DTXSID80396498 DTXSID20707943 DTXSID10796528 DTXSID60351666 DTXSID10801121 DTXSID40333167 DTXSID20628927 DTXSID10430834 DTXSID60415090 DTXSID20292728 DTXSID10808155 DTXSID20240481 DTXSID20351546
DTXSID20618287	DTXSID1025560 DTXSID40372495 DTXSID60481013 DTXSID70511592 DTXSID00522535 DTXSID50332787 DTXSID10445347 DTXSID20199642 DTXSID00765167 DTXSID60530974 DTXSID40780435 DTXSID10317398 DTXSID10543615 DTXSID00755144 DTXSID10184143 DTXSID30489248 DTXSID80371442 DTXSID40526991 DTXSID70396462 DTXSID40563649
DTXSID70560828	DTXSID20353449 DTXSID20415031 DTXSID00580832 DTXSID80641955 DTXSID50349673 DTXSID40807333 DTXSID60661015 DTXSID00469936 DTXSID40389129 DTXSID00226763 DTXSID70374301 DTXSID60402884 DTXSID80438322 DTXSID80493890 DTXSID60726436 DTXSID10483365 DTXSID80560596 DTXSID20420948 DTXSID60367984 DTXSID30238955
DTXSID20374659	DTXSID50225322 DTXSID20197481 DTXSID10222731 DTXSID10602231 DTXSID60530974 DTXSID80179687 DTXSID20199642 DTXSID90877066 DTXSID50670838 DTXSID00522535 DTXSID10363153 DTXSID80857039 DTXSID30488998 DTXSID50539158 DTXSID70396462 DTXSID20799888 DTXSID40844304 DTXSID10445347 DTXSID20618287 DTXSID70716641
DTXSID80646985	DTXSID00653515 DTXSID20429077 DTXSID80149340 DTXSID80796797 DTXSID80165106 DTXSID00699574 DTXSID20454309 DTXSID50458739 DTXSID70498591 DTXSID70835907 DTXSID00231731 DTXSID60555268 DTXSID70615600 DTXSID30838651 DTXSID80157364 DTXSID80322636 DTXSID00479999 DTXSID90670630 DTXSID30351436 DTXSID40563649
DTXSID60391805	DTXSID80477650 DTXSID20478045 DTXSID20425438 DTXSID90718329 DTXSID70602530 DTXSID80493916 DTXSID40408344 DTXSID40583307 DTXSID80365306 DTXSID60588935 DTXSID00692722 DTXSID50744982 DTXSID70461326 DTXSID10686117 DTXSID40244229 DTXSID30380564 DTXSID70755070 DTXSID20371825 DTXSID60559721 DTXSID90381173
DTXSID10351818	DTXSID30286936 DTXSID70506963 DTXSID70758642 DTXSID40388233 DTXSID50237804 DTXSID8072031 DTXSID70486897 DTXSID90599014 DTXSID40223635 DTXSID10822098 DTXSID40715762 DTXSID60586471 DTXSID60634204 DTXSID30654333 DTXSID90853527 DTXSID50373115 DTXSID70495166 DTXSID60275378 DTXSID70226639 DTXSID20324396
DTXSID50221501	DTXSID50672716 DTXSID40243656 DTXSID30672714 DTXSID90383697 DTXSID60388073 DTXSID00350193 DTXSID30180602 DTXSID70626074 DTXSID20324114 DTXSID70621564 DTXSID30671040 DTXSID40459674 DTXSID90831123 DTXSID20370696 DTXSID80151100 DTXSID70363235 DTXSID70281642 DTXSID40845573 DTXSID50234575 DTXSID50531056
DTXSID80827631	DTXSID00418308 DTXSID70427104 DTXSID20186178 DTXSID40661412 DTXSID90497086 DTXSID80515405 DTXSID50350688 DTXSID70390324 DTXSID40719028 DTXSID30684913 DTXSID40684363 DTXSID10572405 DTXSID80686381 DTXSID40682844 DTXSID90682839 DTXSID50552160 DTXSID80192871 DTXSID30821381 DTXSID80194335 DTXSID50175919
DTXSID40652249	DTXSID00354934 DTXSID50359136 DTXSID00551062 DTXSID20849332 DTXSID70757195 DTXSID80601291 DTXSID70312304 DTXSID60359440 DTXSID10194141 DTXSID50538727 DTXSID50575359 DTXSID90662136 DTXSID80213732 DTXSID80446780 DTXSID60656587 DTXSID00838663 DTXSID20405674 DTXSID30730227 DTXSID30633906 DTXSID80396054
