ID	inchikey	SMILES	GHS_category	EPA_category	consensus_LD50	LD50_mgkg	MolWeight	LogOH_pred	CATMoS_VT_pred	CATMoS_NT_pred	CATMoS_EPA_pred	CATMoS_GHS_pred	CATMoS_LD50_pred	CERAPP_Ago_pred	CERAPP_Anta_pred	CERAPP_Bind_pred	Clint_pred	CoMPARA_Ago_pred	CoMPARA_Anta_pred	CoMPARA_Bind_pred	FUB_pred	LogHL_pred	LogKM_pred	LogKOA_pred	LogKoc_pred	LogBCF_pred	LogD55_pred	LogP_pred	MP_pred	pKa_a_pred	pKa_b_pred	ReadyBiodeg_pred	RT_pred	LogVP_pred	LogWS_pred	BioDeg_LogHalfLife_pred	BP_pred	nbLipinskiFailures
DTXSID80467056	FCELYMGZBFPPSM-UHFFFAOYSA-N	CC1(C)OB(c2ccc(CCNS(C)(=O)=O)cc2)OC1(C)C	NA	NA	NA	NA	325.151909648001	-10.5493632611101	0	1	4	5	2.91888865616382	0	0	0	0.570741729121194	0	0	0	0.0378965958655226	-6.37378230883976	-0.139946969392183	10.0250949375276	1.97996781657117	0.371758969475632	1.36445291096419	2.30842235585464	104.940348768776	NaN	6.39151553317938	0	11.3761571921544	-6.59387106992775	-2.95759495230723	0.921683476877049	322.736188303063	0
DTXSID00321924	HXLDDLPPNWVGLL-UHFFFAOYSA-N	CCCCn1c(=O)n(C)c(=O)c2c1nc(Cl)n2C	NA	NA	NA	NA	270.0883534	-11.031223718398	0	0	3	3	2.76453466312227	0	0	0	0.554744406329792	0	0	0	0.351042725760849	-7.58486280959747	-0.438882723821359	10.1310916263189	2.54595285359094	1.06935421397364	1.43367257755565	1.434110105046	148.295286546899	NaN	2.50343981624492	0	10.9637177510221	-5.79485505273814	-1.53422607877422	0.691960528511697	331.86417955639	0
DTXSID90384088	CBDHLEMYIQJYII-UHFFFAOYSA-N	O=C(CBr)c1cc(-c2ccc(Cl)c(Cl)c2)no1	NA	NA	NA	NA	332.895895892	-11.0106122203524	0	0	3	5	2.91761208122417	0	0	0	0.222253787495871	0	1	1	0.0149665270258362	-8.42927797890861	0.843283713775846	9.72438887081125	3.65095952191057	2.84653266309942	3.49530958234491	3.49531007268528	116.898899441057	NaN	-0.447286417941051	0	16.5834793714623	-6.58658248508153	-6.13798228545366	0.522628757370303	349.569013906341	0
DTXSID00610244	UMGZWLHVYMGKKF-UHFFFAOYSA-N	Nc1cc(F)c(F)cc1C(=O)NCCc1ccc(F)cc1	NA	NA	NA	NA	294.097997696	-10.8623486456217	0	0	3	4	2.86050340225105	0	0	0	-1.4321611631106	0	0	0	0.311242949873075	-9.04141708121163	-0.744233387265337	9.18606707115232	3.24755331770308	1.6759939406556	2.72195958656663	2.72204818593341	169.089794535836	9.19030939288735	NaN	0	12.3998392786737	-8.42266921569231	-4.46474162389797	0.659337652098089	338.633840029847	0
DTXSID60144217	WVBDDGIHWFTNFW-UHFFFAOYSA-N	CCCN(CCC)Cc1c[nH]c2ccc(C#N)cc12	NA	NA	NA	NA	255.173547672	-10.757993339741	0	0	2	4	2.58291879643731	0	0	0	1.52270969748031	0	1	1	0.325713327639709	-7.22245958012771	0.219218414644361	11.4850225369561	2.38723021403766	1.07986838915751	3.06807931301836	3.06807934478937	112.802459876011	12.6357532281469	NaN	0	13.2272894086201	-6.70739282839591	-2.78370767209862	0.52486145913256	333.803996493647	0
DTXSID60741164	DEHTZQXUGULDPE-UHFFFAOYSA-N	CN1CCN(c2nc3ccc(N)cc3[nH]2)CC1	NA	NA	NA	NA	231.148395544	-10.7773303880276	0	0	3	3	2.61549665369751	0	0	0	-0.708545339747493	0	0	0	0.816334488154607	-9.00906328653166	-0.547494075196986	9.23503839595524	2.298526754685	0.375117766485352	0.013214495965877	0.884420801327825	205.89359259849	NaN	6.30846227925133	0	6.40954970152722	-9.99486378058479	-2.75263134640212	0.526111680670882	330.783366948457	0
DTXSID60530898	YIQFLUQJZGFUMV-UHFFFAOYSA-N	O=C(NC(=O)c1ccc(F)cc1Cl)Nc1ccc(Cl)c(Cl)c1	NA	NA	NA	NA	359.963538756	-10.9708017422632	0	0	2	5	3.1746900128472	0	0	0	1.24936495755829	0	0	0	0.0370592356580352	-10.7679258047056	0.246008848958255	9.51622695007118	3.38273505374481	2.17705220126456	1.58740102674439	1.588	224.573818944723	NaN	2.63992264115313	0	17.0720028487015	-9.79945835930151	-4.80688099057162	0.548728602245286	262.98	0
DTXSID50344901	OVTWNESWWNQFRU-UHFFFAOYSA-N	OCc1ccc2cccc(O)c2n1	NA	NA	NA	NA	175.063328528	-10.4538200473238	0	0	3	4	2.9443801521559	0	0	0	1.58127419428786	0	0	0	0.269405353291837	-9.54560475459397	-0.760601023796481	8.11017445954066	2.02772779809331	1.04355512799113	-0.490257489028694	1.56798777293655	202.649587885147	10.5125213531949	4.59634004221497	0	6.48678881649571	-6.44909193422545	-2.55320712472342	0.664675841974372	313.706080782729	0
DTXSID30474255	ASLMVPADVVVCAY-UHFFFAOYSA-N	CCOC(=O)c1cc(=O)c2ccc(Cl)cc2o1	NA	NA	NA	NA	252.018936448	-10.7732903223397	0	1	3	5	3.24144202559288	0	0	0	0.74090212432013	0	1	0	0.0567016818066896	-7.88739491660236	-0.321403139207827	8.32982555724586	2.57626598359155	1.46287953918938	2.28938416280958	2.28938416280958	105.893676711219	NaN	NaN	0	12.3141484015457	-4.98992344114977	-3.72583757807838	0.52500949278987	334.333619545235	0
DTXSID10700948	PDQUXEJAGLPTDH-UHFFFAOYSA-N	COC(=O)C[Si](C)(c1ccccc1)c1ccccc1	NA	NA	NA	NA	270.107606346	-10.766596984254	0	0	3	5	3.02430730272262	0	0	0	1.07310503541109	0	1	1	0.0432754044724416	-7.5573032543118	-0.808680782664053	8.41346027168069	2.79907374841398	2.42567737371752	4.68368337125981	4.68368337125981	86.9821146599735	NaN	NaN	0	18.1757238756925	-4.2172075145019	-4.74969286879245	2.0937112195106	355.888250689753	1
