ID	Neighbors
DTXSID30502446	DTXSID20166415 DTXSID00895054 DTXSID10551912 DTXSID30827040 DTXSID30704408 DTXSID00674664 DTXSID60306550 DTXSID60841431 DTXSID00857117 DTXSID40857116 DTXSID00822724 DTXSID80800146 DTXSID30639387 DTXSID30601645 DTXSID00433773 DTXSID10573831 DTXSID70806071 DTXSID80177587 DTXSID20827716 DTXSID20697017
DTXSID50883901	DTXSID90283845 DTXSID70529056 DTXSID70281884 DTXSID80199143 DTXSID60282966 DTXSID40307808 DTXSID0072774 DTXSID10529055 DTXSID90753896 DTXSID70553816 DTXSID70707397 DTXSID60295197 DTXSID30300909 DTXSID00700336 DTXSID60499153 DTXSID20161107 DTXSID50706742 DTXSID20620946 DTXSID70761378 DTXSID80791828
DTXSID00370351	DTXSID00697010 DTXSID90338223 DTXSID20592492 DTXSID20810087 DTXSID80285550 DTXSID80712831 DTXSID30637166 DTXSID40441796 DTXSID00654961 DTXSID00328998 DTXSID80300055 DTXSID50803987 DTXSID60498020 DTXSID80421532 DTXSID50458330 DTXSID80721685 DTXSID00565624 DTXSID80729060 DTXSID20794075 DTXSID90726525
DTXSID80205399	DTXSID20595620 DTXSID60177207 DTXSID30610676 DTXSID50505732 DTXSID40469899 DTXSID20511724 DTXSID70191030 DTXSID80486707 DTXSID30726024 DTXSID60723647 DTXSID60236141 DTXSID40649770 DTXSID10658495 DTXSID30384840 DTXSID40328215 DTXSID90665687 DTXSID50278737 DTXSID60762152 DTXSID40674668 DTXSID00431931
DTXSID20649177	DTXSID70832193 DTXSID60679630 DTXSID70335896 DTXSID90448179 DTXSID10292737 DTXSID10552242 DTXSID20407234 DTXSID60639936 DTXSID40571668 DTXSID80466923 DTXSID80236623 DTXSID30778109 DTXSID90763814 DTXSID40228761 DTXSID00444788 DTXSID0041301 DTXSID70677561 DTXSID4067482 DTXSID30183118 DTXSID50446873
DTXSID30880857	DTXSID3061005 DTXSID8072324 DTXSID40599165 DTXSID20392494 DTXSID90702804 DTXSID40336178 DTXSID70776144 DTXSID10767596 DTXSID00754950 DTXSID30709039 DTXSID60748779 DTXSID50800830 DTXSID40608302 DTXSID40443876 DTXSID40821135 DTXSID70528903 DTXSID80576056 DTXSID70369171 DTXSID70706067 DTXSID20740198
DTXSID8027741	DTXSID80405418 DTXSID80429013 DTXSID30192189 DTXSID00673652 DTXSID40369305 DTXSID80202207 DTXSID30784987 DTXSID30179894 DTXSID20303707 DTXSID10657105 DTXSID10443404 DTXSID90308188 DTXSID50879061 DTXSID80209751 DTXSID90787353 DTXSID00399704 DTXSID30665363 DTXSID50638918 DTXSID90327516 DTXSID70356682
DTXSID60521423	DTXSID90713516 DTXSID30462556 DTXSID90528586 DTXSID50181792 DTXSID50564521 DTXSID10491344 DTXSID30654515 DTXSID00294386 DTXSID10398869 DTXSID50666175 DTXSID50240797 DTXSID50785815 DTXSID50202698 DTXSID40658322 DTXSID30391130 DTXSID30615666 DTXSID80567621 DTXSID60814564 DTXSID40426361 DTXSID40397542
DTXSID10820438	DTXSID80572553 DTXSID60191206 DTXSID90612176 DTXSID80343265 DTXSID30337598 DTXSID50634172 DTXSID20797127 DTXSID20449790 DTXSID70754346 DTXSID70595559 DTXSID30196985 DTXSID20417737 DTXSID00555641 DTXSID50497300 DTXSID70336803 DTXSID00817094 DTXSID60185286 DTXSID00606788 DTXSID50756181 DTXSID00339948
DTXSID30600618	DTXSID40573182 DTXSID10602993 DTXSID70190462 DTXSID00857612 DTXSID00724850 DTXSID90612313 DTXSID90415669 DTXSID50591615 DTXSID80627512 DTXSID10652074 DTXSID00403158 DTXSID50673081 DTXSID10660972 DTXSID50415983 DTXSID60444840 DTXSID90611361 DTXSID70722868 DTXSID80393260 DTXSID40843751 DTXSID90694492
DTXSID90700188	DTXSID70389319 DTXSID70669764 DTXSID60435258 DTXSID80425878 DTXSID70337416 DTXSID50179194 DTXSID20388675 DTXSID90345654 DTXSID20196530 DTXSID20566991 DTXSID30738304 DTXSID4063874 DTXSID50398287 DTXSID90381037 DTXSID10660250 DTXSID70283040 DTXSID60406266 DTXSID30537910 DTXSID90278736 DTXSID60507722
DTXSID90368661	DTXSID30656054 DTXSID20570174 DTXSID20712395 DTXSID00392351 DTXSID20599325 DTXSID00274269 DTXSID20737341 DTXSID60373989 DTXSID80857418 DTXSID40607279 DTXSID40154814 DTXSID60549743 DTXSID50706388 DTXSID60442482 DTXSID80188512 DTXSID50660633 DTXSID70534362 DTXSID10667128 DTXSID20500052 DTXSID70789577
DTXSID80827636	DTXSID60640567 DTXSID00562032 DTXSID20570073 DTXSID60798097 DTXSID70625623 DTXSID20808247 DTXSID90621187 DTXSID50422051 DTXSID80187429 DTXSID20739981 DTXSID20510075 DTXSID90394420 DTXSID60793264 DTXSID00364114 DTXSID70545296 DTXSID10430031 DTXSID30305459 DTXSID30225204 DTXSID30679748 DTXSID20645654
DTXSID3062150	DTXSID30544088 DTXSID80418129 DTXSID40297598 DTXSID90727618 DTXSID90391176 DTXSID90571951 DTXSID50442219 DTXSID20759841 DTXSID40480963 DTXSID70395970 DTXSID60433719 DTXSID40600326 DTXSID00711306 DTXSID80495516 DTXSID90439163 DTXSID90787075 DTXSID80284720 DTXSID00473018 DTXSID00513488 DTXSID10782289
DTXSID40327288	DTXSID90720240 DTXSID00826868 DTXSID00179987 DTXSID60896380 DTXSID70306541 DTXSID20522618 DTXSID50282879 DTXSID30351118 DTXSID60615477 DTXSID80145185 DTXSID20781102 DTXSID50189657 DTXSID80485775 DTXSID00318733 DTXSID60664283 DTXSID10199499 DTXSID20603193 DTXSID20572375 DTXSID60612168 DTXSID30648671
