ID	Neighbors
DTXSID60174635	DTXSID60476005 DTXSID30856017 DTXSID30677885 DTXSID80147361 DTXSID10333134 DTXSID30792249 DTXSID40347663 DTXSID50468712 DTXSID40679133 DTXSID10194080 DTXSID80522992 DTXSID20174636 DTXSID50494793 DTXSID90429746 DTXSID90594761 DTXSID20502394 DTXSID00443554 DTXSID10852971 DTXSID40402009 DTXSID30587334
DTXSID90670796	DTXSID60468304 DTXSID80361762 DTXSID70153496 DTXSID50331295 DTXSID60753106 DTXSID00323968 DTXSID10347993 DTXSID00524897 DTXSID90347032 DTXSID40292886 DTXSID60486801 DTXSID50851620 DTXSID60443474 DTXSID30217780 DTXSID00846824 DTXSID50219802 DTXSID00355249 DTXSID40190116 DTXSID60515064 DTXSID90856013
DTXSID50398787	DTXSID80875495 DTXSID60152059 DTXSID60427532 DTXSID60204426 DTXSID80415496 DTXSID3068334 DTXSID00367423 DTXSID9071260 DTXSID30202075 DTXSID60878626 DTXSID5072513 DTXSID10409883 DTXSID90752405 DTXSID70587838 DTXSID30629182 DTXSID30316585 DTXSID20143342 DTXSID30175553 DTXSID7069863 DTXSID40235713
DTXSID20146999	DTXSID40597343 DTXSID60146998 DTXSID00154411 DTXSID50364927 DTXSID40753684 DTXSID90389270 DTXSID60637038 DTXSID40179885 DTXSID4061838 DTXSID70730564 DTXSID90455247 DTXSID00154911 DTXSID50168583 DTXSID60165826 DTXSID00299013 DTXSID20838908 DTXSID00760394 DTXSID00199665 DTXSID30696511 DTXSID40757884
DTXSID90219563	DTXSID80243493 DTXSID10550905 DTXSID10156507 DTXSID90751852 DTXSID10314201 DTXSID60831397 DTXSID90164842 DTXSID20209957 DTXSID30218176 DTXSID10279083 DTXSID20353848 DTXSID60304758 DTXSID50554740 DTXSID60692182 DTXSID20458569 DTXSID20290204 DTXSID10241982 DTXSID30587536 DTXSID10810157 DTXSID00295398
DTXSID70794762	DTXSID20588739 DTXSID60286469 DTXSID3065031 DTXSID80478349 DTXSID30416438 DTXSID70405583 DTXSID90305617 DTXSID10716004 DTXSID20156538 DTXSID40800748 DTXSID10707093 DTXSID00833032 DTXSID60803655 DTXSID90358764 DTXSID50615062 DTXSID90561094 DTXSID70398360 DTXSID40794471 DTXSID00767843 DTXSID60223894
DTXSID60541444	DTXSID0068319 DTXSID90483803 DTXSID00528855 DTXSID90485584 DTXSID80190014 DTXSID90419980 DTXSID10447785 DTXSID20744151 DTXSID80583048 DTXSID70418597 DTXSID60180195 DTXSID40165026 DTXSID30300025 DTXSID90435867 DTXSID00752431 DTXSID50521972 DTXSID00235431 DTXSID00172892 DTXSID00500696 DTXSID10486311
DTXSID00300835	DTXSID00474641 DTXSID90841186 DTXSID90878472 DTXSID80566371 DTXSID70809961 DTXSID60860389 DTXSID00854787 DTXSID70274332 DTXSID20324472 DTXSID5046691 DTXSID10643245 DTXSID60577465 DTXSID40528516 DTXSID90364901 DTXSID90700224 DTXSID20722676 DTXSID30714082 DTXSID40776116 DTXSID50643441 DTXSID10471166
DTXSID90176001	DTXSID20697835 DTXSID30887866 DTXSID20242667 DTXSID80149284 DTXSID90582668 DTXSID40277017 DTXSID00295237 DTXSID70154488 DTXSID20558452 DTXSID70155511 DTXSID2048749 DTXSID00643077 DTXSID80360412 DTXSID20320116 DTXSID10284258 DTXSID60642869 DTXSID10786323 DTXSID80812946 DTXSID10287401 DTXSID9023706
DTXSID00886487	DTXSID9072525 DTXSID80409855 DTXSID60595109 DTXSID40857939 DTXSID60385244 DTXSID8068626 DTXSID30167372 DTXSID50221703 DTXSID50308462 DTXSID10875307 DTXSID70366726 DTXSID90163597 DTXSID70888216 DTXSID80890244 DTXSID30203224 DTXSID90168724 DTXSID0023032 DTXSID90156469 DTXSID00416703 DTXSID70729059
DTXSID40820724	DTXSID60294302 DTXSID10490034 DTXSID80311949 DTXSID30530380 DTXSID90534900 DTXSID00689016 DTXSID10412716 DTXSID80835478 DTXSID70433240 DTXSID80581625 DTXSID00654764 DTXSID80413937 DTXSID80844328 DTXSID30842899 DTXSID80567040 DTXSID70237447 DTXSID90753573 DTXSID20225016 DTXSID40146057 DTXSID40733087
DTXSID60176457	DTXSID50188968 DTXSID50316562 DTXSID20213377 DTXSID40304978 DTXSID90369138 DTXSID30188209 DTXSID90584788 DTXSID30163450 DTXSID00500717 DTXSID20464948 DTXSID90751897 DTXSID90709772 DTXSID60570390 DTXSID80598955 DTXSID50731711 DTXSID20749207 DTXSID40780157 DTXSID10471282 DTXSID80213378 DTXSID70755752
DTXSID80748933	DTXSID90311652 DTXSID60604765 DTXSID80214062 DTXSID20223870 DTXSID60165664 DTXSID90279329 DTXSID60465439 DTXSID50344663 DTXSID70825782 DTXSID70531477 DTXSID10497321 DTXSID10714924 DTXSID80327848 DTXSID40305485 DTXSID10212334 DTXSID20799883 DTXSID50833603 DTXSID50733331 DTXSID00320851 DTXSID00413717
DTXSID10350124	DTXSID30623963 DTXSID30737276 DTXSID90769634 DTXSID60574454 DTXSID40223170 DTXSID70219561 DTXSID10539073 DTXSID50556941 DTXSID60306838 DTXSID10532120 DTXSID30392263 DTXSID20668686 DTXSID50596100 DTXSID60316917 DTXSID20854244 DTXSID40650563 DTXSID80552173 DTXSID50151334 DTXSID00515164 DTXSID20306576
DTXSID60149621	DTXSID20537747 DTXSID30560940 DTXSID00805254 DTXSID70831626 DTXSID10593796 DTXSID10169314 DTXSID60224205 DTXSID80574310 DTXSID40642625 DTXSID80532036 DTXSID00713007 DTXSID50544166 DTXSID70276356 DTXSID80496503 DTXSID60465257 DTXSID70473308 DTXSID60298481 DTXSID80638764 DTXSID80348053 DTXSID70847969
DTXSID70498157	DTXSID80598955 DTXSID60570390 DTXSID20464948 DTXSID50299922 DTXSID90584788 DTXSID40780157 DTXSID20833155 DTXSID20749207 DTXSID00639319 DTXSID30634418 DTXSID8023262 DTXSID20166632 DTXSID30163450 DTXSID00500717 DTXSID80807534 DTXSID30360604 DTXSID20215659 DTXSID20229594 DTXSID40304978 DTXSID90515658
DTXSID70739310	DTXSID50387737 DTXSID90763975 DTXSID90146845 DTXSID60442205 DTXSID50331957 DTXSID10178168 DTXSID90765176 DTXSID90327293 DTXSID70582929 DTXSID60219833 DTXSID40613512 DTXSID40352373 DTXSID60320079 DTXSID80360199 DTXSID50621668 DTXSID90291844 DTXSID90677008 DTXSID00447350 DTXSID40842769 DTXSID20160615
DTXSID3062154	DTXSID00694367 DTXSID70561431 DTXSID00662829 DTXSID70697461 DTXSID30420333 DTXSID60153187 DTXSID10874916 DTXSID40581661 DTXSID50628854 DTXSID10382364 DTXSID00758170 DTXSID20845076 DTXSID10329532 DTXSID70428459 DTXSID80434349 DTXSID90386885 DTXSID00874920 DTXSID90463923 DTXSID70183238 DTXSID30315891
DTXSID70206138	DTXSID20402244 DTXSID60716711 DTXSID00845175 DTXSID30178362 DTXSID10202290 DTXSID20830260 DTXSID80490607 DTXSID30209726 DTXSID70198180 DTXSID40757329 DTXSID70306985 DTXSID60878323 DTXSID4073095 DTXSID20762431 DTXSID90187571 DTXSID20182150 DTXSID60472941 DTXSID80199845 DTXSID30838070 DTXSID10773490
DTXSID60608723	DTXSID70825383 DTXSID20458569 DTXSID20290204 DTXSID70328521 DTXSID10279083 DTXSID90716421 DTXSID70322983 DTXSID80459618 DTXSID60470104 DTXSID20386712 DTXSID20209957 DTXSID60476343 DTXSID10314201 DTXSID10810157 DTXSID40410265 DTXSID80170558 DTXSID80219810 DTXSID60692182 DTXSID60831397 DTXSID40401835
DTXSID10558320	DTXSID40648940 DTXSID30614073 DTXSID70714647 DTXSID40415098 DTXSID70433028 DTXSID40772193 DTXSID60627833 DTXSID30522548 DTXSID30582223 DTXSID00317064 DTXSID90412370 DTXSID80758996 DTXSID00288962 DTXSID00759622 DTXSID30602056 DTXSID00237278 DTXSID20412303 DTXSID50413803 DTXSID20220743 DTXSID50164207
DTXSID30174283	DTXSID20413517 DTXSID90694058 DTXSID90875426 DTXSID6041004 DTXSID40155487 DTXSID30392647 DTXSID20605354 DTXSID30189276 DTXSID60276729 DTXSID70215760 DTXSID00828064 DTXSID60887793 DTXSID30659767 DTXSID9069182 DTXSID50705093 DTXSID90737757 DTXSID70412530 DTXSID1022639 DTXSID60318678 DTXSID40801194
DTXSID30532349	DTXSID20709306 DTXSID40761840 DTXSID00525102 DTXSID60550076 DTXSID90277340 DTXSID00758135 DTXSID30204857 DTXSID60242707 DTXSID90415306 DTXSID40396131 DTXSID70358580 DTXSID10770328 DTXSID00343666 DTXSID30798488 DTXSID40640040 DTXSID30809381 DTXSID80525105 DTXSID80218202 DTXSID60686324 DTXSID90469400
