"","DIM3","DIM4"
"DTXSID20491774",0.490590565042444,1.22203505147635
"DTXSID40402382",0.605810528568198,0.513203899251082
"DTXSID10550445",-0.192714265115367,0.0255711174190381
"DTXSID9058024",-0.244889707392814,-0.367461831828149
"DTXSID10287168",-0.895218485162665,-0.533348438520127
"DTXSID80678408",-0.0826300643892619,0.261760110100982
"DTXSID30604333",-0.197884630421361,0.327547077074788
"DTXSID50312862",-1.0275928163782,-0.00523331483825171
"DTXSID00466960",0.241789351463613,0.110477290952131
"DTXSID10835860",1.36349287343307,1.48688752142645
"DTXSID10835865",0.501145951645207,1.4835514596942
"DTXSID30345734",-0.0952304731917318,0.818504108544671
"DTXSID70237684",-0.292212414097171,0.174536865459134
"DTXSID30427302",0.479767066895438,0.886585356215305
"DTXSID10363259",-0.165004510822825,0.467803554180276
"DTXSID30792305",0.234064468646161,0.687079562939948
"DTXSID60286000",-1.03728647542996,-0.31707904966539
"DTXSID80615313",0.385856783106762,0.906294241416542
"DTXSID20565747",0.0336702200430719,0.887473811543037
"DTXSID40290468",0.606702921260736,0.586512905145983
"DTXSID60771926",-1.25994806411055,-0.267554057688825
"DTXSID60703005",-0.350243833111986,-0.163172507992392
"DTXSID20569669",0.544481587692277,0.475597642010418
"DTXSID10601108",-1.00120082939494,-0.847840686283341
"DTXSID30738804",0.546028926674651,0.671920699261215
"DTXSID50587457",0.0721382048347351,0.898473425809667
"DTXSID60548978",-0.313468638280781,0.072124091997013
"DTXSID30363034",-0.139681032651728,-0.151131112690333
"DTXSID90542121",-0.627784769924371,-0.33083996270464
"DTXSID20566113",-0.152733543847676,-0.410150396314995
"DTXSID20310678",-0.0701444414233374,0.249274487135057
"DTXSID20287230",-1.5804228865421,-1.33217200888947
"DTXSID70397671",0.135715011806721,-0.57492995432366
"DTXSID50291148",0.114405332069643,0.114192312700369
"DTXSID70847484",1.06726120826604,-1.53120995031213
"DTXSID50227745",-0.57716454135891,-1.17294177620279
"DTXSID30747810",0.203773469065427,0.915240958753853
"DTXSID10657246",-1.35350217829518,-0.322402740679081
"DTXSID60814706",0.225580832019839,-0.78846477218251
"DTXSID10212511",-0.356099809849355,-0.107848932196731
"DTXSID70588002",-0.643954749496995,-0.0673319878405545
"DTXSID4065814",-0.418386411065698,-0.985446713087947
"DTXSID80179723",-0.335820099053288,0.589151543352447
"DTXSID30668450",0.12415638403968,0.153908859788625
"DTXSID90843362",0.115293787397376,-0.331904534151998
"DTXSID90238532",-0.427329191038204,-0.283957546299345
"DTXSID80621313",-0.969626665011267,-0.434206459142378
"DTXSID00884327",0.13592573043269,-0.228867479541581
"DTXSID20729589",-0.478405459361949,-0.777024867616819
"DTXSID50787450",0.934592037729535,-0.681260593430377
"DTXSID50523097",0.335749153440951,-1.22017248748252
"DTXSID00352334",-0.603759372238527,0.362414825954759
"DTXSID20655213",-0.69927438792785,0.457929841644082
"DTXSID30726448",-0.738933542097833,0.176049601935163
"DTXSID40327420",-0.884513710217011,-0.173046220528586
"DTXSID20400947",-0.917160320777651,-0.882413595842336
"DTXSID20514634",-1.56454380892565,-0.754439897806416
"DTXSID40320198",0.22012350212248,0.874157126167653
"DTXSID80645296",-0.0317495990091704,-1.5452201218485
"DTXSID90582966",-0.201067366445921,0.0833918178078845
"DTXSID10704986",-0.246111541912673,-0.761980789774631
"DTXSID50619126",-1.09879940715512,-1.09651530193121
"DTXSID90237080",-0.383533577868044,0.562663623579764
"DTXSID30854513",-0.616302388122725,0.647029636659566
"DTXSID80423652",-1.09865395617704,-1.51713534490478
"DTXSID70593439",0.182513307517011,0.293422332544465
"DTXSID90877268",0.343018830277025,0.899664595187986
"DTXSID40667353",-0.326582479759808,-0.434171856636034
"DTXSID70323738",-0.624980993915793,0.903046237744098
"DTXSID00541100",-1.58561997962483,-0.634428528990649
"DTXSID90570181",-0.128175860438153,-0.0884348863164687
"DTXSID00453577",0.616143384450574,-1.12955972555495
"DTXSID6058681",2.06143919722826,0.788941197631269
"DTXSID40426962",-0.80073737577916,0.237853435616489
"DTXSID70240451",2.32261435152436,-1.07993092605935
"DTXSID00671653",-0.10502006503292,-0.383662476542312
"DTXSID80495970",-0.488562199124701,0.568757046719835
"DTXSID20327605",0.30493374286615,0.418339892486789
"DTXSID70615589",-0.893877927441455,-0.163682003304142
"DTXSID00748839",0.881838728904554,1.12759248196399
"DTXSID80747401",0.959693818957153,0.827133196149079
"DTXSID00200745",0.603734841226952,1.20782597340843
"DTXSID80567308",-0.443732679648724,0.548661326773004
"DTXSID90192706",-0.223924385165373,0.576191027581117
"DTXSID80842147",0.192995551742278,-1.25055548248787
"DTXSID60734894",-1.64130759975415,-1.59282668955632
"DTXSID60451453",-0.180883588439279,-0.109928556902783
"DTXSID90457600",-0.739975323133263,0.00395478626656702
"DTXSID70751976",-0.293051351236241,-0.690307180921916
"DTXSID50385677",-0.151040753887216,-0.634447382037771
"DTXSID10464396",-0.890074847633404,-0.439556877932802
"DTXSID30826174",1.76931332591986,-1.78805367644132
"DTXSID90705512",-1.04912108947086,-0.700985228090837
"DTXSID30144426",0.387001537884319,-1.02408687663443
"DTXSID40835398",-0.65564784992461,-1.39126406198684
"DTXSID20347621",1.11444633872193,-0.613776899131305
"DTXSID80596537",-1.12290105080636,-0.0830616771141169
"DTXSID10353150",-0.731063208302297,-0.821172713026227
"DTXSID10519057",0.150586910894091,0.473751526342263
"DTXSID90230238",-0.02462537315118,0.995237003795582
"DTXSID30765276",-0.660105876022496,-1.23840323871408
"DTXSID00753261",4.84158484753484,-4.1183112121819
"DTXSID90491024",-0.416953857919871,-0.244865280359386
"DTXSID00750553",0.569720945168368,0.524559683121766
"DTXSID20629631",-1.5079756081982,-1.28095028958764
"DTXSID30155779",-0.151722427953786,-0.361693913150592
"DTXSID10594460",-0.876723559751675,0.0170340252392489
"DTXSID80477296",0.147997790876288,0.105333653422871
"DTXSID70384869",-0.538956793381877,-0.197063743484818
"DTXSID80323249",0.26935365477807,0.973329770686941
"DTXSID70530965",-0.40363323517968,0.0880872903084728
"DTXSID40396090",-0.0664294196750993,0.121890467741087
"DTXSID20377387",0.85965550952206,0.308826517355513
"DTXSID00760894",0.255699652845754,-0.200238604779766
"DTXSID70352088",-0.43624918059878,-0.497641752501085
"DTXSID70352083",-0.390875563304708,0.668940807133013
"DTXSID30431969",0.0487716908035328,0.84763854125343
"DTXSID30465805",-0.606022987793815,-0.204198947660318
