ID	Neighbors
DTXSID1020485	DTXSID8024072 DTXSID80798630 DTXSID80462501 DTXSID20291559 DTXSID20789926 DTXSID80357786 DTXSID70357659 DTXSID30708800 DTXSID00815575 DTXSID00442209 DTXSID90485923 DTXSID50608439 DTXSID30286739 DTXSID70477008 DTXSID90385631 DTXSID90568407 DTXSID90225260 DTXSID10275505 DTXSID60239576 DTXSID10354703
DTXSID40829914	DTXSID20154519 DTXSID90585098 DTXSID60214520 DTXSID90373513 DTXSID50897467 DTXSID00748218 DTXSID1032488 DTXSID4073675 DTXSID90332049 DTXSID30805080 DTXSID00192671 DTXSID70889324 DTXSID50688776 DTXSID80749647 DTXSID50874177 DTXSID00726652 DTXSID20233914 DTXSID50873221 DTXSID80223452 DTXSID60626508
DTXSID40764654	DTXSID50308068 DTXSID40538630 DTXSID00629578 DTXSID60650085 DTXSID10391870 DTXSID30383191 DTXSID50615244 DTXSID20422341 DTXSID60542815 DTXSID30355353 DTXSID20627137 DTXSID80214906 DTXSID60422284 DTXSID30844575 DTXSID90491807 DTXSID20345521 DTXSID10377139 DTXSID70475302 DTXSID00736357 DTXSID50374844
DTXSID60465070	DTXSID40768576 DTXSID30485245 DTXSID20464049 DTXSID40434926 DTXSID20853792 DTXSID10772923 DTXSID00314174 DTXSID20143827 DTXSID80476567 DTXSID60143826 DTXSID80827272 DTXSID00473790 DTXSID00476549 DTXSID20626488 DTXSID20822408 DTXSID50459160 DTXSID40526779 DTXSID10453467 DTXSID10461284 DTXSID30354341
DTXSID30327696	DTXSID70351490 DTXSID40322576 DTXSID50550500 DTXSID40388056 DTXSID30613506 DTXSID50876752 DTXSID90876756 DTXSID00488728 DTXSID70736627 DTXSID90526608 DTXSID10729492 DTXSID50558440 DTXSID60695870 DTXSID40799103 DTXSID40383940 DTXSID30595151 DTXSID20358616 DTXSID70217542 DTXSID60442088 DTXSID90492374
DTXSID30235863	DTXSID00578673 DTXSID70538946 DTXSID00817291 DTXSID80530431 DTXSID60878449 DTXSID00478644 DTXSID50477061 DTXSID80880009 DTXSID60651234 DTXSID90441903 DTXSID80819258 DTXSID80632883 DTXSID40212140 DTXSID20582030 DTXSID30503998 DTXSID30769719 DTXSID20632882 DTXSID60610361 DTXSID10520502 DTXSID60346496
DTXSID60241210	DTXSID30825920 DTXSID40785980 DTXSID10823227 DTXSID80804523 DTXSID60804900 DTXSID10822598 DTXSID80843230 DTXSID50790484 DTXSID50438430 DTXSID60455633 DTXSID90778660 DTXSID80156130 DTXSID90437846 DTXSID00836109 DTXSID40276303 DTXSID10799695 DTXSID20838387 DTXSID00792256 DTXSID30783314 DTXSID30799692
DTXSID50684273	DTXSID20203778 DTXSID30442994 DTXSID50650074 DTXSID60596954 DTXSID90370749 DTXSID90824353 DTXSID80682944 DTXSID70337471 DTXSID30175179 DTXSID00444748 DTXSID10761579 DTXSID50443963 DTXSID20836762 DTXSID50555712 DTXSID30840734 DTXSID60682942 DTXSID80744950 DTXSID10173537 DTXSID20303580 DTXSID30287221
DTXSID50890993	DTXSID70640558 DTXSID60685418 DTXSID70419781 DTXSID20445752 DTXSID80362810 DTXSID60695870 DTXSID40418105 DTXSID50321156 DTXSID10641266 DTXSID50417745 DTXSID60175081 DTXSID70217542 DTXSID50876752 DTXSID40383940 DTXSID30785752 DTXSID70299282 DTXSID90876756 DTXSID80522634 DTXSID70352780 DTXSID40322576
DTXSID00739944	DTXSID20275137 DTXSID20235034 DTXSID50278277 DTXSID00505646 DTXSID30605961 DTXSID70204396 DTXSID40179103 DTXSID10834737 DTXSID90703119 DTXSID90718420 DTXSID70552546 DTXSID1046215 DTXSID30770744 DTXSID10238796 DTXSID20671993 DTXSID70148064 DTXSID90752723 DTXSID40733981 DTXSID50744700 DTXSID00857475
DTXSID50321595	DTXSID10501992 DTXSID50632315 DTXSID60278122 DTXSID70634194 DTXSID70796443 DTXSID10319817 DTXSID20523120 DTXSID5020869 DTXSID80358753 DTXSID40299552 DTXSID40500099 DTXSID20584610 DTXSID30370743 DTXSID80166815 DTXSID50170984 DTXSID20155667 DTXSID30344328 DTXSID70794646 DTXSID50571396 DTXSID00834564
DTXSID70342621	DTXSID00762898 DTXSID80792572 DTXSID40306275 DTXSID40502497 DTXSID50308669 DTXSID60798931 DTXSID10845262 DTXSID30187954 DTXSID40655619 DTXSID80479795 DTXSID70160867 DTXSID10428099 DTXSID70557834 DTXSID40390073 DTXSID90428097 DTXSID30421507 DTXSID30756583 DTXSID50844416 DTXSID40355344 DTXSID40276888
DTXSID80282362	DTXSID40183402 DTXSID50354085 DTXSID50497087 DTXSID90638558 DTXSID40407190 DTXSID70845440 DTXSID20699753 DTXSID80394070 DTXSID60844265 DTXSID30503236 DTXSID90575232 DTXSID40303648 DTXSID70508407 DTXSID90758649 DTXSID60588834 DTXSID00743627 DTXSID40828689 DTXSID30758648 DTXSID00439634 DTXSID10702200
DTXSID30569918	DTXSID90632854 DTXSID90515118 DTXSID20505461 DTXSID80591188 DTXSID50145894 DTXSID70193357 DTXSID60599147 DTXSID50194408 DTXSID40327046 DTXSID40485352 DTXSID20446426 DTXSID60798653 DTXSID30815487 DTXSID30620851 DTXSID70809981 DTXSID60893758 DTXSID40378078 DTXSID30455408 DTXSID00397927 DTXSID10511233
DTXSID60148533	DTXSID00741820 DTXSID70883261 DTXSID20231399 DTXSID30440834 DTXSID00405172 DTXSID00597061 DTXSID10400739 DTXSID50758064 DTXSID60366194 DTXSID50280971 DTXSID20534534 DTXSID80772950 DTXSID90227744 DTXSID20569523 DTXSID2057601 DTXSID1070016 DTXSID50739338 DTXSID30704928 DTXSID40317907 DTXSID50644539
DTXSID80888287	DTXSID70517736 DTXSID60379002 DTXSID70695801 DTXSID20726159 DTXSID00592011 DTXSID10642773 DTXSID00784712 DTXSID10754380 DTXSID20376830 DTXSID80434586 DTXSID40555620 DTXSID80671318 DTXSID30326785 DTXSID80559026 DTXSID20508119 DTXSID60630084 DTXSID00613795 DTXSID40458187 DTXSID80533341 DTXSID00822547
DTXSID30502668	DTXSID70598828 DTXSID40239397 DTXSID90837206 DTXSID80346539 DTXSID00507842 DTXSID40224182 DTXSID60773506 DTXSID60838629 DTXSID50515558 DTXSID30833787 DTXSID5047031 DTXSID00572116 DTXSID90217322 DTXSID40568134 DTXSID50324006 DTXSID30713994 DTXSID30768404 DTXSID60616000 DTXSID80651771 DTXSID50459620
DTXSID30143616	DTXSID30509314 DTXSID50702921 DTXSID40380994 DTXSID80733602 DTXSID50470512 DTXSID70720526 DTXSID80431474 DTXSID20843810 DTXSID00547107 DTXSID9069685 DTXSID40759222 DTXSID20359567 DTXSID20351940 DTXSID20679156 DTXSID30350505 DTXSID90490037 DTXSID70443687 DTXSID10776628 DTXSID90330727 DTXSID10277822
DTXSID90590405	DTXSID20502975 DTXSID70151932 DTXSID00546332 DTXSID50328180 DTXSID70878536 DTXSID00795085 DTXSID40581848 DTXSID50554265 DTXSID80170972 DTXSID90601262 DTXSID30639423 DTXSID40735920 DTXSID50585933 DTXSID00474525 DTXSID40369209 DTXSID40749305 DTXSID10606239 DTXSID2071601 DTXSID60562770 DTXSID00237091
DTXSID60672686	DTXSID30676833 DTXSID30694552 DTXSID70153335 DTXSID90596583 DTXSID90382862 DTXSID10646933 DTXSID70331272 DTXSID50725519 DTXSID10506124 DTXSID90743858 DTXSID70368402 DTXSID00373726 DTXSID2027830 DTXSID70669820 DTXSID70468198 DTXSID20352750 DTXSID10413268 DTXSID80676964 DTXSID40230006 DTXSID60856368
DTXSID40422222	DTXSID80673998 DTXSID80240745 DTXSID70199192 DTXSID80846680 DTXSID3024239 DTXSID90310145 DTXSID20657196 DTXSID40570252 DTXSID90843281 DTXSID30886915 DTXSID40164594 DTXSID1064617 DTXSID60578038 DTXSID10510286 DTXSID10427108 DTXSID70587555 DTXSID2026606 DTXSID50785850 DTXSID90396202 DTXSID60877831
DTXSID10331014	DTXSID9058496 DTXSID60883750 DTXSID00173107 DTXSID10277600 DTXSID00304050 DTXSID90427146 DTXSID10712703 DTXSID00222467 DTXSID60172994 DTXSID20661450 DTXSID20382774 DTXSID00724592 DTXSID00400743 DTXSID60878262 DTXSID70155814 DTXSID10640294 DTXSID40163168 DTXSID9072444 DTXSID50478018 DTXSID40242124
DTXSID70325419	DTXSID20370878 DTXSID60352779 DTXSID70679762 DTXSID20808762 DTXSID50658570 DTXSID70857189 DTXSID50290651 DTXSID60510897 DTXSID20346078 DTXSID00697671 DTXSID40360610 DTXSID80392511 DTXSID20449270 DTXSID60661075 DTXSID90728721 DTXSID40750830 DTXSID70500901 DTXSID80282802 DTXSID20325247 DTXSID40626960
DTXSID50478619	DTXSID10722307 DTXSID40531181 DTXSID80689195 DTXSID60827477 DTXSID50759672 DTXSID90903935 DTXSID80683173 DTXSID50564985 DTXSID70508487 DTXSID50494596 DTXSID80684701 DTXSID20633273 DTXSID10712607 DTXSID00683872 DTXSID40552073 DTXSID00538979 DTXSID30340183 DTXSID60559347 DTXSID80689918 DTXSID70392181
DTXSID70354289	DTXSID60697677 DTXSID10346840 DTXSID10358524 DTXSID00606829 DTXSID00716553 DTXSID50830773 DTXSID30380160 DTXSID00159805 DTXSID70568081 DTXSID60626164 DTXSID50536460 DTXSID00479853 DTXSID40371867 DTXSID80238208 DTXSID60307587 DTXSID50537836 DTXSID70191277 DTXSID8074150 DTXSID30596209 DTXSID50640273
DTXSID20648084	DTXSID90233749 DTXSID20820343 DTXSID70189992 DTXSID70228991 DTXSID60218467 DTXSID30601140 DTXSID80165863 DTXSID50675267 DTXSID50595916 DTXSID40561807 DTXSID10597017 DTXSID40194730 DTXSID00569546 DTXSID50817145 DTXSID60555809 DTXSID90821620 DTXSID60854844 DTXSID50815702 DTXSID80749304 DTXSID60569128
DTXSID80217018	DTXSID20390854 DTXSID00640541 DTXSID10566743 DTXSID10709951 DTXSID10287623 DTXSID20685611 DTXSID50603702 DTXSID10685125 DTXSID40228584 DTXSID60178633 DTXSID10172464 DTXSID10191933 DTXSID50163477 DTXSID70164663 DTXSID30202398 DTXSID30292815 DTXSID70619406 DTXSID70208374 DTXSID60619218 DTXSID90684752
DTXSID20814681	DTXSID20868982 DTXSID00310535 DTXSID00697570 DTXSID20537060 DTXSID00732854 DTXSID70539913 DTXSID00427031 DTXSID30658412 DTXSID10661969 DTXSID90219260 DTXSID10372407 DTXSID50622635 DTXSID90874934 DTXSID10883326 DTXSID90366364 DTXSID10803887 DTXSID00331780 DTXSID90592328 DTXSID20410208 DTXSID30456733
