ID	Neighbors
DTXSID1020489	DTXSID60219939 DTXSID10548766 DTXSID50605948 DTXSID40230965 DTXSID90730521 DTXSID00368238 DTXSID80233016 DTXSID30544725 DTXSID40582850 DTXSID70748588 DTXSID60753924 DTXSID90781013 DTXSID70389657 DTXSID20623871 DTXSID20151184 DTXSID80318615 DTXSID00532513 DTXSID70235908 DTXSID10162502 DTXSID80753926
DTXSID50804494	DTXSID70875505 DTXSID30786229 DTXSID80894025 DTXSID00210147 DTXSID20219117 DTXSID20568879 DTXSID20858040 DTXSID00229315 DTXSID20637796 DTXSID60885633 DTXSID80414323 DTXSID40166795 DTXSID80783809 DTXSID60554973 DTXSID80165424 DTXSID30436732 DTXSID30142886 DTXSID60730154 DTXSID40385621 DTXSID40411010
DTXSID00415352	DTXSID60360490 DTXSID60148396 DTXSID50525798 DTXSID60386392 DTXSID10220434 DTXSID40207915 DTXSID20655334 DTXSID80487658 DTXSID20157681 DTXSID80235090 DTXSID90331234 DTXSID90328684 DTXSID70783131 DTXSID70329497 DTXSID20439833 DTXSID10439463 DTXSID20162891 DTXSID20817319 DTXSID00730350 DTXSID10148765
DTXSID0074500	DTXSID20716419 DTXSID90705173 DTXSID40830565 DTXSID90410735 DTXSID60220404 DTXSID90638912 DTXSID60889818 DTXSID80151140 DTXSID00638842 DTXSID70181618 DTXSID00332232 DTXSID3066506 DTXSID80143025 DTXSID60553926 DTXSID00333148 DTXSID8046660 DTXSID60638828 DTXSID40297997 DTXSID8046795 DTXSID50638837
DTXSID70580223	DTXSID70737553 DTXSID80818706 DTXSID50556264 DTXSID30842172 DTXSID80751508 DTXSID30783697 DTXSID50319477 DTXSID20388236 DTXSID10547234 DTXSID00288447 DTXSID10850391 DTXSID50514889 DTXSID40490789 DTXSID70221260 DTXSID70162200 DTXSID00789444 DTXSID70393219 DTXSID30361671 DTXSID20751507 DTXSID4021181
DTXSID60144212	DTXSID60843819 DTXSID20546773 DTXSID00842765 DTXSID20550835 DTXSID40166159 DTXSID20287270 DTXSID70798366 DTXSID30187156 DTXSID90539157 DTXSID30151054 DTXSID10534402 DTXSID40760050 DTXSID50286918 DTXSID00383047 DTXSID90844334 DTXSID60376031 DTXSID40384336 DTXSID20306132 DTXSID30580840 DTXSID00488768
DTXSID30280550	DTXSID00533242 DTXSID20809118 DTXSID60723208 DTXSID30807382 DTXSID60847913 DTXSID80445233 DTXSID00772811 DTXSID00747569 DTXSID20700494 DTXSID20903923 DTXSID40364794 DTXSID10199393 DTXSID10875221 DTXSID10303635 DTXSID60805073 DTXSID90446978 DTXSID90160622 DTXSID20467439 DTXSID30658775 DTXSID60312691
DTXSID90155159	DTXSID00800800 DTXSID20436120 DTXSID00804545 DTXSID90431768 DTXSID70839546 DTXSID00790090 DTXSID00841894 DTXSID70458594 DTXSID20590817 DTXSID10581693 DTXSID30145872 DTXSID50460397 DTXSID20850463 DTXSID50166549 DTXSID40846045 DTXSID80773806 DTXSID10799170 DTXSID70659221 DTXSID10440236 DTXSID30232155
DTXSID90163133	DTXSID90845649 DTXSID30430997 DTXSID40745640 DTXSID40436521 DTXSID80466408 DTXSID70457481 DTXSID60845631 DTXSID90431788 DTXSID70305615 DTXSID10458957 DTXSID60847514 DTXSID30223846 DTXSID00782879 DTXSID50155170 DTXSID80800348 DTXSID80782498 DTXSID80167403 DTXSID60239935 DTXSID5041720 DTXSID90795837
DTXSID90341853	DTXSID30311515 DTXSID50315358 DTXSID90146502 DTXSID20787346 DTXSID50420057 DTXSID70847545 DTXSID70239289 DTXSID00420906 DTXSID70142961 DTXSID10729578 DTXSID10354586 DTXSID10237744 DTXSID30733238 DTXSID40535503 DTXSID70367839 DTXSID30703991 DTXSID60839616 DTXSID20439373 DTXSID50417306 DTXSID70660791
