ID	Neighbors
DTXSID80478768	DTXSID20755540 DTXSID10541797 DTXSID90780607 DTXSID10844891 DTXSID30760302 DTXSID60606688 DTXSID80660646 DTXSID00195965 DTXSID70435800 DTXSID60378651 DTXSID80559920 DTXSID20788570 DTXSID30770805 DTXSID7061356 DTXSID20639058 DTXSID40478769 DTXSID00805113 DTXSID90154460 DTXSID10218250 DTXSID80838045
DTXSID80274727	DTXSID50526129 DTXSID20742213 DTXSID80516634 DTXSID20844701 DTXSID40370390 DTXSID90390583 DTXSID80413831 DTXSID60374552 DTXSID70352008 DTXSID70341699 DTXSID70694218 DTXSID40339341 DTXSID00202623 DTXSID80706937 DTXSID90173671 DTXSID20616480 DTXSID80632681 DTXSID90518220 DTXSID30303516 DTXSID50513377
DTXSID60775282	DTXSID20817814 DTXSID50484210 DTXSID90874333 DTXSID30570266 DTXSID20732593 DTXSID10448156 DTXSID40306558 DTXSID20845394 DTXSID30488812 DTXSID90474115 DTXSID80312572 DTXSID70219889 DTXSID60642364 DTXSID70531851 DTXSID60300452 DTXSID60460181 DTXSID70725374 DTXSID80161446 DTXSID10512260 DTXSID70385114
DTXSID20649172	DTXSID00536031 DTXSID30538427 DTXSID50462654 DTXSID80299495 DTXSID00218704 DTXSID90288279 DTXSID20466563 DTXSID60642122 DTXSID80683496 DTXSID40179269 DTXSID30211743 DTXSID50852374 DTXSID50464052 DTXSID10854930 DTXSID80486287 DTXSID60722594 DTXSID20704477 DTXSID30551550 DTXSID10589033 DTXSID50664414
DTXSID00354974	DTXSID80297779 DTXSID50764908 DTXSID50625924 DTXSID20465470 DTXSID90638755 DTXSID40792932 DTXSID20306798 DTXSID70856354 DTXSID90216057 DTXSID00215233 DTXSID90555458 DTXSID30649365 DTXSID90311950 DTXSID20407875 DTXSID80229212 DTXSID20378096 DTXSID20523569 DTXSID70175259 DTXSID20507965 DTXSID10374643
DTXSID80683456	DTXSID90682814 DTXSID10699166 DTXSID90804670 DTXSID50664797 DTXSID20793967 DTXSID20684629 DTXSID30495405 DTXSID00313268 DTXSID70582742 DTXSID00682522 DTXSID50303477 DTXSID90729430 DTXSID60852901 DTXSID60516899 DTXSID10641827 DTXSID50696997 DTXSID20716232 DTXSID80283899 DTXSID70285185 DTXSID70429582
DTXSID00199680	DTXSID10568505 DTXSID50391132 DTXSID10328707 DTXSID90397719 DTXSID00329349 DTXSID10522369 DTXSID40527160 DTXSID50756944 DTXSID00788472 DTXSID7074298 DTXSID20317824 DTXSID70424714 DTXSID80839178 DTXSID70824472 DTXSID00773984 DTXSID80344116 DTXSID60594197 DTXSID60840388 DTXSID90520686 DTXSID50831326
DTXSID40177149	DTXSID80727420 DTXSID70703935 DTXSID90719659 DTXSID30612372 DTXSID30194906 DTXSID90590900 DTXSID20650288 DTXSID80632681 DTXSID00706070 DTXSID30366808 DTXSID30303516 DTXSID90485029 DTXSID70341699 DTXSID90806533 DTXSID30588220 DTXSID50749831 DTXSID70694218 DTXSID60615619 DTXSID00202623 DTXSID50599616
DTXSID90551172	DTXSID00847412 DTXSID80725183 DTXSID90764124 DTXSID80608482 DTXSID4065022 DTXSID90801528 DTXSID10532963 DTXSID30801527 DTXSID00629250 DTXSID0029715 DTXSID70303671 DTXSID50507296 DTXSID80780515 DTXSID40833596 DTXSID4041860 DTXSID40578192 DTXSID80755349 DTXSID00788336 DTXSID30813620 DTXSID40816384
DTXSID00447815	DTXSID20402906 DTXSID20412666 DTXSID60149666 DTXSID70311579 DTXSID60862565 DTXSID90767392 DTXSID50437544 DTXSID20318715 DTXSID30721094 DTXSID70508881 DTXSID10795935 DTXSID90375870 DTXSID90843660 DTXSID50585610 DTXSID00346339 DTXSID10837728 DTXSID3074816 DTXSID00769029 DTXSID50156304 DTXSID00419193
