ID	Neighbors
DTXSID90380500	DTXSID70774569 DTXSID80509283 DTXSID40573041 DTXSID10382026 DTXSID10464795 DTXSID20502273 DTXSID80295154 DTXSID40706377 DTXSID40239832 DTXSID00786291 DTXSID80675432 DTXSID20876522 DTXSID50819886 DTXSID90660359 DTXSID40409437 DTXSID90844995 DTXSID40147827 DTXSID80335226 DTXSID70404293 DTXSID60510170
DTXSID40724278	DTXSID70625123 DTXSID90392062 DTXSID90202591 DTXSID70231804 DTXSID00384852 DTXSID40702137 DTXSID30365250 DTXSID60589881 DTXSID30370708 DTXSID00448387 DTXSID00861714 DTXSID10344043 DTXSID70856051 DTXSID10626912 DTXSID30450150 DTXSID70355014 DTXSID90879500 DTXSID80602566 DTXSID60489897 DTXSID10462933
DTXSID20585945	DTXSID70567317 DTXSID4022525 DTXSID00280901 DTXSID30765958 DTXSID60507565 DTXSID60217011 DTXSID50535918 DTXSID00321343 DTXSID10729295 DTXSID20552955 DTXSID70374745 DTXSID20175628 DTXSID30807004 DTXSID60735684 DTXSID00422162 DTXSID50322002 DTXSID30541931 DTXSID70206517 DTXSID10758262 DTXSID80324695
DTXSID20177849	DTXSID30346685 DTXSID10539912 DTXSID00330839 DTXSID80675255 DTXSID20435991 DTXSID10370887 DTXSID20469630 DTXSID90279844 DTXSID10705670 DTXSID50388385 DTXSID70227146 DTXSID20725804 DTXSID50619964 DTXSID40896202 DTXSID90743530 DTXSID80841877 DTXSID30310189 DTXSID00556032 DTXSID40469253 DTXSID80495339
DTXSID60649131	DTXSID80802781 DTXSID20797940 DTXSID50823483 DTXSID60855018 DTXSID90407923 DTXSID00153565 DTXSID50823488 DTXSID60781606 DTXSID30803980 DTXSID50840711 DTXSID50831760 DTXSID00823539 DTXSID90823568 DTXSID20775586 DTXSID20774190 DTXSID00155943 DTXSID30581170 DTXSID90274298 DTXSID00422900 DTXSID60799483
DTXSID40814845	DTXSID40209136 DTXSID6041894 DTXSID20828223 DTXSID20790759 DTXSID90847800 DTXSID00693991 DTXSID10394705 DTXSID10633843 DTXSID50724582 DTXSID80694007 DTXSID50187936 DTXSID20694006 DTXSID40840523 DTXSID60694005 DTXSID00792231 DTXSID70850034 DTXSID20721442 DTXSID10185352 DTXSID80830322 DTXSID20890465
DTXSID70536588	DTXSID60367242 DTXSID70590347 DTXSID40220780 DTXSID90192887 DTXSID90279905 DTXSID80378794 DTXSID20888307 DTXSID20786677 DTXSID50755038 DTXSID70809764 DTXSID0063529 DTXSID40660667 DTXSID40276166 DTXSID40637374 DTXSID50339110 DTXSID70755035 DTXSID40522130 DTXSID00477273 DTXSID80713828 DTXSID30648954
DTXSID70794767	DTXSID80205359 DTXSID60525204 DTXSID70876799 DTXSID80509263 DTXSID50485823 DTXSID20645730 DTXSID60382071 DTXSID80439218 DTXSID40284741 DTXSID00275392 DTXSID10588420 DTXSID40174799 DTXSID80316277 DTXSID20177102 DTXSID50239247 DTXSID90589192 DTXSID10236070 DTXSID60408962 DTXSID50601026 DTXSID50704985
DTXSID50851463	DTXSID60521069 DTXSID30709933 DTXSID60290142 DTXSID20710533 DTXSID10765198 DTXSID50320583 DTXSID40714295 DTXSID40839634 DTXSID40568179 DTXSID30500260 DTXSID60563343 DTXSID90402599 DTXSID90712544 DTXSID30647129 DTXSID60225999 DTXSID80570211 DTXSID20850382 DTXSID60721724 DTXSID70660074 DTXSID10587776
DTXSID50216715	DTXSID10554024 DTXSID50590365 DTXSID30842637 DTXSID60562790 DTXSID00458204 DTXSID90873088 DTXSID00198618 DTXSID70319631 DTXSID00492325 DTXSID20741246 DTXSID70339536 DTXSID90523117 DTXSID20497372 DTXSID50571972 DTXSID20780877 DTXSID40655457 DTXSID00485611 DTXSID80872606 DTXSID10495468 DTXSID10224250
DTXSID90674496	DTXSID40243237 DTXSID30222576 DTXSID00702451 DTXSID20491471 DTXSID60164450 DTXSID10479809 DTXSID80734750 DTXSID40460189 DTXSID90365892 DTXSID60556755 DTXSID00545800 DTXSID40519989 DTXSID40579467 DTXSID00697979 DTXSID30840239 DTXSID10840272 DTXSID00436966 DTXSID20301026 DTXSID40866743 DTXSID50278217
DTXSID20701840	DTXSID80296666 DTXSID00703903 DTXSID50568948 DTXSID00788932 DTXSID30554506 DTXSID50563453 DTXSID50373711 DTXSID10285609 DTXSID50728681 DTXSID40617499 DTXSID10349417 DTXSID80858586 DTXSID40216022 DTXSID70742405 DTXSID80312274 DTXSID80742779 DTXSID70809860 DTXSID50219468 DTXSID20641813 DTXSID20353444
DTXSID60488921	DTXSID20591844 DTXSID60569340 DTXSID30177916 DTXSID20400523 DTXSID70666617 DTXSID30547276 DTXSID80564352 DTXSID40544519 DTXSID50798743 DTXSID00508374 DTXSID60608728 DTXSID70565358 DTXSID60484867 DTXSID80374615 DTXSID70365739 DTXSID90663587 DTXSID70178063 DTXSID60594430 DTXSID10463263 DTXSID30228851
DTXSID30725097	DTXSID30311318 DTXSID90311319 DTXSID60704633 DTXSID90837362 DTXSID30827424 DTXSID00512072 DTXSID50508682 DTXSID30446139 DTXSID70454137 DTXSID80226701 DTXSID80607516 DTXSID70293341 DTXSID60619591 DTXSID6032647 DTXSID10349896 DTXSID30546027 DTXSID70551711 DTXSID20663530 DTXSID40204267 DTXSID30550381
DTXSID40222481	DTXSID00371202 DTXSID00855052 DTXSID30730500 DTXSID20335326 DTXSID60498065 DTXSID00767949 DTXSID50720802 DTXSID00554795 DTXSID40377006 DTXSID90276595 DTXSID10744645 DTXSID10506189 DTXSID00416001 DTXSID70814136 DTXSID60375125 DTXSID60194338 DTXSID00378039 DTXSID10393011 DTXSID10818375 DTXSID9072787
DTXSID50445028	DTXSID50520364 DTXSID90740382 DTXSID30377616 DTXSID50854358 DTXSID90229728 DTXSID70655182 DTXSID40876706 DTXSID70569836 DTXSID10512048 DTXSID00601814 DTXSID30370708 DTXSID10552606 DTXSID40682425 DTXSID90370643 DTXSID80671853 DTXSID40608827 DTXSID50640778 DTXSID00475557 DTXSID00426463 DTXSID40702137
DTXSID90752708	DTXSID50320008 DTXSID00801054 DTXSID10208111 DTXSID80799965 DTXSID60392392 DTXSID90879585 DTXSID20489590 DTXSID00453875 DTXSID70408332 DTXSID00456285 DTXSID90780889 DTXSID00482084 DTXSID50232874 DTXSID50298197 DTXSID30566386 DTXSID70800453 DTXSID70510222 DTXSID50558925 DTXSID30349979 DTXSID70180464
DTXSID20459096	DTXSID2062660 DTXSID10562240 DTXSID30345976 DTXSID90581333 DTXSID50401881 DTXSID90818515 DTXSID30742204 DTXSID30196203 DTXSID40807797 DTXSID90408455 DTXSID30555932 DTXSID70393259 DTXSID50536501 DTXSID20846967 DTXSID80480841 DTXSID70741655 DTXSID90522867 DTXSID90442430 DTXSID10795551 DTXSID30166643
DTXSID60695259	DTXSID20363285 DTXSID30799637 DTXSID60660780 DTXSID50298152 DTXSID50371090 DTXSID20621433 DTXSID10341274 DTXSID70797915 DTXSID80832548 DTXSID50503334 DTXSID30598667 DTXSID20409233 DTXSID90619246 DTXSID30629485 DTXSID80641778 DTXSID20712037 DTXSID2072257 DTXSID80519968 DTXSID90557891 DTXSID40605755
DTXSID40720977	DTXSID30659787 DTXSID00665774 DTXSID50533151 DTXSID50781519 DTXSID40790776 DTXSID70651321 DTXSID20591804 DTXSID90541558 DTXSID20670961 DTXSID40489178 DTXSID80585926 DTXSID50677963 DTXSID40403394 DTXSID70150006 DTXSID00671178 DTXSID00515124 DTXSID70330068 DTXSID40282080 DTXSID50695208 DTXSID70548949
DTXSID30498350	DTXSID50809525 DTXSID20525604 DTXSID40638866 DTXSID10834611 DTXSID60799024 DTXSID40395528 DTXSID60817974 DTXSID20838448 DTXSID60556952 DTXSID20670183 DTXSID70801001 DTXSID20765922 DTXSID40423734 DTXSID90144740 DTXSID20378995 DTXSID90447288 DTXSID90405904 DTXSID50460150 DTXSID50334822 DTXSID70507859
DTXSID40452903	DTXSID60470705 DTXSID30661663 DTXSID80368938 DTXSID40601030 DTXSID00460160 DTXSID90496130 DTXSID80803495 DTXSID80523181 DTXSID20170279 DTXSID70369378 DTXSID40517965 DTXSID60537701 DTXSID60404348 DTXSID60708934 DTXSID60534972 DTXSID50709930 DTXSID10498156 DTXSID50222412 DTXSID50476175 DTXSID60673370
DTXSID10848990	DTXSID00553142 DTXSID00326272 DTXSID90540829 DTXSID00624826 DTXSID70734047 DTXSID00288508 DTXSID60662880 DTXSID90572120 DTXSID80343543 DTXSID30316863 DTXSID40705542 DTXSID60313284 DTXSID50617804 DTXSID80690569 DTXSID50343717 DTXSID40377945 DTXSID10504701 DTXSID80233591 DTXSID70397994 DTXSID80657814
DTXSID60608728	DTXSID30228851 DTXSID70565358 DTXSID80501282 DTXSID30547276 DTXSID80363089 DTXSID30177916 DTXSID60569340 DTXSID20400523 DTXSID10574222 DTXSID20504131 DTXSID9068790 DTXSID40524472 DTXSID50798743 DTXSID60663453 DTXSID00607891 DTXSID50539855 DTXSID30281027 DTXSID60488921 DTXSID70392883 DTXSID40323629
