ID	Neighbors
DTXSID20146994	DTXSID20669411 DTXSID60399548 DTXSID90310569 DTXSID70291504 DTXSID30438211 DTXSID80382578 DTXSID20372094 DTXSID30678433 DTXSID90372521 DTXSID20595589 DTXSID20640048 DTXSID30701199 DTXSID50340802 DTXSID1046425 DTXSID40558999 DTXSID90156767 DTXSID50669787 DTXSID40667237 DTXSID10380163 DTXSID10204779
DTXSID1059521	DTXSID80477514 DTXSID90489380 DTXSID30389996 DTXSID80713707 DTXSID00492941 DTXSID50283866 DTXSID80796378 DTXSID70185378 DTXSID40702798 DTXSID70376441 DTXSID20313109 DTXSID70514765 DTXSID60665078 DTXSID30742784 DTXSID70204790 DTXSID40370375 DTXSID10532281 DTXSID20172495 DTXSID50508187 DTXSID30710120
DTXSID40619216	DTXSID00392831 DTXSID70326007 DTXSID80228326 DTXSID00280729 DTXSID70716469 DTXSID8020882 DTXSID80465491 DTXSID10291568 DTXSID60298406 DTXSID60612188 DTXSID90497561 DTXSID80717341 DTXSID60847993 DTXSID90319375 DTXSID10679968 DTXSID90700401 DTXSID40673292 DTXSID20294227 DTXSID40896348 DTXSID70790209
DTXSID20512796	DTXSID40620600 DTXSID90652714 DTXSID20206986 DTXSID80397561 DTXSID90742023 DTXSID20292824 DTXSID10594723 DTXSID40186236 DTXSID50693643 DTXSID40303365 DTXSID60636586 DTXSID00439174 DTXSID60193109 DTXSID00646088 DTXSID90329035 DTXSID00670484 DTXSID50675328 DTXSID00501865 DTXSID40824505 DTXSID80242284
DTXSID90667843	DTXSID50165476 DTXSID30604358 DTXSID40473471 DTXSID80505508 DTXSID00335021 DTXSID30382902 DTXSID60342014 DTXSID50642510 DTXSID00187426 DTXSID70360446 DTXSID50570900 DTXSID90318883 DTXSID60241073 DTXSID20292783 DTXSID40531580 DTXSID10718407 DTXSID30681609 DTXSID50483026 DTXSID60506194 DTXSID80595282
DTXSID70485022	DTXSID70285600 DTXSID00711366 DTXSID10347817 DTXSID80753224 DTXSID60472744 DTXSID70556680 DTXSID2059801 DTXSID00883572 DTXSID90542565 DTXSID00572090 DTXSID80508377 DTXSID00819255 DTXSID00468282 DTXSID80620003 DTXSID60450067 DTXSID90371130 DTXSID80526258 DTXSID30858319 DTXSID40405873 DTXSID60438481
DTXSID70307295	DTXSID10490110 DTXSID00334857 DTXSID80467430 DTXSID20473696 DTXSID80556015 DTXSID60751526 DTXSID40375764 DTXSID00202507 DTXSID50802819 DTXSID60378813 DTXSID70480315 DTXSID10341370 DTXSID60608420 DTXSID30176601 DTXSID30493229 DTXSID10680978 DTXSID00423694 DTXSID50443327 DTXSID20381681 DTXSID80163682
DTXSID90468918	DTXSID40344379 DTXSID40488383 DTXSID60544334 DTXSID10575310 DTXSID30174288 DTXSID30314829 DTXSID20198054 DTXSID10448398 DTXSID30806794 DTXSID00670409 DTXSID10529318 DTXSID20299954 DTXSID00286706 DTXSID90197438 DTXSID60415494 DTXSID60546459 DTXSID10180605 DTXSID9023170 DTXSID20350251 DTXSID40375168
DTXSID70710881	DTXSID40707748 DTXSID50597899 DTXSID20334172 DTXSID40442607 DTXSID90711673 DTXSID70837527 DTXSID40168759 DTXSID70711151 DTXSID30334704 DTXSID50336028 DTXSID80333929 DTXSID70747995 DTXSID30423849 DTXSID70423848 DTXSID6035734 DTXSID60849154 DTXSID40754292 DTXSID20748896 DTXSID50499283 DTXSID10837526
DTXSID50802637	DTXSID00325866 DTXSID60196099 DTXSID80755804 DTXSID20507985 DTXSID00373342 DTXSID80567500 DTXSID90806255 DTXSID40450404 DTXSID70332385 DTXSID20519967 DTXSID40624244 DTXSID20830189 DTXSID20460849 DTXSID20842747 DTXSID60649010 DTXSID80438584 DTXSID40673676 DTXSID50552044 DTXSID80579446 DTXSID10719156
