ID	Neighbors
DTXSID80635672	DTXSID90744486 DTXSID70550340 DTXSID50344800 DTXSID30319298 DTXSID20294747 DTXSID10667820 DTXSID40422580 DTXSID3062609 DTXSID40402882 DTXSID40743681 DTXSID60238009 DTXSID00434467 DTXSID90601500 DTXSID10372109 DTXSID20733883 DTXSID20480269 DTXSID10416052 DTXSID00374495 DTXSID10590285 DTXSID50743854
DTXSID80472822	DTXSID50598866 DTXSID10179736 DTXSID30150406 DTXSID50833007 DTXSID20507900 DTXSID60632689 DTXSID10498853 DTXSID90564085 DTXSID90523612 DTXSID1034420 DTXSID70739976 DTXSID40681392 DTXSID80704493 DTXSID40541841 DTXSID50303139 DTXSID10363077 DTXSID70489146 DTXSID80664821 DTXSID80432168 DTXSID10662916
DTXSID10720545	DTXSID70570982 DTXSID30371775 DTXSID20808540 DTXSID10281540 DTXSID9074644 DTXSID90780182 DTXSID80849994 DTXSID50739252 DTXSID90509810 DTXSID10569557 DTXSID80627471 DTXSID20510757 DTXSID50203029 DTXSID30304568 DTXSID90761471 DTXSID20289916 DTXSID60880926 DTXSID90376882 DTXSID30461963 DTXSID40372112
DTXSID00518690	DTXSID90826892 DTXSID90307813 DTXSID30599790 DTXSID3069481 DTXSID50533691 DTXSID50194180 DTXSID00829834 DTXSID70605288 DTXSID40861738 DTXSID00202385 DTXSID10838311 DTXSID10461047 DTXSID60608900 DTXSID20607515 DTXSID10465560 DTXSID50784646 DTXSID00556658 DTXSID10775873 DTXSID40846924 DTXSID10832778
DTXSID00668149	DTXSID20283151 DTXSID00441454 DTXSID80699719 DTXSID00506810 DTXSID40195964 DTXSID30181295 DTXSID20310214 DTXSID40593082 DTXSID50349517 DTXSID00286600 DTXSID20301682 DTXSID70224170 DTXSID30584767 DTXSID30314809 DTXSID70463663 DTXSID30592660 DTXSID30494514 DTXSID80201851 DTXSID50213183 DTXSID50505252
DTXSID70710886	DTXSID40460068 DTXSID00446323 DTXSID10426590 DTXSID20671291 DTXSID30503413 DTXSID70407623 DTXSID00467199 DTXSID40829797 DTXSID10555692 DTXSID20513506 DTXSID60710835 DTXSID80838626 DTXSID00814088 DTXSID20760619 DTXSID10792565 DTXSID90552568 DTXSID4062355 DTXSID50167278 DTXSID90801285 DTXSID60499173
DTXSID10500329	DTXSID70725415 DTXSID20307462 DTXSID50311012 DTXSID60743204 DTXSID70422598 DTXSID30368302 DTXSID10571392 DTXSID30886970 DTXSID30514766 DTXSID30307872 DTXSID80666643 DTXSID50714943 DTXSID80612589 DTXSID60186834 DTXSID50715692 DTXSID00365060 DTXSID10565039 DTXSID10381019 DTXSID60535949 DTXSID3060168
DTXSID70448374	DTXSID00590698 DTXSID50288114 DTXSID80563744 DTXSID70723895 DTXSID60618266 DTXSID50409125 DTXSID50646275 DTXSID80879054 DTXSID40607133 DTXSID30578722 DTXSID40294269 DTXSID70628093 DTXSID00517688 DTXSID70340102 DTXSID60592855 DTXSID50669909 DTXSID20525422 DTXSID00608000 DTXSID90741450 DTXSID50381437
DTXSID10552545	DTXSID10795814 DTXSID90363954 DTXSID30626353 DTXSID20499250 DTXSID80319081 DTXSID30678857 DTXSID10438653 DTXSID80813473 DTXSID60338295 DTXSID90534884 DTXSID00827794 DTXSID90698192 DTXSID50552488 DTXSID10413364 DTXSID50662334 DTXSID50174664 DTXSID60681051 DTXSID10550581 DTXSID9073757 DTXSID50826459
DTXSID30696056	DTXSID40589687 DTXSID90378523 DTXSID40501268 DTXSID00292620 DTXSID20325626 DTXSID90855763 DTXSID00457939 DTXSID60382475 DTXSID70473141 DTXSID30523171 DTXSID70392989 DTXSID50173354 DTXSID20659312 DTXSID80365169 DTXSID40836688 DTXSID30389774 DTXSID60431816 DTXSID80301264 DTXSID60368355 DTXSID70391952
