ID	Neighbors
DTXSID70476859	DTXSID80712174 DTXSID70462757 DTXSID10490195 DTXSID50574983 DTXSID70348087 DTXSID20513566 DTXSID50606915 DTXSID90523314 DTXSID70558043 DTXSID90801902 DTXSID70639280 DTXSID60203631 DTXSID40453278 DTXSID20222969 DTXSID10715491 DTXSID40868762 DTXSID80297158 DTXSID40521608 DTXSID20819479 DTXSID30879781
DTXSID70158204	DTXSID20644945 DTXSID20646560 DTXSID00588055 DTXSID00775448 DTXSID80155244 DTXSID40734291 DTXSID2061066 DTXSID70358166 DTXSID60327129 DTXSID90148824 DTXSID20304012 DTXSID20563440 DTXSID20280044 DTXSID00661392 DTXSID40800662 DTXSID00583085 DTXSID80804962 DTXSID30417743 DTXSID00764832 DTXSID20497857
DTXSID00151263	DTXSID50688211 DTXSID80687954 DTXSID10691544 DTXSID10752740 DTXSID00382257 DTXSID20688304 DTXSID10228798 DTXSID10688297 DTXSID90688356 DTXSID70754124 DTXSID90568745 DTXSID80828709 DTXSID00691513 DTXSID30717957 DTXSID30376023 DTXSID80689236 DTXSID60690784 DTXSID20742733 DTXSID60362414 DTXSID80686306
DTXSID10295228	DTXSID40594357 DTXSID80628347 DTXSID30523313 DTXSID40488000 DTXSID60461714 DTXSID90659086 DTXSID30708183 DTXSID60470442 DTXSID20862809 DTXSID70222257 DTXSID80683714 DTXSID80815078 DTXSID30352206 DTXSID30841009 DTXSID90518720 DTXSID10766600 DTXSID00479651 DTXSID90354408 DTXSID50393853 DTXSID30446977
DTXSID10602579	DTXSID60642324 DTXSID0059039 DTXSID90784781 DTXSID70341235 DTXSID60357582 DTXSID90509714 DTXSID70642310 DTXSID6074386 DTXSID40401299 DTXSID10893147 DTXSID40459215 DTXSID80185208 DTXSID70213968 DTXSID50480277 DTXSID90673489 DTXSID00641538 DTXSID20702574 DTXSID00579302 DTXSID30374685 DTXSID30650012
DTXSID50667541	DTXSID60283670 DTXSID40530351 DTXSID40739781 DTXSID30688673 DTXSID20510959 DTXSID50326282 DTXSID50688655 DTXSID10405002 DTXSID90458435 DTXSID40704570 DTXSID80808182 DTXSID10341037 DTXSID70686936 DTXSID80610540 DTXSID10575956 DTXSID80357741 DTXSID30686250 DTXSID90687021 DTXSID00687017 DTXSID40185800
DTXSID60492381	DTXSID5068310 DTXSID80557426 DTXSID80322292 DTXSID20277974 DTXSID00432201 DTXSID20551867 DTXSID60641938 DTXSID10296114 DTXSID80531726 DTXSID00538212 DTXSID80459173 DTXSID20684846 DTXSID60143482 DTXSID70414897 DTXSID10516804 DTXSID30419909 DTXSID90684813 DTXSID60680342 DTXSID50544040 DTXSID70550901
DTXSID50359813	DTXSID20385467 DTXSID30370869 DTXSID80234689 DTXSID60874608 DTXSID10357810 DTXSID80696804 DTXSID30222031 DTXSID40657698 DTXSID40288461 DTXSID80662584 DTXSID50481481 DTXSID30344969 DTXSID50350784 DTXSID50375538 DTXSID90357853 DTXSID20388175 DTXSID50305259 DTXSID50493968 DTXSID70321138 DTXSID40459896
DTXSID50228595	DTXSID10843506 DTXSID90786245 DTXSID30767957 DTXSID60643230 DTXSID60521226 DTXSID00805537 DTXSID90799310 DTXSID3070331 DTXSID60287173 DTXSID40486945 DTXSID90829308 DTXSID70158764 DTXSID10596540 DTXSID40390957 DTXSID40284827 DTXSID20798210 DTXSID20329245 DTXSID20603532 DTXSID60789869 DTXSID20793083
DTXSID90551177	DTXSID80495697 DTXSID90670877 DTXSID90582986 DTXSID70644132 DTXSID60205933 DTXSID30420636 DTXSID90739079 DTXSID20720591 DTXSID70673725 DTXSID10855306 DTXSID00487554 DTXSID30803889 DTXSID80491230 DTXSID80703885 DTXSID20766378 DTXSID40709469 DTXSID90350985 DTXSID70373036 DTXSID20658345 DTXSID40518952
DTXSID50812211	DTXSID70357492 DTXSID50200154 DTXSID60651491 DTXSID10753792 DTXSID00713885 DTXSID30732640 DTXSID30192669 DTXSID60358211 DTXSID30243569 DTXSID10691069 DTXSID30325374 DTXSID00386876 DTXSID20684023 DTXSID30358546 DTXSID50889807 DTXSID10153839 DTXSID70168722 DTXSID80691071 DTXSID20183187 DTXSID00537200
DTXSID10683060	DTXSID10837925 DTXSID60530636 DTXSID50798809 DTXSID90838293 DTXSID50143739 DTXSID90657986 DTXSID90393892 DTXSID40625079 DTXSID00769307 DTXSID60610806 DTXSID30161370 DTXSID20198099 DTXSID30589333 DTXSID20623235 DTXSID60840449 DTXSID80809876 DTXSID90361935 DTXSID30636679 DTXSID80437673 DTXSID60812585
DTXSID80842945	DTXSID60687992 DTXSID60326778 DTXSID30610510 DTXSID70686613 DTXSID30691768 DTXSID40691779 DTXSID30690493 DTXSID20436963 DTXSID00154178 DTXSID60691776 DTXSID40688240 DTXSID30588068 DTXSID30688017 DTXSID10301590 DTXSID60688161 DTXSID10330148 DTXSID30690059 DTXSID10792808 DTXSID70691141 DTXSID50377294
DTXSID30403186	DTXSID4061757 DTXSID80398977 DTXSID70752544 DTXSID90620433 DTXSID50807142 DTXSID80181947 DTXSID50672211 DTXSID10359253 DTXSID10527874 DTXSID60146857 DTXSID80469939 DTXSID00582619 DTXSID10851020 DTXSID80328613 DTXSID90672210 DTXSID10393910 DTXSID00685351 DTXSID20324871 DTXSID80799566 DTXSID40377086
DTXSID10417221	DTXSID80622502 DTXSID50410670 DTXSID10316583 DTXSID30680374 DTXSID20200186 DTXSID70628376 DTXSID60581204 DTXSID30884719 DTXSID20477230 DTXSID60209294 DTXSID60296826 DTXSID90875385 DTXSID90429544 DTXSID2046678 DTXSID80509501 DTXSID00875093 DTXSID60382096 DTXSID00449051 DTXSID90182622 DTXSID60396133
DTXSID10639027	DTXSID70333291 DTXSID90638513 DTXSID80756952 DTXSID90483146 DTXSID50730986 DTXSID20503447 DTXSID00821595 DTXSID60572435 DTXSID50800552 DTXSID60314059 DTXSID40201296 DTXSID70565616 DTXSID80891099 DTXSID70772545 DTXSID30158644 DTXSID50275726 DTXSID20184053 DTXSID90563992 DTXSID00770170 DTXSID70465268
DTXSID30877742	DTXSID80386233 DTXSID60835830 DTXSID50410695 DTXSID40747023 DTXSID40747301 DTXSID80418346 DTXSID30811621 DTXSID40878144 DTXSID30449862 DTXSID60167643 DTXSID00403976 DTXSID40613390 DTXSID70878253 DTXSID40712150 DTXSID30152263 DTXSID70647188 DTXSID00491717 DTXSID30204776 DTXSID10208631 DTXSID60757023
