"","nH","PCount","SCount","OCount","NCount","RingCount","DoubleBoundCount","NumAliphaticHeterocycles","NumAliphaticRings","NumAromaticHeterocycles","NumSaturatedHeterocycles","NumSaturatedRings","FractionCSP3","MolLogP","Hy","UI","AWeightHeavyAtom","qed","BalabanJ","Tigdi","Ipc","petitjean","Arto","mChi1","Chi3ch","Chi4ch","Chi5ch","dchi4","Chiv3c","Chiv4c","Chiv3ch","Chiv4ch","Chiv5ch","Chiv6ch","skappa3","HallKierAlpha","bcutm1","bcutm2","bcutm3","bcutp1","SIC0","SIC2","SIC4","IC0","IC1","Cfrag7","Cfrag9","Cfrag11","Cfrag13","Cfrag14","Cfrag16","Cfrag17","Cfrag18","Cfrag22","Cfrag24","Cfrag30","Cfrag32","Cfrag33","Cfrag36","Cfrag39","Cfrag50","Cfrag51","SEStatefrag7","SEStatefrag9","SEStatefrag11","SEStatefrag12","SEStatefrag13","SEStatefrag14","SEStatefrag15","SEStatefrag16","SEStatefrag17","SEStatefrag18","SEStatefrag22","SEStatefrag24","SEStatefrag30","SEStatefrag32","SEStatefrag33","SEStatefrag36","SEStatefrag39","SEStatefrag50","SEStatefrag51","SEStatefrag75","MinEStateIndex","MinAbsEStateIndex","EStateVSA2","EStateVSA3","EStateVSA4","EStateVSA5","EStateVSA6","EStateVSA7","EStateVSA8","EStateVSA9","MATSm1","MATSm2","MATSm3","MATSm4","MATSm5","MATSm6","MATSm7","MATSm8","MATSe1","MATSe4","MATSe5","MATSe6","MATSe7","MATSe8","GATSm1","GATSm2","GATSm3","GATSm4","GATSe1","GATSe4","GATSe5","GATSe6","GATSe7","GATSe8","Rnc","Rpc","Mnc","QOss","QNss","QHss","QOmin","QCmin","QHmin","QOmax","QHmax","NumRadicalElectrons","MaxAbsPartialCharge","SlogP_VSA1","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA7","SlogP_VSA8","SlogP_VSA11","SlogP_VSA12","SMR_VSA2","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA9","SMR_VSA10","PEOE_VSA1","PEOE_VSA2","PEOE_VSA3","PEOE_VSA5","PEOE_VSA6","PEOE_VSA7","PEOE_VSA8","PEOE_VSA9","PEOE_VSA10","PEOE_VSA11","PEOE_VSA12","PEOE_VSA13","PEOE_VSA14","VSA_EState2","VSA_EState3","VSA_EState4","VSA_EState6","VSA_EState7","VSA_EState8","VSA_EState9","ClCount","BrCount","ICount","NumRotatableBonds","NumHDonors","TripleBoundCount","NumAliphaticCarbocycles","MolLogP2","Hato","Chiv4pc","bcutv1","bcutv2","bcutv3","CIC5","Cfrag5","Cfrag6","Cfrag8","Cfrag10","Cfrag20","Cfrag21","Cfrag23","Cfrag25","Cfrag26","Cfrag27","Cfrag28","Cfrag29","Cfrag31","Cfrag34","Cfrag35","Cfrag37","Cfrag40","Cfrag41","Cfrag42","Cfrag44","Cfrag45","Cfrag46","Cfrag47","Cfrag48","Cfrag49","Cfrag52","Cfrag53","Cfrag58","Cfrag66","Cfrag73","Cfrag74","MaxEStateIndex","MBAm4","MBAm5","MBAm6","MBAm7","MBAm8","MATSv1","MATSv4","MATSv5","MATSv6","MATSv7","MATSv8","GATSm5","GATSm6","GATSm7","GATSm8","GATSv1","GATSv4","GATSv5","GATSv6","SPP","LDI","Qmax","QNmin","CCount","NumHAcceptors","ArBoundCount","Chi6ch","bcutm4","bcutm9","CIC6","IC2","MATSv2","MATSv3","FpDensityMorgan1","bcutm10","HalCount"
"nH",-0.124303990439578,0.0162894424780025,0.0116745832794783,0.106972732593236,0.213834314672026,0.0268050556140999,0.0136810036137337,0.0582858769521419,0.00187016505390539,0.00109726708462737,0.0615210332390167,0.0724975435907341,0.0485188333736085,-0.0145434117746608,0.0313076761664486,-0.0146133587934751,-0.0220916671870137,0.0274194139687679,0.0158663287079646,0.0168510916508285,0.00950422338844355,-0.00953384932165292,0.00956260450594637,-0.0142554154639359,-0.027029605211951,-0.0021463946626328,-0.022852791810076,0.00474204130318143,0.0116207400953145,-0.00448811883582176,-0.026412905100554,0.0118205029031525,0.0161387448049772,-0.00277801381732299,0.00336970880973587,-0.0111795899407743,0.0163784025112973,-0.0187071188254635,0.000393795204230079,-0.0032150560899679,0.0101326975559415,-0.0126651876218639,-0.00629798178452473,-0.00386929795356144,0.0190790825812948,0.0096806541854284,-0.0207073169881906,0.0116110141389881,0.0192547613470294,0.0041274977080564,-0.00762253521657688,-0.00318370327796301,0.00270755583105729,0.0159261878531798,0.0107340389559177,-0.00187327272053314,0.0159106095028234,0.00345541893095362,0.0163233344334024,0.000708536740598294,0.00176338468178687,0.00881688164591798,-0.0133363760967758,0.0205969887765137,-0.00327856747055209,-0.0180392121609856,0.0043484229864794,-0.0393548401951868,-0.000748574740629829,0.00938506195941921,-0.0189076279205016,-0.00561569390642703,-0.00815572942979334,0.017994693601072,-0.000687944134826591,0.000502283880749034,-0.00201293480990565,0.0357075363815362,-0.001804800060458,-0.0399488120653676,0.0033572739252891,0.0178205246204276,0.0044287591552282,0.00853378773626364,-0.023325602110725,0.00667259531114925,0.00386803169086082,-0.000399699530276119,0.0121609083881297,0.0287802802276105,0.00136137523235375,0.031805010426328,-0.0101959731745905,0.0132048965935966,-0.00115348183696225,-0.00717025206083535,0.00963397132962132,0.0161930523968085,-0.00025268707634727,0.0399699764893625,0.0121268202614225,0.0294457731665602,-0.042798443252043,0.00734569245508832,0.0345287256158181,-0.0205926914738387,-0.0268853372614799,0.00760972300052603,0.0158592098402127,-0.0135062165092503,0.0259567065958886,-0.00912213045637731,0.0488681196286672,-0.00902295418415605,-0.0154195286714039,0.0130023971334279,0.024508280949677,-0.0573220565483599,0.00245644168399961,-0.0174657087019776,0.0646658712387534,-0.0437571476528156,-9.31628069549731e-05,-0.0275480689861373,-0.0216832149762394,0.000749972829040964,0.0290405016144939,-0.0295201166862582,0.00752964619770581,0.00269355008847172,0.0499226650659305,0.0204578339853383,0.00444244054517312,-0.0232495020378193,0.0130150323023598,0.00263611521442755,0.0229083924301494,0.00777989687861914,-0.0143799415168115,0.0155288526622745,-0.0221042282295432,-0.0641992564983282,-0.0067643652466451,-0.0195958672451959,-0.0164849253170233,0.0131305057863352,0.0204816694695341,-0.0343739192917346,0.00232887439571201,-0.0360572087194953,0.0126464328940697,0.0249786180554687,-0.00453057645063669,-0.00315474774770179,0.00731208752870787,-0.00695859211226799,-0.000146304812223063,-0.0385345011229767,0.00583097917406087,0.0195515302080322,-0.0104442414524219,-0.0535574785082672,-0.0040539835909234,0.0342605715825485,-0.0141537753775046,0.067013690492468,-0.0147758439256563,-0.0225159214028157,-0.0132745345511403,-0.0240586667360606,0.0126678766818416,-0.0138391415193862,-0.0525455759472673,0.00646269746617664,-0.0482164892678247,0.0130948931754051,0.0112183764985626,0.0403523003679095,-0.0899431234896512,0.00695779216708998,-0.0185375631895617,0.0167536158236814,-0.0245059100965238,0.00875723532186214,0.028427623290785,-0.0189386769156086,0.0912827103135072,-0.0400110955620689,-0.0353953731724657,0.00368638056376863,0.0153176388350443,0.0609189417900739,0.0318191243784094,0.0290571217972693,-0.00672577178450327,-0.0651536138568971,0.0151725506940192,0.0142136029747467,0.00158509449421817,0.0362350869599447,-0.0524999110768577,0.037633159945991,-0.00201723631311948,0.119097536350337,0.0340822028814779,0.0222052422547734,-0.0555274889470472,0.0995153051292237,0.0019873935043769,0.0863462988659478,0.0420002492899616,-0.0519065489815878,0.0280454784642508,0.010696936656746,0.0398527666541187,0.0220981275557096,-0.0124446012003428,-0.047572334676325,0.0451273330735708,-0.0390467786708292,0.073037293927763,-0.034187424665459,0.0382266509954323,0.0670328982986299,-0.146653358099099,-0.133815452413016,-0.101291672419941,0.172601553521504,-0.0342243689437397,0.140919427343391,0.020185021283407,0.137580531154896,-0.0486933385178341,0.00458418106439528,0.0212847780586279,0.00577914688375786,-0.00185500923365937,-0.0247639555775463,-0.101325852826351,-0.0493606970512366,-0.137715759514402,0.559579342104982,0.422876025640514,0.0562980956945263,0.289095905070834,-2.1011736500434e-12
"PCount",-0.0231499775122979,0.0590001641240345,-0.017714156524444,-0.0303252627327219,0.021470545143299,-0.0665919009497803,0.049158044737679,-0.0268756123613265,0.0659749051418755,-0.0599127882935393,-0.100445227495275,-0.00714832546708704,0.0215584150134633,0.161932748876325,0.128517510455279,0.0351756934575189,-0.137610485164237,0.0244684353681243,0.0364808118226091,0.0158065715543573,-0.0622727518335571,0.0996329849095565,0.0948995854030638,-0.174493099771432,0.0971480988409455,-0.094453246498414,-0.047855021110244,-0.098308104521388,0.248605993816884,0.0174622624932112,0.095178060121546,-0.0726865096892458,0.0916761299693312,0.0739730423115521,0.0834255478744617,-0.17356318004487,-0.00861349340756497,-0.120997613040468,0.0342053244377233,-0.000882250281078994,-0.13235092134788,-0.0233022581261913,-0.0165271411446957,0.0106006813598324,-0.0551095775660189,-0.00426524111483589,-0.033236621902182,0.0376061071750213,-0.0768132563147948,0.0541562261407839,-0.0148389782807293,-0.03477079596025,-0.0456127662884719,0.0457479853851315,0.0134554266531028,0.0575024232312388,-0.00196473316322994,0.0394893177445283,-0.0010783289813682,0.00678169976578467,-0.0204251481580987,-0.0149036259044921,-0.031678085686224,0.0261128104418991,-0.00291839265122965,-0.0437667949436699,0.0804202538599717,-0.00726562005663967,0.0246443845628358,-0.0186689691277573,-0.0208744876039318,-0.0598330683503639,0.117355060995796,0.0302975368122902,-0.0578704740616579,-0.0105532977519613,-0.0200815902201569,-0.00695820380135247,-0.00377352330529994,0.0227661762366401,0.0485335798612896,-0.00759245032174876,-0.0070870683943784,0.00464913537719179,0.0406395481934418,-0.00525558615694911,0.0338454023360597,0.0107421348904926,0.0180374197435533,-0.0325011449431685,-0.00159700863712351,0.0152013095538228,0.0372813008123723,0.0334463542511345,-0.0222353151067944,-0.0164155920295372,0.0430862289921298,0.0259858863882122,0.0118610605836876,-0.0506392078553604,-0.0321202535300016,0.0458008836210802,0.0342845169136728,-0.0246571406999953,-0.0137862342137924,0.0467845257029079,-0.0386230372586029,-0.0425105194597631,0.0427400112535334,-0.0169358452556412,0.0151089957963227,-0.00438237492157546,-0.000343030823372314,-0.0208813493725912,-0.015148788535691,0.0110259136296531,0.00316702646931865,-0.0375409549619296,-0.0592476800385281,0.0772196121588861,0.0125107242072236,0.0256026688776407,0.0489401091056218,0.00330836673429689,0.00203320438332998,0.0546368244845543,0.00461587162122273,0.0211208826794179,-0.0581255893533471,0.0364956959074589,0.0149371264177204,0.0441890524048912,-0.0534845885850353,0.0112522075813079,0.0224132123059764,-0.0121509294128233,-0.0114456128337066,-0.00697560046976546,0.0282504314724183,-0.00845719320074887,-0.0238439547314459,0.0257995942731765,0.0114459897767661,0.0163707612228463,0.0217087479021455,-0.00671364393961927,0.0316036754410975,0.0142706511497718,0.00036514647964257,0.00356601342576126,-0.00940087161796894,-0.0185287867331916,0.0387477338650918,0.0297171580103739,0.0101172646099651,0.0207637774231008,0.022348454077436,-0.00421546359465142,-0.0172188521312019,0.0181347944199762,-0.000291448737728256,0.00191064010814827,-0.0035041254884339,-0.0119551309340604,0.0275594404559355,0.0204338671138844,-0.0158035599062891,-0.0400756696479452,0.0662074257945305,-0.012735961192741,-0.0347607321962767,0.0377012603762921,0.0211849845321548,0.019355338457439,-0.0347768972314184,-0.023462911755933,-0.0365419810415547,-0.00972607476344996,-0.0305765249104511,-0.0199486445955306,-0.0110508620682275,0.0085240694465474,0.0360116877154969,-0.024725342779275,0.044374161763635,-0.00457174633923248,0.00244875161025635,-0.00942120488938926,0.0160254873972274,-0.0448496867422948,-0.0278607486001955,0.0102595218231054,0.0403867549161651,0.0354111818514933,-0.0403369715331241,-0.0259139062856494,-0.00453009406424715,-0.0141245880888879,-0.0415152788009437,-0.031496069825159,0.00659154315367343,0.00606743926574425,-0.0463450063764313,0.0339247044187879,0.00388938352113871,0.0223566344071883,-0.00178470973423364,-0.0472469901350597,-0.0539323219897889,0.160484952703179,-0.0728461419034972,0.0968614508082015,0.255475937491232,-0.030179614579768,0.158710764732513,-0.26522569226565,-0.149381060832554,-0.192567077982191,0.207092605032562,0.292935193992671,-0.189061034876544,0.00626242255613088,0.030921656998065,0.0234964739361568,0.0777004565107384,-0.0133202722557599,0.12678970797312,0.0420019043184844,0.0256225637673583,-0.0470547029027603,-0.0155108595390313,0.0376153101813628,-0.0864581922852675,0.0185100453022247,0.0273833267205751,0.0873306010302454,-0.0190226514391831,-0.132650685514669,-0.00760046345728431,0.0151655831208879,-0.0144541594057824,-0.00233410774324827,-0.018894924127635,-0.00263213643942025,-0.0118790402801143,1.08592283375768e-13
"SCount",-0.0382121138480231,0.0182335743693013,-0.0537196284733102,-0.032148450609884,0.00248709932630597,-0.129803000807387,-0.0747658801729732,-0.130849997115436,-0.103193551219529,0.0674660657408664,0.0383695090550341,0.0941436235755175,0.134822225122961,-0.0583143770321423,-0.029731623645959,0.0195680514636952,-0.154198172465814,0.148406533294439,0.0533870115905451,-0.0310369638897273,-0.00888445878795226,0.0990795559719009,-0.167027750712606,0.0781895288825411,0.0636083761075445,0.104415509361383,0.0543426292164379,0.0447854407074543,-0.0446118084606,0.00910879070387907,-0.0892344997271251,0.0580612741539545,-0.00586814448733924,0.106781328598418,-0.102788918210451,0.0297759302885732,0.0359802459568324,0.0784764834696765,-0.0159842975390903,-0.0132871764635119,-0.02387483268049,-0.0631680887548131,0.0993918865655326,0.029580940757016,0.0371410610406904,-0.0310518533223898,0.0383342543914953,-0.0938132114128733,-0.0404344141931802,-0.0743834080028199,0.0127398701222646,0.0657647359256821,0.0180525981526122,-0.021472017281122,0.00637134142605854,-0.00482706151285179,0.0152738432580513,0.0075071984656782,0.0187093253838937,-0.012947075790252,-0.00157237244908524,-0.00788866325201426,0.00418278296505031,-0.0170812818226699,0.0165820263712985,0.00854225555830941,0.0255383777592036,0.00214923324303352,0.00630422488930021,-0.0193652138722073,0.0239802637885747,0.0501749302209138,0.0257571732236481,-0.000129753164697646,-0.000130542660904284,-0.0310963399912896,0.0300796456370563,0.0547134280349528,-0.0221790612136925,0.0486812385861138,-0.00374483299083861,-0.0188047597417802,-0.0112807465317249,-0.00521021950924127,0.0662933425265881,-0.0160780569264732,-0.0196054413298065,0.00410467831524298,0.0243878196230219,0.0439575330711572,-0.0530900866813304,-0.00965066758213435,0.0190622133782483,-0.0106763069584106,-0.053659246439565,-0.00913522432570171,0.0432725185970342,0.0370527966015879,0.00994229864803889,-0.0670153081078369,-0.0131689324514374,0.0351273769110436,-0.00433565036656903,0.0433935620716627,-0.0244399580151224,0.00791039626156797,0.0752755946921597,-0.0429259777546205,-0.0261324544761748,-0.0301826913432204,-0.0284746208314629,0.0304020535776979,-0.00485256380741679,-0.0144208819932236,-0.00226847624135892,-0.0424965752763138,-0.0194741766349967,-0.0715088160656688,0.0765128480268959,0.00638544590578224,0.0404319423946957,0.00321304421174158,0.0224928205293801,-0.00520000920339848,0.00129519912815465,0.0100644448954652,0.0420749308474755,-0.0012853870441525,0.0301268020222074,-0.0176672002950369,0.00721200689677482,0.00268881857877256,-0.0285976326485726,-0.00170902398243326,0.030514687396428,0.00518504236573456,-0.0179014850234122,0.00279943032792954,0.0147829771122335,0.00659175016455022,0.00790863469058248,-0.0132230258251334,0.00044816666811533,0.0277231763121978,0.0379247815547239,0.00439798955122281,0.0147839892470727,-0.0154384545608069,-0.0303836000062993,0.013080575678142,0.0194096889315315,0.0151451919816849,0.0128730442897473,0.0449800476955273,-0.00553304527864112,-0.0229872614306212,-0.0061335811943948,0.0684843966613356,0.0167691454320936,0.00619257360798365,0.00112363392577123,-0.0154645941831689,0.0245274421493313,0.00857622896144297,0.0278250853597509,-0.0248191250890242,-0.0217931712889852,-0.0488361818799989,0.0362498648521531,-0.0113897279256624,-0.0426998753121449,-0.0292275445760842,-0.0779725851784327,-0.0420834848456551,-0.0366103173014272,-0.0573551864276172,-0.0225585286156523,0.0538840513115875,0.0262074948234563,0.00382181948059235,0.0140948928929294,0.0289673300813002,0.0512832140105608,-0.0532930293577747,-0.0368887221585727,0.0157064619341164,-0.113767889717678,-0.0244042186916658,-0.136683644030599,0.0247322999652692,-0.0695800887160269,0.0407785685818775,0.0734915482840613,0.07722200201772,0.0432728455349325,-0.0916834999379993,0.0866781812153609,-0.0475980959985748,0.0295582533855837,-0.0640926397453235,-0.061929564641223,-0.056407235315961,-0.1471343220396,-0.110080803020231,-0.108595615221661,-0.288146524091056,-0.257886338224947,0.0149733521718574,-0.0542424476096345,-0.236852968738892,-0.0558718047209505,0.0354891220619924,-0.156713869947247,-0.0096242846806122,-0.00560414415286097,0.116206674974275,-0.0177002882854062,-0.00174107617754895,0.18368969327063,0.146196968188608,-0.0264375495432834,0.0534929511309702,-0.18331308450585,0.00314597932849456,0.0451733645475249,-0.00541424420764567,0.151920202878356,0.159137755696913,0.00197417773496392,0.059447869876594,0.0147116705618152,0.143459764252902,-0.054064727301665,0.00438813789095993,0.0358441289691265,0.0514515336816568,0.10431888534497,-0.14117504825345,-0.0305613775168321,-0.0378316832048146,-0.0270523745246052,-0.000943967274926794,-0.0156045663911525,-0.0146302878408589,-0.0350304598303762,1.21612913166282e-13
"OCount",-0.0749411134090597,0.0566315487953908,-0.196840563741896,-0.0126488647873343,0.0442643427425284,-0.0630520079831831,0.078776773923904,-0.0561295421556398,0.0562556578528684,0.0629016029073819,-0.0479801611873394,-0.02245799486994,-0.0318104431655204,-0.0168766921260989,0.014596309913075,-0.0109052800636703,-0.0056411186014957,0.0166312278263445,0.0674535342755783,-0.00799208392291643,0.0731273402021669,-0.0527299211260844,0.0282768967555784,0.0436754820840005,-0.00578465335395012,-0.0571494977238981,0.00552875790332343,0.04711880752668,-0.016716720427169,-0.0370911139034459,-0.0275395431548244,0.0699399741272822,-0.0177730273454034,0.0515484839374187,0.0337357550049954,-0.0351093340664825,0.0121305708567388,0.0504338826531841,-0.0297891733012159,-0.010162166742858,-0.00652181512768263,0.00213522943242579,0.00529109100030482,-0.000913214970064595,0.017320437077358,-0.0600745803732521,-0.0155944067965775,-0.000176977482339934,0.0178445695556781,-0.00928635082009277,0.0199436373669109,-0.0135415933504515,0.0464970571848878,0.0156261299127128,0.0231562927198877,-0.0214508560102306,-0.0143521975200474,0.0112102880984156,0.0168638219673352,-0.0147007347883357,-0.00929798259075612,-0.0104101062422566,0.000365774628861212,-0.0199396362461552,0.0110625245995726,0.00631242424228352,-0.000353898502986456,-0.00890444354811344,-0.0121158424418481,-0.0462194636378159,0.00121945568549546,-0.0242318533004502,0.00226561131524544,-0.000858056758185899,0.00881071220325713,0.0376876658075855,-0.0252150228703058,-0.00785752677582049,0.0114369191273461,-0.0395469490051736,-0.0382394690981002,0.0392356722915211,0.0211887886146784,-0.00693905092071757,0.0151587381418183,-0.00570004684512882,-0.0280717673596367,-0.0354818362859024,-0.0167966846498437,-0.0165649569869028,0.0285497773819427,-0.000806437726186784,0.026283368854489,-0.00174136229056833,0.0261684166130133,0.0206141535446764,-0.0359091804266995,-0.0142195456354482,0.00104354797631746,0.0234839019750058,0.00403399254938249,0.0129423680074074,0.0298005654754765,0.00164259855304794,-0.000253966604766183,0.0307970725447934,0.014790798260637,0.0153493585345456,-0.00989454442919801,0.0173892396361176,0.0188098326751751,0.0382735675048439,-0.0457607732263046,-0.0113620532682467,-0.0138754288601967,0.00464128931092353,-0.00578929972218239,-0.0139158698659631,-0.0276186371382447,-0.00915677520836897,-0.033148601145457,0.0179990809666216,-0.00684838617717363,0.0186549655749326,0.014687036828281,0.0117415126191384,-0.0104319239310993,0.0137320621424642,-0.0415972477610857,0.0157283352407399,0.00933906646153765,-0.00895379695218658,-0.0323874598280997,0.0406435271859136,-0.0170245313475483,-0.0115283626501131,-0.022743665421467,-0.0322619160550821,0.0376823490591842,-0.0476242647223685,0.02682978316653,0.0208197594374885,0.00893518526470294,-0.0730614392147115,0.0193305136614543,-0.0103117009381611,-0.0376141390692255,0.0174259990078278,-0.0200610362911158,-0.035494195617445,0.000991993922328053,-0.0559589505012027,-0.0295500725694429,0.0368815486504293,-0.0224260052776895,0.018599637330986,-0.00741682776299942,-0.0286771848516424,-0.0314733083391528,-0.00411028822749001,-0.000472494357815996,0.0436591861870106,-0.0160558018707982,0.0146186499914927,0.0265966237300579,-0.0818268425812589,-0.0287105754073473,-0.000178054326276042,0.021634838888079,-0.0167894922061568,0.0193453521838101,0.00265834486228804,-0.000477495744152078,-0.00268928516984769,-0.00581925889497866,0.0175624161505839,0.0310720981542341,-0.0215781794730974,-0.00613627449070597,0.0258870429160619,0.0424888570911621,0.00755921217789413,0.0338467226247394,0.0228052514683572,-0.000474667476276921,0.00192237984186792,-0.0481031322074524,0.00785814694807153,0.0208317249478734,-0.0356279526817013,-0.0766511983478165,-0.00425523106626849,0.0440501665989378,0.0544885257238746,-0.00701556199960779,0.00117222023411255,-0.0359803449071115,0.0252134174452725,-0.0121137302729686,0.0301451123406603,-0.0405082771972705,-0.0329864117525852,-0.0475181234442201,-0.0376772715930939,-0.0502075262290166,-0.0659020495581976,-0.0689384013107156,-0.0597147979532215,-0.0450523788225626,-0.0446518385987182,-0.0160478408510505,0.0872269947410746,0.00895011012683087,-0.0449891750977711,-0.0757460401945769,-0.132532602953806,-0.0333009840894456,0.0371824588201928,-0.174635660967472,0.124389989068808,0.0943896590109391,0.0292009789907457,-0.0182504103947512,-0.0930781208034323,-0.127147959427152,0.123027415098418,0.0255198971933516,-0.047301051188342,0.0356962889320186,0.0176194888120652,-0.0805758546639187,0.182961270206517,-0.209075540591084,0.0344918407887434,0.0013583820007512,-0.17002257306287,-0.21307017867996,0.257198210154857,-0.117804415045987,0.602263580004198,0.104847523437187,0.0426211076860813,0.0508863410535107,0.0456085244110768,0.0549498741997918,8.25682815995569e-14
"NCount",-0.081512599601533,-0.0434009031212489,-0.0651119172302164,-0.0943815485982525,0.0125303416566431,-0.0301615302746877,-0.179966938874383,0.0446667068207752,-0.0890767796970718,-0.178185633060642,0.0710768881395536,0.057663430782498,-0.0952077828082425,0.0788352155377428,-0.0377569681174775,0.0160313953213852,0.019428319531385,0.0323711702960347,-0.0165809738720551,0.0625009668019069,-0.0202701616724488,-0.0180564457802623,0.0718426328399252,-0.0721595990985116,-0.00539451918411479,-0.00292605953407491,-0.0353439896447367,-0.0491838543256281,-0.040557249817088,0.0128291821408198,0.0170817458497276,-0.0176777149788331,-0.00777701530577336,0.0189312651595005,0.0115343845413879,0.00363165718927182,0.0545891592868686,0.0332325423539415,0.0431298127544475,0.089883361301845,0.00119064094883581,-0.0174336652484018,-0.0371473163794766,0.0209195083469863,-0.0465004362513464,0.0291662747619548,0.0555184485559563,-0.0209595473920557,0.0280594406670364,-0.0822418310374595,-0.0146447616673205,-0.029517788424524,0.0115447846933903,0.00306896742807403,0.0264517707708009,-0.00608620729985044,0.0293640220085377,-0.053060317132138,0.000172534905369337,0.0170091612391639,0.0291737019052592,0.0564895197201408,-0.000198368080221036,0.0432102053675464,0.0144920909447786,-0.00660663176003519,-0.0604049656554728,0.0208735624197997,-0.0363708773110254,0.0313118136672554,0.031877749911352,0.0520755726823523,-0.0133895956586806,0.000545714509785494,-0.0152145946342174,-0.0408975290942723,0.00372797208675995,0.0147655459391282,0.0121329846705837,0.0226209452299572,0.0084436687098374,0.00306313375598243,-0.0197137592410402,-0.0505105356140962,0.00602388891848386,0.0176359535812875,-0.0250229546804028,-0.0421596267248234,-0.0412578159900098,-0.0293536719523149,0.00858495984304422,-0.00721085614924907,-0.00488317848653155,-0.00725482757369012,-0.000867138677450271,0.0194939438272997,0.00928969429032893,-0.00157776910538475,0.00925876566535502,-0.0120057772679452,0.00509695302669594,0.0294088678663218,-0.0066298312015899,-0.0104263554962853,0.0246775813904129,0.043008180468416,-0.0271789957739015,-0.0329662497824059,0.0232443203833764,0.00483212738040141,0.00854719817690658,-0.00995336234586058,0.000139361585219329,-0.00688465874474651,0.0152382245415207,0.00461000004533741,0.0108290546530621,-0.00266804139195078,0.0415100934621148,-0.0223695072629916,-0.000424066983458801,0.0128420742369047,-0.0399662900078688,-0.0013254360626655,-0.0143068558735766,0.028669567596982,-0.0197604101135556,0.0659626164578327,0.0155639706517472,-0.0119462726651375,0.019923098444598,-0.0226637863971166,-0.00351173068993648,-0.00712471044379379,-0.04974124649619,-0.0197688902151213,0.0988798589703234,-0.0302992853772599,0.0227188241356186,-0.0398588248452391,-0.0164509271891243,-0.0236442795304368,0.000321920923219354,0.0811967710890725,0.0162636690536172,0.00657468367618848,-0.0306943259585568,-0.0124451327670751,-0.0668726599469994,-0.0121809260198558,0.051190024031732,0.0285263970426436,0.0510933210819961,0.0456241964836345,-0.0126108683623235,0.0348835463772251,0.00214157741991323,0.00100214572729871,0.0151931834953766,-0.0272468689059941,0.0523310257694158,-0.012713367308321,-0.0661530260622868,-0.0265725159162323,-0.0382250727274609,-0.021931458441845,0.0802171302089667,0.025034962359245,-0.000267952356156614,0.00308735036635485,-0.0743110278541977,-0.084380111265783,0.0468266133812268,-0.0246786403233507,-0.0326572247991394,0.0127005449993768,-0.00137651709919106,0.0265741218215024,0.0999048885772244,0.0169117051342636,-0.0896255692449543,-0.0208211920900551,0.0763522549210208,-0.186112287027642,-0.1401293810192,-0.0718034910907426,0.0354789965656703,-0.0381293933876035,-0.0110100675782468,0.0586876672435048,0.136051879269432,-0.022602710687194,-0.246476022701907,-0.0154234690992533,0.000498741551284107,0.0115743471133287,-0.0810472101109216,-0.0434152293993292,-0.0130035716867837,-0.0842894814069341,-0.0956094110061509,-0.0792220409055732,-0.055333520107552,-0.0925961408888522,0.0105112548800532,0.0333388418885969,-0.00812534637823533,0.0663687637312426,0.061464664306267,-0.0370399771015907,-0.0455079904829668,0.0608226825754114,0.0148556666283457,0.0100744379821746,-0.0495482144498821,-0.121646663787145,0.0972872819404383,-0.0506004571811959,0.0607275831296509,0.0615627547440775,0.0854813893870405,0.0524879145129922,-0.0311279634863135,0.0261152393401253,-0.083685148771325,0.00360419090701161,0.0253064204641973,-0.0518840593211599,-0.0596442565336071,0.254054752054527,0.203835685099068,-0.287216709552391,-0.180146283161001,0.0258447063318404,0.0257751875302339,0.0149400359938431,-0.113534344071379,0.0359973132480864,-0.391735196784623,-0.0603176852259403,0.0881649113241773,0.00430008845436439,-0.0565990556959684,-0.00143638690335515,0.0291530666753338,1.00745909982705e-13
